Fri Sep 04 2015 13:37:30 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 14:14:36 GMT+0800 (Malay Peninsula Standard Time),,s7w58,focus,
Fri Sep 04 2015 14:14:37 GMT+0800 (Malay Peninsula Standard Time),,s7w58,label,"^"
Fri Sep 04 2015 14:14:43 GMT+0800 (Malay Peninsula Standard Time),,s7w61,focus,
Fri Sep 04 2015 14:14:43 GMT+0800 (Malay Peninsula Standard Time),,s7w61,focus,
Fri Sep 04 2015 14:14:43 GMT+0800 (Malay Peninsula Standard Time),,s7w61,label,"V"
Fri Sep 04 2015 14:14:47 GMT+0800 (Malay Peninsula Standard Time),,s7w66,focus,
Fri Sep 04 2015 14:14:47 GMT+0800 (Malay Peninsula Standard Time),,s7w66,focus,
Fri Sep 04 2015 14:14:48 GMT+0800 (Malay Peninsula Standard Time),,s7w66,label,"^"
Fri Sep 04 2015 14:16:00 GMT+0800 (Malay Peninsula Standard Time),,s7w66,label,"N"
Fri Sep 04 2015 14:16:03 GMT+0800 (Malay Peninsula Standard Time),,s7w66,label,"^"
Fri Sep 04 2015 14:16:05 GMT+0800 (Malay Peninsula Standard Time),,s7w70,focus,
Fri Sep 04 2015 14:16:05 GMT+0800 (Malay Peninsula Standard Time),,s7w70,focus,
Fri Sep 04 2015 14:16:06 GMT+0800 (Malay Peninsula Standard Time),,s7w70,label,"N"
Fri Sep 04 2015 14:16:34 GMT+0800 (Malay Peninsula Standard Time),,s7w93,focus,
Fri Sep 04 2015 14:16:34 GMT+0800 (Malay Peninsula Standard Time),,s7w93,focus,
Fri Sep 04 2015 14:16:35 GMT+0800 (Malay Peninsula Standard Time),,s7w93,label,"Z"
Fri Sep 04 2015 14:16:36 GMT+0800 (Malay Peninsula Standard Time),,s7w93,label,"^"
Fri Sep 04 2015 14:16:42 GMT+0800 (Malay Peninsula Standard Time),,s8w8,focus,
Fri Sep 04 2015 14:16:42 GMT+0800 (Malay Peninsula Standard Time),,s8w8,focus,
Fri Sep 04 2015 14:16:42 GMT+0800 (Malay Peninsula Standard Time),,s8w8,label,"N"
Fri Sep 04 2015 14:16:49 GMT+0800 (Malay Peninsula Standard Time),,s9w6,focus,
Fri Sep 04 2015 14:16:49 GMT+0800 (Malay Peninsula Standard Time),,s9w6,focus,
Fri Sep 04 2015 14:16:50 GMT+0800 (Malay Peninsula Standard Time),,s9w6,label,"V"
Fri Sep 04 2015 14:16:51 GMT+0800 (Malay Peninsula Standard Time),,s9w6,label,"A"
Fri Sep 04 2015 14:17:02 GMT+0800 (Malay Peninsula Standard Time),,s9w29,focus,
Fri Sep 04 2015 14:17:02 GMT+0800 (Malay Peninsula Standard Time),,s9w29,focus,
Fri Sep 04 2015 14:17:04 GMT+0800 (Malay Peninsula Standard Time),,s9w29,label,"V"
Fri Sep 04 2015 14:17:09 GMT+0800 (Malay Peninsula Standard Time),,s9w33,focus,
Fri Sep 04 2015 14:17:10 GMT+0800 (Malay Peninsula Standard Time),,s9w33,focus,
Fri Sep 04 2015 14:17:10 GMT+0800 (Malay Peninsula Standard Time),,s9w33,label,"N"
Fri Sep 04 2015 14:17:20 GMT+0800 (Malay Peninsula Standard Time),,s9w47,focus,
Fri Sep 04 2015 14:17:20 GMT+0800 (Malay Peninsula Standard Time),,s9w47,focus,
Fri Sep 04 2015 14:17:20 GMT+0800 (Malay Peninsula Standard Time),,s9w47,label,"N"
Fri Sep 04 2015 14:17:42 GMT+0800 (Malay Peninsula Standard Time),,s9w85,focus,
Fri Sep 04 2015 14:17:42 GMT+0800 (Malay Peninsula Standard Time),,s9w85,focus,
Fri Sep 04 2015 14:17:43 GMT+0800 (Malay Peninsula Standard Time),,s9w85,label,"N"
Fri Sep 04 2015 14:17:50 GMT+0800 (Malay Peninsula Standard Time),,s9w92,focus,
Fri Sep 04 2015 14:17:50 GMT+0800 (Malay Peninsula Standard Time),,s9w92,focus,
Fri Sep 04 2015 14:17:51 GMT+0800 (Malay Peninsula Standard Time),,s9w92,label,"^"
Fri Sep 04 2015 14:18:29 GMT+0800 (Malay Peninsula Standard Time),,s10w4,focus,
Fri Sep 04 2015 14:18:29 GMT+0800 (Malay Peninsula Standard Time),,s10w4,focus,
Fri Sep 04 2015 14:18:40 GMT+0800 (Malay Peninsula Standard Time),,s10w21,focus,
Fri Sep 04 2015 14:18:40 GMT+0800 (Malay Peninsula Standard Time),,s10w21,focus,
Fri Sep 04 2015 14:18:41 GMT+0800 (Malay Peninsula Standard Time),,s10w21,label,"N"
Fri Sep 04 2015 14:18:42 GMT+0800 (Malay Peninsula Standard Time),,s10w22,focus,
Fri Sep 04 2015 14:18:42 GMT+0800 (Malay Peninsula Standard Time),,s10w22,focus,
Fri Sep 04 2015 14:18:44 GMT+0800 (Malay Peninsula Standard Time),,s10w22,label,"$"
Fri Sep 04 2015 14:19:00 GMT+0800 (Malay Peninsula Standard Time),,s10w41,focus,
Fri Sep 04 2015 14:19:00 GMT+0800 (Malay Peninsula Standard Time),,s10w41,focus,
Fri Sep 04 2015 14:19:01 GMT+0800 (Malay Peninsula Standard Time),,s10w41,label,"A"
Fri Sep 04 2015 14:19:11 GMT+0800 (Malay Peninsula Standard Time),,s10w46,focus,
Fri Sep 04 2015 14:19:11 GMT+0800 (Malay Peninsula Standard Time),,s10w46,focus,
Fri Sep 04 2015 14:19:12 GMT+0800 (Malay Peninsula Standard Time),,s10w46,label,"A"
Fri Sep 04 2015 14:19:18 GMT+0800 (Malay Peninsula Standard Time),,s10w54,focus,
Fri Sep 04 2015 14:19:18 GMT+0800 (Malay Peninsula Standard Time),,s10w54,focus,
Fri Sep 04 2015 14:19:19 GMT+0800 (Malay Peninsula Standard Time),,s10w54,label,"V"
Fri Sep 04 2015 14:19:25 GMT+0800 (Malay Peninsula Standard Time),,s10w63,focus,
Fri Sep 04 2015 14:19:25 GMT+0800 (Malay Peninsula Standard Time),,s10w63,focus,
Fri Sep 04 2015 14:19:25 GMT+0800 (Malay Peninsula Standard Time),,s10w63,label,"N"
Fri Sep 04 2015 14:19:32 GMT+0800 (Malay Peninsula Standard Time),,s11w1,focus,
Fri Sep 04 2015 14:19:32 GMT+0800 (Malay Peninsula Standard Time),,s11w1,focus,
Fri Sep 04 2015 14:19:32 GMT+0800 (Malay Peninsula Standard Time),,s11w1,label,"N"
Fri Sep 04 2015 14:19:33 GMT+0800 (Malay Peninsula Standard Time),,s11w1,label,"V"
Fri Sep 04 2015 14:19:44 GMT+0800 (Malay Peninsula Standard Time),,s11w25,focus,
Fri Sep 04 2015 14:19:44 GMT+0800 (Malay Peninsula Standard Time),,s11w25,focus,
Fri Sep 04 2015 14:19:45 GMT+0800 (Malay Peninsula Standard Time),,s11w25,label,"^"
Fri Sep 04 2015 14:19:49 GMT+0800 (Malay Peninsula Standard Time),,s11w34,focus,
Fri Sep 04 2015 14:19:49 GMT+0800 (Malay Peninsula Standard Time),,s11w34,focus,
Fri Sep 04 2015 14:19:50 GMT+0800 (Malay Peninsula Standard Time),,s11w34,label,"N"
Fri Sep 04 2015 14:19:54 GMT+0800 (Malay Peninsula Standard Time),,s11w45,focus,
Fri Sep 04 2015 14:19:54 GMT+0800 (Malay Peninsula Standard Time),,s11w45,focus,
Fri Sep 04 2015 14:19:56 GMT+0800 (Malay Peninsula Standard Time),,s11w45,label,"^"
Fri Sep 04 2015 14:21:17 GMT+0800 (Malay Peninsula Standard Time),,s12w51,focus,
Fri Sep 04 2015 14:21:17 GMT+0800 (Malay Peninsula Standard Time),,s12w51,focus,
Fri Sep 04 2015 14:21:17 GMT+0800 (Malay Peninsula Standard Time),,s12w51,label,"N"
Fri Sep 04 2015 14:21:31 GMT+0800 (Malay Peninsula Standard Time),,s13w33,focus,
Fri Sep 04 2015 14:21:31 GMT+0800 (Malay Peninsula Standard Time),,s13w33,focus,
Fri Sep 04 2015 14:21:32 GMT+0800 (Malay Peninsula Standard Time),,s13w15,focus,
Fri Sep 04 2015 14:21:32 GMT+0800 (Malay Peninsula Standard Time),,s13w15,focus,
Fri Sep 04 2015 14:21:33 GMT+0800 (Malay Peninsula Standard Time),,s13w15,label,"^"
Fri Sep 04 2015 14:21:38 GMT+0800 (Malay Peninsula Standard Time),,s13w43,focus,
Fri Sep 04 2015 14:21:38 GMT+0800 (Malay Peninsula Standard Time),,s13w43,focus,
Fri Sep 04 2015 14:21:39 GMT+0800 (Malay Peninsula Standard Time),,s13w25,focus,
Fri Sep 04 2015 14:21:39 GMT+0800 (Malay Peninsula Standard Time),,s13w25,focus,
Fri Sep 04 2015 14:21:40 GMT+0800 (Malay Peninsula Standard Time),,s13w25,label,"$"
Fri Sep 04 2015 14:21:42 GMT+0800 (Malay Peninsula Standard Time),,s13w24,focus,
Fri Sep 04 2015 14:21:42 GMT+0800 (Malay Peninsula Standard Time),,s13w24,focus,
Fri Sep 04 2015 14:21:42 GMT+0800 (Malay Peninsula Standard Time),,s13w24,label,"N"
Fri Sep 04 2015 14:21:46 GMT+0800 (Malay Peninsula Standard Time),,s13w33,focus,
Fri Sep 04 2015 14:21:46 GMT+0800 (Malay Peninsula Standard Time),,s13w33,focus,
Fri Sep 04 2015 14:21:47 GMT+0800 (Malay Peninsula Standard Time),,s13w33,label,"N"
Fri Sep 04 2015 14:21:55 GMT+0800 (Malay Peninsula Standard Time),,s13w59,focus,
Fri Sep 04 2015 14:21:55 GMT+0800 (Malay Peninsula Standard Time),,s13w59,focus,
Fri Sep 04 2015 14:21:56 GMT+0800 (Malay Peninsula Standard Time),,s13w59,label,"^"
Fri Sep 04 2015 14:21:59 GMT+0800 (Malay Peninsula Standard Time),,s13w63,focus,
Fri Sep 04 2015 14:21:59 GMT+0800 (Malay Peninsula Standard Time),,s13w63,focus,
Fri Sep 04 2015 14:22:00 GMT+0800 (Malay Peninsula Standard Time),,s13w63,label,"^"
Fri Sep 04 2015 14:22:03 GMT+0800 (Malay Peninsula Standard Time),,s13w64,focus,
Fri Sep 04 2015 14:22:03 GMT+0800 (Malay Peninsula Standard Time),,s13w64,focus,
Fri Sep 04 2015 14:22:04 GMT+0800 (Malay Peninsula Standard Time),,s13w64,label,"^"
Fri Sep 04 2015 14:22:08 GMT+0800 (Malay Peninsula Standard Time),,s13w68,focus,
Fri Sep 04 2015 14:22:08 GMT+0800 (Malay Peninsula Standard Time),,s13w68,focus,
Fri Sep 04 2015 14:22:08 GMT+0800 (Malay Peninsula Standard Time),,s13w68,label,"V"
Fri Sep 04 2015 14:22:23 GMT+0800 (Malay Peninsula Standard Time),,s13w96,focus,
Fri Sep 04 2015 14:22:23 GMT+0800 (Malay Peninsula Standard Time),,s13w96,focus,
Fri Sep 04 2015 14:22:23 GMT+0800 (Malay Peninsula Standard Time),,s13w96,label,"N"
Fri Sep 04 2015 14:22:29 GMT+0800 (Malay Peninsula Standard Time),,s13w109,focus,
Fri Sep 04 2015 14:22:29 GMT+0800 (Malay Peninsula Standard Time),,s13w109,focus,
Fri Sep 04 2015 14:22:30 GMT+0800 (Malay Peninsula Standard Time),,s13w109,label,"N"
Fri Sep 04 2015 14:22:31 GMT+0800 (Malay Peninsula Standard Time),,s13w110,focus,
Fri Sep 04 2015 14:22:31 GMT+0800 (Malay Peninsula Standard Time),,s13w110,focus,
Fri Sep 04 2015 14:22:31 GMT+0800 (Malay Peninsula Standard Time),,s13w110,label,"N"
Fri Sep 04 2015 14:22:33 GMT+0800 (Malay Peninsula Standard Time),,s13w111,focus,
Fri Sep 04 2015 14:22:33 GMT+0800 (Malay Peninsula Standard Time),,s13w111,focus,
Fri Sep 04 2015 14:22:33 GMT+0800 (Malay Peninsula Standard Time),,s13w111,label,"N"
Fri Sep 04 2015 14:22:41 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
