Wed Sep 02 2015 11:25:46 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 11:28:41 GMT+0800 (Malay Peninsula Standard Time),,s2w116,focus,
Wed Sep 02 2015 11:28:42 GMT+0800 (Malay Peninsula Standard Time),,s2w117,focus,
Wed Sep 02 2015 11:28:42 GMT+0800 (Malay Peninsula Standard Time),,s2w118,focus,
Wed Sep 02 2015 11:28:43 GMT+0800 (Malay Peninsula Standard Time),,s2w119,focus,
Wed Sep 02 2015 11:28:43 GMT+0800 (Malay Peninsula Standard Time),,s2w120,focus,
Wed Sep 02 2015 11:28:43 GMT+0800 (Malay Peninsula Standard Time),,s2w121,focus,
Wed Sep 02 2015 11:28:43 GMT+0800 (Malay Peninsula Standard Time),,s2w122,focus,
Wed Sep 02 2015 11:28:46 GMT+0800 (Malay Peninsula Standard Time),,s2w122,label,"^"
Wed Sep 02 2015 11:28:46 GMT+0800 (Malay Peninsula Standard Time),,s2w123,focus,
Wed Sep 02 2015 11:28:47 GMT+0800 (Malay Peninsula Standard Time),,s2w124,focus,
Wed Sep 02 2015 11:28:47 GMT+0800 (Malay Peninsula Standard Time),,s2w125,focus,
Wed Sep 02 2015 11:28:48 GMT+0800 (Malay Peninsula Standard Time),,s2w126,focus,
Wed Sep 02 2015 11:28:48 GMT+0800 (Malay Peninsula Standard Time),,s2w127,focus,
Wed Sep 02 2015 11:28:49 GMT+0800 (Malay Peninsula Standard Time),,s2w128,focus,
Wed Sep 02 2015 11:28:49 GMT+0800 (Malay Peninsula Standard Time),,s2w129,focus,
Wed Sep 02 2015 11:29:01 GMT+0800 (Malay Peninsula Standard Time),,s2w129,label,"^"
Wed Sep 02 2015 11:29:02 GMT+0800 (Malay Peninsula Standard Time),,s2w130,focus,
Wed Sep 02 2015 11:29:02 GMT+0800 (Malay Peninsula Standard Time),,s2w131,focus,
Wed Sep 02 2015 11:29:03 GMT+0800 (Malay Peninsula Standard Time),,s2w132,focus,
Wed Sep 02 2015 11:29:03 GMT+0800 (Malay Peninsula Standard Time),,s2w133,focus,
Wed Sep 02 2015 11:29:03 GMT+0800 (Malay Peninsula Standard Time),,s2w134,focus,
Wed Sep 02 2015 11:29:04 GMT+0800 (Malay Peninsula Standard Time),,s2w135,focus,
Wed Sep 02 2015 11:29:04 GMT+0800 (Malay Peninsula Standard Time),,s2w136,focus,
Wed Sep 02 2015 11:29:04 GMT+0800 (Malay Peninsula Standard Time),,s2w137,focus,
Wed Sep 02 2015 11:29:06 GMT+0800 (Malay Peninsula Standard Time),,s2w138,focus,
Wed Sep 02 2015 11:29:07 GMT+0800 (Malay Peninsula Standard Time),,s2w139,focus,
Wed Sep 02 2015 11:29:07 GMT+0800 (Malay Peninsula Standard Time),,s2w140,focus,
Wed Sep 02 2015 11:29:08 GMT+0800 (Malay Peninsula Standard Time),,s2w141,focus,
Wed Sep 02 2015 11:29:09 GMT+0800 (Malay Peninsula Standard Time),,s2w142,focus,
Wed Sep 02 2015 11:29:09 GMT+0800 (Malay Peninsula Standard Time),,s2w143,focus,
Wed Sep 02 2015 11:29:10 GMT+0800 (Malay Peninsula Standard Time),,s2w144,focus,
Wed Sep 02 2015 11:29:11 GMT+0800 (Malay Peninsula Standard Time),,s2w145,focus,
Wed Sep 02 2015 11:29:11 GMT+0800 (Malay Peninsula Standard Time),,s2w146,focus,
Wed Sep 02 2015 11:29:11 GMT+0800 (Malay Peninsula Standard Time),,s2w147,focus,
Wed Sep 02 2015 11:29:12 GMT+0800 (Malay Peninsula Standard Time),,s2w148,focus,
Wed Sep 02 2015 11:29:12 GMT+0800 (Malay Peninsula Standard Time),,s2w149,focus,
Wed Sep 02 2015 11:29:13 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Wed Sep 02 2015 11:29:15 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 11:29:15 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 11:29:15 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Wed Sep 02 2015 11:29:16 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Wed Sep 02 2015 11:29:16 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Wed Sep 02 2015 11:29:16 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Wed Sep 02 2015 11:29:16 GMT+0800 (Malay Peninsula Standard Time),,s3w8,focus,
Wed Sep 02 2015 11:29:19 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 11:29:19 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Wed Sep 02 2015 11:29:19 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 11:29:20 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Wed Sep 02 2015 11:29:20 GMT+0800 (Malay Peninsula Standard Time),,s3w13,focus,
Wed Sep 02 2015 11:29:20 GMT+0800 (Malay Peninsula Standard Time),,s3w14,focus,
Wed Sep 02 2015 11:29:20 GMT+0800 (Malay Peninsula Standard Time),,s3w15,focus,
Wed Sep 02 2015 11:29:21 GMT+0800 (Malay Peninsula Standard Time),,s3w16,focus,
Wed Sep 02 2015 11:29:21 GMT+0800 (Malay Peninsula Standard Time),,s3w17,focus,
Wed Sep 02 2015 11:29:22 GMT+0800 (Malay Peninsula Standard Time),,s3w18,focus,
Wed Sep 02 2015 11:29:22 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Wed Sep 02 2015 11:29:22 GMT+0800 (Malay Peninsula Standard Time),,s3w20,focus,
Wed Sep 02 2015 11:29:23 GMT+0800 (Malay Peninsula Standard Time),,s3w21,focus,
Wed Sep 02 2015 11:29:23 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Wed Sep 02 2015 11:29:23 GMT+0800 (Malay Peninsula Standard Time),,s3w23,focus,
Wed Sep 02 2015 11:29:29 GMT+0800 (Malay Peninsula Standard Time),,s3,changeSentenceFlag,"Tokenization Error"
Wed Sep 02 2015 11:29:31 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Wed Sep 02 2015 11:29:31 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Wed Sep 02 2015 11:29:32 GMT+0800 (Malay Peninsula Standard Time),,s3w27,focus,
Wed Sep 02 2015 11:29:32 GMT+0800 (Malay Peninsula Standard Time),,s3w28,focus,
Wed Sep 02 2015 11:29:33 GMT+0800 (Malay Peninsula Standard Time),,s3w29,focus,
Wed Sep 02 2015 11:29:33 GMT+0800 (Malay Peninsula Standard Time),,s3w30,focus,
Wed Sep 02 2015 11:29:35 GMT+0800 (Malay Peninsula Standard Time),,s3w30,label,"^"
Wed Sep 02 2015 11:29:35 GMT+0800 (Malay Peninsula Standard Time),,s3w31,focus,
Wed Sep 02 2015 11:29:35 GMT+0800 (Malay Peninsula Standard Time),,s3w32,focus,
Wed Sep 02 2015 11:29:36 GMT+0800 (Malay Peninsula Standard Time),,s3w33,focus,
Wed Sep 02 2015 11:29:36 GMT+0800 (Malay Peninsula Standard Time),,s3w34,focus,
Wed Sep 02 2015 11:29:37 GMT+0800 (Malay Peninsula Standard Time),,s3w35,focus,
Wed Sep 02 2015 11:29:37 GMT+0800 (Malay Peninsula Standard Time),,s3w36,focus,
Wed Sep 02 2015 11:29:38 GMT+0800 (Malay Peninsula Standard Time),,s3w37,focus,
Wed Sep 02 2015 11:29:39 GMT+0800 (Malay Peninsula Standard Time),,s3w38,focus,
Wed Sep 02 2015 11:29:39 GMT+0800 (Malay Peninsula Standard Time),,s3w39,focus,
Wed Sep 02 2015 11:29:40 GMT+0800 (Malay Peninsula Standard Time),,s3w40,focus,
Wed Sep 02 2015 11:29:40 GMT+0800 (Malay Peninsula Standard Time),,s3w41,focus,
Wed Sep 02 2015 11:29:40 GMT+0800 (Malay Peninsula Standard Time),,s3w42,focus,
Wed Sep 02 2015 11:29:40 GMT+0800 (Malay Peninsula Standard Time),,s3w43,focus,
Wed Sep 02 2015 11:29:41 GMT+0800 (Malay Peninsula Standard Time),,s3w44,focus,
Wed Sep 02 2015 11:29:42 GMT+0800 (Malay Peninsula Standard Time),,s3w45,focus,
Wed Sep 02 2015 11:29:42 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Wed Sep 02 2015 11:29:45 GMT+0800 (Malay Peninsula Standard Time),,s4w1,label,"^"
Wed Sep 02 2015 11:29:45 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Wed Sep 02 2015 11:29:46 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Wed Sep 02 2015 11:29:46 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Wed Sep 02 2015 11:29:46 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Wed Sep 02 2015 11:29:46 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Wed Sep 02 2015 11:29:49 GMT+0800 (Malay Peninsula Standard Time),,s4w6,label,"^"
Wed Sep 02 2015 11:29:49 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Wed Sep 02 2015 11:29:49 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Wed Sep 02 2015 11:29:56 GMT+0800 (Malay Peninsula Standard Time),,s5w1,label,"^"
Wed Sep 02 2015 11:29:56 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Wed Sep 02 2015 11:29:56 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Wed Sep 02 2015 11:29:57 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Wed Sep 02 2015 11:29:58 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Wed Sep 02 2015 11:29:59 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Wed Sep 02 2015 11:29:59 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Wed Sep 02 2015 11:30:00 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Wed Sep 02 2015 11:30:00 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Wed Sep 02 2015 11:30:01 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Wed Sep 02 2015 11:30:02 GMT+0800 (Malay Peninsula Standard Time),,s5w11,focus,
Wed Sep 02 2015 11:30:02 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Wed Sep 02 2015 11:30:02 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Wed Sep 02 2015 11:30:03 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Wed Sep 02 2015 11:30:03 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Wed Sep 02 2015 11:30:04 GMT+0800 (Malay Peninsula Standard Time),,s5w16,focus,
Wed Sep 02 2015 11:30:05 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Wed Sep 02 2015 11:30:05 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Wed Sep 02 2015 11:30:06 GMT+0800 (Malay Peninsula Standard Time),,s5w19,focus,
Wed Sep 02 2015 11:30:06 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Wed Sep 02 2015 11:30:25 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Wed Sep 02 2015 11:30:26 GMT+0800 (Malay Peninsula Standard Time),,s5w22,focus,
Wed Sep 02 2015 11:30:27 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Wed Sep 02 2015 11:30:28 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Wed Sep 02 2015 11:30:29 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Wed Sep 02 2015 11:30:29 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Wed Sep 02 2015 11:30:30 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Wed Sep 02 2015 11:30:34 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Wed Sep 02 2015 11:30:34 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Wed Sep 02 2015 11:30:35 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Wed Sep 02 2015 11:30:35 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Wed Sep 02 2015 11:30:41 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
