Wed Sep 02 2015 14:58:30 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 15:01:27 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 15:01:27 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Wed Sep 02 2015 15:01:28 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 15:01:31 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Wed Sep 02 2015 15:01:31 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 15:01:31 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Wed Sep 02 2015 15:01:32 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 15:01:34 GMT+0800 (Malay Peninsula Standard Time),,s3w9,label,"$"
Wed Sep 02 2015 15:02:18 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 15:02:58 GMT+0800 (Malay Peninsula Standard Time),,s1w168,focus,
Wed Sep 02 2015 15:02:58 GMT+0800 (Malay Peninsula Standard Time),,s1w168,focus,
Wed Sep 02 2015 15:03:00 GMT+0800 (Malay Peninsula Standard Time),,s1w169,focus,
Wed Sep 02 2015 15:03:01 GMT+0800 (Malay Peninsula Standard Time),,s1w170,focus,
Wed Sep 02 2015 15:03:02 GMT+0800 (Malay Peninsula Standard Time),,s1w171,focus,
Wed Sep 02 2015 15:03:03 GMT+0800 (Malay Peninsula Standard Time),,s1w172,focus,
Wed Sep 02 2015 15:03:03 GMT+0800 (Malay Peninsula Standard Time),,s1w173,focus,
Wed Sep 02 2015 15:03:04 GMT+0800 (Malay Peninsula Standard Time),,s1w174,focus,
Wed Sep 02 2015 15:03:05 GMT+0800 (Malay Peninsula Standard Time),,s1w175,focus,
Wed Sep 02 2015 15:03:05 GMT+0800 (Malay Peninsula Standard Time),,s1w176,focus,
Wed Sep 02 2015 15:03:05 GMT+0800 (Malay Peninsula Standard Time),,s1w177,focus,
Wed Sep 02 2015 15:03:06 GMT+0800 (Malay Peninsula Standard Time),,s1w178,focus,
Wed Sep 02 2015 15:03:06 GMT+0800 (Malay Peninsula Standard Time),,s1w179,focus,
Wed Sep 02 2015 15:03:07 GMT+0800 (Malay Peninsula Standard Time),,s1w180,focus,
Wed Sep 02 2015 15:03:07 GMT+0800 (Malay Peninsula Standard Time),,s1w181,focus,
Wed Sep 02 2015 15:03:07 GMT+0800 (Malay Peninsula Standard Time),,s1w182,focus,
Wed Sep 02 2015 15:03:08 GMT+0800 (Malay Peninsula Standard Time),,s1w183,focus,
Wed Sep 02 2015 15:03:08 GMT+0800 (Malay Peninsula Standard Time),,s1w184,focus,
Wed Sep 02 2015 15:03:09 GMT+0800 (Malay Peninsula Standard Time),,s1w185,focus,
Wed Sep 02 2015 15:03:10 GMT+0800 (Malay Peninsula Standard Time),,s2w1,focus,
Wed Sep 02 2015 15:03:10 GMT+0800 (Malay Peninsula Standard Time),,s2w2,focus,
Wed Sep 02 2015 15:03:11 GMT+0800 (Malay Peninsula Standard Time),,s2w3,focus,
Wed Sep 02 2015 15:03:11 GMT+0800 (Malay Peninsula Standard Time),,s2w4,focus,
Wed Sep 02 2015 15:03:12 GMT+0800 (Malay Peninsula Standard Time),,s2w5,focus,
Wed Sep 02 2015 15:03:12 GMT+0800 (Malay Peninsula Standard Time),,s2w6,focus,
Wed Sep 02 2015 15:03:12 GMT+0800 (Malay Peninsula Standard Time),,s2w7,focus,
Wed Sep 02 2015 15:03:12 GMT+0800 (Malay Peninsula Standard Time),,s2w8,focus,
Wed Sep 02 2015 15:03:13 GMT+0800 (Malay Peninsula Standard Time),,s2w9,focus,
Wed Sep 02 2015 15:03:13 GMT+0800 (Malay Peninsula Standard Time),,s2w10,focus,
Wed Sep 02 2015 15:03:13 GMT+0800 (Malay Peninsula Standard Time),,s2w11,focus,
Wed Sep 02 2015 15:03:13 GMT+0800 (Malay Peninsula Standard Time),,s2w12,focus,
Wed Sep 02 2015 15:03:13 GMT+0800 (Malay Peninsula Standard Time),,s2w13,focus,
Wed Sep 02 2015 15:03:14 GMT+0800 (Malay Peninsula Standard Time),,s2w14,focus,
Wed Sep 02 2015 15:03:14 GMT+0800 (Malay Peninsula Standard Time),,s2w15,focus,
Wed Sep 02 2015 15:03:17 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 15:03:18 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 15:03:19 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Wed Sep 02 2015 15:03:20 GMT+0800 (Malay Peninsula Standard Time),,s3w13,focus,
Wed Sep 02 2015 15:03:20 GMT+0800 (Malay Peninsula Standard Time),,s3w14,focus,
Wed Sep 02 2015 15:03:21 GMT+0800 (Malay Peninsula Standard Time),,s3w15,focus,
Wed Sep 02 2015 15:03:21 GMT+0800 (Malay Peninsula Standard Time),,s3w16,focus,
Wed Sep 02 2015 15:03:21 GMT+0800 (Malay Peninsula Standard Time),,s3w17,focus,
Wed Sep 02 2015 15:03:22 GMT+0800 (Malay Peninsula Standard Time),,s3w18,focus,
Wed Sep 02 2015 15:03:22 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Wed Sep 02 2015 15:03:22 GMT+0800 (Malay Peninsula Standard Time),,s3w20,focus,
Wed Sep 02 2015 15:03:22 GMT+0800 (Malay Peninsula Standard Time),,s3w21,focus,
Wed Sep 02 2015 15:03:23 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Wed Sep 02 2015 15:03:23 GMT+0800 (Malay Peninsula Standard Time),,s3w23,focus,
Wed Sep 02 2015 15:03:23 GMT+0800 (Malay Peninsula Standard Time),,s3w24,focus,
Wed Sep 02 2015 15:03:24 GMT+0800 (Malay Peninsula Standard Time),,s3w25,focus,
Wed Sep 02 2015 15:03:24 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Wed Sep 02 2015 15:03:24 GMT+0800 (Malay Peninsula Standard Time),,s3w27,focus,
Wed Sep 02 2015 15:03:25 GMT+0800 (Malay Peninsula Standard Time),,s3w28,focus,
Wed Sep 02 2015 15:03:25 GMT+0800 (Malay Peninsula Standard Time),,s3w29,focus,
Wed Sep 02 2015 15:03:25 GMT+0800 (Malay Peninsula Standard Time),,s3w30,focus,
Wed Sep 02 2015 15:03:25 GMT+0800 (Malay Peninsula Standard Time),,s3w31,focus,
Wed Sep 02 2015 15:03:26 GMT+0800 (Malay Peninsula Standard Time),,s3w32,focus,
Wed Sep 02 2015 15:03:27 GMT+0800 (Malay Peninsula Standard Time),,s3w33,focus,
Wed Sep 02 2015 15:03:27 GMT+0800 (Malay Peninsula Standard Time),,s3w34,focus,
Wed Sep 02 2015 15:03:27 GMT+0800 (Malay Peninsula Standard Time),,s3w35,focus,
Wed Sep 02 2015 15:03:28 GMT+0800 (Malay Peninsula Standard Time),,s3w36,focus,
Wed Sep 02 2015 15:03:29 GMT+0800 (Malay Peninsula Standard Time),,s3w37,focus,
Wed Sep 02 2015 15:03:29 GMT+0800 (Malay Peninsula Standard Time),,s3w38,focus,
Wed Sep 02 2015 15:03:29 GMT+0800 (Malay Peninsula Standard Time),,s3w39,focus,
Wed Sep 02 2015 15:03:29 GMT+0800 (Malay Peninsula Standard Time),,s3w40,focus,
Wed Sep 02 2015 15:03:30 GMT+0800 (Malay Peninsula Standard Time),,s3w41,focus,
Wed Sep 02 2015 15:03:30 GMT+0800 (Malay Peninsula Standard Time),,s3w42,focus,
Wed Sep 02 2015 15:03:30 GMT+0800 (Malay Peninsula Standard Time),,s3w43,focus,
Wed Sep 02 2015 15:03:30 GMT+0800 (Malay Peninsula Standard Time),,s3w44,focus,
Wed Sep 02 2015 15:03:31 GMT+0800 (Malay Peninsula Standard Time),,s3w45,focus,
Wed Sep 02 2015 15:03:32 GMT+0800 (Malay Peninsula Standard Time),,s3w46,focus,
Wed Sep 02 2015 15:03:32 GMT+0800 (Malay Peninsula Standard Time),,s3w47,focus,
Wed Sep 02 2015 15:03:32 GMT+0800 (Malay Peninsula Standard Time),,s3w48,focus,
Wed Sep 02 2015 15:03:33 GMT+0800 (Malay Peninsula Standard Time),,s3w49,focus,
Wed Sep 02 2015 15:03:33 GMT+0800 (Malay Peninsula Standard Time),,s3w50,focus,
Wed Sep 02 2015 15:03:33 GMT+0800 (Malay Peninsula Standard Time),,s3w51,focus,
Wed Sep 02 2015 15:03:33 GMT+0800 (Malay Peninsula Standard Time),,s3w52,focus,
Wed Sep 02 2015 15:03:34 GMT+0800 (Malay Peninsula Standard Time),,s3w53,focus,
Wed Sep 02 2015 15:03:34 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Wed Sep 02 2015 15:03:34 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Wed Sep 02 2015 15:03:34 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Wed Sep 02 2015 15:03:35 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Wed Sep 02 2015 15:03:35 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Wed Sep 02 2015 15:03:35 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Wed Sep 02 2015 15:03:35 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Wed Sep 02 2015 15:03:35 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Wed Sep 02 2015 15:03:37 GMT+0800 (Malay Peninsula Standard Time),,s4w8,label,"^"
Wed Sep 02 2015 15:03:38 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Wed Sep 02 2015 15:03:38 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Wed Sep 02 2015 15:03:38 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Wed Sep 02 2015 15:03:38 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Wed Sep 02 2015 15:03:39 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Wed Sep 02 2015 15:03:39 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Wed Sep 02 2015 15:03:40 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Wed Sep 02 2015 15:03:40 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Wed Sep 02 2015 15:03:40 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Wed Sep 02 2015 15:03:41 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Wed Sep 02 2015 15:03:41 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Wed Sep 02 2015 15:03:42 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Wed Sep 02 2015 15:03:42 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Wed Sep 02 2015 15:03:43 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Wed Sep 02 2015 15:03:43 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Wed Sep 02 2015 15:03:45 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
