Wed Sep 02 2015 11:12:34 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 11:17:15 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Wed Sep 02 2015 11:17:16 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Wed Sep 02 2015 11:17:16 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Wed Sep 02 2015 11:17:16 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Wed Sep 02 2015 11:17:17 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Wed Sep 02 2015 11:17:18 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Wed Sep 02 2015 11:17:26 GMT+0800 (Malay Peninsula Standard Time),,s4w34,label,"D"
Wed Sep 02 2015 11:17:26 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Wed Sep 02 2015 11:17:27 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Wed Sep 02 2015 11:17:28 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Wed Sep 02 2015 11:17:28 GMT+0800 (Malay Peninsula Standard Time),,s4w38,focus,
Wed Sep 02 2015 11:17:29 GMT+0800 (Malay Peninsula Standard Time),,s4w39,focus,
Wed Sep 02 2015 11:17:30 GMT+0800 (Malay Peninsula Standard Time),,s4w40,focus,
Wed Sep 02 2015 11:17:30 GMT+0800 (Malay Peninsula Standard Time),,s4w41,focus,
Wed Sep 02 2015 11:17:30 GMT+0800 (Malay Peninsula Standard Time),,s4w42,focus,
Wed Sep 02 2015 11:17:30 GMT+0800 (Malay Peninsula Standard Time),,s4w43,focus,
Wed Sep 02 2015 11:17:31 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Wed Sep 02 2015 11:17:31 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Wed Sep 02 2015 11:17:32 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Wed Sep 02 2015 11:17:33 GMT+0800 (Malay Peninsula Standard Time),,s4w46,label,"^"
Wed Sep 02 2015 11:17:33 GMT+0800 (Malay Peninsula Standard Time),,s4w47,focus,
Wed Sep 02 2015 11:17:34 GMT+0800 (Malay Peninsula Standard Time),,s4w48,focus,
Wed Sep 02 2015 11:17:34 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Wed Sep 02 2015 11:17:34 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Wed Sep 02 2015 11:17:35 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Wed Sep 02 2015 11:17:35 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Wed Sep 02 2015 11:17:36 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Wed Sep 02 2015 11:17:36 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Wed Sep 02 2015 11:17:37 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Wed Sep 02 2015 11:17:40 GMT+0800 (Malay Peninsula Standard Time),,s5w7,label,"V"
Wed Sep 02 2015 11:17:41 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Wed Sep 02 2015 11:17:42 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Wed Sep 02 2015 11:17:43 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Wed Sep 02 2015 11:17:43 GMT+0800 (Malay Peninsula Standard Time),,s5w11,focus,
Wed Sep 02 2015 11:17:43 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Wed Sep 02 2015 11:17:44 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Wed Sep 02 2015 11:17:45 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Wed Sep 02 2015 11:17:46 GMT+0800 (Malay Peninsula Standard Time),,s5w12,label,"V"
Wed Sep 02 2015 11:17:46 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Wed Sep 02 2015 11:17:48 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Wed Sep 02 2015 11:17:48 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Wed Sep 02 2015 11:17:49 GMT+0800 (Malay Peninsula Standard Time),,s5w15,label,"^"
Wed Sep 02 2015 11:17:50 GMT+0800 (Malay Peninsula Standard Time),,s5w16,focus,
Wed Sep 02 2015 11:17:50 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Wed Sep 02 2015 11:17:50 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Wed Sep 02 2015 11:17:50 GMT+0800 (Malay Peninsula Standard Time),,s5w19,focus,
Wed Sep 02 2015 11:17:51 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Wed Sep 02 2015 11:17:51 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Wed Sep 02 2015 11:17:51 GMT+0800 (Malay Peninsula Standard Time),,s5w22,focus,
Wed Sep 02 2015 11:17:51 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Wed Sep 02 2015 11:17:55 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
