Wed Sep 02 2015 11:18:00 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 11:24:28 GMT+0800 (Malay Peninsula Standard Time),,s5w38,focus,
Wed Sep 02 2015 11:24:29 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Wed Sep 02 2015 11:24:30 GMT+0800 (Malay Peninsula Standard Time),,s5w38,focus,
Wed Sep 02 2015 11:24:31 GMT+0800 (Malay Peninsula Standard Time),,s5w39,focus,
Wed Sep 02 2015 11:24:32 GMT+0800 (Malay Peninsula Standard Time),,s5w40,focus,
Wed Sep 02 2015 11:24:33 GMT+0800 (Malay Peninsula Standard Time),,s5w41,focus,
Wed Sep 02 2015 11:24:33 GMT+0800 (Malay Peninsula Standard Time),,s5w42,focus,
Wed Sep 02 2015 11:24:33 GMT+0800 (Malay Peninsula Standard Time),,s5w43,focus,
Wed Sep 02 2015 11:24:33 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Wed Sep 02 2015 11:24:33 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Wed Sep 02 2015 11:24:34 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Wed Sep 02 2015 11:24:34 GMT+0800 (Malay Peninsula Standard Time),,s5w43,focus,
Wed Sep 02 2015 11:24:34 GMT+0800 (Malay Peninsula Standard Time),,s5w42,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w41,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w40,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w39,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w38,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Wed Sep 02 2015 11:24:35 GMT+0800 (Malay Peninsula Standard Time),,s5w30,focus,
Wed Sep 02 2015 11:24:36 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Wed Sep 02 2015 11:24:36 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Wed Sep 02 2015 11:24:36 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Wed Sep 02 2015 11:24:36 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Wed Sep 02 2015 11:24:36 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Wed Sep 02 2015 11:24:36 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Wed Sep 02 2015 11:24:36 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Wed Sep 02 2015 11:24:36 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Wed Sep 02 2015 11:24:36 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Wed Sep 02 2015 11:24:36 GMT+0800 (Malay Peninsula Standard Time),,s5w30,focus,
Wed Sep 02 2015 11:24:37 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Wed Sep 02 2015 11:24:37 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Wed Sep 02 2015 11:24:37 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Wed Sep 02 2015 11:24:37 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Wed Sep 02 2015 11:24:37 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Wed Sep 02 2015 11:24:37 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Wed Sep 02 2015 11:25:08 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Wed Sep 02 2015 11:25:09 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Wed Sep 02 2015 11:25:09 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Wed Sep 02 2015 11:25:09 GMT+0800 (Malay Peninsula Standard Time),,s5w38,focus,
Wed Sep 02 2015 11:25:09 GMT+0800 (Malay Peninsula Standard Time),,s5w39,focus,
Wed Sep 02 2015 11:25:09 GMT+0800 (Malay Peninsula Standard Time),,s5w40,focus,
Wed Sep 02 2015 11:25:09 GMT+0800 (Malay Peninsula Standard Time),,s5w41,focus,
Wed Sep 02 2015 11:25:09 GMT+0800 (Malay Peninsula Standard Time),,s5w42,focus,
Wed Sep 02 2015 11:25:09 GMT+0800 (Malay Peninsula Standard Time),,s5w43,focus,
Wed Sep 02 2015 11:25:09 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Wed Sep 02 2015 11:25:11 GMT+0800 (Malay Peninsula Standard Time),,s5w44,label,"^"
Wed Sep 02 2015 11:25:34 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Wed Sep 02 2015 11:25:34 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Wed Sep 02 2015 11:25:35 GMT+0800 (Malay Peninsula Standard Time),,s5w35,label,"N"
Wed Sep 02 2015 11:25:37 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Wed Sep 02 2015 11:25:37 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Wed Sep 02 2015 11:25:42 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
