Wed Sep 02 2015 11:52:40 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 11:57:18 GMT+0800 (Malay Peninsula Standard Time),,s2w73,focus,
Wed Sep 02 2015 11:57:18 GMT+0800 (Malay Peninsula Standard Time),,s2w74,focus,
Wed Sep 02 2015 11:57:18 GMT+0800 (Malay Peninsula Standard Time),,s2w75,focus,
Wed Sep 02 2015 11:57:18 GMT+0800 (Malay Peninsula Standard Time),,s2w76,focus,
Wed Sep 02 2015 11:57:19 GMT+0800 (Malay Peninsula Standard Time),,s2w77,focus,
Wed Sep 02 2015 11:57:19 GMT+0800 (Malay Peninsula Standard Time),,s2w78,focus,
Wed Sep 02 2015 11:57:19 GMT+0800 (Malay Peninsula Standard Time),,s2w79,focus,
Wed Sep 02 2015 11:57:20 GMT+0800 (Malay Peninsula Standard Time),,s2w80,focus,
Wed Sep 02 2015 11:57:20 GMT+0800 (Malay Peninsula Standard Time),,s2w81,focus,
Wed Sep 02 2015 11:57:20 GMT+0800 (Malay Peninsula Standard Time),,s2w82,focus,
Wed Sep 02 2015 11:57:21 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Wed Sep 02 2015 11:57:21 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Wed Sep 02 2015 11:57:21 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Wed Sep 02 2015 11:57:22 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Wed Sep 02 2015 11:57:22 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Wed Sep 02 2015 11:57:23 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Wed Sep 02 2015 11:57:25 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Wed Sep 02 2015 11:57:27 GMT+0800 (Malay Peninsula Standard Time),,s3w8,focus,
Wed Sep 02 2015 11:57:28 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Wed Sep 02 2015 11:57:28 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Wed Sep 02 2015 11:57:28 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Wed Sep 02 2015 11:57:35 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Wed Sep 02 2015 11:57:36 GMT+0800 (Malay Peninsula Standard Time),,s3w13,focus,
Wed Sep 02 2015 11:57:37 GMT+0800 (Malay Peninsula Standard Time),,s3w14,focus,
Wed Sep 02 2015 11:57:37 GMT+0800 (Malay Peninsula Standard Time),,s3w15,focus,
Wed Sep 02 2015 11:57:38 GMT+0800 (Malay Peninsula Standard Time),,s3w16,focus,
Wed Sep 02 2015 11:57:38 GMT+0800 (Malay Peninsula Standard Time),,s3w17,focus,
Wed Sep 02 2015 11:57:40 GMT+0800 (Malay Peninsula Standard Time),,s3w18,focus,
Wed Sep 02 2015 11:57:40 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Wed Sep 02 2015 11:57:40 GMT+0800 (Malay Peninsula Standard Time),,s3w20,focus,
Wed Sep 02 2015 11:57:41 GMT+0800 (Malay Peninsula Standard Time),,s3w21,focus,
Wed Sep 02 2015 11:57:41 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Wed Sep 02 2015 11:57:41 GMT+0800 (Malay Peninsula Standard Time),,s3w23,focus,
Wed Sep 02 2015 11:57:41 GMT+0800 (Malay Peninsula Standard Time),,s3w24,focus,
Wed Sep 02 2015 11:57:42 GMT+0800 (Malay Peninsula Standard Time),,s3w25,focus,
Wed Sep 02 2015 11:57:42 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Wed Sep 02 2015 11:57:42 GMT+0800 (Malay Peninsula Standard Time),,s3w27,focus,
Wed Sep 02 2015 11:57:43 GMT+0800 (Malay Peninsula Standard Time),,s3w28,focus,
Wed Sep 02 2015 11:57:43 GMT+0800 (Malay Peninsula Standard Time),,s3w29,focus,
Wed Sep 02 2015 11:57:44 GMT+0800 (Malay Peninsula Standard Time),,s3w30,focus,
Wed Sep 02 2015 11:58:24 GMT+0800 (Malay Peninsula Standard Time),,s3w31,focus,
Wed Sep 02 2015 11:58:24 GMT+0800 (Malay Peninsula Standard Time),,s3w32,focus,
Wed Sep 02 2015 11:58:24 GMT+0800 (Malay Peninsula Standard Time),,s3w33,focus,
Wed Sep 02 2015 11:58:25 GMT+0800 (Malay Peninsula Standard Time),,s3w34,focus,
Wed Sep 02 2015 11:58:25 GMT+0800 (Malay Peninsula Standard Time),,s3w35,focus,
Wed Sep 02 2015 11:58:25 GMT+0800 (Malay Peninsula Standard Time),,s3w36,focus,
Wed Sep 02 2015 11:58:26 GMT+0800 (Malay Peninsula Standard Time),,s3w37,focus,
Wed Sep 02 2015 11:58:26 GMT+0800 (Malay Peninsula Standard Time),,s3w38,focus,
Wed Sep 02 2015 11:58:26 GMT+0800 (Malay Peninsula Standard Time),,s3w39,focus,
Wed Sep 02 2015 11:58:26 GMT+0800 (Malay Peninsula Standard Time),,s3w40,focus,
Wed Sep 02 2015 11:58:26 GMT+0800 (Malay Peninsula Standard Time),,s3w41,focus,
Wed Sep 02 2015 11:58:26 GMT+0800 (Malay Peninsula Standard Time),,s3w42,focus,
Wed Sep 02 2015 11:58:27 GMT+0800 (Malay Peninsula Standard Time),,s3w43,focus,
Wed Sep 02 2015 11:58:27 GMT+0800 (Malay Peninsula Standard Time),,s3w44,focus,
Wed Sep 02 2015 11:58:28 GMT+0800 (Malay Peninsula Standard Time),,s3w45,focus,
Wed Sep 02 2015 11:58:28 GMT+0800 (Malay Peninsula Standard Time),,s3w46,focus,
Wed Sep 02 2015 11:58:28 GMT+0800 (Malay Peninsula Standard Time),,s3w47,focus,
Wed Sep 02 2015 11:58:28 GMT+0800 (Malay Peninsula Standard Time),,s3w48,focus,
Wed Sep 02 2015 11:58:29 GMT+0800 (Malay Peninsula Standard Time),,s3w49,focus,
Wed Sep 02 2015 11:58:29 GMT+0800 (Malay Peninsula Standard Time),,s3w50,focus,
Wed Sep 02 2015 11:58:29 GMT+0800 (Malay Peninsula Standard Time),,s3w51,focus,
Wed Sep 02 2015 11:58:30 GMT+0800 (Malay Peninsula Standard Time),,s3w52,focus,
Wed Sep 02 2015 11:58:30 GMT+0800 (Malay Peninsula Standard Time),,s3w53,focus,
Wed Sep 02 2015 11:58:30 GMT+0800 (Malay Peninsula Standard Time),,s3w54,focus,
Wed Sep 02 2015 11:58:30 GMT+0800 (Malay Peninsula Standard Time),,s3w55,focus,
Wed Sep 02 2015 11:58:31 GMT+0800 (Malay Peninsula Standard Time),,s3w56,focus,
Wed Sep 02 2015 11:58:31 GMT+0800 (Malay Peninsula Standard Time),,s3w57,focus,
Wed Sep 02 2015 11:58:34 GMT+0800 (Malay Peninsula Standard Time),,s3w58,focus,
Wed Sep 02 2015 11:58:35 GMT+0800 (Malay Peninsula Standard Time),,s3w59,focus,
Wed Sep 02 2015 11:58:35 GMT+0800 (Malay Peninsula Standard Time),,s3w60,focus,
Wed Sep 02 2015 11:58:35 GMT+0800 (Malay Peninsula Standard Time),,s3w61,focus,
Wed Sep 02 2015 11:58:36 GMT+0800 (Malay Peninsula Standard Time),,s3w62,focus,
Wed Sep 02 2015 11:58:36 GMT+0800 (Malay Peninsula Standard Time),,s3w63,focus,
Wed Sep 02 2015 11:58:36 GMT+0800 (Malay Peninsula Standard Time),,s3w64,focus,
Wed Sep 02 2015 11:58:37 GMT+0800 (Malay Peninsula Standard Time),,s3w65,focus,
Wed Sep 02 2015 11:58:37 GMT+0800 (Malay Peninsula Standard Time),,s3w66,focus,
Wed Sep 02 2015 11:58:37 GMT+0800 (Malay Peninsula Standard Time),,s3w67,focus,
Wed Sep 02 2015 11:58:37 GMT+0800 (Malay Peninsula Standard Time),,s3w68,focus,
Wed Sep 02 2015 11:58:37 GMT+0800 (Malay Peninsula Standard Time),,s3w69,focus,
Wed Sep 02 2015 11:58:38 GMT+0800 (Malay Peninsula Standard Time),,s3w70,focus,
Wed Sep 02 2015 11:58:39 GMT+0800 (Malay Peninsula Standard Time),,s3w69,focus,
Wed Sep 02 2015 11:58:41 GMT+0800 (Malay Peninsula Standard Time),,s3w69,label,"^"
Wed Sep 02 2015 11:58:42 GMT+0800 (Malay Peninsula Standard Time),,s3w70,focus,
Wed Sep 02 2015 11:58:42 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Wed Sep 02 2015 11:58:43 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Wed Sep 02 2015 11:58:43 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Wed Sep 02 2015 11:58:43 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Wed Sep 02 2015 11:58:44 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Wed Sep 02 2015 11:58:44 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Wed Sep 02 2015 11:58:44 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Wed Sep 02 2015 11:58:46 GMT+0800 (Malay Peninsula Standard Time),,s4w7,label,"^"
Wed Sep 02 2015 11:58:47 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Wed Sep 02 2015 11:58:47 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Wed Sep 02 2015 11:58:47 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Wed Sep 02 2015 11:58:47 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Wed Sep 02 2015 11:58:48 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Wed Sep 02 2015 11:58:48 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Wed Sep 02 2015 11:58:48 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Wed Sep 02 2015 11:58:48 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Wed Sep 02 2015 11:58:49 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Wed Sep 02 2015 11:58:49 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Wed Sep 02 2015 11:58:50 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Wed Sep 02 2015 11:58:51 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Wed Sep 02 2015 11:58:51 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Wed Sep 02 2015 11:58:51 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Wed Sep 02 2015 11:58:52 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Wed Sep 02 2015 11:58:52 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Wed Sep 02 2015 11:58:52 GMT+0800 (Malay Peninsula Standard Time),,s4w24,focus,
Wed Sep 02 2015 11:58:52 GMT+0800 (Malay Peninsula Standard Time),,s4w25,focus,
Wed Sep 02 2015 11:58:52 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Wed Sep 02 2015 11:58:53 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Wed Sep 02 2015 11:58:53 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Wed Sep 02 2015 11:58:55 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Wed Sep 02 2015 11:58:56 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Wed Sep 02 2015 11:58:56 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Wed Sep 02 2015 11:58:56 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Wed Sep 02 2015 11:58:56 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Wed Sep 02 2015 11:58:57 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Wed Sep 02 2015 11:58:57 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Wed Sep 02 2015 11:58:57 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Wed Sep 02 2015 11:58:57 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Wed Sep 02 2015 11:58:57 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Wed Sep 02 2015 12:00:06 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Wed Sep 02 2015 12:00:06 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Wed Sep 02 2015 12:00:07 GMT+0800 (Malay Peninsula Standard Time),,s5w44,label,"N"
Wed Sep 02 2015 12:00:08 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Wed Sep 02 2015 12:00:09 GMT+0800 (Malay Peninsula Standard Time),,s5w45,label,"&"
Wed Sep 02 2015 12:00:12 GMT+0800 (Malay Peninsula Standard Time),,s5w45,label,"&"
Wed Sep 02 2015 12:00:14 GMT+0800 (Malay Peninsula Standard Time),,s5w46,focus,
Wed Sep 02 2015 12:00:14 GMT+0800 (Malay Peninsula Standard Time),,s5w47,focus,
Wed Sep 02 2015 12:00:15 GMT+0800 (Malay Peninsula Standard Time),,s5w46,focus,
Wed Sep 02 2015 12:00:15 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Wed Sep 02 2015 12:00:23 GMT+0800 (Malay Peninsula Standard Time),,s5w45,label,"&"
Wed Sep 02 2015 12:00:25 GMT+0800 (Malay Peninsula Standard Time),,s5w46,focus,
Wed Sep 02 2015 12:00:25 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Wed Sep 02 2015 12:00:44 GMT+0800 (Malay Peninsula Standard Time),,s5w45,label,"R"
Wed Sep 02 2015 12:00:44 GMT+0800 (Malay Peninsula Standard Time),,s5w46,focus,
Wed Sep 02 2015 12:00:45 GMT+0800 (Malay Peninsula Standard Time),,s5w47,focus,
Wed Sep 02 2015 12:00:45 GMT+0800 (Malay Peninsula Standard Time),,s5w48,focus,
Wed Sep 02 2015 12:00:45 GMT+0800 (Malay Peninsula Standard Time),,s5w49,focus,
Wed Sep 02 2015 12:00:46 GMT+0800 (Malay Peninsula Standard Time),,s5w50,focus,
Wed Sep 02 2015 12:00:46 GMT+0800 (Malay Peninsula Standard Time),,s5w51,focus,
Wed Sep 02 2015 12:00:47 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Wed Sep 02 2015 12:00:47 GMT+0800 (Malay Peninsula Standard Time),,s5w53,focus,
Wed Sep 02 2015 12:00:47 GMT+0800 (Malay Peninsula Standard Time),,s5w54,focus,
Wed Sep 02 2015 12:00:48 GMT+0800 (Malay Peninsula Standard Time),,s5w55,focus,
Wed Sep 02 2015 12:00:48 GMT+0800 (Malay Peninsula Standard Time),,s5w56,focus,
Wed Sep 02 2015 12:00:48 GMT+0800 (Malay Peninsula Standard Time),,s5w57,focus,
Wed Sep 02 2015 12:00:48 GMT+0800 (Malay Peninsula Standard Time),,s5w58,focus,
Wed Sep 02 2015 12:00:49 GMT+0800 (Malay Peninsula Standard Time),,s5w59,focus,
Wed Sep 02 2015 12:00:49 GMT+0800 (Malay Peninsula Standard Time),,s5w60,focus,
Wed Sep 02 2015 12:00:49 GMT+0800 (Malay Peninsula Standard Time),,s5w61,focus,
Wed Sep 02 2015 12:00:49 GMT+0800 (Malay Peninsula Standard Time),,s5w62,focus,
Wed Sep 02 2015 12:00:50 GMT+0800 (Malay Peninsula Standard Time),,s5w63,focus,
Wed Sep 02 2015 12:00:50 GMT+0800 (Malay Peninsula Standard Time),,s5w64,focus,
Wed Sep 02 2015 12:00:50 GMT+0800 (Malay Peninsula Standard Time),,s5w65,focus,
Wed Sep 02 2015 12:00:50 GMT+0800 (Malay Peninsula Standard Time),,s5w66,focus,
Wed Sep 02 2015 12:00:50 GMT+0800 (Malay Peninsula Standard Time),,s5w67,focus,
Wed Sep 02 2015 12:00:50 GMT+0800 (Malay Peninsula Standard Time),,s5w68,focus,
Wed Sep 02 2015 12:00:51 GMT+0800 (Malay Peninsula Standard Time),,s5w69,focus,
Wed Sep 02 2015 12:00:51 GMT+0800 (Malay Peninsula Standard Time),,s5w70,focus,
Wed Sep 02 2015 12:00:51 GMT+0800 (Malay Peninsula Standard Time),,s5w71,focus,
Wed Sep 02 2015 12:00:51 GMT+0800 (Malay Peninsula Standard Time),,s5w72,focus,
Wed Sep 02 2015 12:00:51 GMT+0800 (Malay Peninsula Standard Time),,s5w73,focus,
Wed Sep 02 2015 12:00:51 GMT+0800 (Malay Peninsula Standard Time),,s5w74,focus,
Wed Sep 02 2015 12:00:52 GMT+0800 (Malay Peninsula Standard Time),,s5w75,focus,
Wed Sep 02 2015 12:00:52 GMT+0800 (Malay Peninsula Standard Time),,s5w76,focus,
Wed Sep 02 2015 12:00:52 GMT+0800 (Malay Peninsula Standard Time),,s5w77,focus,
Wed Sep 02 2015 12:00:52 GMT+0800 (Malay Peninsula Standard Time),,s5w78,focus,
Wed Sep 02 2015 12:00:53 GMT+0800 (Malay Peninsula Standard Time),,s5w79,focus,
Wed Sep 02 2015 12:00:53 GMT+0800 (Malay Peninsula Standard Time),,s5w80,focus,
Wed Sep 02 2015 12:00:53 GMT+0800 (Malay Peninsula Standard Time),,s5w81,focus,
Wed Sep 02 2015 12:00:53 GMT+0800 (Malay Peninsula Standard Time),,s5w82,focus,
Wed Sep 02 2015 12:00:53 GMT+0800 (Malay Peninsula Standard Time),,s5w83,focus,
Wed Sep 02 2015 12:00:54 GMT+0800 (Malay Peninsula Standard Time),,s5w84,focus,
Wed Sep 02 2015 12:00:54 GMT+0800 (Malay Peninsula Standard Time),,s5w85,focus,
Wed Sep 02 2015 12:00:54 GMT+0800 (Malay Peninsula Standard Time),,s5w86,focus,
Wed Sep 02 2015 12:00:54 GMT+0800 (Malay Peninsula Standard Time),,s5w87,focus,
Wed Sep 02 2015 12:00:55 GMT+0800 (Malay Peninsula Standard Time),,s5w88,focus,
Wed Sep 02 2015 12:00:55 GMT+0800 (Malay Peninsula Standard Time),,s5w89,focus,
Wed Sep 02 2015 12:00:55 GMT+0800 (Malay Peninsula Standard Time),,s5w90,focus,
Wed Sep 02 2015 12:00:56 GMT+0800 (Malay Peninsula Standard Time),,s5w91,focus,
Wed Sep 02 2015 12:00:56 GMT+0800 (Malay Peninsula Standard Time),,s5w90,focus,
Wed Sep 02 2015 12:00:57 GMT+0800 (Malay Peninsula Standard Time),,s5w90,label,"^"
Wed Sep 02 2015 12:00:57 GMT+0800 (Malay Peninsula Standard Time),,s5w91,focus,
Wed Sep 02 2015 12:00:58 GMT+0800 (Malay Peninsula Standard Time),,s5w92,focus,
Wed Sep 02 2015 12:00:58 GMT+0800 (Malay Peninsula Standard Time),,s5w93,focus,
Wed Sep 02 2015 12:00:58 GMT+0800 (Malay Peninsula Standard Time),,s5w94,focus,
Wed Sep 02 2015 12:00:58 GMT+0800 (Malay Peninsula Standard Time),,s5w95,focus,
Wed Sep 02 2015 12:00:59 GMT+0800 (Malay Peninsula Standard Time),,s5w96,focus,
Wed Sep 02 2015 12:00:59 GMT+0800 (Malay Peninsula Standard Time),,s5w97,focus,
Wed Sep 02 2015 12:00:59 GMT+0800 (Malay Peninsula Standard Time),,s5w98,focus,
Wed Sep 02 2015 12:00:59 GMT+0800 (Malay Peninsula Standard Time),,s5w99,focus,
Wed Sep 02 2015 12:01:00 GMT+0800 (Malay Peninsula Standard Time),,s5w100,focus,
Wed Sep 02 2015 12:01:00 GMT+0800 (Malay Peninsula Standard Time),,s5w101,focus,
Wed Sep 02 2015 12:01:00 GMT+0800 (Malay Peninsula Standard Time),,s5w102,focus,
Wed Sep 02 2015 12:01:00 GMT+0800 (Malay Peninsula Standard Time),,s5w103,focus,
Wed Sep 02 2015 12:01:01 GMT+0800 (Malay Peninsula Standard Time),,s5w104,focus,
Wed Sep 02 2015 12:01:01 GMT+0800 (Malay Peninsula Standard Time),,s5w105,focus,
Wed Sep 02 2015 12:01:01 GMT+0800 (Malay Peninsula Standard Time),,s5w106,focus,
Wed Sep 02 2015 12:01:01 GMT+0800 (Malay Peninsula Standard Time),,s5w107,focus,
Wed Sep 02 2015 12:01:02 GMT+0800 (Malay Peninsula Standard Time),,s5w108,focus,
Wed Sep 02 2015 12:01:02 GMT+0800 (Malay Peninsula Standard Time),,s5w109,focus,
Wed Sep 02 2015 12:01:02 GMT+0800 (Malay Peninsula Standard Time),,s5w110,focus,
Wed Sep 02 2015 12:01:02 GMT+0800 (Malay Peninsula Standard Time),,s5w111,focus,
Wed Sep 02 2015 12:01:03 GMT+0800 (Malay Peninsula Standard Time),,s5w112,focus,
Wed Sep 02 2015 12:01:03 GMT+0800 (Malay Peninsula Standard Time),,s5w113,focus,
Wed Sep 02 2015 12:01:03 GMT+0800 (Malay Peninsula Standard Time),,s5w114,focus,
Wed Sep 02 2015 12:01:03 GMT+0800 (Malay Peninsula Standard Time),,s5w115,focus,
Wed Sep 02 2015 12:01:04 GMT+0800 (Malay Peninsula Standard Time),,s5w116,focus,
Wed Sep 02 2015 12:01:04 GMT+0800 (Malay Peninsula Standard Time),,s5w117,focus,
Wed Sep 02 2015 12:01:04 GMT+0800 (Malay Peninsula Standard Time),,s5w118,focus,
Wed Sep 02 2015 12:01:04 GMT+0800 (Malay Peninsula Standard Time),,s5w119,focus,
Wed Sep 02 2015 12:01:05 GMT+0800 (Malay Peninsula Standard Time),,s5w120,focus,
Wed Sep 02 2015 12:01:05 GMT+0800 (Malay Peninsula Standard Time),,s5w121,focus,
Wed Sep 02 2015 12:01:05 GMT+0800 (Malay Peninsula Standard Time),,s5w122,focus,
Wed Sep 02 2015 12:01:05 GMT+0800 (Malay Peninsula Standard Time),,s5w123,focus,
Wed Sep 02 2015 12:01:06 GMT+0800 (Malay Peninsula Standard Time),,s5w124,focus,
Wed Sep 02 2015 12:01:06 GMT+0800 (Malay Peninsula Standard Time),,s5w125,focus,
Wed Sep 02 2015 12:01:06 GMT+0800 (Malay Peninsula Standard Time),,s5w126,focus,
Wed Sep 02 2015 12:01:06 GMT+0800 (Malay Peninsula Standard Time),,s5w127,focus,
Wed Sep 02 2015 12:01:07 GMT+0800 (Malay Peninsula Standard Time),,s5w128,focus,
Wed Sep 02 2015 12:01:07 GMT+0800 (Malay Peninsula Standard Time),,s5w129,focus,
Wed Sep 02 2015 12:01:07 GMT+0800 (Malay Peninsula Standard Time),,s5w130,focus,
Wed Sep 02 2015 12:01:07 GMT+0800 (Malay Peninsula Standard Time),,s5w131,focus,
Wed Sep 02 2015 12:01:08 GMT+0800 (Malay Peninsula Standard Time),,s5w132,focus,
Wed Sep 02 2015 12:01:08 GMT+0800 (Malay Peninsula Standard Time),,s5w133,focus,
Wed Sep 02 2015 12:01:09 GMT+0800 (Malay Peninsula Standard Time),,s5w132,focus,
Wed Sep 02 2015 12:01:09 GMT+0800 (Malay Peninsula Standard Time),,s5w131,focus,
Wed Sep 02 2015 12:01:09 GMT+0800 (Malay Peninsula Standard Time),,s5w130,focus,
Wed Sep 02 2015 12:01:10 GMT+0800 (Malay Peninsula Standard Time),,s5w131,focus,
Wed Sep 02 2015 12:01:10 GMT+0800 (Malay Peninsula Standard Time),,s5w132,focus,
Wed Sep 02 2015 12:01:10 GMT+0800 (Malay Peninsula Standard Time),,s5w133,focus,
Wed Sep 02 2015 12:01:10 GMT+0800 (Malay Peninsula Standard Time),,s5w134,focus,
Wed Sep 02 2015 12:01:10 GMT+0800 (Malay Peninsula Standard Time),,s5w135,focus,
Wed Sep 02 2015 12:01:11 GMT+0800 (Malay Peninsula Standard Time),,s5w136,focus,
Wed Sep 02 2015 12:01:11 GMT+0800 (Malay Peninsula Standard Time),,s5w137,focus,
Wed Sep 02 2015 12:01:11 GMT+0800 (Malay Peninsula Standard Time),,s5w138,focus,
Wed Sep 02 2015 12:01:12 GMT+0800 (Malay Peninsula Standard Time),,s5w139,focus,
Wed Sep 02 2015 12:01:12 GMT+0800 (Malay Peninsula Standard Time),,s5w140,focus,
Wed Sep 02 2015 12:01:12 GMT+0800 (Malay Peninsula Standard Time),,s5w141,focus,
Wed Sep 02 2015 12:01:13 GMT+0800 (Malay Peninsula Standard Time),,s5w142,focus,
Wed Sep 02 2015 12:01:18 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
