Wed Sep 02 2015 14:52:53 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Wed Sep 02 2015 14:56:16 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Wed Sep 02 2015 14:56:16 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Wed Sep 02 2015 14:56:17 GMT+0800 (Malay Peninsula Standard Time),,s5w19,focus,
Wed Sep 02 2015 14:56:17 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Wed Sep 02 2015 14:56:17 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Wed Sep 02 2015 14:56:18 GMT+0800 (Malay Peninsula Standard Time),,s6w1,focus,
Wed Sep 02 2015 14:56:19 GMT+0800 (Malay Peninsula Standard Time),,s6w2,focus,
Wed Sep 02 2015 14:56:20 GMT+0800 (Malay Peninsula Standard Time),,s6w3,focus,
Wed Sep 02 2015 14:56:20 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Wed Sep 02 2015 14:56:21 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Wed Sep 02 2015 14:56:42 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Wed Sep 02 2015 14:56:43 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Wed Sep 02 2015 14:56:44 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Wed Sep 02 2015 14:56:45 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Wed Sep 02 2015 14:56:45 GMT+0800 (Malay Peninsula Standard Time),,s6w10,focus,
Wed Sep 02 2015 14:56:46 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Wed Sep 02 2015 14:56:46 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Wed Sep 02 2015 14:56:46 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Wed Sep 02 2015 14:56:47 GMT+0800 (Malay Peninsula Standard Time),,s6w14,focus,
Wed Sep 02 2015 14:56:47 GMT+0800 (Malay Peninsula Standard Time),,s6w15,focus,
Wed Sep 02 2015 14:56:48 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Wed Sep 02 2015 14:56:48 GMT+0800 (Malay Peninsula Standard Time),,s6w17,focus,
Wed Sep 02 2015 14:56:49 GMT+0800 (Malay Peninsula Standard Time),,s6w18,focus,
Wed Sep 02 2015 14:56:50 GMT+0800 (Malay Peninsula Standard Time),,s6w19,focus,
Wed Sep 02 2015 14:56:52 GMT+0800 (Malay Peninsula Standard Time),,s6w20,focus,
Wed Sep 02 2015 14:56:52 GMT+0800 (Malay Peninsula Standard Time),,s6w21,focus,
Wed Sep 02 2015 14:56:52 GMT+0800 (Malay Peninsula Standard Time),,s6w22,focus,
Wed Sep 02 2015 14:56:52 GMT+0800 (Malay Peninsula Standard Time),,s6w23,focus,
Wed Sep 02 2015 14:56:53 GMT+0800 (Malay Peninsula Standard Time),,s6w24,focus,
Wed Sep 02 2015 14:56:53 GMT+0800 (Malay Peninsula Standard Time),,s6w25,focus,
Wed Sep 02 2015 14:56:53 GMT+0800 (Malay Peninsula Standard Time),,s6w26,focus,
Wed Sep 02 2015 14:56:56 GMT+0800 (Malay Peninsula Standard Time),,s6w26,label,"V"
Wed Sep 02 2015 14:56:56 GMT+0800 (Malay Peninsula Standard Time),,s6w27,focus,
Wed Sep 02 2015 14:57:02 GMT+0800 (Malay Peninsula Standard Time),,s6w28,focus,
Wed Sep 02 2015 14:57:03 GMT+0800 (Malay Peninsula Standard Time),,s6w29,focus,
Wed Sep 02 2015 14:57:03 GMT+0800 (Malay Peninsula Standard Time),,s6w30,focus,
Wed Sep 02 2015 14:57:04 GMT+0800 (Malay Peninsula Standard Time),,s6w31,focus,
Wed Sep 02 2015 14:57:04 GMT+0800 (Malay Peninsula Standard Time),,s6w32,focus,
Wed Sep 02 2015 14:57:05 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Wed Sep 02 2015 14:57:05 GMT+0800 (Malay Peninsula Standard Time),,s6w34,focus,
Wed Sep 02 2015 14:57:05 GMT+0800 (Malay Peninsula Standard Time),,s6w35,focus,
Wed Sep 02 2015 14:57:06 GMT+0800 (Malay Peninsula Standard Time),,s6w36,focus,
Wed Sep 02 2015 14:57:06 GMT+0800 (Malay Peninsula Standard Time),,s6w37,focus,
Wed Sep 02 2015 14:57:06 GMT+0800 (Malay Peninsula Standard Time),,s6w38,focus,
Wed Sep 02 2015 14:57:07 GMT+0800 (Malay Peninsula Standard Time),,s6w39,focus,
Wed Sep 02 2015 14:57:08 GMT+0800 (Malay Peninsula Standard Time),,s6w40,focus,
Wed Sep 02 2015 14:57:09 GMT+0800 (Malay Peninsula Standard Time),,s6w41,focus,
Wed Sep 02 2015 14:57:10 GMT+0800 (Malay Peninsula Standard Time),,s6w42,focus,
Wed Sep 02 2015 14:57:11 GMT+0800 (Malay Peninsula Standard Time),,s6w43,focus,
Wed Sep 02 2015 14:57:11 GMT+0800 (Malay Peninsula Standard Time),,s6w44,focus,
Wed Sep 02 2015 14:57:12 GMT+0800 (Malay Peninsula Standard Time),,s6w45,focus,
Wed Sep 02 2015 14:57:12 GMT+0800 (Malay Peninsula Standard Time),,s6w46,focus,
Wed Sep 02 2015 14:57:12 GMT+0800 (Malay Peninsula Standard Time),,s6w47,focus,
Wed Sep 02 2015 14:57:12 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Wed Sep 02 2015 14:57:13 GMT+0800 (Malay Peninsula Standard Time),,s7w2,focus,
Wed Sep 02 2015 14:57:13 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Wed Sep 02 2015 14:57:13 GMT+0800 (Malay Peninsula Standard Time),,s7w4,focus,
Wed Sep 02 2015 14:57:13 GMT+0800 (Malay Peninsula Standard Time),,s7w5,focus,
Wed Sep 02 2015 14:57:13 GMT+0800 (Malay Peninsula Standard Time),,s7w6,focus,
Wed Sep 02 2015 14:57:14 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Wed Sep 02 2015 14:57:14 GMT+0800 (Malay Peninsula Standard Time),,s7w8,focus,
Wed Sep 02 2015 14:57:14 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Wed Sep 02 2015 14:57:14 GMT+0800 (Malay Peninsula Standard Time),,s7w10,focus,
Wed Sep 02 2015 14:57:14 GMT+0800 (Malay Peninsula Standard Time),,s7w11,focus,
Wed Sep 02 2015 14:57:15 GMT+0800 (Malay Peninsula Standard Time),,s7w12,focus,
Wed Sep 02 2015 14:57:15 GMT+0800 (Malay Peninsula Standard Time),,s7w13,focus,
Wed Sep 02 2015 14:57:15 GMT+0800 (Malay Peninsula Standard Time),,s7w14,focus,
Wed Sep 02 2015 14:57:15 GMT+0800 (Malay Peninsula Standard Time),,s7w15,focus,
Wed Sep 02 2015 14:57:15 GMT+0800 (Malay Peninsula Standard Time),,s7w16,focus,
Wed Sep 02 2015 14:57:15 GMT+0800 (Malay Peninsula Standard Time),,s7w17,focus,
Wed Sep 02 2015 14:57:16 GMT+0800 (Malay Peninsula Standard Time),,s7w18,focus,
Wed Sep 02 2015 14:57:29 GMT+0800 (Malay Peninsula Standard Time),,s7w19,focus,
Wed Sep 02 2015 14:57:29 GMT+0800 (Malay Peninsula Standard Time),,s7w20,focus,
Wed Sep 02 2015 14:57:30 GMT+0800 (Malay Peninsula Standard Time),,s7w21,focus,
Wed Sep 02 2015 14:57:30 GMT+0800 (Malay Peninsula Standard Time),,s8w1,focus,
Wed Sep 02 2015 14:57:31 GMT+0800 (Malay Peninsula Standard Time),,s8w2,focus,
Wed Sep 02 2015 14:57:31 GMT+0800 (Malay Peninsula Standard Time),,s8w3,focus,
Wed Sep 02 2015 14:57:31 GMT+0800 (Malay Peninsula Standard Time),,s8w4,focus,
Wed Sep 02 2015 14:57:31 GMT+0800 (Malay Peninsula Standard Time),,s8w5,focus,
Wed Sep 02 2015 14:57:34 GMT+0800 (Malay Peninsula Standard Time),,s8w5,label,"^"
Wed Sep 02 2015 14:57:35 GMT+0800 (Malay Peninsula Standard Time),,s8w6,focus,
Wed Sep 02 2015 14:57:35 GMT+0800 (Malay Peninsula Standard Time),,s8w7,focus,
Wed Sep 02 2015 14:57:36 GMT+0800 (Malay Peninsula Standard Time),,s8w8,focus,
Wed Sep 02 2015 14:57:36 GMT+0800 (Malay Peninsula Standard Time),,s8w9,focus,
Wed Sep 02 2015 14:57:36 GMT+0800 (Malay Peninsula Standard Time),,s8w10,focus,
Wed Sep 02 2015 14:57:38 GMT+0800 (Malay Peninsula Standard Time),,s8w10,label,"^"
Wed Sep 02 2015 14:57:38 GMT+0800 (Malay Peninsula Standard Time),,s8w11,focus,
Wed Sep 02 2015 14:57:40 GMT+0800 (Malay Peninsula Standard Time),,s8w11,label,"N"
Wed Sep 02 2015 14:57:40 GMT+0800 (Malay Peninsula Standard Time),,s9w1,focus,
Wed Sep 02 2015 14:57:41 GMT+0800 (Malay Peninsula Standard Time),,s9w2,focus,
Wed Sep 02 2015 14:57:42 GMT+0800 (Malay Peninsula Standard Time),,s9w3,focus,
Wed Sep 02 2015 14:57:42 GMT+0800 (Malay Peninsula Standard Time),,s9w4,focus,
Wed Sep 02 2015 14:57:43 GMT+0800 (Malay Peninsula Standard Time),,s9w5,focus,
Wed Sep 02 2015 14:57:43 GMT+0800 (Malay Peninsula Standard Time),,s9w6,focus,
Wed Sep 02 2015 14:57:43 GMT+0800 (Malay Peninsula Standard Time),,s9w7,focus,
Wed Sep 02 2015 14:57:44 GMT+0800 (Malay Peninsula Standard Time),,s9w8,focus,
Wed Sep 02 2015 14:57:46 GMT+0800 (Malay Peninsula Standard Time),,s9w9,focus,
Wed Sep 02 2015 14:57:46 GMT+0800 (Malay Peninsula Standard Time),,s9w10,focus,
Wed Sep 02 2015 14:57:47 GMT+0800 (Malay Peninsula Standard Time),,s9w11,focus,
Wed Sep 02 2015 14:57:48 GMT+0800 (Malay Peninsula Standard Time),,s9w12,focus,
Wed Sep 02 2015 14:57:50 GMT+0800 (Malay Peninsula Standard Time),,s9w12,label,"^"
Wed Sep 02 2015 14:57:51 GMT+0800 (Malay Peninsula Standard Time),,s9w13,focus,
Wed Sep 02 2015 14:57:52 GMT+0800 (Malay Peninsula Standard Time),,s9w14,focus,
Wed Sep 02 2015 14:57:53 GMT+0800 (Malay Peninsula Standard Time),,s9w15,focus,
Wed Sep 02 2015 14:57:53 GMT+0800 (Malay Peninsula Standard Time),,s9w16,focus,
Wed Sep 02 2015 14:57:54 GMT+0800 (Malay Peninsula Standard Time),,s9w17,focus,
Wed Sep 02 2015 14:57:54 GMT+0800 (Malay Peninsula Standard Time),,s9w18,focus,
Wed Sep 02 2015 14:57:54 GMT+0800 (Malay Peninsula Standard Time),,s9w19,focus,
Wed Sep 02 2015 14:57:54 GMT+0800 (Malay Peninsula Standard Time),,s9w20,focus,
Wed Sep 02 2015 14:57:54 GMT+0800 (Malay Peninsula Standard Time),,s9w21,focus,
Wed Sep 02 2015 14:57:55 GMT+0800 (Malay Peninsula Standard Time),,s9w22,focus,
Wed Sep 02 2015 14:57:55 GMT+0800 (Malay Peninsula Standard Time),,s9w23,focus,
Wed Sep 02 2015 14:57:55 GMT+0800 (Malay Peninsula Standard Time),,s9w24,focus,
Wed Sep 02 2015 14:57:56 GMT+0800 (Malay Peninsula Standard Time),,s9w23,focus,
Wed Sep 02 2015 14:57:57 GMT+0800 (Malay Peninsula Standard Time),,s9w23,label,"^"
Wed Sep 02 2015 14:57:57 GMT+0800 (Malay Peninsula Standard Time),,s9w24,focus,
Wed Sep 02 2015 14:57:57 GMT+0800 (Malay Peninsula Standard Time),,s9w25,focus,
Wed Sep 02 2015 14:57:59 GMT+0800 (Malay Peninsula Standard Time),,s9w26,focus,
Wed Sep 02 2015 14:58:00 GMT+0800 (Malay Peninsula Standard Time),,s9w27,focus,
Wed Sep 02 2015 14:58:04 GMT+0800 (Malay Peninsula Standard Time),,s9w28,focus,
Wed Sep 02 2015 14:58:04 GMT+0800 (Malay Peninsula Standard Time),,s9w29,focus,
Wed Sep 02 2015 14:58:04 GMT+0800 (Malay Peninsula Standard Time),,s9w30,focus,
Wed Sep 02 2015 14:58:05 GMT+0800 (Malay Peninsula Standard Time),,s9w31,focus,
Wed Sep 02 2015 14:58:05 GMT+0800 (Malay Peninsula Standard Time),,s9w32,focus,
Wed Sep 02 2015 14:58:06 GMT+0800 (Malay Peninsula Standard Time),,s9w33,focus,
Wed Sep 02 2015 14:58:06 GMT+0800 (Malay Peninsula Standard Time),,s9w34,focus,
Wed Sep 02 2015 14:58:06 GMT+0800 (Malay Peninsula Standard Time),,s9w35,focus,
Wed Sep 02 2015 14:58:07 GMT+0800 (Malay Peninsula Standard Time),,s9w36,focus,
Wed Sep 02 2015 14:58:07 GMT+0800 (Malay Peninsula Standard Time),,s9w37,focus,
Wed Sep 02 2015 14:58:08 GMT+0800 (Malay Peninsula Standard Time),,s9w38,focus,
Wed Sep 02 2015 14:58:09 GMT+0800 (Malay Peninsula Standard Time),,s9w39,focus,
Wed Sep 02 2015 14:58:13 GMT+0800 (Malay Peninsula Standard Time),,s9w40,focus,
Wed Sep 02 2015 14:58:14 GMT+0800 (Malay Peninsula Standard Time),,s9w41,focus,
Wed Sep 02 2015 14:58:14 GMT+0800 (Malay Peninsula Standard Time),,s9w42,focus,
Wed Sep 02 2015 14:58:14 GMT+0800 (Malay Peninsula Standard Time),,s9w43,focus,
Wed Sep 02 2015 14:58:14 GMT+0800 (Malay Peninsula Standard Time),,s9w44,focus,
Wed Sep 02 2015 14:58:15 GMT+0800 (Malay Peninsula Standard Time),,s9w45,focus,
Wed Sep 02 2015 14:58:15 GMT+0800 (Malay Peninsula Standard Time),,s9w46,focus,
Wed Sep 02 2015 14:58:15 GMT+0800 (Malay Peninsula Standard Time),,s9w47,focus,
Wed Sep 02 2015 14:58:15 GMT+0800 (Malay Peninsula Standard Time),,s9w48,focus,
Wed Sep 02 2015 14:58:15 GMT+0800 (Malay Peninsula Standard Time),,s9w49,focus,
Wed Sep 02 2015 14:58:16 GMT+0800 (Malay Peninsula Standard Time),,s9w50,focus,
Wed Sep 02 2015 14:58:16 GMT+0800 (Malay Peninsula Standard Time),,s9w51,focus,
Wed Sep 02 2015 14:58:16 GMT+0800 (Malay Peninsula Standard Time),,s9w52,focus,
Wed Sep 02 2015 14:58:17 GMT+0800 (Malay Peninsula Standard Time),,s9w53,focus,
Wed Sep 02 2015 14:58:17 GMT+0800 (Malay Peninsula Standard Time),,s9w54,focus,
Wed Sep 02 2015 14:58:18 GMT+0800 (Malay Peninsula Standard Time),,s9w55,focus,
Wed Sep 02 2015 14:58:18 GMT+0800 (Malay Peninsula Standard Time),,s9w56,focus,
Wed Sep 02 2015 14:58:18 GMT+0800 (Malay Peninsula Standard Time),,s9w57,focus,
Wed Sep 02 2015 14:58:19 GMT+0800 (Malay Peninsula Standard Time),,s9w58,focus,
Wed Sep 02 2015 14:58:21 GMT+0800 (Malay Peninsula Standard Time),,s9w58,label,"^"
Wed Sep 02 2015 14:58:21 GMT+0800 (Malay Peninsula Standard Time),,s9w59,focus,
Wed Sep 02 2015 14:58:22 GMT+0800 (Malay Peninsula Standard Time),,s9w60,focus,
Wed Sep 02 2015 14:58:22 GMT+0800 (Malay Peninsula Standard Time),,s9w60,label,"^"
Wed Sep 02 2015 14:58:22 GMT+0800 (Malay Peninsula Standard Time),,s9w61,focus,
Wed Sep 02 2015 14:58:22 GMT+0800 (Malay Peninsula Standard Time),,s9w62,focus,
Wed Sep 02 2015 14:58:26 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
