Fri Sep 04 2015 14:31:46 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 14:34:41 GMT+0800 (Malay Peninsula Standard Time),,s4w10,label,"U"
Fri Sep 04 2015 14:34:42 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Fri Sep 04 2015 14:34:43 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Fri Sep 04 2015 14:34:43 GMT+0800 (Malay Peninsula Standard Time),,s4w14,label,"U"
Fri Sep 04 2015 14:35:02 GMT+0800 (Malay Peninsula Standard Time),,s8w29,focus,
Fri Sep 04 2015 14:35:02 GMT+0800 (Malay Peninsula Standard Time),,s8w29,focus,
Fri Sep 04 2015 14:35:33 GMT+0800 (Malay Peninsula Standard Time),,s8w29,label,"?"
Fri Sep 04 2015 14:35:33 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Sep 04 2015 14:35:34 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Sep 04 2015 14:35:34 GMT+0800 (Malay Peninsula Standard Time),,s5w2,label,"?"
Fri Sep 04 2015 14:35:55 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Sep 04 2015 14:36:37 GMT+0800 (Malay Peninsula Standard Time),,s8w15,focus,
Fri Sep 04 2015 14:36:37 GMT+0800 (Malay Peninsula Standard Time),,s8w15,focus,
Fri Sep 04 2015 14:36:38 GMT+0800 (Malay Peninsula Standard Time),,s8w15,label,"D"
Fri Sep 04 2015 14:36:39 GMT+0800 (Malay Peninsula Standard Time),,s8w27,focus,
Fri Sep 04 2015 14:36:39 GMT+0800 (Malay Peninsula Standard Time),,s8w27,focus,
Fri Sep 04 2015 14:36:40 GMT+0800 (Malay Peninsula Standard Time),,s8w7,focus,
Fri Sep 04 2015 14:36:40 GMT+0800 (Malay Peninsula Standard Time),,s8w7,focus,
Fri Sep 04 2015 14:36:40 GMT+0800 (Malay Peninsula Standard Time),,s8w7,label,"?"
Fri Sep 04 2015 14:36:42 GMT+0800 (Malay Peninsula Standard Time),,s8w13,focus,
Fri Sep 04 2015 14:36:42 GMT+0800 (Malay Peninsula Standard Time),,s8w13,focus,
Fri Sep 04 2015 14:36:42 GMT+0800 (Malay Peninsula Standard Time),,s8w13,label,"?"
Fri Sep 04 2015 14:36:43 GMT+0800 (Malay Peninsula Standard Time),,s8w26,focus,
Fri Sep 04 2015 14:36:43 GMT+0800 (Malay Peninsula Standard Time),,s8w26,focus,
Fri Sep 04 2015 14:36:49 GMT+0800 (Malay Peninsula Standard Time),,s8w16,focus,
Fri Sep 04 2015 14:36:49 GMT+0800 (Malay Peninsula Standard Time),,s8w16,focus,
Fri Sep 04 2015 14:36:52 GMT+0800 (Malay Peninsula Standard Time),,s8w16,label,"N"
Fri Sep 04 2015 14:36:52 GMT+0800 (Malay Peninsula Standard Time),,s9w5,focus,
Fri Sep 04 2015 14:36:52 GMT+0800 (Malay Peninsula Standard Time),,s9w5,focus,
Fri Sep 04 2015 14:37:03 GMT+0800 (Malay Peninsula Standard Time),,s8w19,focus,
Fri Sep 04 2015 14:37:03 GMT+0800 (Malay Peninsula Standard Time),,s8w19,focus,
Fri Sep 04 2015 14:37:03 GMT+0800 (Malay Peninsula Standard Time),,s8w19,label,"D"
Fri Sep 04 2015 14:37:04 GMT+0800 (Malay Peninsula Standard Time),,s8w20,focus,
Fri Sep 04 2015 14:37:05 GMT+0800 (Malay Peninsula Standard Time),,s8w20,focus,
Fri Sep 04 2015 14:37:05 GMT+0800 (Malay Peninsula Standard Time),,s8w20,label,"^"
Fri Sep 04 2015 14:37:09 GMT+0800 (Malay Peninsula Standard Time),,s8w20,label,"^"
Fri Sep 04 2015 14:37:11 GMT+0800 (Malay Peninsula Standard Time),,s8w27,focus,
Fri Sep 04 2015 14:37:11 GMT+0800 (Malay Peninsula Standard Time),,s8w27,focus,
Fri Sep 04 2015 14:37:11 GMT+0800 (Malay Peninsula Standard Time),,s8w27,label,"^"
Fri Sep 04 2015 14:37:13 GMT+0800 (Malay Peninsula Standard Time),,s8w28,focus,
Fri Sep 04 2015 14:37:13 GMT+0800 (Malay Peninsula Standard Time),,s8w28,focus,
Fri Sep 04 2015 14:37:13 GMT+0800 (Malay Peninsula Standard Time),,s8w28,label,","
Fri Sep 04 2015 14:37:15 GMT+0800 (Malay Peninsula Standard Time),,s8w29,focus,
Fri Sep 04 2015 14:37:15 GMT+0800 (Malay Peninsula Standard Time),,s8w29,focus,
Fri Sep 04 2015 14:37:16 GMT+0800 (Malay Peninsula Standard Time),,s8w29,label,","
Fri Sep 04 2015 14:37:16 GMT+0800 (Malay Peninsula Standard Time),,s8w30,focus,
Fri Sep 04 2015 14:37:17 GMT+0800 (Malay Peninsula Standard Time),,s8w30,focus,
Fri Sep 04 2015 14:37:17 GMT+0800 (Malay Peninsula Standard Time),,s8w30,label,"^"
Fri Sep 04 2015 14:37:18 GMT+0800 (Malay Peninsula Standard Time),,s8w31,focus,
Fri Sep 04 2015 14:37:19 GMT+0800 (Malay Peninsula Standard Time),,s8w31,focus,
Fri Sep 04 2015 14:37:19 GMT+0800 (Malay Peninsula Standard Time),,s8w31,label,","
Fri Sep 04 2015 14:37:20 GMT+0800 (Malay Peninsula Standard Time),,s8w32,focus,
Fri Sep 04 2015 14:37:20 GMT+0800 (Malay Peninsula Standard Time),,s8w32,focus,
Fri Sep 04 2015 14:37:20 GMT+0800 (Malay Peninsula Standard Time),,s8w32,label,","
Fri Sep 04 2015 14:37:56 GMT+0800 (Malay Peninsula Standard Time),,s10w2,focus,
Fri Sep 04 2015 14:37:56 GMT+0800 (Malay Peninsula Standard Time),,s10w2,focus,
Fri Sep 04 2015 14:38:05 GMT+0800 (Malay Peninsula Standard Time),,s10w2,label,"V"
Fri Sep 04 2015 14:38:06 GMT+0800 (Malay Peninsula Standard Time),,s10w11,focus,
Fri Sep 04 2015 14:38:06 GMT+0800 (Malay Peninsula Standard Time),,s10w11,focus,
Fri Sep 04 2015 14:38:07 GMT+0800 (Malay Peninsula Standard Time),,s10w3,focus,
Fri Sep 04 2015 14:38:08 GMT+0800 (Malay Peninsula Standard Time),,s10w3,focus,
Fri Sep 04 2015 14:38:08 GMT+0800 (Malay Peninsula Standard Time),,s10w3,label,"N"
Fri Sep 04 2015 14:38:08 GMT+0800 (Malay Peninsula Standard Time),,s10w13,focus,
Fri Sep 04 2015 14:38:08 GMT+0800 (Malay Peninsula Standard Time),,s10w13,focus,
Fri Sep 04 2015 14:38:30 GMT+0800 (Malay Peninsula Standard Time),,s10w13,focus,
Fri Sep 04 2015 14:38:31 GMT+0800 (Malay Peninsula Standard Time),,s10w31,focus,
Fri Sep 04 2015 14:38:31 GMT+0800 (Malay Peninsula Standard Time),,s10w31,focus,
Fri Sep 04 2015 14:38:31 GMT+0800 (Malay Peninsula Standard Time),,s10w31,label,"^"
Fri Sep 04 2015 14:38:43 GMT+0800 (Malay Peninsula Standard Time),,s10w55,focus,
Fri Sep 04 2015 14:38:43 GMT+0800 (Malay Peninsula Standard Time),,s10w55,focus,
Fri Sep 04 2015 14:39:02 GMT+0800 (Malay Peninsula Standard Time),,s10w55,focus,
Fri Sep 04 2015 14:39:02 GMT+0800 (Malay Peninsula Standard Time),,s10w55,focus,
Fri Sep 04 2015 14:39:05 GMT+0800 (Malay Peninsula Standard Time),,s10w55,label,"?"
Fri Sep 04 2015 14:39:06 GMT+0800 (Malay Peninsula Standard Time),,s10w56,focus,
Fri Sep 04 2015 14:39:06 GMT+0800 (Malay Peninsula Standard Time),,s10w56,focus,
Fri Sep 04 2015 14:39:07 GMT+0800 (Malay Peninsula Standard Time),,s10w56,label,"?"
Fri Sep 04 2015 14:39:09 GMT+0800 (Malay Peninsula Standard Time),,s10w57,focus,
Fri Sep 04 2015 14:39:09 GMT+0800 (Malay Peninsula Standard Time),,s10w57,focus,
Fri Sep 04 2015 14:39:12 GMT+0800 (Malay Peninsula Standard Time),,s10w58,focus,
Fri Sep 04 2015 14:39:12 GMT+0800 (Malay Peninsula Standard Time),,s10w58,focus,
Fri Sep 04 2015 14:39:14 GMT+0800 (Malay Peninsula Standard Time),,s10w58,label,"?"
Fri Sep 04 2015 14:39:15 GMT+0800 (Malay Peninsula Standard Time),,s10w59,focus,
Fri Sep 04 2015 14:39:15 GMT+0800 (Malay Peninsula Standard Time),,s10w59,focus,
Fri Sep 04 2015 14:39:16 GMT+0800 (Malay Peninsula Standard Time),,s10w59,label,"?"
Fri Sep 04 2015 14:39:16 GMT+0800 (Malay Peninsula Standard Time),,s10w60,focus,
Fri Sep 04 2015 14:39:16 GMT+0800 (Malay Peninsula Standard Time),,s10w60,focus,
Fri Sep 04 2015 14:39:17 GMT+0800 (Malay Peninsula Standard Time),,s10w60,label,"?"
Fri Sep 04 2015 14:39:18 GMT+0800 (Malay Peninsula Standard Time),,s10w61,focus,
Fri Sep 04 2015 14:39:18 GMT+0800 (Malay Peninsula Standard Time),,s10w61,focus,
Fri Sep 04 2015 14:39:18 GMT+0800 (Malay Peninsula Standard Time),,s10w61,label,"?"
Fri Sep 04 2015 14:39:19 GMT+0800 (Malay Peninsula Standard Time),,s10w62,focus,
Fri Sep 04 2015 14:39:19 GMT+0800 (Malay Peninsula Standard Time),,s10w62,focus,
Fri Sep 04 2015 14:39:20 GMT+0800 (Malay Peninsula Standard Time),,s10w62,label,"?"
Fri Sep 04 2015 14:39:21 GMT+0800 (Malay Peninsula Standard Time),,s10w63,focus,
Fri Sep 04 2015 14:39:21 GMT+0800 (Malay Peninsula Standard Time),,s10w63,focus,
Fri Sep 04 2015 14:39:21 GMT+0800 (Malay Peninsula Standard Time),,s10w63,label,"?"
Fri Sep 04 2015 14:39:22 GMT+0800 (Malay Peninsula Standard Time),,s10w64,focus,
Fri Sep 04 2015 14:39:22 GMT+0800 (Malay Peninsula Standard Time),,s10w64,focus,
Fri Sep 04 2015 14:39:22 GMT+0800 (Malay Peninsula Standard Time),,s10w64,label,"?"
Fri Sep 04 2015 14:39:24 GMT+0800 (Malay Peninsula Standard Time),,s10w65,focus,
Fri Sep 04 2015 14:39:24 GMT+0800 (Malay Peninsula Standard Time),,s10w65,focus,
Fri Sep 04 2015 14:39:24 GMT+0800 (Malay Peninsula Standard Time),,s10w65,label,"?"
Fri Sep 04 2015 14:39:25 GMT+0800 (Malay Peninsula Standard Time),,s10w66,focus,
Fri Sep 04 2015 14:39:25 GMT+0800 (Malay Peninsula Standard Time),,s10w66,focus,
Fri Sep 04 2015 14:39:26 GMT+0800 (Malay Peninsula Standard Time),,s10w66,label,"?"
Fri Sep 04 2015 14:39:27 GMT+0800 (Malay Peninsula Standard Time),,s10w67,focus,
Fri Sep 04 2015 14:39:27 GMT+0800 (Malay Peninsula Standard Time),,s10w67,focus,
Fri Sep 04 2015 14:39:28 GMT+0800 (Malay Peninsula Standard Time),,s10w67,label,"?"
Fri Sep 04 2015 14:39:32 GMT+0800 (Malay Peninsula Standard Time),,s11w2,focus,
Fri Sep 04 2015 14:39:32 GMT+0800 (Malay Peninsula Standard Time),,s11w2,focus,
Fri Sep 04 2015 14:39:32 GMT+0800 (Malay Peninsula Standard Time),,s11w2,label,"T"
Fri Sep 04 2015 14:39:33 GMT+0800 (Malay Peninsula Standard Time),,s11w2,label,"^"
Fri Sep 04 2015 14:39:34 GMT+0800 (Malay Peninsula Standard Time),,s11w2,focus,
Fri Sep 04 2015 14:39:34 GMT+0800 (Malay Peninsula Standard Time),,s11w18,focus,
Fri Sep 04 2015 14:39:34 GMT+0800 (Malay Peninsula Standard Time),,s11w18,focus,
Fri Sep 04 2015 14:39:35 GMT+0800 (Malay Peninsula Standard Time),,s11w5,focus,
Fri Sep 04 2015 14:39:35 GMT+0800 (Malay Peninsula Standard Time),,s11w5,focus,
Fri Sep 04 2015 14:39:36 GMT+0800 (Malay Peninsula Standard Time),,s11w6,focus,
Fri Sep 04 2015 14:39:36 GMT+0800 (Malay Peninsula Standard Time),,s11w6,focus,
Fri Sep 04 2015 14:39:37 GMT+0800 (Malay Peninsula Standard Time),,s11w6,label,","
Fri Sep 04 2015 14:39:38 GMT+0800 (Malay Peninsula Standard Time),,s11w8,focus,
Fri Sep 04 2015 14:39:38 GMT+0800 (Malay Peninsula Standard Time),,s11w8,focus,
Fri Sep 04 2015 14:39:46 GMT+0800 (Malay Peninsula Standard Time),,s12w4,focus,
Fri Sep 04 2015 14:39:46 GMT+0800 (Malay Peninsula Standard Time),,s12w4,focus,
Fri Sep 04 2015 14:39:46 GMT+0800 (Malay Peninsula Standard Time),,s12w4,label,"V"
Fri Sep 04 2015 14:39:46 GMT+0800 (Malay Peninsula Standard Time),,s12w8,focus,
Fri Sep 04 2015 14:39:47 GMT+0800 (Malay Peninsula Standard Time),,s12w8,focus,
Fri Sep 04 2015 14:39:49 GMT+0800 (Malay Peninsula Standard Time),,s12w7,focus,
Fri Sep 04 2015 14:39:49 GMT+0800 (Malay Peninsula Standard Time),,s12w7,focus,
Fri Sep 04 2015 14:39:49 GMT+0800 (Malay Peninsula Standard Time),,s12w7,label,"N"
Fri Sep 04 2015 14:40:03 GMT+0800 (Malay Peninsula Standard Time),,s12w18,focus,
Fri Sep 04 2015 14:40:03 GMT+0800 (Malay Peninsula Standard Time),,s12w18,focus,
Fri Sep 04 2015 14:40:03 GMT+0800 (Malay Peninsula Standard Time),,s12w18,label,"N"
Fri Sep 04 2015 14:40:07 GMT+0800 (Malay Peninsula Standard Time),,s12w29,focus,
Fri Sep 04 2015 14:40:07 GMT+0800 (Malay Peninsula Standard Time),,s12w29,focus,
Fri Sep 04 2015 14:40:20 GMT+0800 (Malay Peninsula Standard Time),,s12w30,focus,
Fri Sep 04 2015 14:40:20 GMT+0800 (Malay Peninsula Standard Time),,s12w30,focus,
Fri Sep 04 2015 14:40:21 GMT+0800 (Malay Peninsula Standard Time),,s12w30,label,"?"
Fri Sep 04 2015 14:41:00 GMT+0800 (Malay Peninsula Standard Time),,s1w82,focus,
Fri Sep 04 2015 14:41:00 GMT+0800 (Malay Peninsula Standard Time),,s1w82,focus,
Fri Sep 04 2015 14:41:01 GMT+0800 (Malay Peninsula Standard Time),,s1w82,label,"^"
Fri Sep 04 2015 14:41:45 GMT+0800 (Malay Peninsula Standard Time),,s1w105,focus,
Fri Sep 04 2015 14:41:45 GMT+0800 (Malay Peninsula Standard Time),,s1w105,focus,
Fri Sep 04 2015 14:41:45 GMT+0800 (Malay Peninsula Standard Time),,s1w105,label,"^"
Fri Sep 04 2015 14:42:05 GMT+0800 (Malay Peninsula Standard Time),,s3w77,focus,
Fri Sep 04 2015 14:42:05 GMT+0800 (Malay Peninsula Standard Time),,s3w77,focus,
Fri Sep 04 2015 14:42:08 GMT+0800 (Malay Peninsula Standard Time),,s3w77,label,"G"
Fri Sep 04 2015 14:42:12 GMT+0800 (Malay Peninsula Standard Time),,s3w94,focus,
Fri Sep 04 2015 14:42:12 GMT+0800 (Malay Peninsula Standard Time),,s3w94,focus,
Fri Sep 04 2015 14:42:52 GMT+0800 (Malay Peninsula Standard Time),,s6w21,focus,
Fri Sep 04 2015 14:42:52 GMT+0800 (Malay Peninsula Standard Time),,s6w21,focus,
Fri Sep 04 2015 14:42:52 GMT+0800 (Malay Peninsula Standard Time),,s6w21,label,"^"
Fri Sep 04 2015 14:43:25 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Sep 04 2015 14:43:25 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Sep 04 2015 14:43:26 GMT+0800 (Malay Peninsula Standard Time),,s5w2,label,"G"
Fri Sep 04 2015 14:43:27 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Fri Sep 04 2015 14:43:27 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Fri Sep 04 2015 14:44:52 GMT+0800 (Malay Peninsula Standard Time),,s8w7,focus,
Fri Sep 04 2015 14:44:52 GMT+0800 (Malay Peninsula Standard Time),,s8w7,focus,
Fri Sep 04 2015 14:44:53 GMT+0800 (Malay Peninsula Standard Time),,s8w7,label,"G"
Fri Sep 04 2015 14:44:55 GMT+0800 (Malay Peninsula Standard Time),,s8w13,focus,
Fri Sep 04 2015 14:44:55 GMT+0800 (Malay Peninsula Standard Time),,s8w13,focus,
Fri Sep 04 2015 14:44:55 GMT+0800 (Malay Peninsula Standard Time),,s8w13,label,"G"
Fri Sep 04 2015 14:45:34 GMT+0800 (Malay Peninsula Standard Time),,s12w30,focus,
Fri Sep 04 2015 14:45:34 GMT+0800 (Malay Peninsula Standard Time),,s12w30,focus,
Fri Sep 04 2015 14:45:35 GMT+0800 (Malay Peninsula Standard Time),,s12w30,label,"N"
Fri Sep 04 2015 14:45:50 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
