Fri Aug 21 2015 15:28:49 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 15:43:45 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Fri Aug 21 2015 15:43:46 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Fri Aug 21 2015 15:43:47 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Fri Aug 21 2015 15:43:48 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Fri Aug 21 2015 15:43:48 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Fri Aug 21 2015 15:43:49 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Fri Aug 21 2015 15:43:49 GMT+0800 (Malay Peninsula Standard Time),,s5w30,focus,
Fri Aug 21 2015 15:43:49 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Fri Aug 21 2015 15:43:50 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Fri Aug 21 2015 15:43:51 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Fri Aug 21 2015 15:43:51 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Fri Aug 21 2015 15:43:52 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Fri Aug 21 2015 15:43:52 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Fri Aug 21 2015 15:43:53 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Fri Aug 21 2015 15:43:58 GMT+0800 (Malay Peninsula Standard Time),,s5w38,focus,
Fri Aug 21 2015 15:43:58 GMT+0800 (Malay Peninsula Standard Time),,s5w39,focus,
Fri Aug 21 2015 15:43:59 GMT+0800 (Malay Peninsula Standard Time),,s5w40,focus,
Fri Aug 21 2015 15:44:00 GMT+0800 (Malay Peninsula Standard Time),,s5w41,focus,
Fri Aug 21 2015 15:44:00 GMT+0800 (Malay Peninsula Standard Time),,s5w42,focus,
Fri Aug 21 2015 15:44:01 GMT+0800 (Malay Peninsula Standard Time),,s5w43,focus,
Fri Aug 21 2015 15:44:03 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Fri Aug 21 2015 15:44:03 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Fri Aug 21 2015 15:44:06 GMT+0800 (Malay Peninsula Standard Time),,s5w46,focus,
Fri Aug 21 2015 15:44:07 GMT+0800 (Malay Peninsula Standard Time),,s5w47,focus,
Fri Aug 21 2015 15:44:07 GMT+0800 (Malay Peninsula Standard Time),,s5w48,focus,
Fri Aug 21 2015 15:44:08 GMT+0800 (Malay Peninsula Standard Time),,s5w49,focus,
Fri Aug 21 2015 15:44:08 GMT+0800 (Malay Peninsula Standard Time),,s5w50,focus,
Fri Aug 21 2015 15:44:09 GMT+0800 (Malay Peninsula Standard Time),,s5w51,focus,
Fri Aug 21 2015 15:44:13 GMT+0800 (Malay Peninsula Standard Time),,s5w51,label,"^"
Fri Aug 21 2015 15:44:14 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Fri Aug 21 2015 15:44:14 GMT+0800 (Malay Peninsula Standard Time),,s5w53,focus,
Fri Aug 21 2015 15:44:14 GMT+0800 (Malay Peninsula Standard Time),,s5w54,focus,
Fri Aug 21 2015 15:44:15 GMT+0800 (Malay Peninsula Standard Time),,s6w1,focus,
Fri Aug 21 2015 15:44:28 GMT+0800 (Malay Peninsula Standard Time),,s6w2,focus,
Fri Aug 21 2015 15:44:31 GMT+0800 (Malay Peninsula Standard Time),,s6w3,focus,
Fri Aug 21 2015 15:44:31 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Fri Aug 21 2015 15:44:31 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Fri Aug 21 2015 15:44:32 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Fri Aug 21 2015 15:44:33 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Fri Aug 21 2015 15:44:33 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Fri Aug 21 2015 15:44:34 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Fri Aug 21 2015 15:44:38 GMT+0800 (Malay Peninsula Standard Time),,s6w10,focus,
Fri Aug 21 2015 15:44:39 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Fri Aug 21 2015 15:44:39 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Fri Aug 21 2015 15:44:39 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Fri Aug 21 2015 15:44:40 GMT+0800 (Malay Peninsula Standard Time),,s6w14,focus,
Fri Aug 21 2015 15:44:43 GMT+0800 (Malay Peninsula Standard Time),,s6w15,focus,
Fri Aug 21 2015 15:44:43 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Fri Aug 21 2015 15:44:44 GMT+0800 (Malay Peninsula Standard Time),,s6w17,focus,
Fri Aug 21 2015 15:44:44 GMT+0800 (Malay Peninsula Standard Time),,s6w18,focus,
Fri Aug 21 2015 15:44:46 GMT+0800 (Malay Peninsula Standard Time),,s6w19,focus,
Fri Aug 21 2015 15:44:48 GMT+0800 (Malay Peninsula Standard Time),,s6w20,focus,
Fri Aug 21 2015 15:44:48 GMT+0800 (Malay Peninsula Standard Time),,s6w21,focus,
Fri Aug 21 2015 15:44:48 GMT+0800 (Malay Peninsula Standard Time),,s6w22,focus,
Fri Aug 21 2015 15:44:50 GMT+0800 (Malay Peninsula Standard Time),,s6w23,focus,
Fri Aug 21 2015 15:44:52 GMT+0800 (Malay Peninsula Standard Time),,s6w24,focus,
Fri Aug 21 2015 15:44:52 GMT+0800 (Malay Peninsula Standard Time),,s6w25,focus,
Fri Aug 21 2015 15:44:54 GMT+0800 (Malay Peninsula Standard Time),,s6w26,focus,
Fri Aug 21 2015 15:44:56 GMT+0800 (Malay Peninsula Standard Time),,s6w27,focus,
Fri Aug 21 2015 15:44:58 GMT+0800 (Malay Peninsula Standard Time),,s6w28,focus,
Fri Aug 21 2015 15:44:58 GMT+0800 (Malay Peninsula Standard Time),,s6w29,focus,
Fri Aug 21 2015 15:44:58 GMT+0800 (Malay Peninsula Standard Time),,s6w30,focus,
Fri Aug 21 2015 15:44:59 GMT+0800 (Malay Peninsula Standard Time),,s6w31,focus,
Fri Aug 21 2015 15:44:59 GMT+0800 (Malay Peninsula Standard Time),,s6w32,focus,
Fri Aug 21 2015 15:45:03 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Fri Aug 21 2015 15:45:03 GMT+0800 (Malay Peninsula Standard Time),,s6w34,focus,
Fri Aug 21 2015 15:45:04 GMT+0800 (Malay Peninsula Standard Time),,s6w35,focus,
Fri Aug 21 2015 15:45:10 GMT+0800 (Malay Peninsula Standard Time),,s6w34,focus,
Fri Aug 21 2015 15:45:10 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Fri Aug 21 2015 15:45:10 GMT+0800 (Malay Peninsula Standard Time),,s6w32,focus,
Fri Aug 21 2015 15:45:11 GMT+0800 (Malay Peninsula Standard Time),,s6w31,focus,
Fri Aug 21 2015 15:45:11 GMT+0800 (Malay Peninsula Standard Time),,s6w30,focus,
Fri Aug 21 2015 15:45:11 GMT+0800 (Malay Peninsula Standard Time),,s6w29,focus,
Fri Aug 21 2015 15:45:11 GMT+0800 (Malay Peninsula Standard Time),,s6w28,focus,
Fri Aug 21 2015 15:45:11 GMT+0800 (Malay Peninsula Standard Time),,s6w27,focus,
Fri Aug 21 2015 15:45:12 GMT+0800 (Malay Peninsula Standard Time),,s6w26,focus,
Fri Aug 21 2015 15:45:16 GMT+0800 (Malay Peninsula Standard Time),,s6w26,label,"="
Fri Aug 21 2015 15:45:18 GMT+0800 (Malay Peninsula Standard Time),,s6w27,focus,
Fri Aug 21 2015 15:45:19 GMT+0800 (Malay Peninsula Standard Time),,s6w28,focus,
Fri Aug 21 2015 15:45:19 GMT+0800 (Malay Peninsula Standard Time),,s6w29,focus,
Fri Aug 21 2015 15:45:19 GMT+0800 (Malay Peninsula Standard Time),,s6w30,focus,
Fri Aug 21 2015 15:45:19 GMT+0800 (Malay Peninsula Standard Time),,s6w31,focus,
Fri Aug 21 2015 15:45:20 GMT+0800 (Malay Peninsula Standard Time),,s6w32,focus,
Fri Aug 21 2015 15:45:20 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Fri Aug 21 2015 15:45:20 GMT+0800 (Malay Peninsula Standard Time),,s6w34,focus,
Fri Aug 21 2015 15:45:21 GMT+0800 (Malay Peninsula Standard Time),,s6w35,focus,
Fri Aug 21 2015 15:45:23 GMT+0800 (Malay Peninsula Standard Time),,s6w35,label,"="
Fri Aug 21 2015 15:45:24 GMT+0800 (Malay Peninsula Standard Time),,s6w36,focus,
Fri Aug 21 2015 15:45:24 GMT+0800 (Malay Peninsula Standard Time),,s6w36,label,"="
Fri Aug 21 2015 15:45:25 GMT+0800 (Malay Peninsula Standard Time),,s6w37,focus,
Fri Aug 21 2015 15:45:25 GMT+0800 (Malay Peninsula Standard Time),,s6w37,label,"="
Fri Aug 21 2015 15:45:27 GMT+0800 (Malay Peninsula Standard Time),,s6w38,focus,
Fri Aug 21 2015 15:45:28 GMT+0800 (Malay Peninsula Standard Time),,s6w39,focus,
Fri Aug 21 2015 15:45:29 GMT+0800 (Malay Peninsula Standard Time),,s6w40,focus,
Fri Aug 21 2015 15:45:30 GMT+0800 (Malay Peninsula Standard Time),,s6w41,focus,
Fri Aug 21 2015 15:45:31 GMT+0800 (Malay Peninsula Standard Time),,s6w42,focus,
Fri Aug 21 2015 15:45:31 GMT+0800 (Malay Peninsula Standard Time),,s6w43,focus,
Fri Aug 21 2015 15:45:35 GMT+0800 (Malay Peninsula Standard Time),,s6w44,focus,
Fri Aug 21 2015 15:45:35 GMT+0800 (Malay Peninsula Standard Time),,s6w45,focus,
Fri Aug 21 2015 15:45:41 GMT+0800 (Malay Peninsula Standard Time),,s6w46,focus,
Fri Aug 21 2015 15:45:45 GMT+0800 (Malay Peninsula Standard Time),,s6w47,focus,
Fri Aug 21 2015 15:45:45 GMT+0800 (Malay Peninsula Standard Time),,s6w48,focus,
Fri Aug 21 2015 15:45:47 GMT+0800 (Malay Peninsula Standard Time),,s6w49,focus,
Fri Aug 21 2015 15:45:48 GMT+0800 (Malay Peninsula Standard Time),,s6w50,focus,
Fri Aug 21 2015 15:45:51 GMT+0800 (Malay Peninsula Standard Time),,s6w49,focus,
Fri Aug 21 2015 15:46:02 GMT+0800 (Malay Peninsula Standard Time),,s6w48,focus,
Fri Aug 21 2015 15:46:30 GMT+0800 (Malay Peninsula Standard Time),,s6w48,label,"N"
Fri Aug 21 2015 15:46:30 GMT+0800 (Malay Peninsula Standard Time),,s6w49,focus,
Fri Aug 21 2015 15:46:31 GMT+0800 (Malay Peninsula Standard Time),,s6w49,label,"N"
Fri Aug 21 2015 15:46:32 GMT+0800 (Malay Peninsula Standard Time),,s6w50,focus,
Fri Aug 21 2015 15:46:32 GMT+0800 (Malay Peninsula Standard Time),,s6w51,focus,
Fri Aug 21 2015 15:46:32 GMT+0800 (Malay Peninsula Standard Time),,s6w52,focus,
Fri Aug 21 2015 15:46:34 GMT+0800 (Malay Peninsula Standard Time),,s6w52,label,"^"
Fri Aug 21 2015 15:46:35 GMT+0800 (Malay Peninsula Standard Time),,s6w53,focus,
Fri Aug 21 2015 15:46:36 GMT+0800 (Malay Peninsula Standard Time),,s6w54,focus,
Fri Aug 21 2015 15:46:37 GMT+0800 (Malay Peninsula Standard Time),,s6w55,focus,
Fri Aug 21 2015 15:46:38 GMT+0800 (Malay Peninsula Standard Time),,s6w56,focus,
Fri Aug 21 2015 15:46:39 GMT+0800 (Malay Peninsula Standard Time),,s6w57,focus,
Fri Aug 21 2015 15:46:40 GMT+0800 (Malay Peninsula Standard Time),,s6w58,focus,
Fri Aug 21 2015 15:46:40 GMT+0800 (Malay Peninsula Standard Time),,s6w59,focus,
Fri Aug 21 2015 15:46:55 GMT+0800 (Malay Peninsula Standard Time),,s6w60,focus,
Fri Aug 21 2015 15:46:57 GMT+0800 (Malay Peninsula Standard Time),,s6w61,focus,
Fri Aug 21 2015 15:46:59 GMT+0800 (Malay Peninsula Standard Time),,s6w62,focus,
Fri Aug 21 2015 15:46:59 GMT+0800 (Malay Peninsula Standard Time),,s6w63,focus,
Fri Aug 21 2015 15:47:20 GMT+0800 (Malay Peninsula Standard Time),,s6w63,label,"="
Fri Aug 21 2015 15:47:33 GMT+0800 (Malay Peninsula Standard Time),,s6w64,focus,
Fri Aug 21 2015 15:47:33 GMT+0800 (Malay Peninsula Standard Time),,s6w64,label,"="
Fri Aug 21 2015 15:47:33 GMT+0800 (Malay Peninsula Standard Time),,s6w65,focus,
Fri Aug 21 2015 15:47:33 GMT+0800 (Malay Peninsula Standard Time),,s6w65,label,"="
Fri Aug 21 2015 15:47:34 GMT+0800 (Malay Peninsula Standard Time),,s6w66,focus,
Fri Aug 21 2015 15:47:35 GMT+0800 (Malay Peninsula Standard Time),,s6w67,focus,
Fri Aug 21 2015 15:47:36 GMT+0800 (Malay Peninsula Standard Time),,s6w68,focus,
Fri Aug 21 2015 15:47:37 GMT+0800 (Malay Peninsula Standard Time),,s6w69,focus,
Fri Aug 21 2015 15:47:38 GMT+0800 (Malay Peninsula Standard Time),,s6w70,focus,
Fri Aug 21 2015 15:47:38 GMT+0800 (Malay Peninsula Standard Time),,s6w71,focus,
Fri Aug 21 2015 15:47:39 GMT+0800 (Malay Peninsula Standard Time),,s6w72,focus,
Fri Aug 21 2015 15:47:39 GMT+0800 (Malay Peninsula Standard Time),,s6w73,focus,
Fri Aug 21 2015 15:47:40 GMT+0800 (Malay Peninsula Standard Time),,s6w74,focus,
Fri Aug 21 2015 15:47:42 GMT+0800 (Malay Peninsula Standard Time),,s6w75,focus,
Fri Aug 21 2015 15:47:44 GMT+0800 (Malay Peninsula Standard Time),,s6w76,focus,
Fri Aug 21 2015 15:47:44 GMT+0800 (Malay Peninsula Standard Time),,s6w77,focus,
Fri Aug 21 2015 15:47:45 GMT+0800 (Malay Peninsula Standard Time),,s6w78,focus,
Fri Aug 21 2015 15:47:46 GMT+0800 (Malay Peninsula Standard Time),,s6w79,focus,
Fri Aug 21 2015 15:47:49 GMT+0800 (Malay Peninsula Standard Time),,s6w80,focus,
Fri Aug 21 2015 15:47:49 GMT+0800 (Malay Peninsula Standard Time),,s6w81,focus,
Fri Aug 21 2015 15:48:02 GMT+0800 (Malay Peninsula Standard Time),,s6w81,label,"^"
Fri Aug 21 2015 15:48:10 GMT+0800 (Malay Peninsula Standard Time),,s6w81,label,"N"
Fri Aug 21 2015 15:48:33 GMT+0800 (Malay Peninsula Standard Time),,s6w81,label,"^"
Fri Aug 21 2015 15:48:34 GMT+0800 (Malay Peninsula Standard Time),,s6w82,focus,
Fri Aug 21 2015 15:48:34 GMT+0800 (Malay Peninsula Standard Time),,s6w83,focus,
Fri Aug 21 2015 15:48:35 GMT+0800 (Malay Peninsula Standard Time),,s6w84,focus,
Fri Aug 21 2015 15:48:35 GMT+0800 (Malay Peninsula Standard Time),,s6w85,focus,
Fri Aug 21 2015 15:48:36 GMT+0800 (Malay Peninsula Standard Time),,s6w86,focus,
Fri Aug 21 2015 15:48:40 GMT+0800 (Malay Peninsula Standard Time),,s6w87,focus,
Fri Aug 21 2015 15:48:40 GMT+0800 (Malay Peninsula Standard Time),,s6w88,focus,
Fri Aug 21 2015 15:48:40 GMT+0800 (Malay Peninsula Standard Time),,s6w89,focus,
Fri Aug 21 2015 15:48:41 GMT+0800 (Malay Peninsula Standard Time),,s6w90,focus,
Fri Aug 21 2015 15:48:42 GMT+0800 (Malay Peninsula Standard Time),,s6w91,focus,
Fri Aug 21 2015 15:48:43 GMT+0800 (Malay Peninsula Standard Time),,s6w92,focus,
Fri Aug 21 2015 15:48:43 GMT+0800 (Malay Peninsula Standard Time),,s6w93,focus,
Fri Aug 21 2015 15:48:47 GMT+0800 (Malay Peninsula Standard Time),,s6w94,focus,
Fri Aug 21 2015 15:48:53 GMT+0800 (Malay Peninsula Standard Time),,s6w94,label,"="
Fri Aug 21 2015 15:48:54 GMT+0800 (Malay Peninsula Standard Time),,s6w95,focus,
Fri Aug 21 2015 15:48:56 GMT+0800 (Malay Peninsula Standard Time),,s6w95,label,"^"
Fri Aug 21 2015 15:48:56 GMT+0800 (Malay Peninsula Standard Time),,s6w96,focus,
Fri Aug 21 2015 15:48:57 GMT+0800 (Malay Peninsula Standard Time),,s6w96,label,"="
Fri Aug 21 2015 15:48:58 GMT+0800 (Malay Peninsula Standard Time),,s6w97,focus,
Fri Aug 21 2015 15:48:58 GMT+0800 (Malay Peninsula Standard Time),,s6w98,focus,
Fri Aug 21 2015 15:48:59 GMT+0800 (Malay Peninsula Standard Time),,s6w99,focus,
Fri Aug 21 2015 15:49:00 GMT+0800 (Malay Peninsula Standard Time),,s6w100,focus,
Fri Aug 21 2015 15:49:02 GMT+0800 (Malay Peninsula Standard Time),,s6w101,focus,
Fri Aug 21 2015 15:49:03 GMT+0800 (Malay Peninsula Standard Time),,s6w102,focus,
Fri Aug 21 2015 15:49:04 GMT+0800 (Malay Peninsula Standard Time),,s6w103,focus,
Fri Aug 21 2015 15:49:04 GMT+0800 (Malay Peninsula Standard Time),,s6w104,focus,
Fri Aug 21 2015 15:49:04 GMT+0800 (Malay Peninsula Standard Time),,s6w105,focus,
Fri Aug 21 2015 15:49:05 GMT+0800 (Malay Peninsula Standard Time),,s6w106,focus,
Fri Aug 21 2015 15:49:06 GMT+0800 (Malay Peninsula Standard Time),,s6w107,focus,
Fri Aug 21 2015 15:49:06 GMT+0800 (Malay Peninsula Standard Time),,s6w108,focus,
Fri Aug 21 2015 15:49:07 GMT+0800 (Malay Peninsula Standard Time),,s6w109,focus,
Fri Aug 21 2015 15:49:08 GMT+0800 (Malay Peninsula Standard Time),,s6w110,focus,
Fri Aug 21 2015 15:49:08 GMT+0800 (Malay Peninsula Standard Time),,s6w111,focus,
Fri Aug 21 2015 15:49:09 GMT+0800 (Malay Peninsula Standard Time),,s6w112,focus,
Fri Aug 21 2015 15:49:10 GMT+0800 (Malay Peninsula Standard Time),,s6w113,focus,
Fri Aug 21 2015 15:49:11 GMT+0800 (Malay Peninsula Standard Time),,s6w112,focus,
Fri Aug 21 2015 15:49:12 GMT+0800 (Malay Peninsula Standard Time),,s6w112,label,"N"
Fri Aug 21 2015 15:49:12 GMT+0800 (Malay Peninsula Standard Time),,s6w113,focus,
Fri Aug 21 2015 15:49:12 GMT+0800 (Malay Peninsula Standard Time),,s6w113,label,"N"
Fri Aug 21 2015 15:49:13 GMT+0800 (Malay Peninsula Standard Time),,s6w114,focus,
Fri Aug 21 2015 15:49:14 GMT+0800 (Malay Peninsula Standard Time),,s6w115,focus,
Fri Aug 21 2015 15:49:18 GMT+0800 (Malay Peninsula Standard Time),,s6w116,focus,
Fri Aug 21 2015 15:49:31 GMT+0800 (Malay Peninsula Standard Time),,s6w117,focus,
Fri Aug 21 2015 15:49:32 GMT+0800 (Malay Peninsula Standard Time),,s6w118,focus,
Fri Aug 21 2015 15:49:33 GMT+0800 (Malay Peninsula Standard Time),,s6w119,focus,
Fri Aug 21 2015 15:49:33 GMT+0800 (Malay Peninsula Standard Time),,s6w120,focus,
Fri Aug 21 2015 15:49:35 GMT+0800 (Malay Peninsula Standard Time),,s6w121,focus,
Fri Aug 21 2015 15:49:39 GMT+0800 (Malay Peninsula Standard Time),,s6w122,focus,
Fri Aug 21 2015 15:49:40 GMT+0800 (Malay Peninsula Standard Time),,s6w123,focus,
Fri Aug 21 2015 15:49:44 GMT+0800 (Malay Peninsula Standard Time),,s6w124,focus,
Fri Aug 21 2015 15:49:46 GMT+0800 (Malay Peninsula Standard Time),,s6w125,focus,
Fri Aug 21 2015 15:49:46 GMT+0800 (Malay Peninsula Standard Time),,s6w126,focus,
Fri Aug 21 2015 15:49:47 GMT+0800 (Malay Peninsula Standard Time),,s6w127,focus,
Fri Aug 21 2015 15:49:48 GMT+0800 (Malay Peninsula Standard Time),,s6w127,label,"^"
Fri Aug 21 2015 15:49:49 GMT+0800 (Malay Peninsula Standard Time),,s6w128,focus,
Fri Aug 21 2015 15:49:52 GMT+0800 (Malay Peninsula Standard Time),,s6w129,focus,
Fri Aug 21 2015 15:49:52 GMT+0800 (Malay Peninsula Standard Time),,s6w130,focus,
Fri Aug 21 2015 15:49:53 GMT+0800 (Malay Peninsula Standard Time),,s6w131,focus,
Fri Aug 21 2015 15:49:53 GMT+0800 (Malay Peninsula Standard Time),,s6w132,focus,
Fri Aug 21 2015 15:49:56 GMT+0800 (Malay Peninsula Standard Time),,s6w132,label,"N"
Fri Aug 21 2015 15:49:57 GMT+0800 (Malay Peninsula Standard Time),,s6w133,focus,
Fri Aug 21 2015 15:49:57 GMT+0800 (Malay Peninsula Standard Time),,s6w134,focus,
Fri Aug 21 2015 15:50:27 GMT+0800 (Malay Peninsula Standard Time),,s6w135,focus,
Fri Aug 21 2015 15:50:32 GMT+0800 (Malay Peninsula Standard Time),,s6w136,focus,
Fri Aug 21 2015 15:50:33 GMT+0800 (Malay Peninsula Standard Time),,s6w137,focus,
Fri Aug 21 2015 15:50:33 GMT+0800 (Malay Peninsula Standard Time),,s6w138,focus,
Fri Aug 21 2015 15:50:34 GMT+0800 (Malay Peninsula Standard Time),,s6w139,focus,
Fri Aug 21 2015 15:50:35 GMT+0800 (Malay Peninsula Standard Time),,s6w140,focus,
Fri Aug 21 2015 15:50:45 GMT+0800 (Malay Peninsula Standard Time),,s6w141,focus,
Fri Aug 21 2015 15:50:45 GMT+0800 (Malay Peninsula Standard Time),,s6w142,focus,
Fri Aug 21 2015 15:50:46 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Fri Aug 21 2015 15:50:47 GMT+0800 (Malay Peninsula Standard Time),,s7w2,focus,
Fri Aug 21 2015 15:50:47 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Fri Aug 21 2015 15:50:48 GMT+0800 (Malay Peninsula Standard Time),,s7w4,focus,
Fri Aug 21 2015 15:50:48 GMT+0800 (Malay Peninsula Standard Time),,s7w5,focus,
Fri Aug 21 2015 15:50:49 GMT+0800 (Malay Peninsula Standard Time),,s7w6,focus,
Fri Aug 21 2015 15:50:55 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Fri Aug 21 2015 15:50:56 GMT+0800 (Malay Peninsula Standard Time),,s7w8,focus,
Fri Aug 21 2015 15:51:00 GMT+0800 (Malay Peninsula Standard Time),,s7w8,label,"D"
Fri Aug 21 2015 15:51:00 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Fri Aug 21 2015 15:51:01 GMT+0800 (Malay Peninsula Standard Time),,s7w9,label,"^"
Fri Aug 21 2015 15:51:05 GMT+0800 (Malay Peninsula Standard Time),,s7w10,focus,
Fri Aug 21 2015 15:51:07 GMT+0800 (Malay Peninsula Standard Time),,s7w11,focus,
Fri Aug 21 2015 15:51:07 GMT+0800 (Malay Peninsula Standard Time),,s7w12,focus,
Fri Aug 21 2015 15:51:08 GMT+0800 (Malay Peninsula Standard Time),,s7w13,focus,
Fri Aug 21 2015 15:51:13 GMT+0800 (Malay Peninsula Standard Time),,s7w14,focus,
Fri Aug 21 2015 15:51:14 GMT+0800 (Malay Peninsula Standard Time),,s7w15,focus,
Fri Aug 21 2015 15:51:15 GMT+0800 (Malay Peninsula Standard Time),,s7w16,focus,
Fri Aug 21 2015 15:51:17 GMT+0800 (Malay Peninsula Standard Time),,s7w17,focus,
Fri Aug 21 2015 15:51:18 GMT+0800 (Malay Peninsula Standard Time),,s7w18,focus,
Fri Aug 21 2015 15:51:19 GMT+0800 (Malay Peninsula Standard Time),,s7w19,focus,
Fri Aug 21 2015 15:51:20 GMT+0800 (Malay Peninsula Standard Time),,s7w20,focus,
Fri Aug 21 2015 15:51:20 GMT+0800 (Malay Peninsula Standard Time),,s7w21,focus,
Fri Aug 21 2015 15:51:21 GMT+0800 (Malay Peninsula Standard Time),,s7w22,focus,
Fri Aug 21 2015 15:51:27 GMT+0800 (Malay Peninsula Standard Time),,s7w23,focus,
Fri Aug 21 2015 15:51:30 GMT+0800 (Malay Peninsula Standard Time),,s7w24,focus,
Fri Aug 21 2015 15:51:31 GMT+0800 (Malay Peninsula Standard Time),,s7w25,focus,
Fri Aug 21 2015 15:51:32 GMT+0800 (Malay Peninsula Standard Time),,s7w26,focus,
Fri Aug 21 2015 15:51:37 GMT+0800 (Malay Peninsula Standard Time),,s7w27,focus,
Fri Aug 21 2015 15:51:38 GMT+0800 (Malay Peninsula Standard Time),,s7w28,focus,
Fri Aug 21 2015 15:51:39 GMT+0800 (Malay Peninsula Standard Time),,s7w29,focus,
Fri Aug 21 2015 15:51:39 GMT+0800 (Malay Peninsula Standard Time),,s7w30,focus,
Fri Aug 21 2015 15:51:41 GMT+0800 (Malay Peninsula Standard Time),,s7w31,focus,
Fri Aug 21 2015 15:51:41 GMT+0800 (Malay Peninsula Standard Time),,s7w32,focus,
Fri Aug 21 2015 15:51:42 GMT+0800 (Malay Peninsula Standard Time),,s7w33,focus,
Fri Aug 21 2015 15:51:47 GMT+0800 (Malay Peninsula Standard Time),,s7w34,focus,
Fri Aug 21 2015 15:51:48 GMT+0800 (Malay Peninsula Standard Time),,s7w35,focus,
Fri Aug 21 2015 15:51:49 GMT+0800 (Malay Peninsula Standard Time),,s7w36,focus,
Fri Aug 21 2015 15:51:50 GMT+0800 (Malay Peninsula Standard Time),,s7w37,focus,
Fri Aug 21 2015 15:51:51 GMT+0800 (Malay Peninsula Standard Time),,s7w38,focus,
Fri Aug 21 2015 15:51:53 GMT+0800 (Malay Peninsula Standard Time),,s7w39,focus,
Fri Aug 21 2015 15:51:54 GMT+0800 (Malay Peninsula Standard Time),,s7w40,focus,
Fri Aug 21 2015 15:51:55 GMT+0800 (Malay Peninsula Standard Time),,s7w41,focus,
Fri Aug 21 2015 15:51:56 GMT+0800 (Malay Peninsula Standard Time),,s7w42,focus,
Fri Aug 21 2015 15:51:59 GMT+0800 (Malay Peninsula Standard Time),,s7w43,focus,
Fri Aug 21 2015 15:51:59 GMT+0800 (Malay Peninsula Standard Time),,s7w44,focus,
Fri Aug 21 2015 15:52:00 GMT+0800 (Malay Peninsula Standard Time),,s7w45,focus,
Fri Aug 21 2015 15:52:01 GMT+0800 (Malay Peninsula Standard Time),,s7w46,focus,
Fri Aug 21 2015 15:52:01 GMT+0800 (Malay Peninsula Standard Time),,s7w47,focus,
Fri Aug 21 2015 15:52:01 GMT+0800 (Malay Peninsula Standard Time),,s7w48,focus,
Fri Aug 21 2015 15:52:02 GMT+0800 (Malay Peninsula Standard Time),,s7w49,focus,
Fri Aug 21 2015 15:52:11 GMT+0800 (Malay Peninsula Standard Time),,s7w50,focus,
Fri Aug 21 2015 15:52:11 GMT+0800 (Malay Peninsula Standard Time),,s7w51,focus,
Fri Aug 21 2015 15:52:12 GMT+0800 (Malay Peninsula Standard Time),,s7w52,focus,
Fri Aug 21 2015 15:52:13 GMT+0800 (Malay Peninsula Standard Time),,s7w53,focus,
Fri Aug 21 2015 15:52:15 GMT+0800 (Malay Peninsula Standard Time),,s7w53,label,"^"
Fri Aug 21 2015 15:52:16 GMT+0800 (Malay Peninsula Standard Time),,s7w54,focus,
Fri Aug 21 2015 15:52:16 GMT+0800 (Malay Peninsula Standard Time),,s7w55,focus,
Fri Aug 21 2015 15:52:17 GMT+0800 (Malay Peninsula Standard Time),,s7w56,focus,
Fri Aug 21 2015 15:52:19 GMT+0800 (Malay Peninsula Standard Time),,s7w57,focus,
