Fri Aug 21 2015 17:04:36 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 17:07:38 GMT+0800 (Malay Peninsula Standard Time),,s5w49,focus,
Fri Aug 21 2015 17:07:38 GMT+0800 (Malay Peninsula Standard Time),,s5w50,focus,
Fri Aug 21 2015 17:07:38 GMT+0800 (Malay Peninsula Standard Time),,s5w51,focus,
Fri Aug 21 2015 17:07:42 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Fri Aug 21 2015 17:07:42 GMT+0800 (Malay Peninsula Standard Time),,s5w53,focus,
Fri Aug 21 2015 17:07:43 GMT+0800 (Malay Peninsula Standard Time),,s5w54,focus,
Fri Aug 21 2015 17:07:45 GMT+0800 (Malay Peninsula Standard Time),,s5w55,focus,
Fri Aug 21 2015 17:07:46 GMT+0800 (Malay Peninsula Standard Time),,s5w56,focus,
Fri Aug 21 2015 17:07:46 GMT+0800 (Malay Peninsula Standard Time),,s5w57,focus,
Fri Aug 21 2015 17:07:47 GMT+0800 (Malay Peninsula Standard Time),,s5w58,focus,
Fri Aug 21 2015 17:07:47 GMT+0800 (Malay Peninsula Standard Time),,s5w59,focus,
Fri Aug 21 2015 17:07:48 GMT+0800 (Malay Peninsula Standard Time),,s5w60,focus,
Fri Aug 21 2015 17:07:48 GMT+0800 (Malay Peninsula Standard Time),,s5w61,focus,
Fri Aug 21 2015 17:07:49 GMT+0800 (Malay Peninsula Standard Time),,s5w62,focus,
Fri Aug 21 2015 17:07:49 GMT+0800 (Malay Peninsula Standard Time),,s5w63,focus,
Fri Aug 21 2015 17:07:50 GMT+0800 (Malay Peninsula Standard Time),,s5w64,focus,
Fri Aug 21 2015 17:07:50 GMT+0800 (Malay Peninsula Standard Time),,s5w65,focus,
Fri Aug 21 2015 17:07:50 GMT+0800 (Malay Peninsula Standard Time),,s5w66,focus,
Fri Aug 21 2015 17:07:51 GMT+0800 (Malay Peninsula Standard Time),,s5w67,focus,
Fri Aug 21 2015 17:07:51 GMT+0800 (Malay Peninsula Standard Time),,s5w68,focus,
Fri Aug 21 2015 17:07:52 GMT+0800 (Malay Peninsula Standard Time),,s5w69,focus,
Fri Aug 21 2015 17:07:52 GMT+0800 (Malay Peninsula Standard Time),,s5w70,focus,
Fri Aug 21 2015 17:07:53 GMT+0800 (Malay Peninsula Standard Time),,s5w71,focus,
Fri Aug 21 2015 17:07:54 GMT+0800 (Malay Peninsula Standard Time),,s5w72,focus,
Fri Aug 21 2015 17:07:54 GMT+0800 (Malay Peninsula Standard Time),,s5w73,focus,
Fri Aug 21 2015 17:07:55 GMT+0800 (Malay Peninsula Standard Time),,s5w74,focus,
Fri Aug 21 2015 17:07:55 GMT+0800 (Malay Peninsula Standard Time),,s5w75,focus,
Fri Aug 21 2015 17:07:56 GMT+0800 (Malay Peninsula Standard Time),,s5w76,focus,
Fri Aug 21 2015 17:07:56 GMT+0800 (Malay Peninsula Standard Time),,s5w77,focus,
Fri Aug 21 2015 17:07:56 GMT+0800 (Malay Peninsula Standard Time),,s5w78,focus,
Fri Aug 21 2015 17:07:57 GMT+0800 (Malay Peninsula Standard Time),,s5w79,focus,
Fri Aug 21 2015 17:07:58 GMT+0800 (Malay Peninsula Standard Time),,s5w80,focus,
Fri Aug 21 2015 17:07:58 GMT+0800 (Malay Peninsula Standard Time),,s5w81,focus,
Fri Aug 21 2015 17:07:59 GMT+0800 (Malay Peninsula Standard Time),,s5w82,focus,
Fri Aug 21 2015 17:08:00 GMT+0800 (Malay Peninsula Standard Time),,s5w83,focus,
Fri Aug 21 2015 17:08:01 GMT+0800 (Malay Peninsula Standard Time),,s5w84,focus,
Fri Aug 21 2015 17:08:01 GMT+0800 (Malay Peninsula Standard Time),,s5w85,focus,
Fri Aug 21 2015 17:08:01 GMT+0800 (Malay Peninsula Standard Time),,s5w86,focus,
Fri Aug 21 2015 17:08:02 GMT+0800 (Malay Peninsula Standard Time),,s5w87,focus,
Fri Aug 21 2015 17:08:02 GMT+0800 (Malay Peninsula Standard Time),,s5w88,focus,
Fri Aug 21 2015 17:08:02 GMT+0800 (Malay Peninsula Standard Time),,s5w89,focus,
Fri Aug 21 2015 17:08:03 GMT+0800 (Malay Peninsula Standard Time),,s5w90,focus,
Fri Aug 21 2015 17:08:03 GMT+0800 (Malay Peninsula Standard Time),,s5w91,focus,
Fri Aug 21 2015 17:08:04 GMT+0800 (Malay Peninsula Standard Time),,s5w92,focus,
Fri Aug 21 2015 17:08:05 GMT+0800 (Malay Peninsula Standard Time),,s5w92,label,"^"
Fri Aug 21 2015 17:08:08 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
