Fri Aug 21 2015 16:24:16 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:30:31 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Fri Aug 21 2015 16:30:32 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Fri Aug 21 2015 16:30:32 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Fri Aug 21 2015 16:30:34 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Fri Aug 21 2015 16:30:34 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Fri Aug 21 2015 16:30:36 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Fri Aug 21 2015 16:30:37 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Fri Aug 21 2015 16:30:38 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Fri Aug 21 2015 16:30:38 GMT+0800 (Malay Peninsula Standard Time),,s5w11,focus,
Fri Aug 21 2015 16:30:38 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Fri Aug 21 2015 16:30:39 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Fri Aug 21 2015 16:30:40 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Fri Aug 21 2015 16:30:40 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Fri Aug 21 2015 16:30:41 GMT+0800 (Malay Peninsula Standard Time),,s5w16,focus,
Fri Aug 21 2015 16:30:42 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Fri Aug 21 2015 16:30:43 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Fri Aug 21 2015 16:30:46 GMT+0800 (Malay Peninsula Standard Time),,s5w19,focus,
Fri Aug 21 2015 16:30:47 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Fri Aug 21 2015 16:30:48 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Fri Aug 21 2015 16:30:48 GMT+0800 (Malay Peninsula Standard Time),,s5w22,focus,
Fri Aug 21 2015 16:30:49 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Fri Aug 21 2015 16:30:49 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Fri Aug 21 2015 16:30:50 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Fri Aug 21 2015 16:30:50 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Fri Aug 21 2015 16:30:51 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Fri Aug 21 2015 16:30:51 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Fri Aug 21 2015 16:30:52 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Fri Aug 21 2015 16:30:53 GMT+0800 (Malay Peninsula Standard Time),,s5w30,focus,
Fri Aug 21 2015 16:30:53 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Fri Aug 21 2015 16:30:54 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Fri Aug 21 2015 16:30:55 GMT+0800 (Malay Peninsula Standard Time),,s5w32,label,"^"
Fri Aug 21 2015 16:30:55 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Fri Aug 21 2015 16:30:56 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Fri Aug 21 2015 16:30:56 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Fri Aug 21 2015 16:30:57 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Fri Aug 21 2015 16:30:57 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Fri Aug 21 2015 16:30:58 GMT+0800 (Malay Peninsula Standard Time),,s5w38,focus,
Fri Aug 21 2015 16:30:59 GMT+0800 (Malay Peninsula Standard Time),,s5w39,focus,
Fri Aug 21 2015 16:30:59 GMT+0800 (Malay Peninsula Standard Time),,s5w40,focus,
Fri Aug 21 2015 16:31:10 GMT+0800 (Malay Peninsula Standard Time),,s5w41,focus,
Fri Aug 21 2015 16:31:12 GMT+0800 (Malay Peninsula Standard Time),,s5w41,label,"G"
Fri Aug 21 2015 16:31:12 GMT+0800 (Malay Peninsula Standard Time),,s5w42,focus,
Fri Aug 21 2015 16:31:12 GMT+0800 (Malay Peninsula Standard Time),,s5w42,label,"G"
Fri Aug 21 2015 16:31:13 GMT+0800 (Malay Peninsula Standard Time),,s5w43,focus,
Fri Aug 21 2015 16:31:13 GMT+0800 (Malay Peninsula Standard Time),,s5w43,label,"G"
Fri Aug 21 2015 16:31:14 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Fri Aug 21 2015 16:31:14 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Fri Aug 21 2015 16:31:14 GMT+0800 (Malay Peninsula Standard Time),,s5w45,label,"G"
Fri Aug 21 2015 16:31:15 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Fri Aug 21 2015 16:31:16 GMT+0800 (Malay Peninsula Standard Time),,s5w44,label,"G"
Fri Aug 21 2015 16:31:16 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Fri Aug 21 2015 16:31:17 GMT+0800 (Malay Peninsula Standard Time),,s5w46,focus,
Fri Aug 21 2015 16:31:17 GMT+0800 (Malay Peninsula Standard Time),,s5w46,label,"G"
Fri Aug 21 2015 16:31:17 GMT+0800 (Malay Peninsula Standard Time),,s5w47,focus,
Fri Aug 21 2015 16:31:17 GMT+0800 (Malay Peninsula Standard Time),,s5w47,label,"G"
Fri Aug 21 2015 16:31:18 GMT+0800 (Malay Peninsula Standard Time),,s5w48,focus,
Fri Aug 21 2015 16:31:18 GMT+0800 (Malay Peninsula Standard Time),,s5w48,label,"G"
Fri Aug 21 2015 16:31:18 GMT+0800 (Malay Peninsula Standard Time),,s5w49,focus,
Fri Aug 21 2015 16:31:19 GMT+0800 (Malay Peninsula Standard Time),,s5w49,label,"G"
Fri Aug 21 2015 16:31:19 GMT+0800 (Malay Peninsula Standard Time),,s5w50,focus,
Fri Aug 21 2015 16:31:19 GMT+0800 (Malay Peninsula Standard Time),,s5w50,label,"G"
Fri Aug 21 2015 16:31:19 GMT+0800 (Malay Peninsula Standard Time),,s5w51,focus,
Fri Aug 21 2015 16:31:20 GMT+0800 (Malay Peninsula Standard Time),,s5w51,label,"G"
Fri Aug 21 2015 16:31:20 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Fri Aug 21 2015 16:31:20 GMT+0800 (Malay Peninsula Standard Time),,s5w52,label,"G"
Fri Aug 21 2015 16:31:20 GMT+0800 (Malay Peninsula Standard Time),,s5w53,focus,
Fri Aug 21 2015 16:31:20 GMT+0800 (Malay Peninsula Standard Time),,s5w53,label,"G"
Fri Aug 21 2015 16:31:21 GMT+0800 (Malay Peninsula Standard Time),,s5w54,focus,
Fri Aug 21 2015 16:31:21 GMT+0800 (Malay Peninsula Standard Time),,s5w54,label,"G"
Fri Aug 21 2015 16:31:21 GMT+0800 (Malay Peninsula Standard Time),,s5w55,focus,
Fri Aug 21 2015 16:31:21 GMT+0800 (Malay Peninsula Standard Time),,s5w55,label,"G"
Fri Aug 21 2015 16:31:21 GMT+0800 (Malay Peninsula Standard Time),,s5w56,focus,
Fri Aug 21 2015 16:31:22 GMT+0800 (Malay Peninsula Standard Time),,s5w56,label,"G"
Fri Aug 21 2015 16:31:22 GMT+0800 (Malay Peninsula Standard Time),,s5w57,focus,
Fri Aug 21 2015 16:31:22 GMT+0800 (Malay Peninsula Standard Time),,s5w57,label,"G"
Fri Aug 21 2015 16:31:22 GMT+0800 (Malay Peninsula Standard Time),,s5w58,focus,
Fri Aug 21 2015 16:31:22 GMT+0800 (Malay Peninsula Standard Time),,s5w58,label,"G"
Fri Aug 21 2015 16:31:22 GMT+0800 (Malay Peninsula Standard Time),,s5w59,focus,
Fri Aug 21 2015 16:31:23 GMT+0800 (Malay Peninsula Standard Time),,s5w59,label,"G"
Fri Aug 21 2015 16:31:27 GMT+0800 (Malay Peninsula Standard Time),,s6w1,focus,
Fri Aug 21 2015 16:31:29 GMT+0800 (Malay Peninsula Standard Time),,s6w2,focus,
Fri Aug 21 2015 16:31:30 GMT+0800 (Malay Peninsula Standard Time),,s6w3,focus,
Fri Aug 21 2015 16:31:33 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Fri Aug 21 2015 16:31:33 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Fri Aug 21 2015 16:31:33 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Fri Aug 21 2015 16:31:34 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Fri Aug 21 2015 16:31:34 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Fri Aug 21 2015 16:31:34 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Fri Aug 21 2015 16:31:35 GMT+0800 (Malay Peninsula Standard Time),,s6w10,focus,
Fri Aug 21 2015 16:31:41 GMT+0800 (Malay Peninsula Standard Time),,s6w10,label,"N"
Fri Aug 21 2015 16:31:42 GMT+0800 (Malay Peninsula Standard Time),,s6w10,label,"A"
Fri Aug 21 2015 16:32:00 GMT+0800 (Malay Peninsula Standard Time),,s6w10,label,"N"
Fri Aug 21 2015 16:32:01 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Fri Aug 21 2015 16:32:16 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Fri Aug 21 2015 16:32:17 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Fri Aug 21 2015 16:32:17 GMT+0800 (Malay Peninsula Standard Time),,s6w14,focus,
Fri Aug 21 2015 16:32:18 GMT+0800 (Malay Peninsula Standard Time),,s6w15,focus,
Fri Aug 21 2015 16:32:19 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Fri Aug 21 2015 16:32:19 GMT+0800 (Malay Peninsula Standard Time),,s6w17,focus,
Fri Aug 21 2015 16:32:19 GMT+0800 (Malay Peninsula Standard Time),,s6w18,focus,
Fri Aug 21 2015 16:32:20 GMT+0800 (Malay Peninsula Standard Time),,s6w19,focus,
Fri Aug 21 2015 16:32:20 GMT+0800 (Malay Peninsula Standard Time),,s6w20,focus,
Fri Aug 21 2015 16:32:21 GMT+0800 (Malay Peninsula Standard Time),,s6w21,focus,
Fri Aug 21 2015 16:32:21 GMT+0800 (Malay Peninsula Standard Time),,s6w22,focus,
Fri Aug 21 2015 16:32:21 GMT+0800 (Malay Peninsula Standard Time),,s6w23,focus,
Fri Aug 21 2015 16:32:22 GMT+0800 (Malay Peninsula Standard Time),,s6w24,focus,
Fri Aug 21 2015 16:32:22 GMT+0800 (Malay Peninsula Standard Time),,s6w25,focus,
Fri Aug 21 2015 16:32:23 GMT+0800 (Malay Peninsula Standard Time),,s6w26,focus,
Fri Aug 21 2015 16:32:23 GMT+0800 (Malay Peninsula Standard Time),,s6w27,focus,
Fri Aug 21 2015 16:32:24 GMT+0800 (Malay Peninsula Standard Time),,s6w28,focus,
Fri Aug 21 2015 16:32:24 GMT+0800 (Malay Peninsula Standard Time),,s6w29,focus,
Fri Aug 21 2015 16:32:25 GMT+0800 (Malay Peninsula Standard Time),,s6w30,focus,
Fri Aug 21 2015 16:32:27 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
