Fri Sep 04 2015 16:45:40 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 16:49:18 GMT+0800 (Malay Peninsula Standard Time),,s9w18,focus,
Fri Sep 04 2015 16:49:19 GMT+0800 (Malay Peninsula Standard Time),,s9w19,focus,
Fri Sep 04 2015 16:49:20 GMT+0800 (Malay Peninsula Standard Time),,s9w20,focus,
Fri Sep 04 2015 16:49:20 GMT+0800 (Malay Peninsula Standard Time),,s9w21,focus,
Fri Sep 04 2015 16:49:20 GMT+0800 (Malay Peninsula Standard Time),,s9w22,focus,
Fri Sep 04 2015 16:49:21 GMT+0800 (Malay Peninsula Standard Time),,s9w23,focus,
Fri Sep 04 2015 16:49:22 GMT+0800 (Malay Peninsula Standard Time),,s9w24,focus,
Fri Sep 04 2015 16:49:22 GMT+0800 (Malay Peninsula Standard Time),,s9w25,focus,
Fri Sep 04 2015 16:49:23 GMT+0800 (Malay Peninsula Standard Time),,s9w26,focus,
Fri Sep 04 2015 16:49:23 GMT+0800 (Malay Peninsula Standard Time),,s9w27,focus,
Fri Sep 04 2015 16:49:23 GMT+0800 (Malay Peninsula Standard Time),,s9w28,focus,
Fri Sep 04 2015 16:49:24 GMT+0800 (Malay Peninsula Standard Time),,s9w29,focus,
Fri Sep 04 2015 16:49:24 GMT+0800 (Malay Peninsula Standard Time),,s9w30,focus,
Fri Sep 04 2015 16:49:25 GMT+0800 (Malay Peninsula Standard Time),,s9w31,focus,
Fri Sep 04 2015 16:49:25 GMT+0800 (Malay Peninsula Standard Time),,s9w32,focus,
Fri Sep 04 2015 16:49:26 GMT+0800 (Malay Peninsula Standard Time),,s9w33,focus,
Fri Sep 04 2015 16:49:26 GMT+0800 (Malay Peninsula Standard Time),,s9w34,focus,
Fri Sep 04 2015 16:49:27 GMT+0800 (Malay Peninsula Standard Time),,s9w35,focus,
Fri Sep 04 2015 16:49:27 GMT+0800 (Malay Peninsula Standard Time),,s9w36,focus,
Fri Sep 04 2015 16:49:27 GMT+0800 (Malay Peninsula Standard Time),,s9w37,focus,
Fri Sep 04 2015 16:49:28 GMT+0800 (Malay Peninsula Standard Time),,s9w38,focus,
Fri Sep 04 2015 16:49:29 GMT+0800 (Malay Peninsula Standard Time),,s9w39,focus,
Fri Sep 04 2015 16:49:31 GMT+0800 (Malay Peninsula Standard Time),,s9w39,label,"^"
Fri Sep 04 2015 16:49:33 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
