Thu Sep 03 2015 15:37:07 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Thu Sep 03 2015 16:25:02 GMT+0800 (Malay Peninsula Standard Time),,s7w5,label,"N"
Thu Sep 03 2015 16:25:03 GMT+0800 (Malay Peninsula Standard Time),,s7w6,focus,
Thu Sep 03 2015 16:25:30 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Thu Sep 03 2015 16:27:00 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Thu Sep 03 2015 16:27:01 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Thu Sep 03 2015 16:27:01 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Thu Sep 03 2015 16:27:02 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Thu Sep 03 2015 16:29:13 GMT+0800 (Malay Peninsula Standard Time),,s7w28,focus,
Thu Sep 03 2015 16:29:13 GMT+0800 (Malay Peninsula Standard Time),,s7w28,focus,
Thu Sep 03 2015 16:29:13 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Thu Sep 03 2015 16:29:13 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Thu Sep 03 2015 16:29:27 GMT+0800 (Malay Peninsula Standard Time),,s7w10,focus,
Thu Sep 03 2015 16:29:29 GMT+0800 (Malay Peninsula Standard Time),,s7w11,focus,
Thu Sep 03 2015 16:29:29 GMT+0800 (Malay Peninsula Standard Time),,s7w11,focus,
Thu Sep 03 2015 16:29:30 GMT+0800 (Malay Peninsula Standard Time),,s7w10,focus,
Thu Sep 03 2015 16:29:30 GMT+0800 (Malay Peninsula Standard Time),,s7w10,focus,
Thu Sep 03 2015 16:29:30 GMT+0800 (Malay Peninsula Standard Time),,s7w11,focus,
Thu Sep 03 2015 16:29:31 GMT+0800 (Malay Peninsula Standard Time),,s7w11,focus,
Thu Sep 03 2015 16:29:34 GMT+0800 (Malay Peninsula Standard Time),,s7w12,focus,
Thu Sep 03 2015 16:30:00 GMT+0800 (Malay Peninsula Standard Time),,s7w13,focus,
Thu Sep 03 2015 16:30:02 GMT+0800 (Malay Peninsula Standard Time),,s7w14,focus,
Thu Sep 03 2015 16:30:16 GMT+0800 (Malay Peninsula Standard Time),,s7w15,focus,
Thu Sep 03 2015 16:30:18 GMT+0800 (Malay Peninsula Standard Time),,s7w16,focus,
Thu Sep 03 2015 16:30:19 GMT+0800 (Malay Peninsula Standard Time),,s7w17,focus,
Thu Sep 03 2015 16:30:20 GMT+0800 (Malay Peninsula Standard Time),,s7w18,focus,
Thu Sep 03 2015 16:30:20 GMT+0800 (Malay Peninsula Standard Time),,s7w19,focus,
Thu Sep 03 2015 16:30:21 GMT+0800 (Malay Peninsula Standard Time),,s7w20,focus,
Thu Sep 03 2015 16:30:21 GMT+0800 (Malay Peninsula Standard Time),,s7w21,focus,
Thu Sep 03 2015 16:30:22 GMT+0800 (Malay Peninsula Standard Time),,s7w22,focus,
Thu Sep 03 2015 16:30:22 GMT+0800 (Malay Peninsula Standard Time),,s7w23,focus,
Thu Sep 03 2015 16:30:22 GMT+0800 (Malay Peninsula Standard Time),,s7w24,focus,
Thu Sep 03 2015 16:30:29 GMT+0800 (Malay Peninsula Standard Time),,s7w25,focus,
Thu Sep 03 2015 16:30:59 GMT+0800 (Malay Peninsula Standard Time),,s7w26,focus,
Thu Sep 03 2015 16:31:00 GMT+0800 (Malay Peninsula Standard Time),,s7w27,focus,
Thu Sep 03 2015 16:31:01 GMT+0800 (Malay Peninsula Standard Time),,s7w28,focus,
Thu Sep 03 2015 16:31:05 GMT+0800 (Malay Peninsula Standard Time),,s7w29,focus,
Thu Sep 03 2015 16:31:06 GMT+0800 (Malay Peninsula Standard Time),,s7w30,focus,
Thu Sep 03 2015 16:31:07 GMT+0800 (Malay Peninsula Standard Time),,s7w31,focus,
Thu Sep 03 2015 16:31:08 GMT+0800 (Malay Peninsula Standard Time),,s7w32,focus,
Thu Sep 03 2015 16:31:08 GMT+0800 (Malay Peninsula Standard Time),,s7w33,focus,
Thu Sep 03 2015 16:31:09 GMT+0800 (Malay Peninsula Standard Time),,s7w34,focus,
Thu Sep 03 2015 16:31:09 GMT+0800 (Malay Peninsula Standard Time),,s7w35,focus,
Thu Sep 03 2015 16:31:42 GMT+0800 (Malay Peninsula Standard Time),,s7w36,focus,
Thu Sep 03 2015 16:31:42 GMT+0800 (Malay Peninsula Standard Time),,s7w37,focus,
Thu Sep 03 2015 16:31:43 GMT+0800 (Malay Peninsula Standard Time),,s7w38,focus,
Thu Sep 03 2015 16:31:43 GMT+0800 (Malay Peninsula Standard Time),,s7w39,focus,
Thu Sep 03 2015 16:31:45 GMT+0800 (Malay Peninsula Standard Time),,s7w40,focus,
Thu Sep 03 2015 16:31:45 GMT+0800 (Malay Peninsula Standard Time),,s7w41,focus,
Thu Sep 03 2015 16:31:45 GMT+0800 (Malay Peninsula Standard Time),,s7w42,focus,
Thu Sep 03 2015 16:31:45 GMT+0800 (Malay Peninsula Standard Time),,s7w43,focus,
Thu Sep 03 2015 16:31:46 GMT+0800 (Malay Peninsula Standard Time),,s7w44,focus,
Thu Sep 03 2015 16:31:46 GMT+0800 (Malay Peninsula Standard Time),,s7w45,focus,
Thu Sep 03 2015 16:31:46 GMT+0800 (Malay Peninsula Standard Time),,s7w46,focus,
Thu Sep 03 2015 16:31:47 GMT+0800 (Malay Peninsula Standard Time),,s7w47,focus,
Thu Sep 03 2015 16:31:47 GMT+0800 (Malay Peninsula Standard Time),,s7w48,focus,
Thu Sep 03 2015 16:31:48 GMT+0800 (Malay Peninsula Standard Time),,s7w49,focus,
Thu Sep 03 2015 16:31:48 GMT+0800 (Malay Peninsula Standard Time),,s7w50,focus,
Thu Sep 03 2015 16:31:48 GMT+0800 (Malay Peninsula Standard Time),,s7w51,focus,
Thu Sep 03 2015 16:31:54 GMT+0800 (Malay Peninsula Standard Time),,s7w52,focus,
Thu Sep 03 2015 16:31:55 GMT+0800 (Malay Peninsula Standard Time),,s7w53,focus,
Thu Sep 03 2015 16:31:55 GMT+0800 (Malay Peninsula Standard Time),,s7w54,focus,
Thu Sep 03 2015 16:31:56 GMT+0800 (Malay Peninsula Standard Time),,s7w55,focus,
Thu Sep 03 2015 16:31:56 GMT+0800 (Malay Peninsula Standard Time),,s7w56,focus,
Thu Sep 03 2015 16:31:56 GMT+0800 (Malay Peninsula Standard Time),,s7w57,focus,
Thu Sep 03 2015 16:31:56 GMT+0800 (Malay Peninsula Standard Time),,s7w58,focus,
Thu Sep 03 2015 16:31:57 GMT+0800 (Malay Peninsula Standard Time),,s7w59,focus,
Thu Sep 03 2015 16:31:57 GMT+0800 (Malay Peninsula Standard Time),,s7w60,focus,
Thu Sep 03 2015 16:31:57 GMT+0800 (Malay Peninsula Standard Time),,s7w61,focus,
Thu Sep 03 2015 16:31:58 GMT+0800 (Malay Peninsula Standard Time),,s7w62,focus,
Thu Sep 03 2015 16:31:58 GMT+0800 (Malay Peninsula Standard Time),,s7w63,focus,
Thu Sep 03 2015 16:31:58 GMT+0800 (Malay Peninsula Standard Time),,s7w64,focus,
Thu Sep 03 2015 16:31:58 GMT+0800 (Malay Peninsula Standard Time),,s7w65,focus,
Thu Sep 03 2015 16:31:58 GMT+0800 (Malay Peninsula Standard Time),,s7w66,focus,
Thu Sep 03 2015 16:31:59 GMT+0800 (Malay Peninsula Standard Time),,s7w67,focus,
Thu Sep 03 2015 16:32:26 GMT+0800 (Malay Peninsula Standard Time),,s7w68,focus,
Thu Sep 03 2015 16:32:27 GMT+0800 (Malay Peninsula Standard Time),,s7w69,focus,
Thu Sep 03 2015 16:32:28 GMT+0800 (Malay Peninsula Standard Time),,s7w70,focus,
Thu Sep 03 2015 16:32:28 GMT+0800 (Malay Peninsula Standard Time),,s7w71,focus,
Thu Sep 03 2015 16:32:28 GMT+0800 (Malay Peninsula Standard Time),,s7w72,focus,
Thu Sep 03 2015 16:32:28 GMT+0800 (Malay Peninsula Standard Time),,s7w73,focus,
Thu Sep 03 2015 16:32:38 GMT+0800 (Malay Peninsula Standard Time),,s7w74,focus,
Thu Sep 03 2015 16:32:39 GMT+0800 (Malay Peninsula Standard Time),,s7w75,focus,
Thu Sep 03 2015 16:32:39 GMT+0800 (Malay Peninsula Standard Time),,s7w76,focus,
Thu Sep 03 2015 16:32:39 GMT+0800 (Malay Peninsula Standard Time),,s7w77,focus,
Thu Sep 03 2015 16:32:39 GMT+0800 (Malay Peninsula Standard Time),,s7w78,focus,
Thu Sep 03 2015 16:32:40 GMT+0800 (Malay Peninsula Standard Time),,s7w79,focus,
Thu Sep 03 2015 16:32:40 GMT+0800 (Malay Peninsula Standard Time),,s7w80,focus,
Thu Sep 03 2015 16:32:40 GMT+0800 (Malay Peninsula Standard Time),,s7w81,focus,
Thu Sep 03 2015 16:32:40 GMT+0800 (Malay Peninsula Standard Time),,s7w82,focus,
Thu Sep 03 2015 16:32:41 GMT+0800 (Malay Peninsula Standard Time),,s7w83,focus,
Thu Sep 03 2015 16:32:41 GMT+0800 (Malay Peninsula Standard Time),,s7w84,focus,
Thu Sep 03 2015 16:32:42 GMT+0800 (Malay Peninsula Standard Time),,s7w85,focus,
Thu Sep 03 2015 16:32:42 GMT+0800 (Malay Peninsula Standard Time),,s7w86,focus,
Thu Sep 03 2015 16:32:43 GMT+0800 (Malay Peninsula Standard Time),,s7w87,focus,
Thu Sep 03 2015 16:32:43 GMT+0800 (Malay Peninsula Standard Time),,s7w88,focus,
Thu Sep 03 2015 16:32:43 GMT+0800 (Malay Peninsula Standard Time),,s7w89,focus,
Thu Sep 03 2015 16:32:44 GMT+0800 (Malay Peninsula Standard Time),,s7w90,focus,
Thu Sep 03 2015 16:32:44 GMT+0800 (Malay Peninsula Standard Time),,s7w91,focus,
Thu Sep 03 2015 16:32:44 GMT+0800 (Malay Peninsula Standard Time),,s7w92,focus,
Thu Sep 03 2015 16:32:44 GMT+0800 (Malay Peninsula Standard Time),,s7w93,focus,
Thu Sep 03 2015 16:32:45 GMT+0800 (Malay Peninsula Standard Time),,s7w94,focus,
Thu Sep 03 2015 16:32:45 GMT+0800 (Malay Peninsula Standard Time),,s7w95,focus,
Thu Sep 03 2015 16:32:45 GMT+0800 (Malay Peninsula Standard Time),,s7w96,focus,
Thu Sep 03 2015 16:32:46 GMT+0800 (Malay Peninsula Standard Time),,s8w1,focus,
Thu Sep 03 2015 16:32:55 GMT+0800 (Malay Peninsula Standard Time),,s8w2,focus,
Thu Sep 03 2015 16:33:16 GMT+0800 (Malay Peninsula Standard Time),,s8w2,focus,
Thu Sep 03 2015 16:33:20 GMT+0800 (Malay Peninsula Standard Time),,s8,changeSentenceFlag,"Garbage"
Thu Sep 03 2015 16:33:37 GMT+0800 (Malay Peninsula Standard Time),,s9w1,focus,
Thu Sep 03 2015 16:33:37 GMT+0800 (Malay Peninsula Standard Time),,s9w1,focus,
Thu Sep 03 2015 16:34:13 GMT+0800 (Malay Peninsula Standard Time),,s9w1,focus,
Thu Sep 03 2015 16:34:14 GMT+0800 (Malay Peninsula Standard Time),,s9w1,focus,
Thu Sep 03 2015 16:34:14 GMT+0800 (Malay Peninsula Standard Time),,s9w1,focus,
Thu Sep 03 2015 16:34:21 GMT+0800 (Malay Peninsula Standard Time),,s9w1,focus,
Thu Sep 03 2015 16:34:23 GMT+0800 (Malay Peninsula Standard Time),,s9w3,focus,
Thu Sep 03 2015 16:34:23 GMT+0800 (Malay Peninsula Standard Time),,s9w3,focus,
Thu Sep 03 2015 16:34:24 GMT+0800 (Malay Peninsula Standard Time),,s9w4,focus,
Thu Sep 03 2015 16:34:24 GMT+0800 (Malay Peninsula Standard Time),,s9w5,focus,
Thu Sep 03 2015 16:34:25 GMT+0800 (Malay Peninsula Standard Time),,s9w6,focus,
Thu Sep 03 2015 16:34:25 GMT+0800 (Malay Peninsula Standard Time),,s9w7,focus,
Thu Sep 03 2015 16:34:25 GMT+0800 (Malay Peninsula Standard Time),,s9w8,focus,
Thu Sep 03 2015 16:34:25 GMT+0800 (Malay Peninsula Standard Time),,s9w9,focus,
Thu Sep 03 2015 16:34:26 GMT+0800 (Malay Peninsula Standard Time),,s9w10,focus,
Thu Sep 03 2015 16:34:27 GMT+0800 (Malay Peninsula Standard Time),,s9w11,focus,
Thu Sep 03 2015 16:34:28 GMT+0800 (Malay Peninsula Standard Time),,s9w12,focus,
Thu Sep 03 2015 16:34:34 GMT+0800 (Malay Peninsula Standard Time),,s9w13,focus,
Thu Sep 03 2015 16:34:35 GMT+0800 (Malay Peninsula Standard Time),,s9w14,focus,
Thu Sep 03 2015 16:34:35 GMT+0800 (Malay Peninsula Standard Time),,s9w15,focus,
Thu Sep 03 2015 16:34:35 GMT+0800 (Malay Peninsula Standard Time),,s9w16,focus,
Thu Sep 03 2015 16:34:35 GMT+0800 (Malay Peninsula Standard Time),,s9w17,focus,
Thu Sep 03 2015 16:34:36 GMT+0800 (Malay Peninsula Standard Time),,s9w18,focus,
Thu Sep 03 2015 16:34:36 GMT+0800 (Malay Peninsula Standard Time),,s9w19,focus,
Thu Sep 03 2015 16:34:37 GMT+0800 (Malay Peninsula Standard Time),,s9w20,focus,
Thu Sep 03 2015 16:34:37 GMT+0800 (Malay Peninsula Standard Time),,s9w21,focus,
Thu Sep 03 2015 16:34:37 GMT+0800 (Malay Peninsula Standard Time),,s9w22,focus,
Thu Sep 03 2015 16:34:37 GMT+0800 (Malay Peninsula Standard Time),,s9w23,focus,
Thu Sep 03 2015 16:34:37 GMT+0800 (Malay Peninsula Standard Time),,s9w24,focus,
Thu Sep 03 2015 16:34:38 GMT+0800 (Malay Peninsula Standard Time),,s9w25,focus,
Thu Sep 03 2015 16:34:38 GMT+0800 (Malay Peninsula Standard Time),,s9w26,focus,
Thu Sep 03 2015 16:34:38 GMT+0800 (Malay Peninsula Standard Time),,s9w27,focus,
Thu Sep 03 2015 16:34:38 GMT+0800 (Malay Peninsula Standard Time),,s9w28,focus,
Thu Sep 03 2015 16:34:39 GMT+0800 (Malay Peninsula Standard Time),,s9w29,focus,
Thu Sep 03 2015 16:34:39 GMT+0800 (Malay Peninsula Standard Time),,s9w30,focus,
Thu Sep 03 2015 16:34:39 GMT+0800 (Malay Peninsula Standard Time),,s9w31,focus,
Thu Sep 03 2015 16:34:39 GMT+0800 (Malay Peninsula Standard Time),,s9w32,focus,
Thu Sep 03 2015 16:34:40 GMT+0800 (Malay Peninsula Standard Time),,s9w33,focus,
Thu Sep 03 2015 16:34:40 GMT+0800 (Malay Peninsula Standard Time),,s9w34,focus,
Thu Sep 03 2015 16:34:41 GMT+0800 (Malay Peninsula Standard Time),,s9w35,focus,
Thu Sep 03 2015 16:34:41 GMT+0800 (Malay Peninsula Standard Time),,s9w36,focus,
Thu Sep 03 2015 16:34:42 GMT+0800 (Malay Peninsula Standard Time),,s10w1,focus,
Thu Sep 03 2015 16:34:43 GMT+0800 (Malay Peninsula Standard Time),,s10w2,focus,
Thu Sep 03 2015 16:34:44 GMT+0800 (Malay Peninsula Standard Time),,s10w3,focus,
Thu Sep 03 2015 16:34:44 GMT+0800 (Malay Peninsula Standard Time),,s10w4,focus,
Thu Sep 03 2015 16:34:50 GMT+0800 (Malay Peninsula Standard Time),,s10w5,focus,
Thu Sep 03 2015 16:34:50 GMT+0800 (Malay Peninsula Standard Time),,s10w6,focus,
Thu Sep 03 2015 16:35:08 GMT+0800 (Malay Peninsula Standard Time),,s10w7,focus,
Thu Sep 03 2015 16:35:08 GMT+0800 (Malay Peninsula Standard Time),,s10w8,focus,
Thu Sep 03 2015 16:35:08 GMT+0800 (Malay Peninsula Standard Time),,s10w9,focus,
Thu Sep 03 2015 16:35:09 GMT+0800 (Malay Peninsula Standard Time),,s10w10,focus,
Thu Sep 03 2015 16:35:09 GMT+0800 (Malay Peninsula Standard Time),,s10w11,focus,
Thu Sep 03 2015 16:35:09 GMT+0800 (Malay Peninsula Standard Time),,s10w12,focus,
Thu Sep 03 2015 16:35:10 GMT+0800 (Malay Peninsula Standard Time),,s10w13,focus,
Thu Sep 03 2015 16:35:10 GMT+0800 (Malay Peninsula Standard Time),,s10w14,focus,
Thu Sep 03 2015 16:35:10 GMT+0800 (Malay Peninsula Standard Time),,s10w15,focus,
Thu Sep 03 2015 16:35:10 GMT+0800 (Malay Peninsula Standard Time),,s10w16,focus,
Thu Sep 03 2015 16:35:11 GMT+0800 (Malay Peninsula Standard Time),,s10w17,focus,
Thu Sep 03 2015 16:35:11 GMT+0800 (Malay Peninsula Standard Time),,s10w18,focus,
Thu Sep 03 2015 16:35:11 GMT+0800 (Malay Peninsula Standard Time),,s10w19,focus,
Thu Sep 03 2015 16:35:11 GMT+0800 (Malay Peninsula Standard Time),,s10w20,focus,
Thu Sep 03 2015 16:35:11 GMT+0800 (Malay Peninsula Standard Time),,s10w21,focus,
Thu Sep 03 2015 16:35:12 GMT+0800 (Malay Peninsula Standard Time),,s10w22,focus,
Thu Sep 03 2015 16:35:12 GMT+0800 (Malay Peninsula Standard Time),,s10w23,focus,
Thu Sep 03 2015 16:35:12 GMT+0800 (Malay Peninsula Standard Time),,s10w24,focus,
Thu Sep 03 2015 16:35:12 GMT+0800 (Malay Peninsula Standard Time),,s10w25,focus,
Thu Sep 03 2015 16:35:13 GMT+0800 (Malay Peninsula Standard Time),,s10w26,focus,
Thu Sep 03 2015 16:35:13 GMT+0800 (Malay Peninsula Standard Time),,s10w27,focus,
Thu Sep 03 2015 16:35:13 GMT+0800 (Malay Peninsula Standard Time),,s10w28,focus,
Thu Sep 03 2015 16:35:13 GMT+0800 (Malay Peninsula Standard Time),,s10w29,focus,
Thu Sep 03 2015 16:35:13 GMT+0800 (Malay Peninsula Standard Time),,s10w30,focus,
Thu Sep 03 2015 16:35:29 GMT+0800 (Malay Peninsula Standard Time),,s10w30,focus,
Thu Sep 03 2015 16:35:30 GMT+0800 (Malay Peninsula Standard Time),,s10w30,focus,
Thu Sep 03 2015 16:35:31 GMT+0800 (Malay Peninsula Standard Time),,s10w31,focus,
Thu Sep 03 2015 16:35:32 GMT+0800 (Malay Peninsula Standard Time),,s11w1,focus,
Thu Sep 03 2015 16:35:33 GMT+0800 (Malay Peninsula Standard Time),,s11w2,focus,
Thu Sep 03 2015 16:35:33 GMT+0800 (Malay Peninsula Standard Time),,s11w3,focus,
Thu Sep 03 2015 16:35:33 GMT+0800 (Malay Peninsula Standard Time),,s11w4,focus,
Thu Sep 03 2015 16:35:34 GMT+0800 (Malay Peninsula Standard Time),,s11w5,focus,
Thu Sep 03 2015 16:35:34 GMT+0800 (Malay Peninsula Standard Time),,s11w6,focus,
Thu Sep 03 2015 16:35:34 GMT+0800 (Malay Peninsula Standard Time),,s11w7,focus,
Thu Sep 03 2015 16:35:50 GMT+0800 (Malay Peninsula Standard Time),,s11w59,focus,
Thu Sep 03 2015 16:35:50 GMT+0800 (Malay Peninsula Standard Time),,s11w59,focus,
Thu Sep 03 2015 16:35:56 GMT+0800 (Malay Peninsula Standard Time),,s11w59,label,"V"
Thu Sep 03 2015 16:36:01 GMT+0800 (Malay Peninsula Standard Time),,s11w60,focus,
Thu Sep 03 2015 16:36:01 GMT+0800 (Malay Peninsula Standard Time),,s11w61,focus,
Thu Sep 03 2015 16:36:01 GMT+0800 (Malay Peninsula Standard Time),,s11w62,focus,
Thu Sep 03 2015 16:36:01 GMT+0800 (Malay Peninsula Standard Time),,s11w63,focus,
Thu Sep 03 2015 16:36:02 GMT+0800 (Malay Peninsula Standard Time),,s11w64,focus,
Thu Sep 03 2015 16:36:02 GMT+0800 (Malay Peninsula Standard Time),,s11w65,focus,
Thu Sep 03 2015 16:36:02 GMT+0800 (Malay Peninsula Standard Time),,s11w66,focus,
Thu Sep 03 2015 16:36:03 GMT+0800 (Malay Peninsula Standard Time),,s11w67,focus,
Thu Sep 03 2015 16:36:03 GMT+0800 (Malay Peninsula Standard Time),,s11w68,focus,
Thu Sep 03 2015 16:36:03 GMT+0800 (Malay Peninsula Standard Time),,s11w69,focus,
Thu Sep 03 2015 16:36:03 GMT+0800 (Malay Peninsula Standard Time),,s11w70,focus,
Thu Sep 03 2015 16:36:04 GMT+0800 (Malay Peninsula Standard Time),,s11w71,focus,
Thu Sep 03 2015 16:36:04 GMT+0800 (Malay Peninsula Standard Time),,s11w72,focus,
Thu Sep 03 2015 16:36:06 GMT+0800 (Malay Peninsula Standard Time),,s11w73,focus,
Thu Sep 03 2015 16:36:06 GMT+0800 (Malay Peninsula Standard Time),,s11w74,focus,
Thu Sep 03 2015 16:36:06 GMT+0800 (Malay Peninsula Standard Time),,s11w75,focus,
Thu Sep 03 2015 16:36:06 GMT+0800 (Malay Peninsula Standard Time),,s11w76,focus,
Thu Sep 03 2015 16:36:07 GMT+0800 (Malay Peninsula Standard Time),,s11w77,focus,
Thu Sep 03 2015 16:36:07 GMT+0800 (Malay Peninsula Standard Time),,s11w78,focus,
Thu Sep 03 2015 16:36:07 GMT+0800 (Malay Peninsula Standard Time),,s11w79,focus,
Thu Sep 03 2015 16:36:08 GMT+0800 (Malay Peninsula Standard Time),,s11w80,focus,
Thu Sep 03 2015 16:36:08 GMT+0800 (Malay Peninsula Standard Time),,s11w81,focus,
Thu Sep 03 2015 16:36:08 GMT+0800 (Malay Peninsula Standard Time),,s11w82,focus,
Thu Sep 03 2015 16:36:10 GMT+0800 (Malay Peninsula Standard Time),,s11w81,focus,
Thu Sep 03 2015 16:36:29 GMT+0800 (Malay Peninsula Standard Time),,s11w82,focus,
Thu Sep 03 2015 16:36:33 GMT+0800 (Malay Peninsula Standard Time),,s11w83,focus,
Thu Sep 03 2015 16:36:33 GMT+0800 (Malay Peninsula Standard Time),,s11w84,focus,
Thu Sep 03 2015 16:36:34 GMT+0800 (Malay Peninsula Standard Time),,s11w85,focus,
Thu Sep 03 2015 16:36:34 GMT+0800 (Malay Peninsula Standard Time),,s11w86,focus,
Thu Sep 03 2015 16:36:34 GMT+0800 (Malay Peninsula Standard Time),,s11w87,focus,
Thu Sep 03 2015 16:36:35 GMT+0800 (Malay Peninsula Standard Time),,s11w88,focus,
Thu Sep 03 2015 16:36:35 GMT+0800 (Malay Peninsula Standard Time),,s11w89,focus,
Thu Sep 03 2015 16:36:42 GMT+0800 (Malay Peninsula Standard Time),,s11w90,focus,
Thu Sep 03 2015 16:36:43 GMT+0800 (Malay Peninsula Standard Time),,s11w91,focus,
Thu Sep 03 2015 16:36:43 GMT+0800 (Malay Peninsula Standard Time),,s11w92,focus,
Thu Sep 03 2015 16:36:47 GMT+0800 (Malay Peninsula Standard Time),,s11w92,label,"N"
Thu Sep 03 2015 16:36:48 GMT+0800 (Malay Peninsula Standard Time),,s11w93,focus,
Thu Sep 03 2015 16:36:48 GMT+0800 (Malay Peninsula Standard Time),,s11w94,focus,
Thu Sep 03 2015 16:36:49 GMT+0800 (Malay Peninsula Standard Time),,s11w95,focus,
Thu Sep 03 2015 16:36:50 GMT+0800 (Malay Peninsula Standard Time),,s11w96,focus,
Thu Sep 03 2015 16:36:50 GMT+0800 (Malay Peninsula Standard Time),,s11w97,focus,
Thu Sep 03 2015 16:36:50 GMT+0800 (Malay Peninsula Standard Time),,s11w98,focus,
Thu Sep 03 2015 16:36:51 GMT+0800 (Malay Peninsula Standard Time),,s11w99,focus,
Thu Sep 03 2015 16:36:51 GMT+0800 (Malay Peninsula Standard Time),,s11w100,focus,
Thu Sep 03 2015 16:36:51 GMT+0800 (Malay Peninsula Standard Time),,s11w101,focus,
Thu Sep 03 2015 16:36:51 GMT+0800 (Malay Peninsula Standard Time),,s11w102,focus,
Thu Sep 03 2015 16:36:52 GMT+0800 (Malay Peninsula Standard Time),,s11w103,focus,
Thu Sep 03 2015 16:36:52 GMT+0800 (Malay Peninsula Standard Time),,s11w104,focus,
Thu Sep 03 2015 16:36:52 GMT+0800 (Malay Peninsula Standard Time),,s11w105,focus,
Thu Sep 03 2015 16:36:52 GMT+0800 (Malay Peninsula Standard Time),,s11w106,focus,
Thu Sep 03 2015 16:36:53 GMT+0800 (Malay Peninsula Standard Time),,s11w107,focus,
Thu Sep 03 2015 16:36:53 GMT+0800 (Malay Peninsula Standard Time),,s11w108,focus,
Thu Sep 03 2015 16:36:53 GMT+0800 (Malay Peninsula Standard Time),,s11w109,focus,
Thu Sep 03 2015 16:36:53 GMT+0800 (Malay Peninsula Standard Time),,s11w110,focus,
Thu Sep 03 2015 16:36:54 GMT+0800 (Malay Peninsula Standard Time),,s11w111,focus,
Thu Sep 03 2015 16:36:54 GMT+0800 (Malay Peninsula Standard Time),,s11w112,focus,
Thu Sep 03 2015 16:36:55 GMT+0800 (Malay Peninsula Standard Time),,s11w113,focus,
Thu Sep 03 2015 16:36:56 GMT+0800 (Malay Peninsula Standard Time),,s11w114,focus,
Thu Sep 03 2015 16:36:56 GMT+0800 (Malay Peninsula Standard Time),,s11w115,focus,
Thu Sep 03 2015 16:36:56 GMT+0800 (Malay Peninsula Standard Time),,s11w116,focus,
Thu Sep 03 2015 16:37:02 GMT+0800 (Malay Peninsula Standard Time),,s11w116,label,"A"
Thu Sep 03 2015 16:37:08 GMT+0800 (Malay Peninsula Standard Time),,s11w117,focus,
Thu Sep 03 2015 16:37:09 GMT+0800 (Malay Peninsula Standard Time),,s11w118,focus,
Thu Sep 03 2015 16:37:09 GMT+0800 (Malay Peninsula Standard Time),,s11w119,focus,
Thu Sep 03 2015 16:37:11 GMT+0800 (Malay Peninsula Standard Time),,s12w3,focus,
Thu Sep 03 2015 16:37:11 GMT+0800 (Malay Peninsula Standard Time),,s12w3,focus,
Thu Sep 03 2015 16:37:19 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
