Fri Aug 21 2015 16:11:40 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:21:28 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Fri Aug 21 2015 16:21:29 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Fri Aug 21 2015 16:21:29 GMT+0800 (Malay Peninsula Standard Time),,s5w22,focus,
Fri Aug 21 2015 16:21:30 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Fri Aug 21 2015 16:21:30 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Fri Aug 21 2015 16:21:31 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Fri Aug 21 2015 16:21:31 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Fri Aug 21 2015 16:21:32 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Fri Aug 21 2015 16:21:32 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Fri Aug 21 2015 16:21:44 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Fri Aug 21 2015 16:21:46 GMT+0800 (Malay Peninsula Standard Time),,s5w30,focus,
Fri Aug 21 2015 16:21:47 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Fri Aug 21 2015 16:21:47 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Fri Aug 21 2015 16:21:48 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Fri Aug 21 2015 16:21:48 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Fri Aug 21 2015 16:21:49 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Fri Aug 21 2015 16:21:51 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Fri Aug 21 2015 16:21:52 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Fri Aug 21 2015 16:21:55 GMT+0800 (Malay Peninsula Standard Time),,s5w38,focus,
Fri Aug 21 2015 16:21:56 GMT+0800 (Malay Peninsula Standard Time),,s5w39,focus,
Fri Aug 21 2015 16:21:57 GMT+0800 (Malay Peninsula Standard Time),,s5w40,focus,
Fri Aug 21 2015 16:21:57 GMT+0800 (Malay Peninsula Standard Time),,s5w41,focus,
Fri Aug 21 2015 16:21:57 GMT+0800 (Malay Peninsula Standard Time),,s5w42,focus,
Fri Aug 21 2015 16:21:58 GMT+0800 (Malay Peninsula Standard Time),,s5w43,focus,
Fri Aug 21 2015 16:21:59 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Fri Aug 21 2015 16:22:00 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Fri Aug 21 2015 16:22:01 GMT+0800 (Malay Peninsula Standard Time),,s5w46,focus,
Fri Aug 21 2015 16:22:01 GMT+0800 (Malay Peninsula Standard Time),,s5w47,focus,
Fri Aug 21 2015 16:22:02 GMT+0800 (Malay Peninsula Standard Time),,s5w48,focus,
Fri Aug 21 2015 16:22:02 GMT+0800 (Malay Peninsula Standard Time),,s5w49,focus,
Fri Aug 21 2015 16:22:06 GMT+0800 (Malay Peninsula Standard Time),,s5w49,label,"^"
Fri Aug 21 2015 16:22:11 GMT+0800 (Malay Peninsula Standard Time),,s5w50,focus,
Fri Aug 21 2015 16:22:12 GMT+0800 (Malay Peninsula Standard Time),,s5w51,focus,
Fri Aug 21 2015 16:22:12 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Fri Aug 21 2015 16:22:16 GMT+0800 (Malay Peninsula Standard Time),,s5w53,focus,
Fri Aug 21 2015 16:22:16 GMT+0800 (Malay Peninsula Standard Time),,s5w54,focus,
Fri Aug 21 2015 16:22:17 GMT+0800 (Malay Peninsula Standard Time),,s5w55,focus,
Fri Aug 21 2015 16:22:17 GMT+0800 (Malay Peninsula Standard Time),,s5w56,focus,
Fri Aug 21 2015 16:22:20 GMT+0800 (Malay Peninsula Standard Time),,s5w57,focus,
Fri Aug 21 2015 16:22:20 GMT+0800 (Malay Peninsula Standard Time),,s5w58,focus,
Fri Aug 21 2015 16:22:21 GMT+0800 (Malay Peninsula Standard Time),,s5w59,focus,
Fri Aug 21 2015 16:22:25 GMT+0800 (Malay Peninsula Standard Time),,s5w60,focus,
Fri Aug 21 2015 16:22:26 GMT+0800 (Malay Peninsula Standard Time),,s5w61,focus,
Fri Aug 21 2015 16:22:27 GMT+0800 (Malay Peninsula Standard Time),,s5w61,label,"^"
Fri Aug 21 2015 16:22:28 GMT+0800 (Malay Peninsula Standard Time),,s5w62,focus,
Fri Aug 21 2015 16:22:28 GMT+0800 (Malay Peninsula Standard Time),,s5w63,focus,
Fri Aug 21 2015 16:22:29 GMT+0800 (Malay Peninsula Standard Time),,s5w64,focus,
Fri Aug 21 2015 16:22:31 GMT+0800 (Malay Peninsula Standard Time),,s5w65,focus,
Fri Aug 21 2015 16:22:32 GMT+0800 (Malay Peninsula Standard Time),,s5w66,focus,
Fri Aug 21 2015 16:22:32 GMT+0800 (Malay Peninsula Standard Time),,s5w67,focus,
Fri Aug 21 2015 16:22:33 GMT+0800 (Malay Peninsula Standard Time),,s5w68,focus,
Fri Aug 21 2015 16:22:33 GMT+0800 (Malay Peninsula Standard Time),,s5w69,focus,
Fri Aug 21 2015 16:22:34 GMT+0800 (Malay Peninsula Standard Time),,s5w70,focus,
Fri Aug 21 2015 16:22:35 GMT+0800 (Malay Peninsula Standard Time),,s5w71,focus,
Fri Aug 21 2015 16:22:35 GMT+0800 (Malay Peninsula Standard Time),,s5w72,focus,
Fri Aug 21 2015 16:22:36 GMT+0800 (Malay Peninsula Standard Time),,s5w73,focus,
Fri Aug 21 2015 16:22:38 GMT+0800 (Malay Peninsula Standard Time),,s5w74,focus,
Fri Aug 21 2015 16:22:39 GMT+0800 (Malay Peninsula Standard Time),,s5w75,focus,
Fri Aug 21 2015 16:22:40 GMT+0800 (Malay Peninsula Standard Time),,s5w76,focus,
Fri Aug 21 2015 16:22:41 GMT+0800 (Malay Peninsula Standard Time),,s5w77,focus,
Fri Aug 21 2015 16:22:43 GMT+0800 (Malay Peninsula Standard Time),,s5w78,focus,
Fri Aug 21 2015 16:22:43 GMT+0800 (Malay Peninsula Standard Time),,s5w79,focus,
Fri Aug 21 2015 16:22:44 GMT+0800 (Malay Peninsula Standard Time),,s5w80,focus,
Fri Aug 21 2015 16:22:46 GMT+0800 (Malay Peninsula Standard Time),,s5w81,focus,
Fri Aug 21 2015 16:22:46 GMT+0800 (Malay Peninsula Standard Time),,s5w82,focus,
Fri Aug 21 2015 16:22:47 GMT+0800 (Malay Peninsula Standard Time),,s5w83,focus,
Fri Aug 21 2015 16:22:53 GMT+0800 (Malay Peninsula Standard Time),,s5w84,focus,
Fri Aug 21 2015 16:22:54 GMT+0800 (Malay Peninsula Standard Time),,s5w85,focus,
Fri Aug 21 2015 16:22:58 GMT+0800 (Malay Peninsula Standard Time),,s5w86,focus,
Fri Aug 21 2015 16:23:00 GMT+0800 (Malay Peninsula Standard Time),,s5w87,focus,
Fri Aug 21 2015 16:23:01 GMT+0800 (Malay Peninsula Standard Time),,s5w88,focus,
Fri Aug 21 2015 16:23:01 GMT+0800 (Malay Peninsula Standard Time),,s5w89,focus,
Fri Aug 21 2015 16:23:02 GMT+0800 (Malay Peninsula Standard Time),,s5w90,focus,
Fri Aug 21 2015 16:23:03 GMT+0800 (Malay Peninsula Standard Time),,s5w91,focus,
Fri Aug 21 2015 16:23:09 GMT+0800 (Malay Peninsula Standard Time),,s5w92,focus,
Fri Aug 21 2015 16:23:09 GMT+0800 (Malay Peninsula Standard Time),,s5w93,focus,
Fri Aug 21 2015 16:23:13 GMT+0800 (Malay Peninsula Standard Time),,s5w94,focus,
Fri Aug 21 2015 16:23:13 GMT+0800 (Malay Peninsula Standard Time),,s5w95,focus,
Fri Aug 21 2015 16:23:16 GMT+0800 (Malay Peninsula Standard Time),,s5w96,focus,
Fri Aug 21 2015 16:23:20 GMT+0800 (Malay Peninsula Standard Time),,s5w97,focus,
Fri Aug 21 2015 16:23:32 GMT+0800 (Malay Peninsula Standard Time),,s5w98,focus,
Fri Aug 21 2015 16:23:33 GMT+0800 (Malay Peninsula Standard Time),,s5w99,focus,
Fri Aug 21 2015 16:23:34 GMT+0800 (Malay Peninsula Standard Time),,s5w100,focus,
Fri Aug 21 2015 16:23:34 GMT+0800 (Malay Peninsula Standard Time),,s5w101,focus,
Fri Aug 21 2015 16:23:35 GMT+0800 (Malay Peninsula Standard Time),,s5w102,focus,
Fri Aug 21 2015 16:23:35 GMT+0800 (Malay Peninsula Standard Time),,s5w103,focus,
Fri Aug 21 2015 16:23:36 GMT+0800 (Malay Peninsula Standard Time),,s5w104,focus,
Fri Aug 21 2015 16:23:36 GMT+0800 (Malay Peninsula Standard Time),,s5w105,focus,
Fri Aug 21 2015 16:23:37 GMT+0800 (Malay Peninsula Standard Time),,s5w106,focus,
Fri Aug 21 2015 16:23:37 GMT+0800 (Malay Peninsula Standard Time),,s5w107,focus,
Fri Aug 21 2015 16:23:38 GMT+0800 (Malay Peninsula Standard Time),,s5w108,focus,
Fri Aug 21 2015 16:23:38 GMT+0800 (Malay Peninsula Standard Time),,s5w109,focus,
Fri Aug 21 2015 16:23:39 GMT+0800 (Malay Peninsula Standard Time),,s5w110,focus,
Fri Aug 21 2015 16:23:39 GMT+0800 (Malay Peninsula Standard Time),,s5w111,focus,
Fri Aug 21 2015 16:23:39 GMT+0800 (Malay Peninsula Standard Time),,s5w112,focus,
Fri Aug 21 2015 16:23:41 GMT+0800 (Malay Peninsula Standard Time),,s5w113,focus,
Fri Aug 21 2015 16:23:41 GMT+0800 (Malay Peninsula Standard Time),,s5w114,focus,
Fri Aug 21 2015 16:23:42 GMT+0800 (Malay Peninsula Standard Time),,s5w115,focus,
Fri Aug 21 2015 16:23:42 GMT+0800 (Malay Peninsula Standard Time),,s5w116,focus,
Fri Aug 21 2015 16:23:42 GMT+0800 (Malay Peninsula Standard Time),,s5w117,focus,
Fri Aug 21 2015 16:23:43 GMT+0800 (Malay Peninsula Standard Time),,s5w118,focus,
Fri Aug 21 2015 16:23:43 GMT+0800 (Malay Peninsula Standard Time),,s5w119,focus,
Fri Aug 21 2015 16:23:43 GMT+0800 (Malay Peninsula Standard Time),,s5w120,focus,
Fri Aug 21 2015 16:23:44 GMT+0800 (Malay Peninsula Standard Time),,s5w121,focus,
Fri Aug 21 2015 16:23:47 GMT+0800 (Malay Peninsula Standard Time),,s5w122,focus,
Fri Aug 21 2015 16:23:48 GMT+0800 (Malay Peninsula Standard Time),,s5w123,focus,
Fri Aug 21 2015 16:23:48 GMT+0800 (Malay Peninsula Standard Time),,s5w124,focus,
Fri Aug 21 2015 16:23:48 GMT+0800 (Malay Peninsula Standard Time),,s5w125,focus,
Fri Aug 21 2015 16:23:48 GMT+0800 (Malay Peninsula Standard Time),,s5w126,focus,
Fri Aug 21 2015 16:23:49 GMT+0800 (Malay Peninsula Standard Time),,s5w127,focus,
Fri Aug 21 2015 16:23:49 GMT+0800 (Malay Peninsula Standard Time),,s5w128,focus,
Fri Aug 21 2015 16:23:49 GMT+0800 (Malay Peninsula Standard Time),,s5w129,focus,
Fri Aug 21 2015 16:23:49 GMT+0800 (Malay Peninsula Standard Time),,s5w130,focus,
Fri Aug 21 2015 16:23:50 GMT+0800 (Malay Peninsula Standard Time),,s5w131,focus,
Fri Aug 21 2015 16:23:50 GMT+0800 (Malay Peninsula Standard Time),,s5w132,focus,
Fri Aug 21 2015 16:23:50 GMT+0800 (Malay Peninsula Standard Time),,s5w133,focus,
Fri Aug 21 2015 16:23:50 GMT+0800 (Malay Peninsula Standard Time),,s5w134,focus,
Fri Aug 21 2015 16:23:53 GMT+0800 (Malay Peninsula Standard Time),,s5w135,focus,
Fri Aug 21 2015 16:23:53 GMT+0800 (Malay Peninsula Standard Time),,s5w136,focus,
Fri Aug 21 2015 16:23:54 GMT+0800 (Malay Peninsula Standard Time),,s5w137,focus,
Fri Aug 21 2015 16:23:54 GMT+0800 (Malay Peninsula Standard Time),,s5w138,focus,
Fri Aug 21 2015 16:23:54 GMT+0800 (Malay Peninsula Standard Time),,s5w139,focus,
Fri Aug 21 2015 16:23:55 GMT+0800 (Malay Peninsula Standard Time),,s5w140,focus,
Fri Aug 21 2015 16:23:56 GMT+0800 (Malay Peninsula Standard Time),,s5w141,focus,
Fri Aug 21 2015 16:23:56 GMT+0800 (Malay Peninsula Standard Time),,s5w142,focus,
Fri Aug 21 2015 16:23:57 GMT+0800 (Malay Peninsula Standard Time),,s5w143,focus,
Fri Aug 21 2015 16:23:57 GMT+0800 (Malay Peninsula Standard Time),,s5w144,focus,
Fri Aug 21 2015 16:23:58 GMT+0800 (Malay Peninsula Standard Time),,s5w145,focus,
Fri Aug 21 2015 16:23:59 GMT+0800 (Malay Peninsula Standard Time),,s5w146,focus,
Fri Aug 21 2015 16:23:59 GMT+0800 (Malay Peninsula Standard Time),,s5w147,focus,
Fri Aug 21 2015 16:24:00 GMT+0800 (Malay Peninsula Standard Time),,s5w148,focus,
Fri Aug 21 2015 16:24:00 GMT+0800 (Malay Peninsula Standard Time),,s5w149,focus,
Fri Aug 21 2015 16:24:01 GMT+0800 (Malay Peninsula Standard Time),,s5w150,focus,
Fri Aug 21 2015 16:24:04 GMT+0800 (Malay Peninsula Standard Time),,s5w150,label,"^"
Fri Aug 21 2015 16:24:08 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
