Fri Aug 21 2015 16:32:33 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:38:38 GMT+0800 (Malay Peninsula Standard Time),,s3w79,focus,
Fri Aug 21 2015 16:38:42 GMT+0800 (Malay Peninsula Standard Time),,s3w78,focus,
Fri Aug 21 2015 16:38:42 GMT+0800 (Malay Peninsula Standard Time),,s3w77,focus,
Fri Aug 21 2015 16:38:42 GMT+0800 (Malay Peninsula Standard Time),,s3w76,focus,
Fri Aug 21 2015 16:38:42 GMT+0800 (Malay Peninsula Standard Time),,s3w75,focus,
Fri Aug 21 2015 16:38:43 GMT+0800 (Malay Peninsula Standard Time),,s3w74,focus,
Fri Aug 21 2015 16:38:43 GMT+0800 (Malay Peninsula Standard Time),,s3w73,focus,
Fri Aug 21 2015 16:38:43 GMT+0800 (Malay Peninsula Standard Time),,s3w72,focus,
Fri Aug 21 2015 16:38:43 GMT+0800 (Malay Peninsula Standard Time),,s3w71,focus,
Fri Aug 21 2015 16:38:56 GMT+0800 (Malay Peninsula Standard Time),,s3w72,focus,
Fri Aug 21 2015 16:38:56 GMT+0800 (Malay Peninsula Standard Time),,s3w73,focus,
Fri Aug 21 2015 16:38:56 GMT+0800 (Malay Peninsula Standard Time),,s3w74,focus,
Fri Aug 21 2015 16:38:56 GMT+0800 (Malay Peninsula Standard Time),,s3w75,focus,
Fri Aug 21 2015 16:38:56 GMT+0800 (Malay Peninsula Standard Time),,s3w76,focus,
Fri Aug 21 2015 16:38:57 GMT+0800 (Malay Peninsula Standard Time),,s3w77,focus,
Fri Aug 21 2015 16:38:57 GMT+0800 (Malay Peninsula Standard Time),,s3w78,focus,
Fri Aug 21 2015 16:38:57 GMT+0800 (Malay Peninsula Standard Time),,s3w79,focus,
Fri Aug 21 2015 16:39:06 GMT+0800 (Malay Peninsula Standard Time),,s3w80,focus,
Fri Aug 21 2015 16:39:07 GMT+0800 (Malay Peninsula Standard Time),,s3w81,focus,
Fri Aug 21 2015 16:39:07 GMT+0800 (Malay Peninsula Standard Time),,s3w82,focus,
Fri Aug 21 2015 16:39:10 GMT+0800 (Malay Peninsula Standard Time),,s3w83,focus,
Fri Aug 21 2015 16:39:11 GMT+0800 (Malay Peninsula Standard Time),,s3w84,focus,
Fri Aug 21 2015 16:39:11 GMT+0800 (Malay Peninsula Standard Time),,s3w85,focus,
Fri Aug 21 2015 16:39:11 GMT+0800 (Malay Peninsula Standard Time),,s3w86,focus,
Fri Aug 21 2015 16:39:12 GMT+0800 (Malay Peninsula Standard Time),,s3w87,focus,
Fri Aug 21 2015 16:39:12 GMT+0800 (Malay Peninsula Standard Time),,s3w88,focus,
Fri Aug 21 2015 16:39:12 GMT+0800 (Malay Peninsula Standard Time),,s3w89,focus,
Fri Aug 21 2015 16:39:13 GMT+0800 (Malay Peninsula Standard Time),,s3w90,focus,
Fri Aug 21 2015 16:39:14 GMT+0800 (Malay Peninsula Standard Time),,s3w91,focus,
Fri Aug 21 2015 16:39:14 GMT+0800 (Malay Peninsula Standard Time),,s3w92,focus,
Fri Aug 21 2015 16:39:15 GMT+0800 (Malay Peninsula Standard Time),,s3w93,focus,
Fri Aug 21 2015 16:39:15 GMT+0800 (Malay Peninsula Standard Time),,s3w94,focus,
Fri Aug 21 2015 16:39:15 GMT+0800 (Malay Peninsula Standard Time),,s3w95,focus,
Fri Aug 21 2015 16:39:16 GMT+0800 (Malay Peninsula Standard Time),,s3w96,focus,
Fri Aug 21 2015 16:39:16 GMT+0800 (Malay Peninsula Standard Time),,s3w97,focus,
Fri Aug 21 2015 16:39:16 GMT+0800 (Malay Peninsula Standard Time),,s3w98,focus,
Fri Aug 21 2015 16:39:17 GMT+0800 (Malay Peninsula Standard Time),,s3w99,focus,
Fri Aug 21 2015 16:39:19 GMT+0800 (Malay Peninsula Standard Time),,s3w100,focus,
Fri Aug 21 2015 16:39:20 GMT+0800 (Malay Peninsula Standard Time),,s3w101,focus,
Fri Aug 21 2015 16:39:20 GMT+0800 (Malay Peninsula Standard Time),,s3w102,focus,
Fri Aug 21 2015 16:39:21 GMT+0800 (Malay Peninsula Standard Time),,s3w103,focus,
Fri Aug 21 2015 16:39:21 GMT+0800 (Malay Peninsula Standard Time),,s3w104,focus,
Fri Aug 21 2015 16:39:23 GMT+0800 (Malay Peninsula Standard Time),,s3w105,focus,
Fri Aug 21 2015 16:39:23 GMT+0800 (Malay Peninsula Standard Time),,s3w106,focus,
Fri Aug 21 2015 16:39:24 GMT+0800 (Malay Peninsula Standard Time),,s3w107,focus,
Fri Aug 21 2015 16:39:25 GMT+0800 (Malay Peninsula Standard Time),,s3w108,focus,
Fri Aug 21 2015 16:39:25 GMT+0800 (Malay Peninsula Standard Time),,s3w109,focus,
Fri Aug 21 2015 16:39:25 GMT+0800 (Malay Peninsula Standard Time),,s3w110,focus,
Fri Aug 21 2015 16:39:26 GMT+0800 (Malay Peninsula Standard Time),,s3w111,focus,
Fri Aug 21 2015 16:39:28 GMT+0800 (Malay Peninsula Standard Time),,s3w111,label,"N"
Fri Aug 21 2015 16:39:28 GMT+0800 (Malay Peninsula Standard Time),,s3w112,focus,
Fri Aug 21 2015 16:39:30 GMT+0800 (Malay Peninsula Standard Time),,s3w113,focus,
Fri Aug 21 2015 16:39:30 GMT+0800 (Malay Peninsula Standard Time),,s3w114,focus,
Fri Aug 21 2015 16:39:31 GMT+0800 (Malay Peninsula Standard Time),,s3w115,focus,
Fri Aug 21 2015 16:39:31 GMT+0800 (Malay Peninsula Standard Time),,s3w116,focus,
Fri Aug 21 2015 16:39:32 GMT+0800 (Malay Peninsula Standard Time),,s3w117,focus,
Fri Aug 21 2015 16:39:33 GMT+0800 (Malay Peninsula Standard Time),,s3w118,focus,
Fri Aug 21 2015 16:39:33 GMT+0800 (Malay Peninsula Standard Time),,s3w119,focus,
Fri Aug 21 2015 16:39:34 GMT+0800 (Malay Peninsula Standard Time),,s3w120,focus,
Fri Aug 21 2015 16:39:34 GMT+0800 (Malay Peninsula Standard Time),,s3w121,focus,
Fri Aug 21 2015 16:39:34 GMT+0800 (Malay Peninsula Standard Time),,s3w122,focus,
Fri Aug 21 2015 16:39:35 GMT+0800 (Malay Peninsula Standard Time),,s3w123,focus,
Fri Aug 21 2015 16:39:37 GMT+0800 (Malay Peninsula Standard Time),,s3w124,focus,
Fri Aug 21 2015 16:39:38 GMT+0800 (Malay Peninsula Standard Time),,s3w125,focus,
Fri Aug 21 2015 16:39:39 GMT+0800 (Malay Peninsula Standard Time),,s3w126,focus,
Fri Aug 21 2015 16:39:39 GMT+0800 (Malay Peninsula Standard Time),,s3w127,focus,
Fri Aug 21 2015 16:39:40 GMT+0800 (Malay Peninsula Standard Time),,s3w128,focus,
Fri Aug 21 2015 16:39:41 GMT+0800 (Malay Peninsula Standard Time),,s3w128,label,"^"
Fri Aug 21 2015 16:39:42 GMT+0800 (Malay Peninsula Standard Time),,s3w129,focus,
Fri Aug 21 2015 16:39:43 GMT+0800 (Malay Peninsula Standard Time),,s3w130,focus,
Fri Aug 21 2015 16:39:43 GMT+0800 (Malay Peninsula Standard Time),,s3w130,label,"^"
Fri Aug 21 2015 16:39:44 GMT+0800 (Malay Peninsula Standard Time),,s3w131,focus,
Fri Aug 21 2015 16:39:44 GMT+0800 (Malay Peninsula Standard Time),,s3w132,focus,
Fri Aug 21 2015 16:39:45 GMT+0800 (Malay Peninsula Standard Time),,s3w133,focus,
Fri Aug 21 2015 16:39:45 GMT+0800 (Malay Peninsula Standard Time),,s3w134,focus,
Fri Aug 21 2015 16:39:45 GMT+0800 (Malay Peninsula Standard Time),,s3w135,focus,
Fri Aug 21 2015 16:39:46 GMT+0800 (Malay Peninsula Standard Time),,s3w136,focus,
Fri Aug 21 2015 16:39:47 GMT+0800 (Malay Peninsula Standard Time),,s3w137,focus,
Fri Aug 21 2015 16:39:47 GMT+0800 (Malay Peninsula Standard Time),,s3w138,focus,
Fri Aug 21 2015 16:39:48 GMT+0800 (Malay Peninsula Standard Time),,s3w139,focus,
Fri Aug 21 2015 16:39:48 GMT+0800 (Malay Peninsula Standard Time),,s3w140,focus,
Fri Aug 21 2015 16:39:49 GMT+0800 (Malay Peninsula Standard Time),,s3w141,focus,
Fri Aug 21 2015 16:39:49 GMT+0800 (Malay Peninsula Standard Time),,s3w142,focus,
Fri Aug 21 2015 16:39:49 GMT+0800 (Malay Peninsula Standard Time),,s3w143,focus,
Fri Aug 21 2015 16:39:50 GMT+0800 (Malay Peninsula Standard Time),,s3w144,focus,
Fri Aug 21 2015 16:39:50 GMT+0800 (Malay Peninsula Standard Time),,s3w145,focus,
Fri Aug 21 2015 16:39:51 GMT+0800 (Malay Peninsula Standard Time),,s3w146,focus,
Fri Aug 21 2015 16:39:52 GMT+0800 (Malay Peninsula Standard Time),,s3w146,label,"^"
Fri Aug 21 2015 16:39:52 GMT+0800 (Malay Peninsula Standard Time),,s3w147,focus,
Fri Aug 21 2015 16:39:53 GMT+0800 (Malay Peninsula Standard Time),,s3w148,focus,
Fri Aug 21 2015 16:39:53 GMT+0800 (Malay Peninsula Standard Time),,s3w149,focus,
Fri Aug 21 2015 16:39:54 GMT+0800 (Malay Peninsula Standard Time),,s3w150,focus,
Fri Aug 21 2015 16:39:54 GMT+0800 (Malay Peninsula Standard Time),,s3w151,focus,
Fri Aug 21 2015 16:39:54 GMT+0800 (Malay Peninsula Standard Time),,s3w152,focus,
Fri Aug 21 2015 16:39:55 GMT+0800 (Malay Peninsula Standard Time),,s3w153,focus,
Fri Aug 21 2015 16:40:00 GMT+0800 (Malay Peninsula Standard Time),,s3w154,focus,
Fri Aug 21 2015 16:40:00 GMT+0800 (Malay Peninsula Standard Time),,s3w155,focus,
Fri Aug 21 2015 16:40:00 GMT+0800 (Malay Peninsula Standard Time),,s3w156,focus,
Fri Aug 21 2015 16:40:01 GMT+0800 (Malay Peninsula Standard Time),,s3w157,focus,
Fri Aug 21 2015 16:40:02 GMT+0800 (Malay Peninsula Standard Time),,s3w157,label,","
Fri Aug 21 2015 16:40:10 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Fri Aug 21 2015 16:40:10 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Fri Aug 21 2015 16:43:31 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Fri Aug 21 2015 16:43:33 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Fri Aug 21 2015 16:43:33 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Fri Aug 21 2015 16:43:33 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Fri Aug 21 2015 16:43:34 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Fri Aug 21 2015 16:43:34 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Fri Aug 21 2015 16:43:35 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Fri Aug 21 2015 16:43:36 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Aug 21 2015 16:43:38 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Fri Aug 21 2015 16:43:39 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Fri Aug 21 2015 16:43:40 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Fri Aug 21 2015 16:44:00 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Fri Aug 21 2015 16:44:01 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Fri Aug 21 2015 16:44:02 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Fri Aug 21 2015 16:44:02 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Fri Aug 21 2015 16:44:15 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Fri Aug 21 2015 16:44:17 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Fri Aug 21 2015 16:44:18 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Fri Aug 21 2015 16:44:19 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Fri Aug 21 2015 16:44:21 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Fri Aug 21 2015 16:44:21 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Fri Aug 21 2015 16:44:21 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Fri Aug 21 2015 16:44:29 GMT+0800 (Malay Peninsula Standard Time),,s4w24,focus,
Fri Aug 21 2015 16:44:29 GMT+0800 (Malay Peninsula Standard Time),,s4w25,focus,
Fri Aug 21 2015 16:44:30 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Fri Aug 21 2015 16:44:30 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Fri Aug 21 2015 16:44:37 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Fri Aug 21 2015 16:44:38 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Fri Aug 21 2015 16:44:39 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Fri Aug 21 2015 16:44:40 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Fri Aug 21 2015 16:44:40 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Fri Aug 21 2015 16:44:41 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Fri Aug 21 2015 16:44:41 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Fri Aug 21 2015 16:44:43 GMT+0800 (Malay Peninsula Standard Time),,s5w1,label,"^"
Fri Aug 21 2015 16:44:45 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Aug 21 2015 16:44:45 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Fri Aug 21 2015 16:44:46 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Fri Aug 21 2015 16:44:47 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Fri Aug 21 2015 16:44:47 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Fri Aug 21 2015 16:44:48 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Fri Aug 21 2015 16:44:48 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Fri Aug 21 2015 16:44:49 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Fri Aug 21 2015 16:44:51 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Fri Aug 21 2015 16:44:51 GMT+0800 (Malay Peninsula Standard Time),,s5w11,focus,
Fri Aug 21 2015 16:44:52 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Fri Aug 21 2015 16:44:53 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Fri Aug 21 2015 16:44:59 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Fri Aug 21 2015 16:45:00 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Fri Aug 21 2015 16:45:00 GMT+0800 (Malay Peninsula Standard Time),,s5w16,focus,
Fri Aug 21 2015 16:45:00 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Fri Aug 21 2015 16:45:00 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Fri Aug 21 2015 16:45:01 GMT+0800 (Malay Peninsula Standard Time),,s5w19,focus,
Fri Aug 21 2015 16:45:01 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Fri Aug 21 2015 16:45:05 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Fri Aug 21 2015 16:45:05 GMT+0800 (Malay Peninsula Standard Time),,s5w22,focus,
Fri Aug 21 2015 16:45:06 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Fri Aug 21 2015 16:45:06 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Fri Aug 21 2015 16:45:06 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Fri Aug 21 2015 16:45:06 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Fri Aug 21 2015 16:45:13 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Fri Aug 21 2015 16:45:14 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Fri Aug 21 2015 16:45:54 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Fri Aug 21 2015 16:45:54 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Fri Aug 21 2015 16:46:09 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Fri Aug 21 2015 16:46:09 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Fri Aug 21 2015 16:46:10 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Fri Aug 21 2015 16:46:10 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Fri Aug 21 2015 16:46:10 GMT+0800 (Malay Peninsula Standard Time),,s6w10,focus,
Fri Aug 21 2015 16:46:11 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Fri Aug 21 2015 16:46:11 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Fri Aug 21 2015 16:46:12 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Fri Aug 21 2015 16:46:13 GMT+0800 (Malay Peninsula Standard Time),,s6w14,focus,
Fri Aug 21 2015 16:46:13 GMT+0800 (Malay Peninsula Standard Time),,s6w15,focus,
Fri Aug 21 2015 16:46:13 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Fri Aug 21 2015 16:46:14 GMT+0800 (Malay Peninsula Standard Time),,s6w17,focus,
Fri Aug 21 2015 16:46:15 GMT+0800 (Malay Peninsula Standard Time),,s6w18,focus,
Fri Aug 21 2015 16:46:15 GMT+0800 (Malay Peninsula Standard Time),,s6w19,focus,
Fri Aug 21 2015 16:46:15 GMT+0800 (Malay Peninsula Standard Time),,s6w20,focus,
Fri Aug 21 2015 16:46:16 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Fri Aug 21 2015 16:46:17 GMT+0800 (Malay Peninsula Standard Time),,s7w2,focus,
Fri Aug 21 2015 16:46:17 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Fri Aug 21 2015 16:46:24 GMT+0800 (Malay Peninsula Standard Time),,s7w4,focus,
Fri Aug 21 2015 16:46:27 GMT+0800 (Malay Peninsula Standard Time),,s7w5,focus,
Fri Aug 21 2015 16:46:31 GMT+0800 (Malay Peninsula Standard Time),,s7w6,focus,
Fri Aug 21 2015 16:46:32 GMT+0800 (Malay Peninsula Standard Time),,s8w1,focus,
Fri Aug 21 2015 16:46:33 GMT+0800 (Malay Peninsula Standard Time),,s8w2,focus,
Fri Aug 21 2015 16:46:34 GMT+0800 (Malay Peninsula Standard Time),,s8w3,focus,
Fri Aug 21 2015 16:46:34 GMT+0800 (Malay Peninsula Standard Time),,s8w4,focus,
Fri Aug 21 2015 16:46:34 GMT+0800 (Malay Peninsula Standard Time),,s8w5,focus,
Fri Aug 21 2015 16:46:35 GMT+0800 (Malay Peninsula Standard Time),,s8w6,focus,
Fri Aug 21 2015 16:46:36 GMT+0800 (Malay Peninsula Standard Time),,s8w7,focus,
Fri Aug 21 2015 16:46:38 GMT+0800 (Malay Peninsula Standard Time),,s8w8,focus,
Fri Aug 21 2015 16:46:39 GMT+0800 (Malay Peninsula Standard Time),,s8w9,focus,
Fri Aug 21 2015 16:46:39 GMT+0800 (Malay Peninsula Standard Time),,s8w10,focus,
Fri Aug 21 2015 16:46:39 GMT+0800 (Malay Peninsula Standard Time),,s8w11,focus,
Fri Aug 21 2015 16:46:40 GMT+0800 (Malay Peninsula Standard Time),,s8w12,focus,
Fri Aug 21 2015 16:46:48 GMT+0800 (Malay Peninsula Standard Time),,s8w13,focus,
Fri Aug 21 2015 16:46:49 GMT+0800 (Malay Peninsula Standard Time),,s8w14,focus,
Fri Aug 21 2015 16:46:49 GMT+0800 (Malay Peninsula Standard Time),,s8w15,focus,
Fri Aug 21 2015 16:46:50 GMT+0800 (Malay Peninsula Standard Time),,s8w16,focus,
Fri Aug 21 2015 16:46:50 GMT+0800 (Malay Peninsula Standard Time),,s8w17,focus,
Fri Aug 21 2015 16:46:50 GMT+0800 (Malay Peninsula Standard Time),,s8w18,focus,
Fri Aug 21 2015 16:46:51 GMT+0800 (Malay Peninsula Standard Time),,s8w19,focus,
Fri Aug 21 2015 16:46:52 GMT+0800 (Malay Peninsula Standard Time),,s8w19,label,"N"
Fri Aug 21 2015 16:46:52 GMT+0800 (Malay Peninsula Standard Time),,s8w20,focus,
Fri Aug 21 2015 16:46:54 GMT+0800 (Malay Peninsula Standard Time),,s8w20,label,"N"
Fri Aug 21 2015 16:46:55 GMT+0800 (Malay Peninsula Standard Time),,s8w21,focus,
Fri Aug 21 2015 16:46:55 GMT+0800 (Malay Peninsula Standard Time),,s8w22,focus,
Fri Aug 21 2015 16:46:56 GMT+0800 (Malay Peninsula Standard Time),,s8w23,focus,
Fri Aug 21 2015 16:46:56 GMT+0800 (Malay Peninsula Standard Time),,s8w24,focus,
Fri Aug 21 2015 16:46:57 GMT+0800 (Malay Peninsula Standard Time),,s8w25,focus,
Fri Aug 21 2015 16:46:57 GMT+0800 (Malay Peninsula Standard Time),,s8w26,focus,
Fri Aug 21 2015 16:46:58 GMT+0800 (Malay Peninsula Standard Time),,s8w27,focus,
Fri Aug 21 2015 16:46:58 GMT+0800 (Malay Peninsula Standard Time),,s8w28,focus,
Fri Aug 21 2015 16:46:59 GMT+0800 (Malay Peninsula Standard Time),,s8w29,focus,
Fri Aug 21 2015 16:47:00 GMT+0800 (Malay Peninsula Standard Time),,s8w29,label,"N"
Fri Aug 21 2015 16:47:08 GMT+0800 (Malay Peninsula Standard Time),,s8w29,label,"^"
Fri Aug 21 2015 16:47:12 GMT+0800 (Malay Peninsula Standard Time),,s8w30,focus,
Fri Aug 21 2015 16:47:13 GMT+0800 (Malay Peninsula Standard Time),,s8w31,focus,
Fri Aug 21 2015 16:47:41 GMT+0800 (Malay Peninsula Standard Time),,s8w32,focus,
Fri Aug 21 2015 16:47:41 GMT+0800 (Malay Peninsula Standard Time),,s8w33,focus,
Fri Aug 21 2015 16:47:43 GMT+0800 (Malay Peninsula Standard Time),,s8w33,label,"^"
Fri Aug 21 2015 16:47:43 GMT+0800 (Malay Peninsula Standard Time),,s8w34,focus,
Fri Aug 21 2015 16:47:45 GMT+0800 (Malay Peninsula Standard Time),,s8w34,label,","
Fri Aug 21 2015 16:47:46 GMT+0800 (Malay Peninsula Standard Time),,s8w35,focus,
Fri Aug 21 2015 16:47:46 GMT+0800 (Malay Peninsula Standard Time),,s8w36,focus,
Fri Aug 21 2015 16:47:47 GMT+0800 (Malay Peninsula Standard Time),,s8w37,focus,
Fri Aug 21 2015 16:47:47 GMT+0800 (Malay Peninsula Standard Time),,s8w38,focus,
Fri Aug 21 2015 16:47:48 GMT+0800 (Malay Peninsula Standard Time),,s8w39,focus,
Fri Aug 21 2015 16:47:48 GMT+0800 (Malay Peninsula Standard Time),,s8w40,focus,
Fri Aug 21 2015 16:47:49 GMT+0800 (Malay Peninsula Standard Time),,s8w41,focus,
Fri Aug 21 2015 16:47:49 GMT+0800 (Malay Peninsula Standard Time),,s8w42,focus,
Fri Aug 21 2015 16:47:50 GMT+0800 (Malay Peninsula Standard Time),,s8w42,label,"^"
Fri Aug 21 2015 16:47:50 GMT+0800 (Malay Peninsula Standard Time),,s8w43,focus,
Fri Aug 21 2015 16:48:07 GMT+0800 (Malay Peninsula Standard Time),,s8w43,label,"G"
Fri Aug 21 2015 16:48:07 GMT+0800 (Malay Peninsula Standard Time),,s8w44,focus,
Fri Aug 21 2015 16:48:07 GMT+0800 (Malay Peninsula Standard Time),,s8w44,label,"G"
Fri Aug 21 2015 16:48:08 GMT+0800 (Malay Peninsula Standard Time),,s8w45,focus,
Fri Aug 21 2015 16:48:09 GMT+0800 (Malay Peninsula Standard Time),,s8w46,focus,
Fri Aug 21 2015 16:48:12 GMT+0800 (Malay Peninsula Standard Time),,s8w46,label,"^"
Fri Aug 21 2015 16:48:12 GMT+0800 (Malay Peninsula Standard Time),,s8w47,focus,
Fri Aug 21 2015 16:48:14 GMT+0800 (Malay Peninsula Standard Time),,s8w47,label,"G"
Fri Aug 21 2015 16:48:14 GMT+0800 (Malay Peninsula Standard Time),,s8w48,focus,
Fri Aug 21 2015 16:48:14 GMT+0800 (Malay Peninsula Standard Time),,s8w48,label,"G"
Fri Aug 21 2015 16:48:15 GMT+0800 (Malay Peninsula Standard Time),,s8w49,focus,
Fri Aug 21 2015 16:48:19 GMT+0800 (Malay Peninsula Standard Time),,s8w50,focus,
Fri Aug 21 2015 16:48:20 GMT+0800 (Malay Peninsula Standard Time),,s8w51,focus,
Fri Aug 21 2015 16:48:20 GMT+0800 (Malay Peninsula Standard Time),,s8w52,focus,
Fri Aug 21 2015 16:48:21 GMT+0800 (Malay Peninsula Standard Time),,s8w53,focus,
Fri Aug 21 2015 16:48:21 GMT+0800 (Malay Peninsula Standard Time),,s8w54,focus,
Fri Aug 21 2015 16:48:33 GMT+0800 (Malay Peninsula Standard Time),,s8w55,focus,
Fri Aug 21 2015 16:48:34 GMT+0800 (Malay Peninsula Standard Time),,s8w56,focus,
Fri Aug 21 2015 16:48:34 GMT+0800 (Malay Peninsula Standard Time),,s8w57,focus,
Fri Aug 21 2015 16:48:34 GMT+0800 (Malay Peninsula Standard Time),,s8w58,focus,
Fri Aug 21 2015 16:48:36 GMT+0800 (Malay Peninsula Standard Time),,s8w59,focus,
Fri Aug 21 2015 16:48:37 GMT+0800 (Malay Peninsula Standard Time),,s8w59,label,"^"
Fri Aug 21 2015 16:48:38 GMT+0800 (Malay Peninsula Standard Time),,s8w60,focus,
Fri Aug 21 2015 16:48:39 GMT+0800 (Malay Peninsula Standard Time),,s8w60,label,","
Fri Aug 21 2015 16:48:40 GMT+0800 (Malay Peninsula Standard Time),,s8w61,focus,
Fri Aug 21 2015 16:48:41 GMT+0800 (Malay Peninsula Standard Time),,s8w62,focus,
Fri Aug 21 2015 16:48:42 GMT+0800 (Malay Peninsula Standard Time),,s8w63,focus,
Fri Aug 21 2015 16:48:44 GMT+0800 (Malay Peninsula Standard Time),,s8w62,focus,
Fri Aug 21 2015 16:48:45 GMT+0800 (Malay Peninsula Standard Time),,s8w62,label,"^"
Fri Aug 21 2015 16:48:46 GMT+0800 (Malay Peninsula Standard Time),,s8w63,focus,
Fri Aug 21 2015 16:48:46 GMT+0800 (Malay Peninsula Standard Time),,s8w63,label,"^"
Fri Aug 21 2015 16:48:47 GMT+0800 (Malay Peninsula Standard Time),,s8w64,focus,
Fri Aug 21 2015 16:48:47 GMT+0800 (Malay Peninsula Standard Time),,s8w64,label,"^"
Fri Aug 21 2015 16:48:47 GMT+0800 (Malay Peninsula Standard Time),,s8w65,focus,
Fri Aug 21 2015 16:48:49 GMT+0800 (Malay Peninsula Standard Time),,s8w66,focus,
Fri Aug 21 2015 16:48:49 GMT+0800 (Malay Peninsula Standard Time),,s8w67,focus,
Fri Aug 21 2015 16:48:49 GMT+0800 (Malay Peninsula Standard Time),,s8w68,focus,
Fri Aug 21 2015 16:48:51 GMT+0800 (Malay Peninsula Standard Time),,s8w69,focus,
Fri Aug 21 2015 16:48:55 GMT+0800 (Malay Peninsula Standard Time),,s8w70,focus,
Fri Aug 21 2015 16:48:56 GMT+0800 (Malay Peninsula Standard Time),,s8w71,focus,
Fri Aug 21 2015 16:48:56 GMT+0800 (Malay Peninsula Standard Time),,s8w72,focus,
Fri Aug 21 2015 16:48:56 GMT+0800 (Malay Peninsula Standard Time),,s8w73,focus,
