Fri Sep 04 2015 16:49:38 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Sep 04 2015 16:53:07 GMT+0800 (Malay Peninsula Standard Time),,s3w64,focus,
Fri Sep 04 2015 16:53:08 GMT+0800 (Malay Peninsula Standard Time),,s3w65,focus,
Fri Sep 04 2015 16:53:08 GMT+0800 (Malay Peninsula Standard Time),,s3w66,focus,
Fri Sep 04 2015 16:53:09 GMT+0800 (Malay Peninsula Standard Time),,s3w67,focus,
Fri Sep 04 2015 16:53:09 GMT+0800 (Malay Peninsula Standard Time),,s3w68,focus,
Fri Sep 04 2015 16:53:10 GMT+0800 (Malay Peninsula Standard Time),,s3w69,focus,
Fri Sep 04 2015 16:53:10 GMT+0800 (Malay Peninsula Standard Time),,s3w70,focus,
Fri Sep 04 2015 16:53:11 GMT+0800 (Malay Peninsula Standard Time),,s3w71,focus,
Fri Sep 04 2015 16:53:12 GMT+0800 (Malay Peninsula Standard Time),,s3w72,focus,
Fri Sep 04 2015 16:53:12 GMT+0800 (Malay Peninsula Standard Time),,s3w73,focus,
Fri Sep 04 2015 16:53:12 GMT+0800 (Malay Peninsula Standard Time),,s3w74,focus,
Fri Sep 04 2015 16:53:13 GMT+0800 (Malay Peninsula Standard Time),,s3w75,focus,
Fri Sep 04 2015 16:53:14 GMT+0800 (Malay Peninsula Standard Time),,s3w76,focus,
Fri Sep 04 2015 16:53:14 GMT+0800 (Malay Peninsula Standard Time),,s3w77,focus,
Fri Sep 04 2015 16:53:15 GMT+0800 (Malay Peninsula Standard Time),,s3w78,focus,
Fri Sep 04 2015 16:53:16 GMT+0800 (Malay Peninsula Standard Time),,s3w79,focus,
Fri Sep 04 2015 16:53:16 GMT+0800 (Malay Peninsula Standard Time),,s3w80,focus,
Fri Sep 04 2015 16:53:17 GMT+0800 (Malay Peninsula Standard Time),,s3w81,focus,
Fri Sep 04 2015 16:53:18 GMT+0800 (Malay Peninsula Standard Time),,s3w82,focus,
Fri Sep 04 2015 16:53:18 GMT+0800 (Malay Peninsula Standard Time),,s3w83,focus,
Fri Sep 04 2015 16:53:19 GMT+0800 (Malay Peninsula Standard Time),,s3w84,focus,
Fri Sep 04 2015 16:53:19 GMT+0800 (Malay Peninsula Standard Time),,s3w85,focus,
Fri Sep 04 2015 16:53:19 GMT+0800 (Malay Peninsula Standard Time),,s3w86,focus,
Fri Sep 04 2015 16:53:20 GMT+0800 (Malay Peninsula Standard Time),,s3w87,focus,
Fri Sep 04 2015 16:53:20 GMT+0800 (Malay Peninsula Standard Time),,s3w88,focus,
Fri Sep 04 2015 16:53:21 GMT+0800 (Malay Peninsula Standard Time),,s3w88,label,"^"
Fri Sep 04 2015 16:53:22 GMT+0800 (Malay Peninsula Standard Time),,s3w89,focus,
Fri Sep 04 2015 16:53:22 GMT+0800 (Malay Peninsula Standard Time),,s3w90,focus,
Fri Sep 04 2015 16:53:23 GMT+0800 (Malay Peninsula Standard Time),,s3w91,focus,
Fri Sep 04 2015 16:53:24 GMT+0800 (Malay Peninsula Standard Time),,s3w92,focus,
Fri Sep 04 2015 16:53:24 GMT+0800 (Malay Peninsula Standard Time),,s3w93,focus,
Fri Sep 04 2015 16:53:25 GMT+0800 (Malay Peninsula Standard Time),,s3w94,focus,
Fri Sep 04 2015 16:53:26 GMT+0800 (Malay Peninsula Standard Time),,s3w95,focus,
Fri Sep 04 2015 16:53:28 GMT+0800 (Malay Peninsula Standard Time),,s3w94,focus,
Fri Sep 04 2015 16:53:29 GMT+0800 (Malay Peninsula Standard Time),,s3w94,label,"N"
Fri Sep 04 2015 16:53:29 GMT+0800 (Malay Peninsula Standard Time),,s3w95,focus,
Fri Sep 04 2015 16:53:30 GMT+0800 (Malay Peninsula Standard Time),,s3w96,focus,
Fri Sep 04 2015 16:53:30 GMT+0800 (Malay Peninsula Standard Time),,s3w97,focus,
Fri Sep 04 2015 16:53:31 GMT+0800 (Malay Peninsula Standard Time),,s3w98,focus,
Fri Sep 04 2015 16:53:32 GMT+0800 (Malay Peninsula Standard Time),,s3w99,focus,
Fri Sep 04 2015 16:53:32 GMT+0800 (Malay Peninsula Standard Time),,s3w100,focus,
Fri Sep 04 2015 16:53:34 GMT+0800 (Malay Peninsula Standard Time),,s3w99,focus,
Fri Sep 04 2015 16:53:36 GMT+0800 (Malay Peninsula Standard Time),,s3w99,label,"D"
Fri Sep 04 2015 16:53:36 GMT+0800 (Malay Peninsula Standard Time),,s3w100,focus,
Fri Sep 04 2015 16:53:37 GMT+0800 (Malay Peninsula Standard Time),,s3w101,focus,
Fri Sep 04 2015 16:53:37 GMT+0800 (Malay Peninsula Standard Time),,s3w102,focus,
Fri Sep 04 2015 16:53:38 GMT+0800 (Malay Peninsula Standard Time),,s3w103,focus,
Fri Sep 04 2015 16:53:38 GMT+0800 (Malay Peninsula Standard Time),,s3w104,focus,
Fri Sep 04 2015 16:53:41 GMT+0800 (Malay Peninsula Standard Time),,s3w105,focus,
Fri Sep 04 2015 16:53:42 GMT+0800 (Malay Peninsula Standard Time),,s3w106,focus,
Fri Sep 04 2015 16:53:43 GMT+0800 (Malay Peninsula Standard Time),,s3w107,focus,
Fri Sep 04 2015 16:53:44 GMT+0800 (Malay Peninsula Standard Time),,s3w108,focus,
Fri Sep 04 2015 16:53:45 GMT+0800 (Malay Peninsula Standard Time),,s3w109,focus,
Fri Sep 04 2015 16:53:45 GMT+0800 (Malay Peninsula Standard Time),,s3w110,focus,
Fri Sep 04 2015 16:53:46 GMT+0800 (Malay Peninsula Standard Time),,s3w111,focus,
Fri Sep 04 2015 16:53:46 GMT+0800 (Malay Peninsula Standard Time),,s3w112,focus,
Fri Sep 04 2015 16:53:47 GMT+0800 (Malay Peninsula Standard Time),,s3w113,focus,
Fri Sep 04 2015 16:53:48 GMT+0800 (Malay Peninsula Standard Time),,s3w114,focus,
Fri Sep 04 2015 16:53:48 GMT+0800 (Malay Peninsula Standard Time),,s3w115,focus,
Fri Sep 04 2015 16:53:49 GMT+0800 (Malay Peninsula Standard Time),,s3w116,focus,
Fri Sep 04 2015 16:53:50 GMT+0800 (Malay Peninsula Standard Time),,s3w117,focus,
Fri Sep 04 2015 16:53:50 GMT+0800 (Malay Peninsula Standard Time),,s3w118,focus,
Fri Sep 04 2015 16:53:51 GMT+0800 (Malay Peninsula Standard Time),,s3w119,focus,
Fri Sep 04 2015 16:53:51 GMT+0800 (Malay Peninsula Standard Time),,s3w120,focus,
Fri Sep 04 2015 16:53:52 GMT+0800 (Malay Peninsula Standard Time),,s3w121,focus,
Fri Sep 04 2015 16:53:52 GMT+0800 (Malay Peninsula Standard Time),,s3w122,focus,
Fri Sep 04 2015 16:53:53 GMT+0800 (Malay Peninsula Standard Time),,s3w123,focus,
Fri Sep 04 2015 16:53:55 GMT+0800 (Malay Peninsula Standard Time),,s3w123,label,"G"
Fri Sep 04 2015 16:53:56 GMT+0800 (Malay Peninsula Standard Time),,s3w124,focus,
Fri Sep 04 2015 16:53:56 GMT+0800 (Malay Peninsula Standard Time),,s3w124,label,"G"
Fri Sep 04 2015 16:53:56 GMT+0800 (Malay Peninsula Standard Time),,s3w125,focus,
Fri Sep 04 2015 16:53:56 GMT+0800 (Malay Peninsula Standard Time),,s3w125,label,"G"
Fri Sep 04 2015 16:53:56 GMT+0800 (Malay Peninsula Standard Time),,s3w126,focus,
Fri Sep 04 2015 16:53:56 GMT+0800 (Malay Peninsula Standard Time),,s3w126,label,"G"
Fri Sep 04 2015 16:53:57 GMT+0800 (Malay Peninsula Standard Time),,s3w127,focus,
Fri Sep 04 2015 16:53:57 GMT+0800 (Malay Peninsula Standard Time),,s3w127,label,"G"
Fri Sep 04 2015 16:53:57 GMT+0800 (Malay Peninsula Standard Time),,s3w128,focus,
Fri Sep 04 2015 16:53:57 GMT+0800 (Malay Peninsula Standard Time),,s3w128,label,"G"
Fri Sep 04 2015 16:53:58 GMT+0800 (Malay Peninsula Standard Time),,s3w129,focus,
Fri Sep 04 2015 16:53:58 GMT+0800 (Malay Peninsula Standard Time),,s3w129,label,"G"
Fri Sep 04 2015 16:53:58 GMT+0800 (Malay Peninsula Standard Time),,s3w129,label,"G"
Fri Sep 04 2015 16:53:59 GMT+0800 (Malay Peninsula Standard Time),,s3w130,focus,
Fri Sep 04 2015 16:53:59 GMT+0800 (Malay Peninsula Standard Time),,s3w130,label,"G"
Fri Sep 04 2015 16:53:59 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Fri Sep 04 2015 16:54:02 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Fri Sep 04 2015 16:54:02 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Fri Sep 04 2015 16:54:03 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Fri Sep 04 2015 16:54:03 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Fri Sep 04 2015 16:54:04 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Fri Sep 04 2015 16:54:04 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Fri Sep 04 2015 16:54:05 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Fri Sep 04 2015 16:54:06 GMT+0800 (Malay Peninsula Standard Time),,s4w8,label,"^"
Fri Sep 04 2015 16:54:06 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Sep 04 2015 16:54:07 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Fri Sep 04 2015 16:54:07 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Fri Sep 04 2015 16:54:08 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Fri Sep 04 2015 16:54:08 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Fri Sep 04 2015 16:54:09 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Fri Sep 04 2015 16:54:09 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Fri Sep 04 2015 16:54:10 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Fri Sep 04 2015 16:54:10 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Fri Sep 04 2015 16:54:11 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Fri Sep 04 2015 16:54:12 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Fri Sep 04 2015 16:54:14 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Fri Sep 04 2015 16:54:14 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Fri Sep 04 2015 16:54:15 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Fri Sep 04 2015 16:54:15 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Fri Sep 04 2015 16:54:16 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Fri Sep 04 2015 16:54:16 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Sep 04 2015 16:54:17 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Fri Sep 04 2015 16:54:18 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Fri Sep 04 2015 16:54:19 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Fri Sep 04 2015 16:54:19 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Fri Sep 04 2015 16:54:20 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Fri Sep 04 2015 16:54:20 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Fri Sep 04 2015 16:54:21 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Fri Sep 04 2015 16:54:25 GMT+0800 (Malay Peninsula Standard Time),,s5w9,label,"V"
Fri Sep 04 2015 16:54:26 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Fri Sep 04 2015 16:54:26 GMT+0800 (Malay Peninsula Standard Time),,s5w11,focus,
Fri Sep 04 2015 16:54:27 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Fri Sep 04 2015 16:54:27 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Fri Sep 04 2015 16:54:28 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Fri Sep 04 2015 16:54:28 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Fri Sep 04 2015 16:54:29 GMT+0800 (Malay Peninsula Standard Time),,s5w16,focus,
Fri Sep 04 2015 16:54:29 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Fri Sep 04 2015 16:54:30 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Fri Sep 04 2015 16:54:30 GMT+0800 (Malay Peninsula Standard Time),,s5w19,focus,
Fri Sep 04 2015 16:54:31 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Fri Sep 04 2015 16:54:31 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Fri Sep 04 2015 16:54:32 GMT+0800 (Malay Peninsula Standard Time),,s5w22,focus,
Fri Sep 04 2015 16:54:32 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Fri Sep 04 2015 16:54:33 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Fri Sep 04 2015 16:54:33 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Fri Sep 04 2015 16:54:34 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Fri Sep 04 2015 16:54:35 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Fri Sep 04 2015 16:54:36 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Fri Sep 04 2015 16:54:36 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Fri Sep 04 2015 16:54:37 GMT+0800 (Malay Peninsula Standard Time),,s5w30,focus,
Fri Sep 04 2015 16:54:37 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Fri Sep 04 2015 16:54:38 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Fri Sep 04 2015 16:54:38 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Fri Sep 04 2015 16:54:39 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Fri Sep 04 2015 16:54:40 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Fri Sep 04 2015 16:54:40 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Fri Sep 04 2015 16:54:41 GMT+0800 (Malay Peninsula Standard Time),,s5w37,focus,
Fri Sep 04 2015 16:54:41 GMT+0800 (Malay Peninsula Standard Time),,s5w38,focus,
Fri Sep 04 2015 16:54:42 GMT+0800 (Malay Peninsula Standard Time),,s5w39,focus,
Fri Sep 04 2015 16:54:42 GMT+0800 (Malay Peninsula Standard Time),,s5w40,focus,
Fri Sep 04 2015 16:54:43 GMT+0800 (Malay Peninsula Standard Time),,s5w41,focus,
Fri Sep 04 2015 16:54:44 GMT+0800 (Malay Peninsula Standard Time),,s5w42,focus,
Fri Sep 04 2015 16:54:44 GMT+0800 (Malay Peninsula Standard Time),,s5w43,focus,
Fri Sep 04 2015 16:54:45 GMT+0800 (Malay Peninsula Standard Time),,s5w44,focus,
Fri Sep 04 2015 16:54:45 GMT+0800 (Malay Peninsula Standard Time),,s5w45,focus,
Fri Sep 04 2015 16:54:46 GMT+0800 (Malay Peninsula Standard Time),,s5w46,focus,
Fri Sep 04 2015 16:54:47 GMT+0800 (Malay Peninsula Standard Time),,s5w46,label,"^"
Fri Sep 04 2015 16:54:48 GMT+0800 (Malay Peninsula Standard Time),,s5w47,focus,
Fri Sep 04 2015 16:54:48 GMT+0800 (Malay Peninsula Standard Time),,s5w48,focus,
Fri Sep 04 2015 16:54:48 GMT+0800 (Malay Peninsula Standard Time),,s5w49,focus,
Fri Sep 04 2015 16:54:49 GMT+0800 (Malay Peninsula Standard Time),,s5w50,focus,
Fri Sep 04 2015 16:54:50 GMT+0800 (Malay Peninsula Standard Time),,s5w51,focus,
Fri Sep 04 2015 16:54:50 GMT+0800 (Malay Peninsula Standard Time),,s5w52,focus,
Fri Sep 04 2015 16:54:51 GMT+0800 (Malay Peninsula Standard Time),,s5w53,focus,
Fri Sep 04 2015 16:54:52 GMT+0800 (Malay Peninsula Standard Time),,s5w54,focus,
Fri Sep 04 2015 16:54:52 GMT+0800 (Malay Peninsula Standard Time),,s5w55,focus,
Fri Sep 04 2015 16:54:53 GMT+0800 (Malay Peninsula Standard Time),,s6w1,focus,
Fri Sep 04 2015 16:54:53 GMT+0800 (Malay Peninsula Standard Time),,s6w2,focus,
Fri Sep 04 2015 16:54:54 GMT+0800 (Malay Peninsula Standard Time),,s6w3,focus,
Fri Sep 04 2015 16:54:54 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Fri Sep 04 2015 16:54:55 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Fri Sep 04 2015 16:54:58 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Fri Sep 04 2015 16:54:58 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Fri Sep 04 2015 16:54:58 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Fri Sep 04 2015 16:54:59 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Fri Sep 04 2015 16:54:59 GMT+0800 (Malay Peninsula Standard Time),,s6w10,focus,
Fri Sep 04 2015 16:55:00 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Fri Sep 04 2015 16:55:00 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Fri Sep 04 2015 16:55:02 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Fri Sep 04 2015 16:55:02 GMT+0800 (Malay Peninsula Standard Time),,s6w14,focus,
Fri Sep 04 2015 16:55:03 GMT+0800 (Malay Peninsula Standard Time),,s6w15,focus,
Fri Sep 04 2015 16:55:04 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Fri Sep 04 2015 16:55:04 GMT+0800 (Malay Peninsula Standard Time),,s6w17,focus,
Fri Sep 04 2015 16:55:05 GMT+0800 (Malay Peninsula Standard Time),,s6w18,focus,
Fri Sep 04 2015 16:55:05 GMT+0800 (Malay Peninsula Standard Time),,s6w19,focus,
Fri Sep 04 2015 16:55:06 GMT+0800 (Malay Peninsula Standard Time),,s6w20,focus,
Fri Sep 04 2015 16:55:06 GMT+0800 (Malay Peninsula Standard Time),,s6w21,focus,
Fri Sep 04 2015 16:55:07 GMT+0800 (Malay Peninsula Standard Time),,s6w22,focus,
Fri Sep 04 2015 16:55:07 GMT+0800 (Malay Peninsula Standard Time),,s6w23,focus,
Fri Sep 04 2015 16:55:08 GMT+0800 (Malay Peninsula Standard Time),,s6w24,focus,
Fri Sep 04 2015 16:55:08 GMT+0800 (Malay Peninsula Standard Time),,s6w25,focus,
Fri Sep 04 2015 16:55:09 GMT+0800 (Malay Peninsula Standard Time),,s6w26,focus,
Fri Sep 04 2015 16:55:10 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
