Fri Aug 21 2015 16:23:34 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:33:16 GMT+0800 (Malay Peninsula Standard Time),,s2w31,focus,
Fri Aug 21 2015 16:33:17 GMT+0800 (Malay Peninsula Standard Time),,s2w32,focus,
Fri Aug 21 2015 16:33:18 GMT+0800 (Malay Peninsula Standard Time),,s2w33,focus,
Fri Aug 21 2015 16:33:19 GMT+0800 (Malay Peninsula Standard Time),,s2w34,focus,
Fri Aug 21 2015 16:33:20 GMT+0800 (Malay Peninsula Standard Time),,s2w35,focus,
Fri Aug 21 2015 16:33:21 GMT+0800 (Malay Peninsula Standard Time),,s2w36,focus,
Fri Aug 21 2015 16:33:21 GMT+0800 (Malay Peninsula Standard Time),,s2w37,focus,
Fri Aug 21 2015 16:33:21 GMT+0800 (Malay Peninsula Standard Time),,s2w38,focus,
Fri Aug 21 2015 16:33:22 GMT+0800 (Malay Peninsula Standard Time),,s2w39,focus,
Fri Aug 21 2015 16:33:22 GMT+0800 (Malay Peninsula Standard Time),,s2w40,focus,
Fri Aug 21 2015 16:33:22 GMT+0800 (Malay Peninsula Standard Time),,s2w41,focus,
Fri Aug 21 2015 16:33:23 GMT+0800 (Malay Peninsula Standard Time),,s2w42,focus,
Fri Aug 21 2015 16:33:23 GMT+0800 (Malay Peninsula Standard Time),,s2w43,focus,
Fri Aug 21 2015 16:33:23 GMT+0800 (Malay Peninsula Standard Time),,s2w44,focus,
Fri Aug 21 2015 16:33:23 GMT+0800 (Malay Peninsula Standard Time),,s2w45,focus,
Fri Aug 21 2015 16:33:24 GMT+0800 (Malay Peninsula Standard Time),,s2w46,focus,
Fri Aug 21 2015 16:33:24 GMT+0800 (Malay Peninsula Standard Time),,s2w47,focus,
Fri Aug 21 2015 16:33:25 GMT+0800 (Malay Peninsula Standard Time),,s2w48,focus,
Fri Aug 21 2015 16:33:25 GMT+0800 (Malay Peninsula Standard Time),,s2w49,focus,
Fri Aug 21 2015 16:33:25 GMT+0800 (Malay Peninsula Standard Time),,s2w50,focus,
Fri Aug 21 2015 16:33:26 GMT+0800 (Malay Peninsula Standard Time),,s2w51,focus,
Fri Aug 21 2015 16:33:26 GMT+0800 (Malay Peninsula Standard Time),,s2w52,focus,
Fri Aug 21 2015 16:33:26 GMT+0800 (Malay Peninsula Standard Time),,s2w53,focus,
Fri Aug 21 2015 16:33:27 GMT+0800 (Malay Peninsula Standard Time),,s2w54,focus,
Fri Aug 21 2015 16:33:27 GMT+0800 (Malay Peninsula Standard Time),,s2w55,focus,
Fri Aug 21 2015 16:33:27 GMT+0800 (Malay Peninsula Standard Time),,s2w56,focus,
Fri Aug 21 2015 16:33:28 GMT+0800 (Malay Peninsula Standard Time),,s2w57,focus,
Fri Aug 21 2015 16:33:28 GMT+0800 (Malay Peninsula Standard Time),,s2w58,focus,
Fri Aug 21 2015 16:33:29 GMT+0800 (Malay Peninsula Standard Time),,s2w59,focus,
Fri Aug 21 2015 16:33:29 GMT+0800 (Malay Peninsula Standard Time),,s2w60,focus,
Fri Aug 21 2015 16:33:37 GMT+0800 (Malay Peninsula Standard Time),,s2w54,focus,
Fri Aug 21 2015 16:33:37 GMT+0800 (Malay Peninsula Standard Time),,s2w54,focus,
Fri Aug 21 2015 16:33:37 GMT+0800 (Malay Peninsula Standard Time),,s2w55,focus,
Fri Aug 21 2015 16:33:38 GMT+0800 (Malay Peninsula Standard Time),,s2w56,focus,
Fri Aug 21 2015 16:33:40 GMT+0800 (Malay Peninsula Standard Time),,s2w57,focus,
Fri Aug 21 2015 16:33:43 GMT+0800 (Malay Peninsula Standard Time),,s2w58,focus,
Fri Aug 21 2015 16:33:45 GMT+0800 (Malay Peninsula Standard Time),,s2w58,label,"N"
Fri Aug 21 2015 16:33:45 GMT+0800 (Malay Peninsula Standard Time),,s2w59,focus,
Fri Aug 21 2015 16:33:46 GMT+0800 (Malay Peninsula Standard Time),,s2w60,focus,
Fri Aug 21 2015 16:33:48 GMT+0800 (Malay Peninsula Standard Time),,s2w60,label,"N"
Fri Aug 21 2015 16:33:49 GMT+0800 (Malay Peninsula Standard Time),,s2w61,focus,
Fri Aug 21 2015 16:33:53 GMT+0800 (Malay Peninsula Standard Time),,s2w62,focus,
Fri Aug 21 2015 16:33:53 GMT+0800 (Malay Peninsula Standard Time),,s2w63,focus,
Fri Aug 21 2015 16:33:54 GMT+0800 (Malay Peninsula Standard Time),,s2w64,focus,
Fri Aug 21 2015 16:33:54 GMT+0800 (Malay Peninsula Standard Time),,s2w65,focus,
Fri Aug 21 2015 16:33:54 GMT+0800 (Malay Peninsula Standard Time),,s2w66,focus,
Fri Aug 21 2015 16:33:54 GMT+0800 (Malay Peninsula Standard Time),,s2w67,focus,
Fri Aug 21 2015 16:33:55 GMT+0800 (Malay Peninsula Standard Time),,s2w68,focus,
Fri Aug 21 2015 16:33:55 GMT+0800 (Malay Peninsula Standard Time),,s2w69,focus,
Fri Aug 21 2015 16:33:56 GMT+0800 (Malay Peninsula Standard Time),,s2w70,focus,
Fri Aug 21 2015 16:33:56 GMT+0800 (Malay Peninsula Standard Time),,s2w71,focus,
Fri Aug 21 2015 16:33:58 GMT+0800 (Malay Peninsula Standard Time),,s2w71,label,"^"
Fri Aug 21 2015 16:33:58 GMT+0800 (Malay Peninsula Standard Time),,s2w72,focus,
Fri Aug 21 2015 16:33:59 GMT+0800 (Malay Peninsula Standard Time),,s2w73,focus,
Fri Aug 21 2015 16:34:00 GMT+0800 (Malay Peninsula Standard Time),,s2w74,focus,
Fri Aug 21 2015 16:34:00 GMT+0800 (Malay Peninsula Standard Time),,s2w75,focus,
Fri Aug 21 2015 16:34:01 GMT+0800 (Malay Peninsula Standard Time),,s2w76,focus,
Fri Aug 21 2015 16:34:01 GMT+0800 (Malay Peninsula Standard Time),,s2w77,focus,
Fri Aug 21 2015 16:34:01 GMT+0800 (Malay Peninsula Standard Time),,s2w78,focus,
Fri Aug 21 2015 16:34:01 GMT+0800 (Malay Peninsula Standard Time),,s2w79,focus,
Fri Aug 21 2015 16:34:02 GMT+0800 (Malay Peninsula Standard Time),,s2w80,focus,
Fri Aug 21 2015 16:34:02 GMT+0800 (Malay Peninsula Standard Time),,s2w81,focus,
Fri Aug 21 2015 16:34:02 GMT+0800 (Malay Peninsula Standard Time),,s2w82,focus,
Fri Aug 21 2015 16:34:03 GMT+0800 (Malay Peninsula Standard Time),,s2w83,focus,
Fri Aug 21 2015 16:34:03 GMT+0800 (Malay Peninsula Standard Time),,s2w84,focus,
Fri Aug 21 2015 16:34:03 GMT+0800 (Malay Peninsula Standard Time),,s2w85,focus,
Fri Aug 21 2015 16:34:04 GMT+0800 (Malay Peninsula Standard Time),,s2w86,focus,
Fri Aug 21 2015 16:34:05 GMT+0800 (Malay Peninsula Standard Time),,s2w87,focus,
Fri Aug 21 2015 16:34:06 GMT+0800 (Malay Peninsula Standard Time),,s2w88,focus,
Fri Aug 21 2015 16:34:06 GMT+0800 (Malay Peninsula Standard Time),,s2w89,focus,
Fri Aug 21 2015 16:34:08 GMT+0800 (Malay Peninsula Standard Time),,s2w90,focus,
Fri Aug 21 2015 16:34:08 GMT+0800 (Malay Peninsula Standard Time),,s2w91,focus,
Fri Aug 21 2015 16:34:08 GMT+0800 (Malay Peninsula Standard Time),,s2w92,focus,
Fri Aug 21 2015 16:34:09 GMT+0800 (Malay Peninsula Standard Time),,s2w93,focus,
Fri Aug 21 2015 16:34:09 GMT+0800 (Malay Peninsula Standard Time),,s2w94,focus,
Fri Aug 21 2015 16:34:09 GMT+0800 (Malay Peninsula Standard Time),,s2w95,focus,
Fri Aug 21 2015 16:34:10 GMT+0800 (Malay Peninsula Standard Time),,s2w96,focus,
Fri Aug 21 2015 16:34:10 GMT+0800 (Malay Peninsula Standard Time),,s2w97,focus,
Fri Aug 21 2015 16:34:11 GMT+0800 (Malay Peninsula Standard Time),,s2w98,focus,
Fri Aug 21 2015 16:34:11 GMT+0800 (Malay Peninsula Standard Time),,s2w99,focus,
Fri Aug 21 2015 16:34:11 GMT+0800 (Malay Peninsula Standard Time),,s2w100,focus,
Fri Aug 21 2015 16:34:20 GMT+0800 (Malay Peninsula Standard Time),,s2w100,label,"N"
Fri Aug 21 2015 16:34:24 GMT+0800 (Malay Peninsula Standard Time),,s2w101,focus,
Fri Aug 21 2015 16:34:26 GMT+0800 (Malay Peninsula Standard Time),,s2w102,focus,
Fri Aug 21 2015 16:34:33 GMT+0800 (Malay Peninsula Standard Time),,s2w102,label,"^"
Fri Aug 21 2015 16:34:33 GMT+0800 (Malay Peninsula Standard Time),,s2w103,focus,
Fri Aug 21 2015 16:34:34 GMT+0800 (Malay Peninsula Standard Time),,s2w104,focus,
Fri Aug 21 2015 16:34:35 GMT+0800 (Malay Peninsula Standard Time),,s2w104,label,"^"
Fri Aug 21 2015 16:34:36 GMT+0800 (Malay Peninsula Standard Time),,s2w105,focus,
Fri Aug 21 2015 16:34:36 GMT+0800 (Malay Peninsula Standard Time),,s2w106,focus,
Fri Aug 21 2015 16:34:39 GMT+0800 (Malay Peninsula Standard Time),,s2w107,focus,
Fri Aug 21 2015 16:34:40 GMT+0800 (Malay Peninsula Standard Time),,s2w108,focus,
Fri Aug 21 2015 16:34:48 GMT+0800 (Malay Peninsula Standard Time),,s2w108,label,"N"
Fri Aug 21 2015 16:34:50 GMT+0800 (Malay Peninsula Standard Time),,s2w109,focus,
Fri Aug 21 2015 16:34:52 GMT+0800 (Malay Peninsula Standard Time),,s2w110,focus,
Fri Aug 21 2015 16:34:54 GMT+0800 (Malay Peninsula Standard Time),,s2w111,focus,
Fri Aug 21 2015 16:34:54 GMT+0800 (Malay Peninsula Standard Time),,s2w112,focus,
Fri Aug 21 2015 16:34:56 GMT+0800 (Malay Peninsula Standard Time),,s2w113,focus,
Fri Aug 21 2015 16:34:57 GMT+0800 (Malay Peninsula Standard Time),,s2w114,focus,
Fri Aug 21 2015 16:34:57 GMT+0800 (Malay Peninsula Standard Time),,s2w115,focus,
Fri Aug 21 2015 16:34:58 GMT+0800 (Malay Peninsula Standard Time),,s2w116,focus,
Fri Aug 21 2015 16:34:58 GMT+0800 (Malay Peninsula Standard Time),,s2w117,focus,
Fri Aug 21 2015 16:34:59 GMT+0800 (Malay Peninsula Standard Time),,s2w118,focus,
Fri Aug 21 2015 16:35:00 GMT+0800 (Malay Peninsula Standard Time),,s2w119,focus,
Fri Aug 21 2015 16:35:00 GMT+0800 (Malay Peninsula Standard Time),,s2w120,focus,
Fri Aug 21 2015 16:35:01 GMT+0800 (Malay Peninsula Standard Time),,s2w121,focus,
Fri Aug 21 2015 16:35:02 GMT+0800 (Malay Peninsula Standard Time),,s2w122,focus,
Fri Aug 21 2015 16:35:02 GMT+0800 (Malay Peninsula Standard Time),,s2w123,focus,
Fri Aug 21 2015 16:35:03 GMT+0800 (Malay Peninsula Standard Time),,s2w124,focus,
Fri Aug 21 2015 16:35:04 GMT+0800 (Malay Peninsula Standard Time),,s2w125,focus,
Fri Aug 21 2015 16:35:05 GMT+0800 (Malay Peninsula Standard Time),,s2w126,focus,
Fri Aug 21 2015 16:35:05 GMT+0800 (Malay Peninsula Standard Time),,s2w127,focus,
Fri Aug 21 2015 16:35:06 GMT+0800 (Malay Peninsula Standard Time),,s2w128,focus,
Fri Aug 21 2015 16:35:06 GMT+0800 (Malay Peninsula Standard Time),,s2w129,focus,
Fri Aug 21 2015 16:35:06 GMT+0800 (Malay Peninsula Standard Time),,s2w130,focus,
Fri Aug 21 2015 16:35:06 GMT+0800 (Malay Peninsula Standard Time),,s2w131,focus,
Fri Aug 21 2015 16:35:07 GMT+0800 (Malay Peninsula Standard Time),,s2w132,focus,
Fri Aug 21 2015 16:35:07 GMT+0800 (Malay Peninsula Standard Time),,s2w133,focus,
Fri Aug 21 2015 16:35:07 GMT+0800 (Malay Peninsula Standard Time),,s2w134,focus,
Fri Aug 21 2015 16:35:09 GMT+0800 (Malay Peninsula Standard Time),,s2w135,focus,
Fri Aug 21 2015 16:35:11 GMT+0800 (Malay Peninsula Standard Time),,s2w136,focus,
Fri Aug 21 2015 16:35:11 GMT+0800 (Malay Peninsula Standard Time),,s2w137,focus,
Fri Aug 21 2015 16:35:12 GMT+0800 (Malay Peninsula Standard Time),,s2w138,focus,
Fri Aug 21 2015 16:35:12 GMT+0800 (Malay Peninsula Standard Time),,s2w139,focus,
Fri Aug 21 2015 16:35:12 GMT+0800 (Malay Peninsula Standard Time),,s2w140,focus,
Fri Aug 21 2015 16:35:13 GMT+0800 (Malay Peninsula Standard Time),,s2w141,focus,
Fri Aug 21 2015 16:35:13 GMT+0800 (Malay Peninsula Standard Time),,s2w142,focus,
Fri Aug 21 2015 16:35:14 GMT+0800 (Malay Peninsula Standard Time),,s2w143,focus,
Fri Aug 21 2015 16:35:14 GMT+0800 (Malay Peninsula Standard Time),,s2w144,focus,
Fri Aug 21 2015 16:35:15 GMT+0800 (Malay Peninsula Standard Time),,s2w145,focus,
Fri Aug 21 2015 16:35:15 GMT+0800 (Malay Peninsula Standard Time),,s2w146,focus,
Fri Aug 21 2015 16:35:16 GMT+0800 (Malay Peninsula Standard Time),,s2w147,focus,
Fri Aug 21 2015 16:35:20 GMT+0800 (Malay Peninsula Standard Time),,s2w148,focus,
Fri Aug 21 2015 16:35:21 GMT+0800 (Malay Peninsula Standard Time),,s2w148,label,"N"
Fri Aug 21 2015 16:35:23 GMT+0800 (Malay Peninsula Standard Time),,s2w149,focus,
Fri Aug 21 2015 16:35:24 GMT+0800 (Malay Peninsula Standard Time),,s2w150,focus,
Fri Aug 21 2015 16:35:36 GMT+0800 (Malay Peninsula Standard Time),,s2w151,focus,
Fri Aug 21 2015 16:35:36 GMT+0800 (Malay Peninsula Standard Time),,s2w152,focus,
Fri Aug 21 2015 16:35:36 GMT+0800 (Malay Peninsula Standard Time),,s2w153,focus,
Fri Aug 21 2015 16:35:37 GMT+0800 (Malay Peninsula Standard Time),,s2w154,focus,
Fri Aug 21 2015 16:35:38 GMT+0800 (Malay Peninsula Standard Time),,s2w155,focus,
Fri Aug 21 2015 16:35:39 GMT+0800 (Malay Peninsula Standard Time),,s2w156,focus,
Fri Aug 21 2015 16:35:39 GMT+0800 (Malay Peninsula Standard Time),,s2w157,focus,
Fri Aug 21 2015 16:35:40 GMT+0800 (Malay Peninsula Standard Time),,s2w158,focus,
Fri Aug 21 2015 16:35:40 GMT+0800 (Malay Peninsula Standard Time),,s2w159,focus,
Fri Aug 21 2015 16:35:43 GMT+0800 (Malay Peninsula Standard Time),,s2w160,focus,
Fri Aug 21 2015 16:35:43 GMT+0800 (Malay Peninsula Standard Time),,s2w161,focus,
Fri Aug 21 2015 16:35:45 GMT+0800 (Malay Peninsula Standard Time),,s2w161,label,"G"
Fri Aug 21 2015 16:35:46 GMT+0800 (Malay Peninsula Standard Time),,s2w162,focus,
Fri Aug 21 2015 16:35:47 GMT+0800 (Malay Peninsula Standard Time),,s2w162,label,"G"
Fri Aug 21 2015 16:35:47 GMT+0800 (Malay Peninsula Standard Time),,s2w163,focus,
Fri Aug 21 2015 16:35:48 GMT+0800 (Malay Peninsula Standard Time),,s2w163,label,"G"
Fri Aug 21 2015 16:35:48 GMT+0800 (Malay Peninsula Standard Time),,s2w164,focus,
Fri Aug 21 2015 16:35:49 GMT+0800 (Malay Peninsula Standard Time),,s2w164,label,"G"
Fri Aug 21 2015 16:35:49 GMT+0800 (Malay Peninsula Standard Time),,s2w165,focus,
Fri Aug 21 2015 16:35:49 GMT+0800 (Malay Peninsula Standard Time),,s2w165,label,"G"
Fri Aug 21 2015 16:35:51 GMT+0800 (Malay Peninsula Standard Time),,s2w165,label,"G"
Fri Aug 21 2015 16:35:52 GMT+0800 (Malay Peninsula Standard Time),,s2w166,focus,
Fri Aug 21 2015 16:35:53 GMT+0800 (Malay Peninsula Standard Time),,s2w166,label,"G"
Fri Aug 21 2015 16:35:53 GMT+0800 (Malay Peninsula Standard Time),,s2w167,focus,
Fri Aug 21 2015 16:35:54 GMT+0800 (Malay Peninsula Standard Time),,s2w167,label,"G"
Fri Aug 21 2015 16:35:55 GMT+0800 (Malay Peninsula Standard Time),,s2w168,focus,
Fri Aug 21 2015 16:36:00 GMT+0800 (Malay Peninsula Standard Time),,s2w168,label,"N"
Fri Aug 21 2015 16:36:01 GMT+0800 (Malay Peninsula Standard Time),,s2w168,label,"G"
Fri Aug 21 2015 16:36:02 GMT+0800 (Malay Peninsula Standard Time),,s2w169,focus,
Fri Aug 21 2015 16:36:02 GMT+0800 (Malay Peninsula Standard Time),,s2w169,label,"G"
Fri Aug 21 2015 16:36:03 GMT+0800 (Malay Peninsula Standard Time),,s2w170,focus,
Fri Aug 21 2015 16:36:04 GMT+0800 (Malay Peninsula Standard Time),,s2w170,label,"G"
Fri Aug 21 2015 16:36:04 GMT+0800 (Malay Peninsula Standard Time),,s2w170,label,"A"
Fri Aug 21 2015 16:36:11 GMT+0800 (Malay Peninsula Standard Time),,s2w169,focus,
Fri Aug 21 2015 16:36:12 GMT+0800 (Malay Peninsula Standard Time),,s2w169,focus,
Fri Aug 21 2015 16:36:17 GMT+0800 (Malay Peninsula Standard Time),,s2w169,label,"P"
Fri Aug 21 2015 16:36:19 GMT+0800 (Malay Peninsula Standard Time),,s2w170,focus,
Fri Aug 21 2015 16:36:20 GMT+0800 (Malay Peninsula Standard Time),,s2w170,label,"D"
Fri Aug 21 2015 16:36:21 GMT+0800 (Malay Peninsula Standard Time),,s2w171,focus,
Fri Aug 21 2015 16:36:25 GMT+0800 (Malay Peninsula Standard Time),,s2w172,focus,
Fri Aug 21 2015 16:36:26 GMT+0800 (Malay Peninsula Standard Time),,s2w173,focus,
Fri Aug 21 2015 16:36:26 GMT+0800 (Malay Peninsula Standard Time),,s2w174,focus,
Fri Aug 21 2015 16:36:26 GMT+0800 (Malay Peninsula Standard Time),,s2w175,focus,
Fri Aug 21 2015 16:36:27 GMT+0800 (Malay Peninsula Standard Time),,s2w176,focus,
Fri Aug 21 2015 16:36:27 GMT+0800 (Malay Peninsula Standard Time),,s2w177,focus,
Fri Aug 21 2015 16:36:27 GMT+0800 (Malay Peninsula Standard Time),,s2w178,focus,
Fri Aug 21 2015 16:36:28 GMT+0800 (Malay Peninsula Standard Time),,s2w179,focus,
Fri Aug 21 2015 16:36:29 GMT+0800 (Malay Peninsula Standard Time),,s2w180,focus,
Fri Aug 21 2015 16:36:39 GMT+0800 (Malay Peninsula Standard Time),,s3w1,focus,
Fri Aug 21 2015 16:36:41 GMT+0800 (Malay Peninsula Standard Time),,s3w2,focus,
Fri Aug 21 2015 16:36:41 GMT+0800 (Malay Peninsula Standard Time),,s3w3,focus,
Fri Aug 21 2015 16:36:43 GMT+0800 (Malay Peninsula Standard Time),,s3w4,focus,
Fri Aug 21 2015 16:36:44 GMT+0800 (Malay Peninsula Standard Time),,s3w5,focus,
Fri Aug 21 2015 16:36:44 GMT+0800 (Malay Peninsula Standard Time),,s3w6,focus,
Fri Aug 21 2015 16:36:44 GMT+0800 (Malay Peninsula Standard Time),,s3w7,focus,
Fri Aug 21 2015 16:36:45 GMT+0800 (Malay Peninsula Standard Time),,s3w8,focus,
Fri Aug 21 2015 16:36:47 GMT+0800 (Malay Peninsula Standard Time),,s3w9,focus,
Fri Aug 21 2015 16:36:48 GMT+0800 (Malay Peninsula Standard Time),,s3w10,focus,
Fri Aug 21 2015 16:36:48 GMT+0800 (Malay Peninsula Standard Time),,s3w11,focus,
Fri Aug 21 2015 16:36:48 GMT+0800 (Malay Peninsula Standard Time),,s3w12,focus,
Fri Aug 21 2015 16:36:49 GMT+0800 (Malay Peninsula Standard Time),,s3w13,focus,
Fri Aug 21 2015 16:36:49 GMT+0800 (Malay Peninsula Standard Time),,s3w14,focus,
Fri Aug 21 2015 16:36:50 GMT+0800 (Malay Peninsula Standard Time),,s3w15,focus,
Fri Aug 21 2015 16:36:52 GMT+0800 (Malay Peninsula Standard Time),,s3w16,focus,
Fri Aug 21 2015 16:36:52 GMT+0800 (Malay Peninsula Standard Time),,s3w17,focus,
Fri Aug 21 2015 16:36:52 GMT+0800 (Malay Peninsula Standard Time),,s3w18,focus,
Fri Aug 21 2015 16:36:53 GMT+0800 (Malay Peninsula Standard Time),,s3w18,label,"^"
Fri Aug 21 2015 16:36:56 GMT+0800 (Malay Peninsula Standard Time),,s3w19,focus,
Fri Aug 21 2015 16:36:57 GMT+0800 (Malay Peninsula Standard Time),,s3w20,focus,
Fri Aug 21 2015 16:36:58 GMT+0800 (Malay Peninsula Standard Time),,s3w21,focus,
Fri Aug 21 2015 16:36:58 GMT+0800 (Malay Peninsula Standard Time),,s3w22,focus,
Fri Aug 21 2015 16:36:59 GMT+0800 (Malay Peninsula Standard Time),,s3w23,focus,
Fri Aug 21 2015 16:36:59 GMT+0800 (Malay Peninsula Standard Time),,s3w24,focus,
Fri Aug 21 2015 16:37:00 GMT+0800 (Malay Peninsula Standard Time),,s3w25,focus,
Fri Aug 21 2015 16:37:01 GMT+0800 (Malay Peninsula Standard Time),,s3w26,focus,
Fri Aug 21 2015 16:37:02 GMT+0800 (Malay Peninsula Standard Time),,s3w27,focus,
Fri Aug 21 2015 16:37:03 GMT+0800 (Malay Peninsula Standard Time),,s3w28,focus,
Fri Aug 21 2015 16:37:08 GMT+0800 (Malay Peninsula Standard Time),,s3w28,label,"^"
Fri Aug 21 2015 16:37:09 GMT+0800 (Malay Peninsula Standard Time),,s3w29,focus,
Fri Aug 21 2015 16:37:10 GMT+0800 (Malay Peninsula Standard Time),,s3w30,focus,
Fri Aug 21 2015 16:37:11 GMT+0800 (Malay Peninsula Standard Time),,s3w31,focus,
Fri Aug 21 2015 16:37:12 GMT+0800 (Malay Peninsula Standard Time),,s3w32,focus,
Fri Aug 21 2015 16:37:12 GMT+0800 (Malay Peninsula Standard Time),,s3w33,focus,
Fri Aug 21 2015 16:37:13 GMT+0800 (Malay Peninsula Standard Time),,s3w34,focus,
Fri Aug 21 2015 16:37:13 GMT+0800 (Malay Peninsula Standard Time),,s3w35,focus,
Fri Aug 21 2015 16:37:14 GMT+0800 (Malay Peninsula Standard Time),,s3w36,focus,
Fri Aug 21 2015 16:37:14 GMT+0800 (Malay Peninsula Standard Time),,s3w37,focus,
Fri Aug 21 2015 16:37:15 GMT+0800 (Malay Peninsula Standard Time),,s3w38,focus,
Fri Aug 21 2015 16:37:15 GMT+0800 (Malay Peninsula Standard Time),,s3w39,focus,
Fri Aug 21 2015 16:37:19 GMT+0800 (Malay Peninsula Standard Time),,s3w40,focus,
Fri Aug 21 2015 16:37:19 GMT+0800 (Malay Peninsula Standard Time),,s3w41,focus,
Fri Aug 21 2015 16:37:20 GMT+0800 (Malay Peninsula Standard Time),,s3w42,focus,
Fri Aug 21 2015 16:37:20 GMT+0800 (Malay Peninsula Standard Time),,s3w43,focus,
Fri Aug 21 2015 16:37:21 GMT+0800 (Malay Peninsula Standard Time),,s3w44,focus,
Fri Aug 21 2015 16:37:21 GMT+0800 (Malay Peninsula Standard Time),,s3w45,focus,
Fri Aug 21 2015 16:37:21 GMT+0800 (Malay Peninsula Standard Time),,s3w46,focus,
Fri Aug 21 2015 16:37:22 GMT+0800 (Malay Peninsula Standard Time),,s3w47,focus,
Fri Aug 21 2015 16:37:23 GMT+0800 (Malay Peninsula Standard Time),,s3w48,focus,
Fri Aug 21 2015 16:37:23 GMT+0800 (Malay Peninsula Standard Time),,s3w49,focus,
Fri Aug 21 2015 16:37:23 GMT+0800 (Malay Peninsula Standard Time),,s3w50,focus,
Fri Aug 21 2015 16:37:23 GMT+0800 (Malay Peninsula Standard Time),,s3w51,focus,
Fri Aug 21 2015 16:37:24 GMT+0800 (Malay Peninsula Standard Time),,s3w52,focus,
Fri Aug 21 2015 16:37:25 GMT+0800 (Malay Peninsula Standard Time),,s3w53,focus,
Fri Aug 21 2015 16:37:25 GMT+0800 (Malay Peninsula Standard Time),,s3w54,focus,
Fri Aug 21 2015 16:37:26 GMT+0800 (Malay Peninsula Standard Time),,s3w55,focus,
Fri Aug 21 2015 16:37:27 GMT+0800 (Malay Peninsula Standard Time),,s3w56,focus,
Fri Aug 21 2015 16:37:27 GMT+0800 (Malay Peninsula Standard Time),,s3w57,focus,
Fri Aug 21 2015 16:37:32 GMT+0800 (Malay Peninsula Standard Time),,s3w58,focus,
Fri Aug 21 2015 16:37:33 GMT+0800 (Malay Peninsula Standard Time),,s3w59,focus,
Fri Aug 21 2015 16:37:34 GMT+0800 (Malay Peninsula Standard Time),,s3w60,focus,
Fri Aug 21 2015 16:37:35 GMT+0800 (Malay Peninsula Standard Time),,s3w61,focus,
Fri Aug 21 2015 16:37:35 GMT+0800 (Malay Peninsula Standard Time),,s3w62,focus,
Fri Aug 21 2015 16:37:36 GMT+0800 (Malay Peninsula Standard Time),,s3w63,focus,
Fri Aug 21 2015 16:37:37 GMT+0800 (Malay Peninsula Standard Time),,s3w64,focus,
Fri Aug 21 2015 16:37:38 GMT+0800 (Malay Peninsula Standard Time),,s3w65,focus,
Fri Aug 21 2015 16:37:39 GMT+0800 (Malay Peninsula Standard Time),,s3w65,label,"N"
Fri Aug 21 2015 16:37:43 GMT+0800 (Malay Peninsula Standard Time),,s4w1,focus,
Fri Aug 21 2015 16:37:44 GMT+0800 (Malay Peninsula Standard Time),,s4w2,focus,
Fri Aug 21 2015 16:37:45 GMT+0800 (Malay Peninsula Standard Time),,s4w3,focus,
Fri Aug 21 2015 16:37:48 GMT+0800 (Malay Peninsula Standard Time),,s4w4,focus,
Fri Aug 21 2015 16:38:06 GMT+0800 (Malay Peninsula Standard Time),,s4w5,focus,
Fri Aug 21 2015 16:38:07 GMT+0800 (Malay Peninsula Standard Time),,s4w6,focus,
Fri Aug 21 2015 16:38:10 GMT+0800 (Malay Peninsula Standard Time),,s4w7,focus,
Fri Aug 21 2015 16:38:11 GMT+0800 (Malay Peninsula Standard Time),,s4w8,focus,
Fri Aug 21 2015 16:38:13 GMT+0800 (Malay Peninsula Standard Time),,s4w9,focus,
Fri Aug 21 2015 16:38:15 GMT+0800 (Malay Peninsula Standard Time),,s4w9,label,","
Fri Aug 21 2015 16:38:16 GMT+0800 (Malay Peninsula Standard Time),,s4w10,focus,
Fri Aug 21 2015 16:38:17 GMT+0800 (Malay Peninsula Standard Time),,s4w11,focus,
Fri Aug 21 2015 16:38:18 GMT+0800 (Malay Peninsula Standard Time),,s4w12,focus,
Fri Aug 21 2015 16:38:19 GMT+0800 (Malay Peninsula Standard Time),,s4w13,focus,
Fri Aug 21 2015 16:38:19 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Fri Aug 21 2015 16:39:12 GMT+0800 (Malay Peninsula Standard Time),,s4w14,focus,
Fri Aug 21 2015 16:39:20 GMT+0800 (Malay Peninsula Standard Time),,s4w15,focus,
Fri Aug 21 2015 16:39:21 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Fri Aug 21 2015 16:39:23 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Fri Aug 21 2015 16:39:25 GMT+0800 (Malay Peninsula Standard Time),,s4w17,label,"^"
Fri Aug 21 2015 16:39:26 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Fri Aug 21 2015 16:39:26 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Fri Aug 21 2015 16:39:29 GMT+0800 (Malay Peninsula Standard Time),,s4w19,label,"V"
Fri Aug 21 2015 16:39:34 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Fri Aug 21 2015 16:39:35 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
