Fri Aug 21 2015 15:15:32 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 15:37:53 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Fri Aug 21 2015 15:37:56 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Fri Aug 21 2015 15:37:57 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Fri Aug 21 2015 15:38:07 GMT+0800 (Malay Peninsula Standard Time),,s4w19,label,"D"
Fri Aug 21 2015 15:38:09 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Fri Aug 21 2015 15:38:10 GMT+0800 (Malay Peninsula Standard Time),,s5w1,focus,
Fri Aug 21 2015 15:38:14 GMT+0800 (Malay Peninsula Standard Time),,s5w2,focus,
Fri Aug 21 2015 15:38:21 GMT+0800 (Malay Peninsula Standard Time),,s5w3,focus,
Fri Aug 21 2015 15:38:22 GMT+0800 (Malay Peninsula Standard Time),,s5w4,focus,
Fri Aug 21 2015 15:38:23 GMT+0800 (Malay Peninsula Standard Time),,s5w5,focus,
Fri Aug 21 2015 15:38:23 GMT+0800 (Malay Peninsula Standard Time),,s5w6,focus,
Fri Aug 21 2015 15:38:24 GMT+0800 (Malay Peninsula Standard Time),,s5w7,focus,
Fri Aug 21 2015 15:38:26 GMT+0800 (Malay Peninsula Standard Time),,s5w8,focus,
Fri Aug 21 2015 15:38:27 GMT+0800 (Malay Peninsula Standard Time),,s5w9,focus,
Fri Aug 21 2015 15:38:30 GMT+0800 (Malay Peninsula Standard Time),,s5w9,label,"^"
Fri Aug 21 2015 15:38:31 GMT+0800 (Malay Peninsula Standard Time),,s5w10,focus,
Fri Aug 21 2015 15:38:32 GMT+0800 (Malay Peninsula Standard Time),,s5w11,focus,
Fri Aug 21 2015 15:38:32 GMT+0800 (Malay Peninsula Standard Time),,s5w12,focus,
Fri Aug 21 2015 15:38:34 GMT+0800 (Malay Peninsula Standard Time),,s5w13,focus,
Fri Aug 21 2015 15:38:36 GMT+0800 (Malay Peninsula Standard Time),,s5w14,focus,
Fri Aug 21 2015 15:38:42 GMT+0800 (Malay Peninsula Standard Time),,s5w14,label,"A"
Fri Aug 21 2015 15:38:43 GMT+0800 (Malay Peninsula Standard Time),,s5w15,focus,
Fri Aug 21 2015 15:38:48 GMT+0800 (Malay Peninsula Standard Time),,s5w16,focus,
Fri Aug 21 2015 15:38:50 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Fri Aug 21 2015 15:39:20 GMT+0800 (Malay Peninsula Standard Time),,s5w17,focus,
Fri Aug 21 2015 15:39:27 GMT+0800 (Malay Peninsula Standard Time),,s5w18,focus,
Fri Aug 21 2015 15:39:31 GMT+0800 (Malay Peninsula Standard Time),,s5w19,focus,
Fri Aug 21 2015 15:39:34 GMT+0800 (Malay Peninsula Standard Time),,s5w20,focus,
Fri Aug 21 2015 15:39:35 GMT+0800 (Malay Peninsula Standard Time),,s5w21,focus,
Fri Aug 21 2015 15:39:35 GMT+0800 (Malay Peninsula Standard Time),,s5w22,focus,
Fri Aug 21 2015 15:39:41 GMT+0800 (Malay Peninsula Standard Time),,s5w23,focus,
Fri Aug 21 2015 15:39:42 GMT+0800 (Malay Peninsula Standard Time),,s5w24,focus,
Fri Aug 21 2015 15:39:45 GMT+0800 (Malay Peninsula Standard Time),,s5w25,focus,
Fri Aug 21 2015 15:39:48 GMT+0800 (Malay Peninsula Standard Time),,s5w25,label,"^"
Fri Aug 21 2015 15:39:51 GMT+0800 (Malay Peninsula Standard Time),,s5w26,focus,
Fri Aug 21 2015 15:39:55 GMT+0800 (Malay Peninsula Standard Time),,s5w27,focus,
Fri Aug 21 2015 15:39:56 GMT+0800 (Malay Peninsula Standard Time),,s5w28,focus,
Fri Aug 21 2015 15:39:57 GMT+0800 (Malay Peninsula Standard Time),,s5w29,focus,
Fri Aug 21 2015 15:39:57 GMT+0800 (Malay Peninsula Standard Time),,s5w30,focus,
Fri Aug 21 2015 15:39:57 GMT+0800 (Malay Peninsula Standard Time),,s5w31,focus,
Fri Aug 21 2015 15:39:59 GMT+0800 (Malay Peninsula Standard Time),,s5w32,focus,
Fri Aug 21 2015 15:39:59 GMT+0800 (Malay Peninsula Standard Time),,s5w33,focus,
Fri Aug 21 2015 15:40:00 GMT+0800 (Malay Peninsula Standard Time),,s5w34,focus,
Fri Aug 21 2015 15:40:00 GMT+0800 (Malay Peninsula Standard Time),,s5w35,focus,
Fri Aug 21 2015 15:40:00 GMT+0800 (Malay Peninsula Standard Time),,s5w36,focus,
Fri Aug 21 2015 15:40:01 GMT+0800 (Malay Peninsula Standard Time),,s6w1,focus,
Fri Aug 21 2015 15:40:01 GMT+0800 (Malay Peninsula Standard Time),,s6w2,focus,
Fri Aug 21 2015 15:40:02 GMT+0800 (Malay Peninsula Standard Time),,s6w3,focus,
Fri Aug 21 2015 15:40:03 GMT+0800 (Malay Peninsula Standard Time),,s6w4,focus,
Fri Aug 21 2015 15:40:04 GMT+0800 (Malay Peninsula Standard Time),,s6w5,focus,
Fri Aug 21 2015 15:40:04 GMT+0800 (Malay Peninsula Standard Time),,s6w6,focus,
Fri Aug 21 2015 15:40:05 GMT+0800 (Malay Peninsula Standard Time),,s6w7,focus,
Fri Aug 21 2015 15:40:05 GMT+0800 (Malay Peninsula Standard Time),,s6w8,focus,
Fri Aug 21 2015 15:40:06 GMT+0800 (Malay Peninsula Standard Time),,s6w9,focus,
Fri Aug 21 2015 15:40:07 GMT+0800 (Malay Peninsula Standard Time),,s6w10,focus,
Fri Aug 21 2015 15:40:09 GMT+0800 (Malay Peninsula Standard Time),,s6w11,focus,
Fri Aug 21 2015 15:40:10 GMT+0800 (Malay Peninsula Standard Time),,s6w12,focus,
Fri Aug 21 2015 15:40:11 GMT+0800 (Malay Peninsula Standard Time),,s6w13,focus,
Fri Aug 21 2015 15:40:11 GMT+0800 (Malay Peninsula Standard Time),,s6w14,focus,
Fri Aug 21 2015 15:40:11 GMT+0800 (Malay Peninsula Standard Time),,s6w15,focus,
Fri Aug 21 2015 15:40:12 GMT+0800 (Malay Peninsula Standard Time),,s6w16,focus,
Fri Aug 21 2015 15:40:12 GMT+0800 (Malay Peninsula Standard Time),,s6w17,focus,
Fri Aug 21 2015 15:40:13 GMT+0800 (Malay Peninsula Standard Time),,s6w18,focus,
Fri Aug 21 2015 15:40:15 GMT+0800 (Malay Peninsula Standard Time),,s6w19,focus,
Fri Aug 21 2015 15:40:16 GMT+0800 (Malay Peninsula Standard Time),,s6w20,focus,
Fri Aug 21 2015 15:40:20 GMT+0800 (Malay Peninsula Standard Time),,s6w21,focus,
Fri Aug 21 2015 15:40:20 GMT+0800 (Malay Peninsula Standard Time),,s6w22,focus,
Fri Aug 21 2015 15:40:21 GMT+0800 (Malay Peninsula Standard Time),,s6w23,focus,
Fri Aug 21 2015 15:40:29 GMT+0800 (Malay Peninsula Standard Time),,s6w24,focus,
Fri Aug 21 2015 15:40:31 GMT+0800 (Malay Peninsula Standard Time),,s6w25,focus,
Fri Aug 21 2015 15:40:35 GMT+0800 (Malay Peninsula Standard Time),,s6w26,focus,
Fri Aug 21 2015 15:40:35 GMT+0800 (Malay Peninsula Standard Time),,s6w27,focus,
Fri Aug 21 2015 15:40:36 GMT+0800 (Malay Peninsula Standard Time),,s6w28,focus,
Fri Aug 21 2015 15:40:36 GMT+0800 (Malay Peninsula Standard Time),,s6w29,focus,
Fri Aug 21 2015 15:40:36 GMT+0800 (Malay Peninsula Standard Time),,s6w30,focus,
Fri Aug 21 2015 15:40:38 GMT+0800 (Malay Peninsula Standard Time),,s6w31,focus,
Fri Aug 21 2015 15:40:38 GMT+0800 (Malay Peninsula Standard Time),,s6w32,focus,
Fri Aug 21 2015 15:40:39 GMT+0800 (Malay Peninsula Standard Time),,s6w33,focus,
Fri Aug 21 2015 15:40:39 GMT+0800 (Malay Peninsula Standard Time),,s6w34,focus,
Fri Aug 21 2015 15:40:40 GMT+0800 (Malay Peninsula Standard Time),,s6w35,focus,
Fri Aug 21 2015 15:40:40 GMT+0800 (Malay Peninsula Standard Time),,s6w36,focus,
Fri Aug 21 2015 15:40:40 GMT+0800 (Malay Peninsula Standard Time),,s6w37,focus,
Fri Aug 21 2015 15:40:40 GMT+0800 (Malay Peninsula Standard Time),,s6w38,focus,
Fri Aug 21 2015 15:40:41 GMT+0800 (Malay Peninsula Standard Time),,s6w39,focus,
Fri Aug 21 2015 15:40:41 GMT+0800 (Malay Peninsula Standard Time),,s6w40,focus,
Fri Aug 21 2015 15:40:41 GMT+0800 (Malay Peninsula Standard Time),,s6w41,focus,
Fri Aug 21 2015 15:40:42 GMT+0800 (Malay Peninsula Standard Time),,s6w42,focus,
Fri Aug 21 2015 15:40:42 GMT+0800 (Malay Peninsula Standard Time),,s6w43,focus,
Fri Aug 21 2015 15:40:43 GMT+0800 (Malay Peninsula Standard Time),,s6w44,focus,
Fri Aug 21 2015 15:40:43 GMT+0800 (Malay Peninsula Standard Time),,s6w45,focus,
Fri Aug 21 2015 15:40:43 GMT+0800 (Malay Peninsula Standard Time),,s6w46,focus,
Fri Aug 21 2015 15:40:43 GMT+0800 (Malay Peninsula Standard Time),,s6w47,focus,
Fri Aug 21 2015 15:40:44 GMT+0800 (Malay Peninsula Standard Time),,s6w48,focus,
Fri Aug 21 2015 15:40:44 GMT+0800 (Malay Peninsula Standard Time),,s6w49,focus,
Fri Aug 21 2015 15:40:44 GMT+0800 (Malay Peninsula Standard Time),,s6w50,focus,
Fri Aug 21 2015 15:40:45 GMT+0800 (Malay Peninsula Standard Time),,s6w51,focus,
Fri Aug 21 2015 15:40:45 GMT+0800 (Malay Peninsula Standard Time),,s6w52,focus,
Fri Aug 21 2015 15:40:46 GMT+0800 (Malay Peninsula Standard Time),,s6w53,focus,
Fri Aug 21 2015 15:40:46 GMT+0800 (Malay Peninsula Standard Time),,s6w54,focus,
Fri Aug 21 2015 15:40:52 GMT+0800 (Malay Peninsula Standard Time),,s6w55,focus,
Fri Aug 21 2015 15:40:52 GMT+0800 (Malay Peninsula Standard Time),,s7w1,focus,
Fri Aug 21 2015 15:40:53 GMT+0800 (Malay Peninsula Standard Time),,s7w2,focus,
Fri Aug 21 2015 15:40:54 GMT+0800 (Malay Peninsula Standard Time),,s7w3,focus,
Fri Aug 21 2015 15:41:08 GMT+0800 (Malay Peninsula Standard Time),,s7w4,focus,
Fri Aug 21 2015 15:41:08 GMT+0800 (Malay Peninsula Standard Time),,s7w5,focus,
Fri Aug 21 2015 15:41:09 GMT+0800 (Malay Peninsula Standard Time),,s7w6,focus,
Fri Aug 21 2015 15:41:09 GMT+0800 (Malay Peninsula Standard Time),,s7w7,focus,
Fri Aug 21 2015 15:41:09 GMT+0800 (Malay Peninsula Standard Time),,s7w8,focus,
Fri Aug 21 2015 15:41:10 GMT+0800 (Malay Peninsula Standard Time),,s7w9,focus,
Fri Aug 21 2015 15:41:11 GMT+0800 (Malay Peninsula Standard Time),,s7w10,focus,
Fri Aug 21 2015 15:41:11 GMT+0800 (Malay Peninsula Standard Time),,s7w11,focus,
Fri Aug 21 2015 15:41:32 GMT+0800 (Malay Peninsula Standard Time),,s7w12,focus,
Fri Aug 21 2015 15:41:32 GMT+0800 (Malay Peninsula Standard Time),,s7w13,focus,
Fri Aug 21 2015 15:41:33 GMT+0800 (Malay Peninsula Standard Time),,s8w1,focus,
Fri Aug 21 2015 15:41:33 GMT+0800 (Malay Peninsula Standard Time),,s8w2,focus,
Fri Aug 21 2015 15:41:39 GMT+0800 (Malay Peninsula Standard Time),,s8w3,focus,
Fri Aug 21 2015 15:41:40 GMT+0800 (Malay Peninsula Standard Time),,s8w4,focus,
Fri Aug 21 2015 15:41:59 GMT+0800 (Malay Peninsula Standard Time),,s8w5,focus,
Fri Aug 21 2015 15:42:00 GMT+0800 (Malay Peninsula Standard Time),,s8w6,focus,
Fri Aug 21 2015 15:42:00 GMT+0800 (Malay Peninsula Standard Time),,s8w7,focus,
Fri Aug 21 2015 15:42:01 GMT+0800 (Malay Peninsula Standard Time),,s8w8,focus,
Fri Aug 21 2015 15:42:01 GMT+0800 (Malay Peninsula Standard Time),,s8w9,focus,
Fri Aug 21 2015 15:42:02 GMT+0800 (Malay Peninsula Standard Time),,s8w10,focus,
Fri Aug 21 2015 15:42:04 GMT+0800 (Malay Peninsula Standard Time),,s8w11,focus,
Fri Aug 21 2015 15:42:04 GMT+0800 (Malay Peninsula Standard Time),,s9w1,focus,
Fri Aug 21 2015 15:42:04 GMT+0800 (Malay Peninsula Standard Time),,s9w2,focus,
Fri Aug 21 2015 15:42:05 GMT+0800 (Malay Peninsula Standard Time),,s9w3,focus,
Fri Aug 21 2015 15:42:05 GMT+0800 (Malay Peninsula Standard Time),,s9w4,focus,
Fri Aug 21 2015 15:42:05 GMT+0800 (Malay Peninsula Standard Time),,s9w5,focus,
Fri Aug 21 2015 15:42:06 GMT+0800 (Malay Peninsula Standard Time),,s9w6,focus,
Fri Aug 21 2015 15:42:06 GMT+0800 (Malay Peninsula Standard Time),,s9w7,focus,
Fri Aug 21 2015 15:42:06 GMT+0800 (Malay Peninsula Standard Time),,s9w8,focus,
Fri Aug 21 2015 15:42:07 GMT+0800 (Malay Peninsula Standard Time),,s9w9,focus,
Fri Aug 21 2015 15:42:16 GMT+0800 (Malay Peninsula Standard Time),,s9w10,focus,
Fri Aug 21 2015 15:42:17 GMT+0800 (Malay Peninsula Standard Time),,s9w11,focus,
Fri Aug 21 2015 15:42:20 GMT+0800 (Malay Peninsula Standard Time),,s9w12,focus,
Fri Aug 21 2015 15:42:22 GMT+0800 (Malay Peninsula Standard Time),,s9w13,focus,
Fri Aug 21 2015 15:42:22 GMT+0800 (Malay Peninsula Standard Time),,s9w14,focus,
Fri Aug 21 2015 15:42:24 GMT+0800 (Malay Peninsula Standard Time),,s9w15,focus,
Fri Aug 21 2015 15:42:25 GMT+0800 (Malay Peninsula Standard Time),,s9w16,focus,
Fri Aug 21 2015 15:42:25 GMT+0800 (Malay Peninsula Standard Time),,s9w17,focus,
Fri Aug 21 2015 15:42:26 GMT+0800 (Malay Peninsula Standard Time),,s9w18,focus,
Fri Aug 21 2015 15:42:27 GMT+0800 (Malay Peninsula Standard Time),,s9w19,focus,
Fri Aug 21 2015 15:42:28 GMT+0800 (Malay Peninsula Standard Time),,s9w20,focus,
Fri Aug 21 2015 15:42:29 GMT+0800 (Malay Peninsula Standard Time),,s9w21,focus,
Fri Aug 21 2015 15:42:29 GMT+0800 (Malay Peninsula Standard Time),,s9w22,focus,
Fri Aug 21 2015 15:42:30 GMT+0800 (Malay Peninsula Standard Time),,s9w23,focus,
Fri Aug 21 2015 15:42:30 GMT+0800 (Malay Peninsula Standard Time),,s9w24,focus,
Fri Aug 21 2015 15:42:34 GMT+0800 (Malay Peninsula Standard Time),,s9w25,focus,
Fri Aug 21 2015 15:42:34 GMT+0800 (Malay Peninsula Standard Time),,s9w26,focus,
Fri Aug 21 2015 15:42:42 GMT+0800 (Malay Peninsula Standard Time),,s9w27,focus,
Fri Aug 21 2015 15:42:43 GMT+0800 (Malay Peninsula Standard Time),,s9w28,focus,
Fri Aug 21 2015 15:42:44 GMT+0800 (Malay Peninsula Standard Time),,s9w29,focus,
Fri Aug 21 2015 15:42:45 GMT+0800 (Malay Peninsula Standard Time),,s9w30,focus,
Fri Aug 21 2015 15:42:47 GMT+0800 (Malay Peninsula Standard Time),,s9w31,focus,
Fri Aug 21 2015 15:42:48 GMT+0800 (Malay Peninsula Standard Time),,s9w32,focus,
Fri Aug 21 2015 15:42:48 GMT+0800 (Malay Peninsula Standard Time),,s9w33,focus,
Fri Aug 21 2015 15:42:50 GMT+0800 (Malay Peninsula Standard Time),,s9w34,focus,
Fri Aug 21 2015 15:42:53 GMT+0800 (Malay Peninsula Standard Time),,s10w1,focus,
Fri Aug 21 2015 15:42:59 GMT+0800 (Malay Peninsula Standard Time),,s10w1,label,"N"
Fri Aug 21 2015 15:43:01 GMT+0800 (Malay Peninsula Standard Time),,s10w2,focus,
Fri Aug 21 2015 15:43:02 GMT+0800 (Malay Peninsula Standard Time),,s10w3,focus,
Fri Aug 21 2015 15:43:02 GMT+0800 (Malay Peninsula Standard Time),,s10w4,focus,
Fri Aug 21 2015 15:43:07 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
