Fri Aug 21 2015 17:03:23 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 17:06:11 GMT+0800 (Malay Peninsula Standard Time),,s13w15,focus,
Fri Aug 21 2015 17:06:11 GMT+0800 (Malay Peninsula Standard Time),,s13w16,focus,
Fri Aug 21 2015 17:06:12 GMT+0800 (Malay Peninsula Standard Time),,s13w17,focus,
Fri Aug 21 2015 17:06:12 GMT+0800 (Malay Peninsula Standard Time),,s13w18,focus,
Fri Aug 21 2015 17:06:13 GMT+0800 (Malay Peninsula Standard Time),,s13w19,focus,
Fri Aug 21 2015 17:06:13 GMT+0800 (Malay Peninsula Standard Time),,s13w20,focus,
Fri Aug 21 2015 17:06:14 GMT+0800 (Malay Peninsula Standard Time),,s13w21,focus,
Fri Aug 21 2015 17:06:14 GMT+0800 (Malay Peninsula Standard Time),,s13w22,focus,
Fri Aug 21 2015 17:06:14 GMT+0800 (Malay Peninsula Standard Time),,s13w23,focus,
Fri Aug 21 2015 17:06:14 GMT+0800 (Malay Peninsula Standard Time),,s13w24,focus,
Fri Aug 21 2015 17:06:15 GMT+0800 (Malay Peninsula Standard Time),,s13w25,focus,
Fri Aug 21 2015 17:06:15 GMT+0800 (Malay Peninsula Standard Time),,s13w26,focus,
Fri Aug 21 2015 17:06:15 GMT+0800 (Malay Peninsula Standard Time),,s13w27,focus,
Fri Aug 21 2015 17:06:16 GMT+0800 (Malay Peninsula Standard Time),,s13w28,focus,
Fri Aug 21 2015 17:06:16 GMT+0800 (Malay Peninsula Standard Time),,s13w29,focus,
Fri Aug 21 2015 17:06:16 GMT+0800 (Malay Peninsula Standard Time),,s13w30,focus,
Fri Aug 21 2015 17:06:16 GMT+0800 (Malay Peninsula Standard Time),,s13w31,focus,
Fri Aug 21 2015 17:06:17 GMT+0800 (Malay Peninsula Standard Time),,s13w32,focus,
Fri Aug 21 2015 17:06:17 GMT+0800 (Malay Peninsula Standard Time),,s13w33,focus,
Fri Aug 21 2015 17:06:17 GMT+0800 (Malay Peninsula Standard Time),,s13w34,focus,
Fri Aug 21 2015 17:06:17 GMT+0800 (Malay Peninsula Standard Time),,s13w35,focus,
Fri Aug 21 2015 17:06:18 GMT+0800 (Malay Peninsula Standard Time),,s13w36,focus,
Fri Aug 21 2015 17:06:18 GMT+0800 (Malay Peninsula Standard Time),,s13w37,focus,
Fri Aug 21 2015 17:06:18 GMT+0800 (Malay Peninsula Standard Time),,s13w38,focus,
Fri Aug 21 2015 17:06:18 GMT+0800 (Malay Peninsula Standard Time),,s13w39,focus,
Fri Aug 21 2015 17:06:19 GMT+0800 (Malay Peninsula Standard Time),,s13w40,focus,
Fri Aug 21 2015 17:06:19 GMT+0800 (Malay Peninsula Standard Time),,s13w41,focus,
Fri Aug 21 2015 17:06:19 GMT+0800 (Malay Peninsula Standard Time),,s13w42,focus,
Fri Aug 21 2015 17:06:19 GMT+0800 (Malay Peninsula Standard Time),,s13w43,focus,
Fri Aug 21 2015 17:06:20 GMT+0800 (Malay Peninsula Standard Time),,s13w44,focus,
Fri Aug 21 2015 17:06:20 GMT+0800 (Malay Peninsula Standard Time),,s13w45,focus,
Fri Aug 21 2015 17:06:20 GMT+0800 (Malay Peninsula Standard Time),,s13w46,focus,
Fri Aug 21 2015 17:06:22 GMT+0800 (Malay Peninsula Standard Time),,s13w46,label,"^"
Fri Aug 21 2015 17:06:22 GMT+0800 (Malay Peninsula Standard Time),,s13w47,focus,
Fri Aug 21 2015 17:06:23 GMT+0800 (Malay Peninsula Standard Time),,s13w48,focus,
Fri Aug 21 2015 17:06:23 GMT+0800 (Malay Peninsula Standard Time),,s13w49,focus,
Fri Aug 21 2015 17:06:24 GMT+0800 (Malay Peninsula Standard Time),,s13w50,focus,
Fri Aug 21 2015 17:06:24 GMT+0800 (Malay Peninsula Standard Time),,s13w51,focus,
Fri Aug 21 2015 17:06:24 GMT+0800 (Malay Peninsula Standard Time),,s13w52,focus,
Fri Aug 21 2015 17:06:25 GMT+0800 (Malay Peninsula Standard Time),,s13w53,focus,
Fri Aug 21 2015 17:06:26 GMT+0800 (Malay Peninsula Standard Time),,s13w53,label,"^"
Fri Aug 21 2015 17:06:27 GMT+0800 (Malay Peninsula Standard Time),,s13w54,focus,
Fri Aug 21 2015 17:06:27 GMT+0800 (Malay Peninsula Standard Time),,s13w55,focus,
Fri Aug 21 2015 17:06:28 GMT+0800 (Malay Peninsula Standard Time),,s13w56,focus,
Fri Aug 21 2015 17:06:28 GMT+0800 (Malay Peninsula Standard Time),,s13w57,focus,
Fri Aug 21 2015 17:06:28 GMT+0800 (Malay Peninsula Standard Time),,s13w58,focus,
Fri Aug 21 2015 17:06:28 GMT+0800 (Malay Peninsula Standard Time),,s13w59,focus,
Fri Aug 21 2015 17:06:29 GMT+0800 (Malay Peninsula Standard Time),,s14w1,focus,
Fri Aug 21 2015 17:06:29 GMT+0800 (Malay Peninsula Standard Time),,s14w2,focus,
Fri Aug 21 2015 17:06:30 GMT+0800 (Malay Peninsula Standard Time),,s14w2,label,"^"
Fri Aug 21 2015 17:06:34 GMT+0800 (Malay Peninsula Standard Time),,s14w3,focus,
Fri Aug 21 2015 17:06:34 GMT+0800 (Malay Peninsula Standard Time),,s14w4,focus,
Fri Aug 21 2015 17:06:34 GMT+0800 (Malay Peninsula Standard Time),,s14w5,focus,
Fri Aug 21 2015 17:06:34 GMT+0800 (Malay Peninsula Standard Time),,s14w6,focus,
Fri Aug 21 2015 17:06:35 GMT+0800 (Malay Peninsula Standard Time),,s14w7,focus,
Fri Aug 21 2015 17:06:35 GMT+0800 (Malay Peninsula Standard Time),,s14w8,focus,
Fri Aug 21 2015 17:06:35 GMT+0800 (Malay Peninsula Standard Time),,s14w9,focus,
Fri Aug 21 2015 17:06:36 GMT+0800 (Malay Peninsula Standard Time),,s14w9,label,"^"
Fri Aug 21 2015 17:06:37 GMT+0800 (Malay Peninsula Standard Time),,s14w10,focus,
Fri Aug 21 2015 17:06:37 GMT+0800 (Malay Peninsula Standard Time),,s14w11,focus,
Fri Aug 21 2015 17:06:41 GMT+0800 (Malay Peninsula Standard Time),,s14w12,focus,
Fri Aug 21 2015 17:06:42 GMT+0800 (Malay Peninsula Standard Time),,s14w13,focus,
Fri Aug 21 2015 17:06:42 GMT+0800 (Malay Peninsula Standard Time),,s14w14,focus,
Fri Aug 21 2015 17:06:42 GMT+0800 (Malay Peninsula Standard Time),,s14w15,focus,
Fri Aug 21 2015 17:06:43 GMT+0800 (Malay Peninsula Standard Time),,s14w16,focus,
Fri Aug 21 2015 17:06:43 GMT+0800 (Malay Peninsula Standard Time),,s14w17,focus,
Fri Aug 21 2015 17:06:43 GMT+0800 (Malay Peninsula Standard Time),,s14w18,focus,
Fri Aug 21 2015 17:06:44 GMT+0800 (Malay Peninsula Standard Time),,s14w19,focus,
Fri Aug 21 2015 17:06:44 GMT+0800 (Malay Peninsula Standard Time),,s14w20,focus,
Fri Aug 21 2015 17:06:45 GMT+0800 (Malay Peninsula Standard Time),,s14w21,focus,
Fri Aug 21 2015 17:06:45 GMT+0800 (Malay Peninsula Standard Time),,s14w22,focus,
Fri Aug 21 2015 17:06:45 GMT+0800 (Malay Peninsula Standard Time),,s14w23,focus,
Fri Aug 21 2015 17:06:46 GMT+0800 (Malay Peninsula Standard Time),,s14w24,focus,
Fri Aug 21 2015 17:06:46 GMT+0800 (Malay Peninsula Standard Time),,s14w25,focus,
Fri Aug 21 2015 17:06:46 GMT+0800 (Malay Peninsula Standard Time),,s14w26,focus,
Fri Aug 21 2015 17:06:47 GMT+0800 (Malay Peninsula Standard Time),,s14w27,focus,
Fri Aug 21 2015 17:06:47 GMT+0800 (Malay Peninsula Standard Time),,s14w28,focus,
Fri Aug 21 2015 17:06:47 GMT+0800 (Malay Peninsula Standard Time),,s14w29,focus,
Fri Aug 21 2015 17:06:48 GMT+0800 (Malay Peninsula Standard Time),,s14w30,focus,
Fri Aug 21 2015 17:06:48 GMT+0800 (Malay Peninsula Standard Time),,s14w31,focus,
Fri Aug 21 2015 17:06:48 GMT+0800 (Malay Peninsula Standard Time),,s14w32,focus,
Fri Aug 21 2015 17:06:48 GMT+0800 (Malay Peninsula Standard Time),,s14w33,focus,
Fri Aug 21 2015 17:06:49 GMT+0800 (Malay Peninsula Standard Time),,s14w34,focus,
Fri Aug 21 2015 17:06:49 GMT+0800 (Malay Peninsula Standard Time),,s14w35,focus,
Fri Aug 21 2015 17:06:49 GMT+0800 (Malay Peninsula Standard Time),,s14w36,focus,
Fri Aug 21 2015 17:06:49 GMT+0800 (Malay Peninsula Standard Time),,s14w37,focus,
Fri Aug 21 2015 17:06:50 GMT+0800 (Malay Peninsula Standard Time),,s14w38,focus,
Fri Aug 21 2015 17:06:50 GMT+0800 (Malay Peninsula Standard Time),,s14w39,focus,
Fri Aug 21 2015 17:06:50 GMT+0800 (Malay Peninsula Standard Time),,s14w40,focus,
Fri Aug 21 2015 17:06:51 GMT+0800 (Malay Peninsula Standard Time),,s14w41,focus,
Fri Aug 21 2015 17:06:51 GMT+0800 (Malay Peninsula Standard Time),,s14w42,focus,
Fri Aug 21 2015 17:06:51 GMT+0800 (Malay Peninsula Standard Time),,s14w43,focus,
Fri Aug 21 2015 17:06:53 GMT+0800 (Malay Peninsula Standard Time),,s14w43,label,"^"
Fri Aug 21 2015 17:06:53 GMT+0800 (Malay Peninsula Standard Time),,s14w44,focus,
Fri Aug 21 2015 17:06:53 GMT+0800 (Malay Peninsula Standard Time),,s14w45,focus,
Fri Aug 21 2015 17:06:55 GMT+0800 (Malay Peninsula Standard Time),,s14w46,focus,
Fri Aug 21 2015 17:06:55 GMT+0800 (Malay Peninsula Standard Time),,s14w47,focus,
Fri Aug 21 2015 17:06:56 GMT+0800 (Malay Peninsula Standard Time),,s14w48,focus,
Fri Aug 21 2015 17:06:56 GMT+0800 (Malay Peninsula Standard Time),,s14w49,focus,
Fri Aug 21 2015 17:06:56 GMT+0800 (Malay Peninsula Standard Time),,s14w50,focus,
Fri Aug 21 2015 17:06:57 GMT+0800 (Malay Peninsula Standard Time),,s14w51,focus,
Fri Aug 21 2015 17:06:57 GMT+0800 (Malay Peninsula Standard Time),,s14w52,focus,
Fri Aug 21 2015 17:06:57 GMT+0800 (Malay Peninsula Standard Time),,s14w53,focus,
Fri Aug 21 2015 17:06:58 GMT+0800 (Malay Peninsula Standard Time),,s14w54,focus,
Fri Aug 21 2015 17:06:58 GMT+0800 (Malay Peninsula Standard Time),,s14w55,focus,
Fri Aug 21 2015 17:06:58 GMT+0800 (Malay Peninsula Standard Time),,s14w56,focus,
Fri Aug 21 2015 17:06:59 GMT+0800 (Malay Peninsula Standard Time),,s14w57,focus,
Fri Aug 21 2015 17:06:59 GMT+0800 (Malay Peninsula Standard Time),,s14w58,focus,
Fri Aug 21 2015 17:06:59 GMT+0800 (Malay Peninsula Standard Time),,s14w59,focus,
Fri Aug 21 2015 17:06:59 GMT+0800 (Malay Peninsula Standard Time),,s14w60,focus,
Fri Aug 21 2015 17:07:00 GMT+0800 (Malay Peninsula Standard Time),,s15w1,focus,
Fri Aug 21 2015 17:07:00 GMT+0800 (Malay Peninsula Standard Time),,s15w2,focus,
Fri Aug 21 2015 17:07:00 GMT+0800 (Malay Peninsula Standard Time),,s15w3,focus,
Fri Aug 21 2015 17:07:00 GMT+0800 (Malay Peninsula Standard Time),,s15w4,focus,
Fri Aug 21 2015 17:07:01 GMT+0800 (Malay Peninsula Standard Time),,s15w5,focus,
Fri Aug 21 2015 17:07:01 GMT+0800 (Malay Peninsula Standard Time),,s15w6,focus,
Fri Aug 21 2015 17:07:01 GMT+0800 (Malay Peninsula Standard Time),,s15w7,focus,
Fri Aug 21 2015 17:07:02 GMT+0800 (Malay Peninsula Standard Time),,s15w8,focus,
Fri Aug 21 2015 17:07:02 GMT+0800 (Malay Peninsula Standard Time),,s15w9,focus,
Fri Aug 21 2015 17:07:03 GMT+0800 (Malay Peninsula Standard Time),,s15w9,label,"^"
Fri Aug 21 2015 17:07:03 GMT+0800 (Malay Peninsula Standard Time),,s15w10,focus,
Fri Aug 21 2015 17:07:04 GMT+0800 (Malay Peninsula Standard Time),,s15w11,focus,
Fri Aug 21 2015 17:07:04 GMT+0800 (Malay Peninsula Standard Time),,s15w12,focus,
Fri Aug 21 2015 17:07:05 GMT+0800 (Malay Peninsula Standard Time),,s15w13,focus,
Fri Aug 21 2015 17:07:05 GMT+0800 (Malay Peninsula Standard Time),,s15w14,focus,
Fri Aug 21 2015 17:07:05 GMT+0800 (Malay Peninsula Standard Time),,s15w15,focus,
Fri Aug 21 2015 17:07:06 GMT+0800 (Malay Peninsula Standard Time),,s15w16,focus,
Fri Aug 21 2015 17:07:06 GMT+0800 (Malay Peninsula Standard Time),,s15w17,focus,
Fri Aug 21 2015 17:07:06 GMT+0800 (Malay Peninsula Standard Time),,s15w18,focus,
Fri Aug 21 2015 17:07:07 GMT+0800 (Malay Peninsula Standard Time),,s15w19,focus,
Fri Aug 21 2015 17:07:07 GMT+0800 (Malay Peninsula Standard Time),,s15w20,focus,
Fri Aug 21 2015 17:07:07 GMT+0800 (Malay Peninsula Standard Time),,s15w21,focus,
Fri Aug 21 2015 17:07:07 GMT+0800 (Malay Peninsula Standard Time),,s15w22,focus,
Fri Aug 21 2015 17:07:08 GMT+0800 (Malay Peninsula Standard Time),,s15w23,focus,
Fri Aug 21 2015 17:07:08 GMT+0800 (Malay Peninsula Standard Time),,s15w24,focus,
Fri Aug 21 2015 17:07:08 GMT+0800 (Malay Peninsula Standard Time),,s15w25,focus,
Fri Aug 21 2015 17:07:09 GMT+0800 (Malay Peninsula Standard Time),,s15w26,focus,
Fri Aug 21 2015 17:07:09 GMT+0800 (Malay Peninsula Standard Time),,s15w27,focus,
Fri Aug 21 2015 17:07:10 GMT+0800 (Malay Peninsula Standard Time),,s15w28,focus,
Fri Aug 21 2015 17:07:10 GMT+0800 (Malay Peninsula Standard Time),,s15w29,focus,
Fri Aug 21 2015 17:07:10 GMT+0800 (Malay Peninsula Standard Time),,s15w30,focus,
Fri Aug 21 2015 17:07:11 GMT+0800 (Malay Peninsula Standard Time),,s15w31,focus,
Fri Aug 21 2015 17:07:11 GMT+0800 (Malay Peninsula Standard Time),,s15w32,focus,
Fri Aug 21 2015 17:07:11 GMT+0800 (Malay Peninsula Standard Time),,s15w33,focus,
Fri Aug 21 2015 17:07:11 GMT+0800 (Malay Peninsula Standard Time),,s15w34,focus,
Fri Aug 21 2015 17:07:12 GMT+0800 (Malay Peninsula Standard Time),,s15w35,focus,
Fri Aug 21 2015 17:07:12 GMT+0800 (Malay Peninsula Standard Time),,s15w36,focus,
Fri Aug 21 2015 17:07:12 GMT+0800 (Malay Peninsula Standard Time),,s15w37,focus,
Fri Aug 21 2015 17:07:13 GMT+0800 (Malay Peninsula Standard Time),,s15w38,focus,
Fri Aug 21 2015 17:07:13 GMT+0800 (Malay Peninsula Standard Time),,s15w39,focus,
Fri Aug 21 2015 17:07:13 GMT+0800 (Malay Peninsula Standard Time),,s15w40,focus,
Fri Aug 21 2015 17:07:14 GMT+0800 (Malay Peninsula Standard Time),,s15w41,focus,
Fri Aug 21 2015 17:07:14 GMT+0800 (Malay Peninsula Standard Time),,s15w42,focus,
Fri Aug 21 2015 17:07:14 GMT+0800 (Malay Peninsula Standard Time),,s15w43,focus,
Fri Aug 21 2015 17:07:15 GMT+0800 (Malay Peninsula Standard Time),,s15w44,focus,
Fri Aug 21 2015 17:07:15 GMT+0800 (Malay Peninsula Standard Time),,s15w45,focus,
Fri Aug 21 2015 17:07:15 GMT+0800 (Malay Peninsula Standard Time),,s15w46,focus,
Fri Aug 21 2015 17:07:16 GMT+0800 (Malay Peninsula Standard Time),,s15w47,focus,
Fri Aug 21 2015 17:07:16 GMT+0800 (Malay Peninsula Standard Time),,s15w48,focus,
Fri Aug 21 2015 17:07:17 GMT+0800 (Malay Peninsula Standard Time),,s15w49,focus,
Fri Aug 21 2015 17:07:18 GMT+0800 (Malay Peninsula Standard Time),,s15w50,focus,
Fri Aug 21 2015 17:07:24 GMT+0800 (Malay Peninsula Standard Time),,s15w51,focus,
Fri Aug 21 2015 17:07:24 GMT+0800 (Malay Peninsula Standard Time),,s15w52,focus,
Fri Aug 21 2015 17:07:24 GMT+0800 (Malay Peninsula Standard Time),,s15w53,focus,
Fri Aug 21 2015 17:07:25 GMT+0800 (Malay Peninsula Standard Time),,s15w54,focus,
Fri Aug 21 2015 17:07:25 GMT+0800 (Malay Peninsula Standard Time),,s15w55,focus,
Fri Aug 21 2015 17:07:25 GMT+0800 (Malay Peninsula Standard Time),,s15w56,focus,
Fri Aug 21 2015 17:07:25 GMT+0800 (Malay Peninsula Standard Time),,s15w57,focus,
Fri Aug 21 2015 17:07:26 GMT+0800 (Malay Peninsula Standard Time),,s15w58,focus,
Fri Aug 21 2015 17:07:26 GMT+0800 (Malay Peninsula Standard Time),,s15w59,focus,
Fri Aug 21 2015 17:07:27 GMT+0800 (Malay Peninsula Standard Time),,s15w60,focus,
Fri Aug 21 2015 17:07:27 GMT+0800 (Malay Peninsula Standard Time),,s15w61,focus,
Fri Aug 21 2015 17:07:27 GMT+0800 (Malay Peninsula Standard Time),,s15w62,focus,
Fri Aug 21 2015 17:07:30 GMT+0800 (Malay Peninsula Standard Time),,s15w63,focus,
Fri Aug 21 2015 17:07:30 GMT+0800 (Malay Peninsula Standard Time),,s15w64,focus,
Fri Aug 21 2015 17:07:31 GMT+0800 (Malay Peninsula Standard Time),,s15w65,focus,
Fri Aug 21 2015 17:07:32 GMT+0800 (Malay Peninsula Standard Time),,s15w66,focus,
Fri Aug 21 2015 17:07:32 GMT+0800 (Malay Peninsula Standard Time),,s15w67,focus,
Fri Aug 21 2015 17:07:39 GMT+0800 (Malay Peninsula Standard Time),,s15w68,focus,
Fri Aug 21 2015 17:07:39 GMT+0800 (Malay Peninsula Standard Time),,s15w69,focus,
Fri Aug 21 2015 17:07:40 GMT+0800 (Malay Peninsula Standard Time),,s15w70,focus,
Fri Aug 21 2015 17:07:40 GMT+0800 (Malay Peninsula Standard Time),,s15w71,focus,
Fri Aug 21 2015 17:07:43 GMT+0800 (Malay Peninsula Standard Time),,s15w72,focus,
Fri Aug 21 2015 17:07:44 GMT+0800 (Malay Peninsula Standard Time),,s15w73,focus,
Fri Aug 21 2015 17:07:44 GMT+0800 (Malay Peninsula Standard Time),,s15w74,focus,
Fri Aug 21 2015 17:07:44 GMT+0800 (Malay Peninsula Standard Time),,s15w75,focus,
Fri Aug 21 2015 17:07:45 GMT+0800 (Malay Peninsula Standard Time),,s15w76,focus,
Fri Aug 21 2015 17:07:45 GMT+0800 (Malay Peninsula Standard Time),,s15w77,focus,
Fri Aug 21 2015 17:07:45 GMT+0800 (Malay Peninsula Standard Time),,s15w78,focus,
Fri Aug 21 2015 17:07:45 GMT+0800 (Malay Peninsula Standard Time),,s15w79,focus,
Fri Aug 21 2015 17:07:46 GMT+0800 (Malay Peninsula Standard Time),,s15w80,focus,
Fri Aug 21 2015 17:07:46 GMT+0800 (Malay Peninsula Standard Time),,s15w81,focus,
Fri Aug 21 2015 17:07:46 GMT+0800 (Malay Peninsula Standard Time),,s15w82,focus,
Fri Aug 21 2015 17:07:48 GMT+0800 (Malay Peninsula Standard Time),,s15w83,focus,
Fri Aug 21 2015 17:07:48 GMT+0800 (Malay Peninsula Standard Time),,s15w84,focus,
Fri Aug 21 2015 17:07:49 GMT+0800 (Malay Peninsula Standard Time),,s15w85,focus,
Fri Aug 21 2015 17:07:49 GMT+0800 (Malay Peninsula Standard Time),,s15w86,focus,
Fri Aug 21 2015 17:07:49 GMT+0800 (Malay Peninsula Standard Time),,s15w87,focus,
Fri Aug 21 2015 17:07:50 GMT+0800 (Malay Peninsula Standard Time),,s15w88,focus,
Fri Aug 21 2015 17:07:50 GMT+0800 (Malay Peninsula Standard Time),,s15w89,focus,
Fri Aug 21 2015 17:07:50 GMT+0800 (Malay Peninsula Standard Time),,s15w90,focus,
Fri Aug 21 2015 17:07:50 GMT+0800 (Malay Peninsula Standard Time),,s15w91,focus,
Fri Aug 21 2015 17:07:51 GMT+0800 (Malay Peninsula Standard Time),,s15w92,focus,
Fri Aug 21 2015 17:07:51 GMT+0800 (Malay Peninsula Standard Time),,s15w93,focus,
Fri Aug 21 2015 17:07:51 GMT+0800 (Malay Peninsula Standard Time),,s15w94,focus,
Fri Aug 21 2015 17:07:51 GMT+0800 (Malay Peninsula Standard Time),,s15w95,focus,
Fri Aug 21 2015 17:07:52 GMT+0800 (Malay Peninsula Standard Time),,s15w96,focus,
Fri Aug 21 2015 17:07:52 GMT+0800 (Malay Peninsula Standard Time),,s15w97,focus,
Fri Aug 21 2015 17:07:53 GMT+0800 (Malay Peninsula Standard Time),,s15w98,focus,
Fri Aug 21 2015 17:07:54 GMT+0800 (Malay Peninsula Standard Time),,s15w99,focus,
Fri Aug 21 2015 17:07:54 GMT+0800 (Malay Peninsula Standard Time),,s15w100,focus,
Fri Aug 21 2015 17:07:54 GMT+0800 (Malay Peninsula Standard Time),,s15w101,focus,
Fri Aug 21 2015 17:07:55 GMT+0800 (Malay Peninsula Standard Time),,s15w102,focus,
Fri Aug 21 2015 17:07:55 GMT+0800 (Malay Peninsula Standard Time),,s15w103,focus,
Fri Aug 21 2015 17:07:55 GMT+0800 (Malay Peninsula Standard Time),,s15w104,focus,
Fri Aug 21 2015 17:07:56 GMT+0800 (Malay Peninsula Standard Time),,s15w105,focus,
Fri Aug 21 2015 17:07:56 GMT+0800 (Malay Peninsula Standard Time),,s15w106,focus,
Fri Aug 21 2015 17:07:57 GMT+0800 (Malay Peninsula Standard Time),,s15w107,focus,
Fri Aug 21 2015 17:07:58 GMT+0800 (Malay Peninsula Standard Time),,s15w107,label,"^"
Fri Aug 21 2015 17:08:00 GMT+0800 (Malay Peninsula Standard Time),,s15w108,focus,
Fri Aug 21 2015 17:08:00 GMT+0800 (Malay Peninsula Standard Time),,s15w109,focus,
Fri Aug 21 2015 17:08:00 GMT+0800 (Malay Peninsula Standard Time),,s15w110,focus,
Fri Aug 21 2015 17:08:01 GMT+0800 (Malay Peninsula Standard Time),,s15w111,focus,
Fri Aug 21 2015 17:08:01 GMT+0800 (Malay Peninsula Standard Time),,s15w112,focus,
Fri Aug 21 2015 17:08:01 GMT+0800 (Malay Peninsula Standard Time),,s15w113,focus,
Fri Aug 21 2015 17:08:01 GMT+0800 (Malay Peninsula Standard Time),,s15w114,focus,
Fri Aug 21 2015 17:08:02 GMT+0800 (Malay Peninsula Standard Time),,s15w115,focus,
Fri Aug 21 2015 17:08:02 GMT+0800 (Malay Peninsula Standard Time),,s15w116,focus,
Fri Aug 21 2015 17:08:02 GMT+0800 (Malay Peninsula Standard Time),,s15w117,focus,
Fri Aug 21 2015 17:08:02 GMT+0800 (Malay Peninsula Standard Time),,s15w118,focus,
Fri Aug 21 2015 17:08:03 GMT+0800 (Malay Peninsula Standard Time),,s15w119,focus,
Fri Aug 21 2015 17:08:03 GMT+0800 (Malay Peninsula Standard Time),,s15w120,focus,
Fri Aug 21 2015 17:08:03 GMT+0800 (Malay Peninsula Standard Time),,s15w121,focus,
Fri Aug 21 2015 17:08:03 GMT+0800 (Malay Peninsula Standard Time),,s15w122,focus,
Fri Aug 21 2015 17:08:04 GMT+0800 (Malay Peninsula Standard Time),,s15w123,focus,
Fri Aug 21 2015 17:08:04 GMT+0800 (Malay Peninsula Standard Time),,s15w124,focus,
Fri Aug 21 2015 17:08:04 GMT+0800 (Malay Peninsula Standard Time),,s15w125,focus,
Fri Aug 21 2015 17:08:04 GMT+0800 (Malay Peninsula Standard Time),,s15w126,focus,
Fri Aug 21 2015 17:08:05 GMT+0800 (Malay Peninsula Standard Time),,s15w127,focus,
Fri Aug 21 2015 17:08:05 GMT+0800 (Malay Peninsula Standard Time),,s15w128,focus,
Fri Aug 21 2015 17:08:05 GMT+0800 (Malay Peninsula Standard Time),,s15w129,focus,
Fri Aug 21 2015 17:08:05 GMT+0800 (Malay Peninsula Standard Time),,s15w130,focus,
Fri Aug 21 2015 17:08:06 GMT+0800 (Malay Peninsula Standard Time),,s15w131,focus,
Fri Aug 21 2015 17:08:06 GMT+0800 (Malay Peninsula Standard Time),,s15w132,focus,
Fri Aug 21 2015 17:08:06 GMT+0800 (Malay Peninsula Standard Time),,s15w133,focus,
Fri Aug 21 2015 17:08:06 GMT+0800 (Malay Peninsula Standard Time),,s15w134,focus,
Fri Aug 21 2015 17:08:07 GMT+0800 (Malay Peninsula Standard Time),,s15w135,focus,
Fri Aug 21 2015 17:08:07 GMT+0800 (Malay Peninsula Standard Time),,s15w136,focus,
Fri Aug 21 2015 17:08:07 GMT+0800 (Malay Peninsula Standard Time),,s15w137,focus,
Fri Aug 21 2015 17:08:08 GMT+0800 (Malay Peninsula Standard Time),,s15w138,focus,
Fri Aug 21 2015 17:08:08 GMT+0800 (Malay Peninsula Standard Time),,s15w139,focus,
Fri Aug 21 2015 17:08:08 GMT+0800 (Malay Peninsula Standard Time),,s15w140,focus,
Fri Aug 21 2015 17:08:08 GMT+0800 (Malay Peninsula Standard Time),,s15w141,focus,
Fri Aug 21 2015 17:08:09 GMT+0800 (Malay Peninsula Standard Time),,s15w142,focus,
Fri Aug 21 2015 17:08:09 GMT+0800 (Malay Peninsula Standard Time),,s15w143,focus,
Fri Aug 21 2015 17:08:09 GMT+0800 (Malay Peninsula Standard Time),,s15w144,focus,
Fri Aug 21 2015 17:08:10 GMT+0800 (Malay Peninsula Standard Time),,s15w145,focus,
Fri Aug 21 2015 17:08:10 GMT+0800 (Malay Peninsula Standard Time),,s15w146,focus,
Fri Aug 21 2015 17:08:10 GMT+0800 (Malay Peninsula Standard Time),,s15w147,focus,
Fri Aug 21 2015 17:08:11 GMT+0800 (Malay Peninsula Standard Time),,s15w148,focus,
Fri Aug 21 2015 17:08:11 GMT+0800 (Malay Peninsula Standard Time),,s15w149,focus,
Fri Aug 21 2015 17:08:11 GMT+0800 (Malay Peninsula Standard Time),,s15w150,focus,
Fri Aug 21 2015 17:08:12 GMT+0800 (Malay Peninsula Standard Time),,s15w151,focus,
Fri Aug 21 2015 17:08:12 GMT+0800 (Malay Peninsula Standard Time),,s15w152,focus,
Fri Aug 21 2015 17:08:12 GMT+0800 (Malay Peninsula Standard Time),,s15w153,focus,
Fri Aug 21 2015 17:08:13 GMT+0800 (Malay Peninsula Standard Time),,s15w154,focus,
Fri Aug 21 2015 17:08:13 GMT+0800 (Malay Peninsula Standard Time),,s15w155,focus,
Fri Aug 21 2015 17:08:16 GMT+0800 (Malay Peninsula Standard Time),,s15w156,focus,
Fri Aug 21 2015 17:08:16 GMT+0800 (Malay Peninsula Standard Time),,s15w157,focus,
Fri Aug 21 2015 17:08:16 GMT+0800 (Malay Peninsula Standard Time),,s15w158,focus,
Fri Aug 21 2015 17:08:16 GMT+0800 (Malay Peninsula Standard Time),,s15w159,focus,
Fri Aug 21 2015 17:08:17 GMT+0800 (Malay Peninsula Standard Time),,s15w160,focus,
Fri Aug 21 2015 17:08:17 GMT+0800 (Malay Peninsula Standard Time),,s15w161,focus,
Fri Aug 21 2015 17:08:18 GMT+0800 (Malay Peninsula Standard Time),,s15w162,focus,
Fri Aug 21 2015 17:08:19 GMT+0800 (Malay Peninsula Standard Time),,s15w163,focus,
Fri Aug 21 2015 17:08:19 GMT+0800 (Malay Peninsula Standard Time),,s15w164,focus,
Fri Aug 21 2015 17:08:19 GMT+0800 (Malay Peninsula Standard Time),,s15w165,focus,
Fri Aug 21 2015 17:08:19 GMT+0800 (Malay Peninsula Standard Time),,s15w166,focus,
