Fri Aug 21 2015 16:12:23 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Fri Aug 21 2015 16:22:50 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Fri Aug 21 2015 16:22:51 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Fri Aug 21 2015 16:22:53 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Fri Aug 21 2015 16:22:54 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Fri Aug 21 2015 16:22:54 GMT+0800 (Malay Peninsula Standard Time),,s4w24,focus,
Fri Aug 21 2015 16:22:55 GMT+0800 (Malay Peninsula Standard Time),,s4w25,focus,
Fri Aug 21 2015 16:22:56 GMT+0800 (Malay Peninsula Standard Time),,s4w26,focus,
Fri Aug 21 2015 16:22:56 GMT+0800 (Malay Peninsula Standard Time),,s4w27,focus,
Fri Aug 21 2015 16:22:57 GMT+0800 (Malay Peninsula Standard Time),,s4w28,focus,
Fri Aug 21 2015 16:22:58 GMT+0800 (Malay Peninsula Standard Time),,s4w29,focus,
Fri Aug 21 2015 16:22:58 GMT+0800 (Malay Peninsula Standard Time),,s4w30,focus,
Fri Aug 21 2015 16:22:59 GMT+0800 (Malay Peninsula Standard Time),,s4w31,focus,
Fri Aug 21 2015 16:22:59 GMT+0800 (Malay Peninsula Standard Time),,s4w32,focus,
Fri Aug 21 2015 16:23:00 GMT+0800 (Malay Peninsula Standard Time),,s4w33,focus,
Fri Aug 21 2015 16:23:00 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Fri Aug 21 2015 16:23:01 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Fri Aug 21 2015 16:23:02 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Fri Aug 21 2015 16:23:03 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Fri Aug 21 2015 16:23:03 GMT+0800 (Malay Peninsula Standard Time),,s4w38,focus,
Fri Aug 21 2015 16:23:05 GMT+0800 (Malay Peninsula Standard Time),,s4w39,focus,
Fri Aug 21 2015 16:23:06 GMT+0800 (Malay Peninsula Standard Time),,s4w40,focus,
Fri Aug 21 2015 16:23:07 GMT+0800 (Malay Peninsula Standard Time),,s4w41,focus,
Fri Aug 21 2015 16:23:07 GMT+0800 (Malay Peninsula Standard Time),,s4w42,focus,
Fri Aug 21 2015 16:23:08 GMT+0800 (Malay Peninsula Standard Time),,s4w43,focus,
Fri Aug 21 2015 16:23:09 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Fri Aug 21 2015 16:23:11 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Fri Aug 21 2015 16:23:12 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Fri Aug 21 2015 16:23:12 GMT+0800 (Malay Peninsula Standard Time),,s4w47,focus,
Fri Aug 21 2015 16:23:16 GMT+0800 (Malay Peninsula Standard Time),,s4w48,focus,
Fri Aug 21 2015 16:23:16 GMT+0800 (Malay Peninsula Standard Time),,s4w49,focus,
Fri Aug 21 2015 16:23:17 GMT+0800 (Malay Peninsula Standard Time),,s4w50,focus,
Fri Aug 21 2015 16:23:18 GMT+0800 (Malay Peninsula Standard Time),,s4w51,focus,
Fri Aug 21 2015 16:23:18 GMT+0800 (Malay Peninsula Standard Time),,s4w52,focus,
Fri Aug 21 2015 16:23:19 GMT+0800 (Malay Peninsula Standard Time),,s4w53,focus,
Fri Aug 21 2015 16:23:21 GMT+0800 (Malay Peninsula Standard Time),,s4w53,label,","
Fri Aug 21 2015 16:23:23 GMT+0800 (Malay Peninsula Standard Time),,s4w54,focus,
Fri Aug 21 2015 16:23:25 GMT+0800 (Malay Peninsula Standard Time),,s4w55,focus,
Fri Aug 21 2015 16:23:25 GMT+0800 (Malay Peninsula Standard Time),,s4w56,focus,
Fri Aug 21 2015 16:23:25 GMT+0800 (Malay Peninsula Standard Time),,s4w57,focus,
Fri Aug 21 2015 16:23:26 GMT+0800 (Malay Peninsula Standard Time),,s4w58,focus,
Fri Aug 21 2015 16:23:28 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
