Thu Sep 03 2015 20:22:00 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Thu Sep 03 2015 20:50:53 GMT+0800 (Malay Peninsula Standard Time),,s9w440,focus,
Thu Sep 03 2015 20:50:54 GMT+0800 (Malay Peninsula Standard Time),,s9w441,focus,
Thu Sep 03 2015 20:50:54 GMT+0800 (Malay Peninsula Standard Time),,s9w442,focus,
Thu Sep 03 2015 20:50:55 GMT+0800 (Malay Peninsula Standard Time),,s9w443,focus,
Thu Sep 03 2015 20:51:20 GMT+0800 (Malay Peninsula Standard Time),,s9w444,focus,
Thu Sep 03 2015 20:51:32 GMT+0800 (Malay Peninsula Standard Time),,s9w445,focus,
Thu Sep 03 2015 20:51:35 GMT+0800 (Malay Peninsula Standard Time),,s9w446,focus,
Thu Sep 03 2015 20:51:36 GMT+0800 (Malay Peninsula Standard Time),,s9w447,focus,
Thu Sep 03 2015 20:51:37 GMT+0800 (Malay Peninsula Standard Time),,s9w448,focus,
Thu Sep 03 2015 20:52:16 GMT+0800 (Malay Peninsula Standard Time),,s9w449,focus,
Thu Sep 03 2015 20:52:16 GMT+0800 (Malay Peninsula Standard Time),,s9w450,focus,
Thu Sep 03 2015 20:52:16 GMT+0800 (Malay Peninsula Standard Time),,s9w451,focus,
Thu Sep 03 2015 20:52:17 GMT+0800 (Malay Peninsula Standard Time),,s9w452,focus,
Thu Sep 03 2015 20:52:17 GMT+0800 (Malay Peninsula Standard Time),,s9w453,focus,
Thu Sep 03 2015 20:52:17 GMT+0800 (Malay Peninsula Standard Time),,s9w454,focus,
Thu Sep 03 2015 20:52:18 GMT+0800 (Malay Peninsula Standard Time),,s9w455,focus,
Thu Sep 03 2015 20:52:18 GMT+0800 (Malay Peninsula Standard Time),,s9w456,focus,
Thu Sep 03 2015 20:52:18 GMT+0800 (Malay Peninsula Standard Time),,s9w457,focus,
Thu Sep 03 2015 20:52:18 GMT+0800 (Malay Peninsula Standard Time),,s9w458,focus,
Thu Sep 03 2015 20:52:19 GMT+0800 (Malay Peninsula Standard Time),,s9w459,focus,
Thu Sep 03 2015 20:52:20 GMT+0800 (Malay Peninsula Standard Time),,s9w460,focus,
Thu Sep 03 2015 20:52:40 GMT+0800 (Malay Peninsula Standard Time),,s9w461,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w462,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w463,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w464,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w465,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w466,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w467,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w468,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w469,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w470,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w471,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w472,focus,
Thu Sep 03 2015 20:52:41 GMT+0800 (Malay Peninsula Standard Time),,s9w473,focus,
Thu Sep 03 2015 20:52:42 GMT+0800 (Malay Peninsula Standard Time),,s9w474,focus,
Thu Sep 03 2015 20:52:42 GMT+0800 (Malay Peninsula Standard Time),,s9w475,focus,
Thu Sep 03 2015 20:52:42 GMT+0800 (Malay Peninsula Standard Time),,s9w476,focus,
Thu Sep 03 2015 20:52:42 GMT+0800 (Malay Peninsula Standard Time),,s9w477,focus,
Thu Sep 03 2015 20:52:42 GMT+0800 (Malay Peninsula Standard Time),,s9w478,focus,
Thu Sep 03 2015 20:52:43 GMT+0800 (Malay Peninsula Standard Time),,s9w479,focus,
Thu Sep 03 2015 20:52:43 GMT+0800 (Malay Peninsula Standard Time),,s9w480,focus,
Thu Sep 03 2015 20:52:43 GMT+0800 (Malay Peninsula Standard Time),,s9w481,focus,
Thu Sep 03 2015 20:52:44 GMT+0800 (Malay Peninsula Standard Time),,s9w482,focus,
Thu Sep 03 2015 20:52:44 GMT+0800 (Malay Peninsula Standard Time),,s9w483,focus,
Thu Sep 03 2015 20:52:44 GMT+0800 (Malay Peninsula Standard Time),,s9w484,focus,
Thu Sep 03 2015 20:52:45 GMT+0800 (Malay Peninsula Standard Time),,s9w485,focus,
Thu Sep 03 2015 20:52:45 GMT+0800 (Malay Peninsula Standard Time),,s9w486,focus,
Thu Sep 03 2015 20:52:45 GMT+0800 (Malay Peninsula Standard Time),,s9w487,focus,
Thu Sep 03 2015 20:52:45 GMT+0800 (Malay Peninsula Standard Time),,s9w488,focus,
Thu Sep 03 2015 20:52:46 GMT+0800 (Malay Peninsula Standard Time),,s9w489,focus,
Thu Sep 03 2015 20:52:46 GMT+0800 (Malay Peninsula Standard Time),,s9w490,focus,
Thu Sep 03 2015 20:52:46 GMT+0800 (Malay Peninsula Standard Time),,s9w491,focus,
Thu Sep 03 2015 20:52:47 GMT+0800 (Malay Peninsula Standard Time),,s9w492,focus,
Thu Sep 03 2015 20:52:49 GMT+0800 (Malay Peninsula Standard Time),,s9w493,focus,
Thu Sep 03 2015 20:52:49 GMT+0800 (Malay Peninsula Standard Time),,s9w494,focus,
Thu Sep 03 2015 20:52:49 GMT+0800 (Malay Peninsula Standard Time),,s9w495,focus,
Thu Sep 03 2015 20:52:50 GMT+0800 (Malay Peninsula Standard Time),,s9w496,focus,
Thu Sep 03 2015 20:52:50 GMT+0800 (Malay Peninsula Standard Time),,s9w497,focus,
Thu Sep 03 2015 20:52:50 GMT+0800 (Malay Peninsula Standard Time),,s9w498,focus,
Thu Sep 03 2015 20:52:50 GMT+0800 (Malay Peninsula Standard Time),,s9w499,focus,
Thu Sep 03 2015 20:52:51 GMT+0800 (Malay Peninsula Standard Time),,s9w500,focus,
Thu Sep 03 2015 20:52:51 GMT+0800 (Malay Peninsula Standard Time),,s9w501,focus,
Thu Sep 03 2015 20:52:51 GMT+0800 (Malay Peninsula Standard Time),,s9w502,focus,
Thu Sep 03 2015 20:52:53 GMT+0800 (Malay Peninsula Standard Time),,s9w501,focus,
Thu Sep 03 2015 20:52:53 GMT+0800 (Malay Peninsula Standard Time),,s9w500,focus,
Thu Sep 03 2015 20:52:54 GMT+0800 (Malay Peninsula Standard Time),,s9w501,focus,
Thu Sep 03 2015 20:52:55 GMT+0800 (Malay Peninsula Standard Time),,s9w502,focus,
Thu Sep 03 2015 20:52:57 GMT+0800 (Malay Peninsula Standard Time),,s9w501,focus,
Thu Sep 03 2015 20:52:57 GMT+0800 (Malay Peninsula Standard Time),,s9w500,focus,
Thu Sep 03 2015 20:53:00 GMT+0800 (Malay Peninsula Standard Time),,s9w500,label,"R"
Thu Sep 03 2015 20:53:01 GMT+0800 (Malay Peninsula Standard Time),,s9w501,focus,
Thu Sep 03 2015 20:53:01 GMT+0800 (Malay Peninsula Standard Time),,s9w502,focus,
Thu Sep 03 2015 20:53:01 GMT+0800 (Malay Peninsula Standard Time),,s9w503,focus,
Thu Sep 03 2015 20:53:02 GMT+0800 (Malay Peninsula Standard Time),,s9w504,focus,
Thu Sep 03 2015 20:53:02 GMT+0800 (Malay Peninsula Standard Time),,s9w505,focus,
Thu Sep 03 2015 20:53:02 GMT+0800 (Malay Peninsula Standard Time),,s9w506,focus,
Thu Sep 03 2015 20:53:03 GMT+0800 (Malay Peninsula Standard Time),,s9w507,focus,
Thu Sep 03 2015 20:53:03 GMT+0800 (Malay Peninsula Standard Time),,s9w508,focus,
Thu Sep 03 2015 20:53:03 GMT+0800 (Malay Peninsula Standard Time),,s9w509,focus,
Thu Sep 03 2015 20:53:04 GMT+0800 (Malay Peninsula Standard Time),,s9w510,focus,
Thu Sep 03 2015 20:53:04 GMT+0800 (Malay Peninsula Standard Time),,s9w511,focus,
Thu Sep 03 2015 20:53:04 GMT+0800 (Malay Peninsula Standard Time),,s9w512,focus,
Thu Sep 03 2015 20:53:05 GMT+0800 (Malay Peninsula Standard Time),,s9w513,focus,
Thu Sep 03 2015 20:53:05 GMT+0800 (Malay Peninsula Standard Time),,s9w514,focus,
Thu Sep 03 2015 20:53:05 GMT+0800 (Malay Peninsula Standard Time),,s9w515,focus,
Thu Sep 03 2015 20:53:05 GMT+0800 (Malay Peninsula Standard Time),,s9w516,focus,
Thu Sep 03 2015 20:53:06 GMT+0800 (Malay Peninsula Standard Time),,s9w517,focus,
Thu Sep 03 2015 20:53:06 GMT+0800 (Malay Peninsula Standard Time),,s9w518,focus,
Thu Sep 03 2015 20:53:06 GMT+0800 (Malay Peninsula Standard Time),,s9w519,focus,
Thu Sep 03 2015 20:53:07 GMT+0800 (Malay Peninsula Standard Time),,s9w520,focus,
Thu Sep 03 2015 20:53:07 GMT+0800 (Malay Peninsula Standard Time),,s9w519,focus,
Thu Sep 03 2015 20:53:08 GMT+0800 (Malay Peninsula Standard Time),,s9w518,focus,
Thu Sep 03 2015 20:53:08 GMT+0800 (Malay Peninsula Standard Time),,s9w517,focus,
Thu Sep 03 2015 20:53:09 GMT+0800 (Malay Peninsula Standard Time),,s9w517,label,"V"
Thu Sep 03 2015 20:53:09 GMT+0800 (Malay Peninsula Standard Time),,s9w518,focus,
Thu Sep 03 2015 20:53:09 GMT+0800 (Malay Peninsula Standard Time),,s9w519,focus,
Thu Sep 03 2015 20:53:10 GMT+0800 (Malay Peninsula Standard Time),,s9w520,focus,
Thu Sep 03 2015 20:53:11 GMT+0800 (Malay Peninsula Standard Time),,s9w520,label,"R"
Thu Sep 03 2015 20:53:12 GMT+0800 (Malay Peninsula Standard Time),,s9w521,focus,
Thu Sep 03 2015 20:53:12 GMT+0800 (Malay Peninsula Standard Time),,s9w522,focus,
Thu Sep 03 2015 20:53:13 GMT+0800 (Malay Peninsula Standard Time),,s9w521,focus,
Thu Sep 03 2015 20:53:14 GMT+0800 (Malay Peninsula Standard Time),,s9w522,focus,
Thu Sep 03 2015 20:53:14 GMT+0800 (Malay Peninsula Standard Time),,s9w523,focus,
Thu Sep 03 2015 20:53:40 GMT+0800 (Malay Peninsula Standard Time),,s9w583,focus,
Thu Sep 03 2015 20:53:40 GMT+0800 (Malay Peninsula Standard Time),,s9w583,focus,
Thu Sep 03 2015 20:53:41 GMT+0800 (Malay Peninsula Standard Time),,s9w583,label,"N"
Thu Sep 03 2015 20:54:23 GMT+0800 (Malay Peninsula Standard Time),,s9w583,focus,
Thu Sep 03 2015 20:54:26 GMT+0800 (Malay Peninsula Standard Time),,s9w599,focus,
Thu Sep 03 2015 20:54:26 GMT+0800 (Malay Peninsula Standard Time),,s9w599,focus,
Thu Sep 03 2015 20:54:28 GMT+0800 (Malay Peninsula Standard Time),,s9w599,label,"^"
Thu Sep 03 2015 20:55:04 GMT+0800 (Malay Peninsula Standard Time),,s9w605,focus,
Thu Sep 03 2015 20:55:04 GMT+0800 (Malay Peninsula Standard Time),,s9w605,focus,
Thu Sep 03 2015 20:55:06 GMT+0800 (Malay Peninsula Standard Time),,s9w605,label,"N"
Thu Sep 03 2015 20:55:27 GMT+0800 (Malay Peninsula Standard Time),,s10w29,focus,
Thu Sep 03 2015 20:55:27 GMT+0800 (Malay Peninsula Standard Time),,s10w29,focus,
Thu Sep 03 2015 20:55:27 GMT+0800 (Malay Peninsula Standard Time),,s10w29,label,"A"
Thu Sep 03 2015 20:55:44 GMT+0800 (Malay Peninsula Standard Time),,s10w46,focus,
Thu Sep 03 2015 20:55:44 GMT+0800 (Malay Peninsula Standard Time),,s10w46,focus,
Thu Sep 03 2015 20:55:45 GMT+0800 (Malay Peninsula Standard Time),,s10w46,label,"D"
Thu Sep 03 2015 20:55:47 GMT+0800 (Malay Peninsula Standard Time),,s10w47,focus,
Thu Sep 03 2015 20:55:47 GMT+0800 (Malay Peninsula Standard Time),,s10w47,focus,
Thu Sep 03 2015 20:55:48 GMT+0800 (Malay Peninsula Standard Time),,s10w47,label,"^"
Thu Sep 03 2015 20:55:52 GMT+0800 (Malay Peninsula Standard Time),,s10w53,focus,
Thu Sep 03 2015 20:55:53 GMT+0800 (Malay Peninsula Standard Time),,s10w53,focus,
Thu Sep 03 2015 20:55:53 GMT+0800 (Malay Peninsula Standard Time),,s10w53,label,"N"
Thu Sep 03 2015 20:56:00 GMT+0800 (Malay Peninsula Standard Time),,s10w58,focus,
Thu Sep 03 2015 20:56:00 GMT+0800 (Malay Peninsula Standard Time),,s10w58,focus,
Thu Sep 03 2015 20:56:01 GMT+0800 (Malay Peninsula Standard Time),,s10w58,label,"A"
Thu Sep 03 2015 20:56:07 GMT+0800 (Malay Peninsula Standard Time),,s10w66,focus,
Thu Sep 03 2015 20:56:07 GMT+0800 (Malay Peninsula Standard Time),,s10w66,focus,
Thu Sep 03 2015 20:56:14 GMT+0800 (Malay Peninsula Standard Time),,s10w72,focus,
Thu Sep 03 2015 20:56:14 GMT+0800 (Malay Peninsula Standard Time),,s10w72,focus,
Thu Sep 03 2015 20:56:15 GMT+0800 (Malay Peninsula Standard Time),,s10w72,label,","
Thu Sep 03 2015 20:56:17 GMT+0800 (Malay Peninsula Standard Time),,s11w1,focus,
Thu Sep 03 2015 20:56:17 GMT+0800 (Malay Peninsula Standard Time),,s11w1,focus,
Thu Sep 03 2015 20:56:19 GMT+0800 (Malay Peninsula Standard Time),,s11w1,label,"&"
Thu Sep 03 2015 20:56:51 GMT+0800 (Malay Peninsula Standard Time),,s11w62,focus,
Thu Sep 03 2015 20:56:51 GMT+0800 (Malay Peninsula Standard Time),,s11w62,focus,
Thu Sep 03 2015 20:56:53 GMT+0800 (Malay Peninsula Standard Time),,s11w62,label,"^"
Thu Sep 03 2015 20:57:07 GMT+0800 (Malay Peninsula Standard Time),,s11w62,focus,
Thu Sep 03 2015 20:57:14 GMT+0800 (Malay Peninsula Standard Time),,s11w72,focus,
Thu Sep 03 2015 20:57:14 GMT+0800 (Malay Peninsula Standard Time),,s11w72,focus,
Thu Sep 03 2015 20:57:15 GMT+0800 (Malay Peninsula Standard Time),,s11w72,label,"^"
Thu Sep 03 2015 20:57:22 GMT+0800 (Malay Peninsula Standard Time),,s11w74,focus,
Thu Sep 03 2015 20:57:22 GMT+0800 (Malay Peninsula Standard Time),,s11w74,focus,
Thu Sep 03 2015 20:57:40 GMT+0800 (Malay Peninsula Standard Time),,s11w74,focus,
Thu Sep 03 2015 20:57:40 GMT+0800 (Malay Peninsula Standard Time),,s11w74,focus,
Thu Sep 03 2015 20:57:42 GMT+0800 (Malay Peninsula Standard Time),,s11w74,label,"&"
Thu Sep 03 2015 20:58:07 GMT+0800 (Malay Peninsula Standard Time),,s11w102,focus,
Thu Sep 03 2015 20:58:07 GMT+0800 (Malay Peninsula Standard Time),,s11w102,focus,
Thu Sep 03 2015 20:58:08 GMT+0800 (Malay Peninsula Standard Time),,s11w102,label,"N"
Thu Sep 03 2015 20:58:09 GMT+0800 (Malay Peninsula Standard Time),,s11w103,focus,
Thu Sep 03 2015 20:58:09 GMT+0800 (Malay Peninsula Standard Time),,s11w103,focus,
Thu Sep 03 2015 20:58:09 GMT+0800 (Malay Peninsula Standard Time),,s11w103,label,"N"
Thu Sep 03 2015 20:58:14 GMT+0800 (Malay Peninsula Standard Time),,s11w109,focus,
Thu Sep 03 2015 20:58:14 GMT+0800 (Malay Peninsula Standard Time),,s11w109,focus,
Thu Sep 03 2015 20:58:16 GMT+0800 (Malay Peninsula Standard Time),,s11w109,label,"A"
Thu Sep 03 2015 20:58:17 GMT+0800 (Malay Peninsula Standard Time),,s11w109,label,"N"
Thu Sep 03 2015 20:58:24 GMT+0800 (Malay Peninsula Standard Time),,s11w114,focus,
Thu Sep 03 2015 20:58:25 GMT+0800 (Malay Peninsula Standard Time),,s11w114,focus,
Thu Sep 03 2015 20:58:27 GMT+0800 (Malay Peninsula Standard Time),,s11w114,label,"V"
Thu Sep 03 2015 20:58:30 GMT+0800 (Malay Peninsula Standard Time),,s11w118,focus,
Thu Sep 03 2015 20:58:30 GMT+0800 (Malay Peninsula Standard Time),,s11w118,focus,
Thu Sep 03 2015 20:58:32 GMT+0800 (Malay Peninsula Standard Time),,s11w118,label,"O"
Thu Sep 03 2015 20:59:08 GMT+0800 (Malay Peninsula Standard Time),,s11w187,focus,
Thu Sep 03 2015 20:59:08 GMT+0800 (Malay Peninsula Standard Time),,s11w187,focus,
Thu Sep 03 2015 20:59:10 GMT+0800 (Malay Peninsula Standard Time),,s11w187,label,"A"
Thu Sep 03 2015 20:59:12 GMT+0800 (Malay Peninsula Standard Time),,s11w188,focus,
Thu Sep 03 2015 20:59:12 GMT+0800 (Malay Peninsula Standard Time),,s11w188,focus,
Thu Sep 03 2015 20:59:12 GMT+0800 (Malay Peninsula Standard Time),,s11w188,label,"N"
Thu Sep 03 2015 20:59:21 GMT+0800 (Malay Peninsula Standard Time),,s11w204,focus,
Thu Sep 03 2015 20:59:21 GMT+0800 (Malay Peninsula Standard Time),,s11w204,focus,
Thu Sep 03 2015 20:59:21 GMT+0800 (Malay Peninsula Standard Time),,s11w204,label,"N"
Thu Sep 03 2015 20:59:22 GMT+0800 (Malay Peninsula Standard Time),,s11w206,focus,
Thu Sep 03 2015 20:59:22 GMT+0800 (Malay Peninsula Standard Time),,s11w206,focus,
Thu Sep 03 2015 20:59:23 GMT+0800 (Malay Peninsula Standard Time),,s11w204,focus,
Thu Sep 03 2015 20:59:23 GMT+0800 (Malay Peninsula Standard Time),,s11w204,focus,
Thu Sep 03 2015 20:59:24 GMT+0800 (Malay Peninsula Standard Time),,s11w204,label,"^"
Thu Sep 03 2015 20:59:25 GMT+0800 (Malay Peninsula Standard Time),,s11w206,focus,
Thu Sep 03 2015 20:59:25 GMT+0800 (Malay Peninsula Standard Time),,s11w206,focus,
Thu Sep 03 2015 20:59:25 GMT+0800 (Malay Peninsula Standard Time),,s11w206,label,"^"
Thu Sep 03 2015 20:59:32 GMT+0800 (Malay Peninsula Standard Time),,s11w215,focus,
Thu Sep 03 2015 20:59:32 GMT+0800 (Malay Peninsula Standard Time),,s11w215,focus,
Thu Sep 03 2015 20:59:33 GMT+0800 (Malay Peninsula Standard Time),,s11w215,label,"^"
Thu Sep 03 2015 20:59:40 GMT+0800 (Malay Peninsula Standard Time),,s11w232,focus,
Thu Sep 03 2015 20:59:40 GMT+0800 (Malay Peninsula Standard Time),,s11w232,focus,
Thu Sep 03 2015 20:59:41 GMT+0800 (Malay Peninsula Standard Time),,s11w232,label,"^"
Thu Sep 03 2015 20:59:47 GMT+0800 (Malay Peninsula Standard Time),,s11w245,focus,
Thu Sep 03 2015 20:59:48 GMT+0800 (Malay Peninsula Standard Time),,s11w245,focus,
Thu Sep 03 2015 20:59:48 GMT+0800 (Malay Peninsula Standard Time),,s11w245,label,"^"
Thu Sep 03 2015 20:59:56 GMT+0800 (Malay Peninsula Standard Time),,s11w264,focus,
Thu Sep 03 2015 20:59:56 GMT+0800 (Malay Peninsula Standard Time),,s11w264,focus,
Thu Sep 03 2015 20:59:58 GMT+0800 (Malay Peninsula Standard Time),,s11w264,label,"D"
Thu Sep 03 2015 20:59:59 GMT+0800 (Malay Peninsula Standard Time),,s11w266,focus,
Thu Sep 03 2015 20:59:59 GMT+0800 (Malay Peninsula Standard Time),,s11w266,focus,
Thu Sep 03 2015 21:00:58 GMT+0800 (Malay Peninsula Standard Time),,s12w31,focus,
Thu Sep 03 2015 21:00:58 GMT+0800 (Malay Peninsula Standard Time),,s12w31,focus,
Thu Sep 03 2015 21:01:02 GMT+0800 (Malay Peninsula Standard Time),,s12w31,label,"G"
Thu Sep 03 2015 21:01:09 GMT+0800 (Malay Peninsula Standard Time),,s12w39,focus,
Thu Sep 03 2015 21:01:09 GMT+0800 (Malay Peninsula Standard Time),,s12w39,focus,
Thu Sep 03 2015 21:01:10 GMT+0800 (Malay Peninsula Standard Time),,s12w39,label,"^"
Thu Sep 03 2015 21:01:12 GMT+0800 (Malay Peninsula Standard Time),,s12w40,focus,
Thu Sep 03 2015 21:01:13 GMT+0800 (Malay Peninsula Standard Time),,s12w40,focus,
Thu Sep 03 2015 21:01:14 GMT+0800 (Malay Peninsula Standard Time),,s12w40,label,"N"
Thu Sep 03 2015 21:01:59 GMT+0800 (Malay Peninsula Standard Time),,s12w112,focus,
Thu Sep 03 2015 21:01:59 GMT+0800 (Malay Peninsula Standard Time),,s12w112,focus,
Thu Sep 03 2015 21:02:00 GMT+0800 (Malay Peninsula Standard Time),,s12w112,label,"G"
Thu Sep 03 2015 21:02:23 GMT+0800 (Malay Peninsula Standard Time),,s12w134,focus,
Thu Sep 03 2015 21:02:23 GMT+0800 (Malay Peninsula Standard Time),,s12w134,focus,
Thu Sep 03 2015 21:02:28 GMT+0800 (Malay Peninsula Standard Time),,s12w134,label,"&"
Thu Sep 03 2015 21:03:00 GMT+0800 (Malay Peninsula Standard Time),,s13w42,focus,
Thu Sep 03 2015 21:03:00 GMT+0800 (Malay Peninsula Standard Time),,s13w42,focus,
Thu Sep 03 2015 21:03:02 GMT+0800 (Malay Peninsula Standard Time),,s13w42,label,"^"
Thu Sep 03 2015 21:03:10 GMT+0800 (Malay Peninsula Standard Time),,s13w58,focus,
Thu Sep 03 2015 21:03:10 GMT+0800 (Malay Peninsula Standard Time),,s13w58,focus,
Thu Sep 03 2015 21:03:11 GMT+0800 (Malay Peninsula Standard Time),,s13w58,label,"D"
Thu Sep 03 2015 21:03:14 GMT+0800 (Malay Peninsula Standard Time),,s13w61,focus,
Thu Sep 03 2015 21:03:15 GMT+0800 (Malay Peninsula Standard Time),,s13w61,focus,
Thu Sep 03 2015 21:03:18 GMT+0800 (Malay Peninsula Standard Time),,s13w61,label,"V"
Thu Sep 03 2015 21:03:22 GMT+0800 (Malay Peninsula Standard Time),,s13w61,label,"A"
Thu Sep 03 2015 21:03:25 GMT+0800 (Malay Peninsula Standard Time),,s13w63,focus,
Thu Sep 03 2015 21:03:25 GMT+0800 (Malay Peninsula Standard Time),,s13w63,focus,
Thu Sep 03 2015 21:03:26 GMT+0800 (Malay Peninsula Standard Time),,s13w63,label,"G"
Thu Sep 03 2015 21:03:37 GMT+0800 (Malay Peninsula Standard Time),,s13w78,focus,
Thu Sep 03 2015 21:03:37 GMT+0800 (Malay Peninsula Standard Time),,s13w78,focus,
Thu Sep 03 2015 21:03:40 GMT+0800 (Malay Peninsula Standard Time),,s13w78,label,"^"
Thu Sep 03 2015 21:03:45 GMT+0800 (Malay Peninsula Standard Time),,s14w1,focus,
Thu Sep 03 2015 21:03:45 GMT+0800 (Malay Peninsula Standard Time),,s14w1,focus,
Thu Sep 03 2015 21:03:48 GMT+0800 (Malay Peninsula Standard Time),,s14w1,label,"R"
Thu Sep 03 2015 21:03:50 GMT+0800 (Malay Peninsula Standard Time),,s14w3,focus,
Thu Sep 03 2015 21:03:50 GMT+0800 (Malay Peninsula Standard Time),,s14w3,focus,
Thu Sep 03 2015 21:03:51 GMT+0800 (Malay Peninsula Standard Time),,s14w3,label,"N"
Thu Sep 03 2015 21:03:55 GMT+0800 (Malay Peninsula Standard Time),,s14w9,focus,
Thu Sep 03 2015 21:03:55 GMT+0800 (Malay Peninsula Standard Time),,s14w9,focus,
Thu Sep 03 2015 21:03:55 GMT+0800 (Malay Peninsula Standard Time),,s14w9,label,"N"
Thu Sep 03 2015 21:04:27 GMT+0800 (Malay Peninsula Standard Time),,s15w38,focus,
Thu Sep 03 2015 21:04:28 GMT+0800 (Malay Peninsula Standard Time),,s15w38,focus,
Thu Sep 03 2015 21:04:30 GMT+0800 (Malay Peninsula Standard Time),,s15w38,focus,
Thu Sep 03 2015 21:04:31 GMT+0800 (Malay Peninsula Standard Time),,s15w38,label,","
Thu Sep 03 2015 21:04:47 GMT+0800 (Malay Peninsula Standard Time),,s15w68,focus,
Thu Sep 03 2015 21:04:47 GMT+0800 (Malay Peninsula Standard Time),,s15w68,focus,
Thu Sep 03 2015 21:04:49 GMT+0800 (Malay Peninsula Standard Time),,s15w68,label,"^"
Thu Sep 03 2015 21:04:58 GMT+0800 (Malay Peninsula Standard Time),,s15w84,focus,
Thu Sep 03 2015 21:04:58 GMT+0800 (Malay Peninsula Standard Time),,s15w84,focus,
Thu Sep 03 2015 21:04:59 GMT+0800 (Malay Peninsula Standard Time),,s15w84,label,"V"
Thu Sep 03 2015 21:05:15 GMT+0800 (Malay Peninsula Standard Time),,s15w84,focus,
Thu Sep 03 2015 21:05:40 GMT+0800 (Malay Peninsula Standard Time),,s15w120,focus,
Thu Sep 03 2015 21:05:40 GMT+0800 (Malay Peninsula Standard Time),,s15w120,focus,
Thu Sep 03 2015 21:05:42 GMT+0800 (Malay Peninsula Standard Time),,s15w120,label,"P"
Thu Sep 03 2015 21:05:47 GMT+0800 (Malay Peninsula Standard Time),,s15w129,focus,
Thu Sep 03 2015 21:05:47 GMT+0800 (Malay Peninsula Standard Time),,s15w129,focus,
Thu Sep 03 2015 21:05:48 GMT+0800 (Malay Peninsula Standard Time),,s15w129,label,"D"
Thu Sep 03 2015 21:05:50 GMT+0800 (Malay Peninsula Standard Time),,s15w131,focus,
Thu Sep 03 2015 21:05:50 GMT+0800 (Malay Peninsula Standard Time),,s15w131,focus,
Thu Sep 03 2015 21:05:50 GMT+0800 (Malay Peninsula Standard Time),,s15w131,label,"N"
Thu Sep 03 2015 21:05:55 GMT+0800 (Malay Peninsula Standard Time),,s15w147,focus,
Thu Sep 03 2015 21:05:55 GMT+0800 (Malay Peninsula Standard Time),,s15w147,focus,
Thu Sep 03 2015 21:05:56 GMT+0800 (Malay Peninsula Standard Time),,s15w137,focus,
Thu Sep 03 2015 21:05:56 GMT+0800 (Malay Peninsula Standard Time),,s15w137,focus,
Thu Sep 03 2015 21:05:57 GMT+0800 (Malay Peninsula Standard Time),,s15w137,label,"V"
Thu Sep 03 2015 21:06:04 GMT+0800 (Malay Peninsula Standard Time),,s15w144,focus,
Thu Sep 03 2015 21:06:04 GMT+0800 (Malay Peninsula Standard Time),,s15w144,focus,
Thu Sep 03 2015 21:06:05 GMT+0800 (Malay Peninsula Standard Time),,s15w144,label,"N"
Thu Sep 03 2015 21:06:13 GMT+0800 (Malay Peninsula Standard Time),,s15w151,focus,
Thu Sep 03 2015 21:06:13 GMT+0800 (Malay Peninsula Standard Time),,s15w151,focus,
Thu Sep 03 2015 21:06:14 GMT+0800 (Malay Peninsula Standard Time),,s15w151,label,"N"
Thu Sep 03 2015 21:06:29 GMT+0800 (Malay Peninsula Standard Time),,s15w169,focus,
Thu Sep 03 2015 21:06:29 GMT+0800 (Malay Peninsula Standard Time),,s15w169,focus,
Thu Sep 03 2015 21:06:32 GMT+0800 (Malay Peninsula Standard Time),,s15w169,label,"&"
Thu Sep 03 2015 21:06:40 GMT+0800 (Malay Peninsula Standard Time),,s15w170,focus,
Thu Sep 03 2015 21:06:40 GMT+0800 (Malay Peninsula Standard Time),,s15w170,focus,
Thu Sep 03 2015 21:06:41 GMT+0800 (Malay Peninsula Standard Time),,s15w170,label,"R"
Thu Sep 03 2015 21:06:50 GMT+0800 (Malay Peninsula Standard Time),,s15w178,focus,
Thu Sep 03 2015 21:06:50 GMT+0800 (Malay Peninsula Standard Time),,s15w178,focus,
Thu Sep 03 2015 21:07:16 GMT+0800 (Malay Peninsula Standard Time),,s16w5,focus,
Thu Sep 03 2015 21:07:16 GMT+0800 (Malay Peninsula Standard Time),,s16w5,focus,
