Thu Sep 03 2015 09:46:12 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Thu Sep 03 2015 10:05:33 GMT+0800 (Malay Peninsula Standard Time),,s5w81,focus,
Thu Sep 03 2015 10:05:36 GMT+0800 (Malay Peninsula Standard Time),,s5w81,label,"="
Thu Sep 03 2015 10:05:38 GMT+0800 (Malay Peninsula Standard Time),,s5w82,focus,
Thu Sep 03 2015 10:05:38 GMT+0800 (Malay Peninsula Standard Time),,s5w82,focus,
Thu Sep 03 2015 10:05:47 GMT+0800 (Malay Peninsula Standard Time),,s5w82,focus,
Thu Sep 03 2015 10:05:49 GMT+0800 (Malay Peninsula Standard Time),,s5w82,label,"^"
Thu Sep 03 2015 10:06:06 GMT+0800 (Malay Peninsula Standard Time),,s5w82,focus,
Thu Sep 03 2015 10:06:09 GMT+0800 (Malay Peninsula Standard Time),,s5w83,focus,
Thu Sep 03 2015 10:06:09 GMT+0800 (Malay Peninsula Standard Time),,s5w83,focus,
Thu Sep 03 2015 10:06:18 GMT+0800 (Malay Peninsula Standard Time),,s5w83,label,"G"
Thu Sep 03 2015 10:06:19 GMT+0800 (Malay Peninsula Standard Time),,s5w81,focus,
Thu Sep 03 2015 10:06:19 GMT+0800 (Malay Peninsula Standard Time),,s5w81,focus,
Thu Sep 03 2015 10:06:19 GMT+0800 (Malay Peninsula Standard Time),,s5w81,label,"G"
Thu Sep 03 2015 10:06:24 GMT+0800 (Malay Peninsula Standard Time),,s5w89,focus,
Thu Sep 03 2015 10:06:24 GMT+0800 (Malay Peninsula Standard Time),,s5w89,focus,
Thu Sep 03 2015 10:06:26 GMT+0800 (Malay Peninsula Standard Time),,s5w89,label,"G"
Thu Sep 03 2015 10:06:28 GMT+0800 (Malay Peninsula Standard Time),,s5w92,focus,
Thu Sep 03 2015 10:06:28 GMT+0800 (Malay Peninsula Standard Time),,s5w92,focus,
Thu Sep 03 2015 10:06:29 GMT+0800 (Malay Peninsula Standard Time),,s5w92,label,"G"
Thu Sep 03 2015 10:06:37 GMT+0800 (Malay Peninsula Standard Time),,s5w105,focus,
Thu Sep 03 2015 10:06:37 GMT+0800 (Malay Peninsula Standard Time),,s5w105,focus,
Thu Sep 03 2015 10:06:38 GMT+0800 (Malay Peninsula Standard Time),,s5w105,label,","
Thu Sep 03 2015 10:06:38 GMT+0800 (Malay Peninsula Standard Time),,s5w106,focus,
Thu Sep 03 2015 10:06:39 GMT+0800 (Malay Peninsula Standard Time),,s5w106,focus,
Thu Sep 03 2015 10:06:40 GMT+0800 (Malay Peninsula Standard Time),,s5w106,label,"G"
Thu Sep 03 2015 10:06:45 GMT+0800 (Malay Peninsula Standard Time),,s5w108,focus,
Thu Sep 03 2015 10:06:45 GMT+0800 (Malay Peninsula Standard Time),,s5w108,focus,
Thu Sep 03 2015 10:06:48 GMT+0800 (Malay Peninsula Standard Time),,s5w108,label,"="
Thu Sep 03 2015 10:06:50 GMT+0800 (Malay Peninsula Standard Time),,s5w116,focus,
Thu Sep 03 2015 10:06:50 GMT+0800 (Malay Peninsula Standard Time),,s5w116,focus,
Thu Sep 03 2015 10:06:51 GMT+0800 (Malay Peninsula Standard Time),,s5w109,focus,
Thu Sep 03 2015 10:06:51 GMT+0800 (Malay Peninsula Standard Time),,s5w109,focus,
Thu Sep 03 2015 10:06:52 GMT+0800 (Malay Peninsula Standard Time),,s5w109,label,","
Thu Sep 03 2015 10:06:55 GMT+0800 (Malay Peninsula Standard Time),,s5w110,focus,
Thu Sep 03 2015 10:06:55 GMT+0800 (Malay Peninsula Standard Time),,s5w110,focus,
Thu Sep 03 2015 10:06:56 GMT+0800 (Malay Peninsula Standard Time),,s5w110,label,"G"
Thu Sep 03 2015 10:06:59 GMT+0800 (Malay Peninsula Standard Time),,s5w113,focus,
Thu Sep 03 2015 10:06:59 GMT+0800 (Malay Peninsula Standard Time),,s5w113,focus,
Thu Sep 03 2015 10:06:59 GMT+0800 (Malay Peninsula Standard Time),,s5w113,label,"G"
Thu Sep 03 2015 10:07:01 GMT+0800 (Malay Peninsula Standard Time),,s5w116,focus,
Thu Sep 03 2015 10:07:01 GMT+0800 (Malay Peninsula Standard Time),,s5w116,focus,
Thu Sep 03 2015 10:07:13 GMT+0800 (Malay Peninsula Standard Time),,s5w116,focus,
Thu Sep 03 2015 10:07:29 GMT+0800 (Malay Peninsula Standard Time),,s5w119,focus,
Thu Sep 03 2015 10:07:29 GMT+0800 (Malay Peninsula Standard Time),,s5w119,focus,
Thu Sep 03 2015 10:07:30 GMT+0800 (Malay Peninsula Standard Time),,s5w119,label,"G"
Thu Sep 03 2015 10:07:31 GMT+0800 (Malay Peninsula Standard Time),,s5w120,focus,
Thu Sep 03 2015 10:07:31 GMT+0800 (Malay Peninsula Standard Time),,s5w120,focus,
Thu Sep 03 2015 10:07:31 GMT+0800 (Malay Peninsula Standard Time),,s5w120,label,"G"
Thu Sep 03 2015 10:07:46 GMT+0800 (Malay Peninsula Standard Time),,s5w120,focus,
Thu Sep 03 2015 10:07:46 GMT+0800 (Malay Peninsula Standard Time),,s5w124,focus,
Thu Sep 03 2015 10:07:46 GMT+0800 (Malay Peninsula Standard Time),,s5w124,focus,
Thu Sep 03 2015 10:07:48 GMT+0800 (Malay Peninsula Standard Time),,s5w124,label,"G"
Thu Sep 03 2015 10:07:52 GMT+0800 (Malay Peninsula Standard Time),,s5w126,focus,
Thu Sep 03 2015 10:07:52 GMT+0800 (Malay Peninsula Standard Time),,s5w126,focus,
Thu Sep 03 2015 10:07:53 GMT+0800 (Malay Peninsula Standard Time),,s5w126,label,"="
Thu Sep 03 2015 10:07:59 GMT+0800 (Malay Peninsula Standard Time),,s5w130,focus,
Thu Sep 03 2015 10:07:59 GMT+0800 (Malay Peninsula Standard Time),,s5w130,focus,
Thu Sep 03 2015 10:08:00 GMT+0800 (Malay Peninsula Standard Time),,s5w130,label,","
Thu Sep 03 2015 10:08:03 GMT+0800 (Malay Peninsula Standard Time),,s5w131,focus,
Thu Sep 03 2015 10:08:03 GMT+0800 (Malay Peninsula Standard Time),,s5w131,focus,
Thu Sep 03 2015 10:08:04 GMT+0800 (Malay Peninsula Standard Time),,s5w131,label,"G"
Thu Sep 03 2015 10:08:07 GMT+0800 (Malay Peninsula Standard Time),,s5w132,focus,
Thu Sep 03 2015 10:08:07 GMT+0800 (Malay Peninsula Standard Time),,s5w132,focus,
Thu Sep 03 2015 10:08:10 GMT+0800 (Malay Peninsula Standard Time),,s5w132,label,"^"
Thu Sep 03 2015 10:08:11 GMT+0800 (Malay Peninsula Standard Time),,s5w133,focus,
Thu Sep 03 2015 10:08:11 GMT+0800 (Malay Peninsula Standard Time),,s5w133,focus,
Thu Sep 03 2015 10:08:12 GMT+0800 (Malay Peninsula Standard Time),,s5w133,label,"="
Thu Sep 03 2015 10:08:12 GMT+0800 (Malay Peninsula Standard Time),,s5w134,focus,
Thu Sep 03 2015 10:08:13 GMT+0800 (Malay Peninsula Standard Time),,s5w134,focus,
Thu Sep 03 2015 10:08:16 GMT+0800 (Malay Peninsula Standard Time),,s5w134,label,"^"
Thu Sep 03 2015 10:08:18 GMT+0800 (Malay Peninsula Standard Time),,s5w135,focus,
Thu Sep 03 2015 10:08:18 GMT+0800 (Malay Peninsula Standard Time),,s5w135,focus,
Thu Sep 03 2015 10:08:19 GMT+0800 (Malay Peninsula Standard Time),,s5w135,label,","
Thu Sep 03 2015 10:08:20 GMT+0800 (Malay Peninsula Standard Time),,s5w136,focus,
Thu Sep 03 2015 10:08:20 GMT+0800 (Malay Peninsula Standard Time),,s5w136,focus,
Thu Sep 03 2015 10:08:22 GMT+0800 (Malay Peninsula Standard Time),,s5w136,label,"G"
Thu Sep 03 2015 10:08:23 GMT+0800 (Malay Peninsula Standard Time),,s5w137,focus,
Thu Sep 03 2015 10:08:23 GMT+0800 (Malay Peninsula Standard Time),,s5w137,focus,
Thu Sep 03 2015 10:08:25 GMT+0800 (Malay Peninsula Standard Time),,s5w138,focus,
Thu Sep 03 2015 10:08:25 GMT+0800 (Malay Peninsula Standard Time),,s5w138,focus,
Thu Sep 03 2015 10:08:26 GMT+0800 (Malay Peninsula Standard Time),,s5w138,label,"="
Thu Sep 03 2015 10:08:31 GMT+0800 (Malay Peninsula Standard Time),,s5w145,focus,
Thu Sep 03 2015 10:08:32 GMT+0800 (Malay Peninsula Standard Time),,s5w145,focus,
Thu Sep 03 2015 10:08:33 GMT+0800 (Malay Peninsula Standard Time),,s5w145,label,"G"
Thu Sep 03 2015 10:08:39 GMT+0800 (Malay Peninsula Standard Time),,s5w146,focus,
Thu Sep 03 2015 10:08:40 GMT+0800 (Malay Peninsula Standard Time),,s5w146,focus,
Thu Sep 03 2015 10:08:41 GMT+0800 (Malay Peninsula Standard Time),,s5w146,label,"N"
Thu Sep 03 2015 10:08:44 GMT+0800 (Malay Peninsula Standard Time),,s5w149,focus,
Thu Sep 03 2015 10:08:44 GMT+0800 (Malay Peninsula Standard Time),,s5w149,focus,
Thu Sep 03 2015 10:08:45 GMT+0800 (Malay Peninsula Standard Time),,s5w149,label,","
Thu Sep 03 2015 10:08:46 GMT+0800 (Malay Peninsula Standard Time),,s5w150,focus,
Thu Sep 03 2015 10:08:46 GMT+0800 (Malay Peninsula Standard Time),,s5w150,focus,
Thu Sep 03 2015 10:08:46 GMT+0800 (Malay Peninsula Standard Time),,s5w150,label,","
Thu Sep 03 2015 10:08:47 GMT+0800 (Malay Peninsula Standard Time),,s5w151,focus,
Thu Sep 03 2015 10:08:47 GMT+0800 (Malay Peninsula Standard Time),,s5w151,focus,
Thu Sep 03 2015 10:08:48 GMT+0800 (Malay Peninsula Standard Time),,s5w151,label,"N"
Thu Sep 03 2015 10:08:50 GMT+0800 (Malay Peninsula Standard Time),,s5w152,focus,
Thu Sep 03 2015 10:08:50 GMT+0800 (Malay Peninsula Standard Time),,s5w152,focus,
Thu Sep 03 2015 10:08:51 GMT+0800 (Malay Peninsula Standard Time),,s5w152,label,"="
Thu Sep 03 2015 10:08:52 GMT+0800 (Malay Peninsula Standard Time),,s5w153,focus,
Thu Sep 03 2015 10:08:53 GMT+0800 (Malay Peninsula Standard Time),,s5w153,focus,
Thu Sep 03 2015 10:08:53 GMT+0800 (Malay Peninsula Standard Time),,s5w153,label,","
Thu Sep 03 2015 10:08:57 GMT+0800 (Malay Peninsula Standard Time),,s5w171,focus,
Thu Sep 03 2015 10:08:57 GMT+0800 (Malay Peninsula Standard Time),,s5w171,focus,
Thu Sep 03 2015 10:08:58 GMT+0800 (Malay Peninsula Standard Time),,s5w156,focus,
Thu Sep 03 2015 10:08:58 GMT+0800 (Malay Peninsula Standard Time),,s5w156,focus,
Thu Sep 03 2015 10:08:59 GMT+0800 (Malay Peninsula Standard Time),,s5w156,label,"="
Thu Sep 03 2015 10:09:00 GMT+0800 (Malay Peninsula Standard Time),,s5w157,focus,
Thu Sep 03 2015 10:09:00 GMT+0800 (Malay Peninsula Standard Time),,s5w157,focus,
Thu Sep 03 2015 10:09:01 GMT+0800 (Malay Peninsula Standard Time),,s5w157,label,"N"
Thu Sep 03 2015 10:09:03 GMT+0800 (Malay Peninsula Standard Time),,s5w158,focus,
Thu Sep 03 2015 10:09:03 GMT+0800 (Malay Peninsula Standard Time),,s5w158,focus,
Thu Sep 03 2015 10:09:04 GMT+0800 (Malay Peninsula Standard Time),,s5w158,label,"="
Thu Sep 03 2015 10:09:05 GMT+0800 (Malay Peninsula Standard Time),,s5w160,focus,
Thu Sep 03 2015 10:09:05 GMT+0800 (Malay Peninsula Standard Time),,s5w160,focus,
Thu Sep 03 2015 10:09:06 GMT+0800 (Malay Peninsula Standard Time),,s5w160,label,"="
Thu Sep 03 2015 10:09:06 GMT+0800 (Malay Peninsula Standard Time),,s5w161,focus,
Thu Sep 03 2015 10:09:07 GMT+0800 (Malay Peninsula Standard Time),,s5w161,focus,
Thu Sep 03 2015 10:09:09 GMT+0800 (Malay Peninsula Standard Time),,s5w161,label,","
Thu Sep 03 2015 10:09:10 GMT+0800 (Malay Peninsula Standard Time),,s5w162,focus,
Thu Sep 03 2015 10:09:10 GMT+0800 (Malay Peninsula Standard Time),,s5w162,focus,
Thu Sep 03 2015 10:09:11 GMT+0800 (Malay Peninsula Standard Time),,s5w162,label,"="
Thu Sep 03 2015 10:09:12 GMT+0800 (Malay Peninsula Standard Time),,s5w163,focus,
Thu Sep 03 2015 10:09:12 GMT+0800 (Malay Peninsula Standard Time),,s5w163,focus,
Thu Sep 03 2015 10:09:13 GMT+0800 (Malay Peninsula Standard Time),,s5w163,label,"="
Thu Sep 03 2015 10:09:15 GMT+0800 (Malay Peninsula Standard Time),,s5w163,label,"G"
Thu Sep 03 2015 10:09:16 GMT+0800 (Malay Peninsula Standard Time),,s5w164,focus,
Thu Sep 03 2015 10:09:17 GMT+0800 (Malay Peninsula Standard Time),,s5w164,focus,
Thu Sep 03 2015 10:09:17 GMT+0800 (Malay Peninsula Standard Time),,s5w164,label,","
Thu Sep 03 2015 10:09:19 GMT+0800 (Malay Peninsula Standard Time),,s5w165,focus,
Thu Sep 03 2015 10:09:19 GMT+0800 (Malay Peninsula Standard Time),,s5w165,focus,
Thu Sep 03 2015 10:09:20 GMT+0800 (Malay Peninsula Standard Time),,s5w165,label,"="
Thu Sep 03 2015 10:09:21 GMT+0800 (Malay Peninsula Standard Time),,s5w166,focus,
Thu Sep 03 2015 10:09:24 GMT+0800 (Malay Peninsula Standard Time),,s5w166,label,","
Thu Sep 03 2015 10:09:24 GMT+0800 (Malay Peninsula Standard Time),,s5w167,focus,
Thu Sep 03 2015 10:09:25 GMT+0800 (Malay Peninsula Standard Time),,s5w167,label,","
Thu Sep 03 2015 10:09:25 GMT+0800 (Malay Peninsula Standard Time),,s5w168,focus,
Thu Sep 03 2015 10:09:26 GMT+0800 (Malay Peninsula Standard Time),,s5w168,label,","
Thu Sep 03 2015 10:09:27 GMT+0800 (Malay Peninsula Standard Time),,s5w169,focus,
Thu Sep 03 2015 10:09:28 GMT+0800 (Malay Peninsula Standard Time),,s5w170,focus,
Thu Sep 03 2015 10:09:29 GMT+0800 (Malay Peninsula Standard Time),,s5w170,label,"="
Thu Sep 03 2015 10:09:30 GMT+0800 (Malay Peninsula Standard Time),,s5w171,focus,
Thu Sep 03 2015 10:09:32 GMT+0800 (Malay Peninsula Standard Time),,s5w172,focus,
Thu Sep 03 2015 10:09:32 GMT+0800 (Malay Peninsula Standard Time),,s5w173,focus,
Thu Sep 03 2015 10:09:32 GMT+0800 (Malay Peninsula Standard Time),,s5w174,focus,
Thu Sep 03 2015 10:09:33 GMT+0800 (Malay Peninsula Standard Time),,s5w175,focus,
Thu Sep 03 2015 10:09:33 GMT+0800 (Malay Peninsula Standard Time),,s5w176,focus,
Thu Sep 03 2015 10:09:36 GMT+0800 (Malay Peninsula Standard Time),,s5w176,label,"G"
Thu Sep 03 2015 10:09:37 GMT+0800 (Malay Peninsula Standard Time),,s5w177,focus,
Thu Sep 03 2015 10:09:38 GMT+0800 (Malay Peninsula Standard Time),,s5w178,focus,
Thu Sep 03 2015 10:09:38 GMT+0800 (Malay Peninsula Standard Time),,s5w179,focus,
Thu Sep 03 2015 10:09:38 GMT+0800 (Malay Peninsula Standard Time),,s5w180,focus,
Thu Sep 03 2015 10:09:39 GMT+0800 (Malay Peninsula Standard Time),,s5w180,label,","
Thu Sep 03 2015 10:09:40 GMT+0800 (Malay Peninsula Standard Time),,s5w181,focus,
Thu Sep 03 2015 10:09:40 GMT+0800 (Malay Peninsula Standard Time),,s5w181,label,","
Thu Sep 03 2015 10:09:40 GMT+0800 (Malay Peninsula Standard Time),,s5w182,focus,
Thu Sep 03 2015 10:09:41 GMT+0800 (Malay Peninsula Standard Time),,s5w183,focus,
Thu Sep 03 2015 10:09:42 GMT+0800 (Malay Peninsula Standard Time),,s5w183,label,"="
Thu Sep 03 2015 10:09:43 GMT+0800 (Malay Peninsula Standard Time),,s5w184,focus,
Thu Sep 03 2015 10:09:44 GMT+0800 (Malay Peninsula Standard Time),,s5w185,focus,
Thu Sep 03 2015 10:09:46 GMT+0800 (Malay Peninsula Standard Time),,s5w185,label,"N"
Thu Sep 03 2015 10:09:47 GMT+0800 (Malay Peninsula Standard Time),,s5w186,focus,
Thu Sep 03 2015 10:09:48 GMT+0800 (Malay Peninsula Standard Time),,s5w186,label,"N"
Thu Sep 03 2015 10:09:48 GMT+0800 (Malay Peninsula Standard Time),,s5w187,focus,
Thu Sep 03 2015 10:09:50 GMT+0800 (Malay Peninsula Standard Time),,s5w187,label,","
Thu Sep 03 2015 10:09:51 GMT+0800 (Malay Peninsula Standard Time),,s5w188,focus,
Thu Sep 03 2015 10:09:52 GMT+0800 (Malay Peninsula Standard Time),,s5w188,label,"="
Thu Sep 03 2015 10:09:53 GMT+0800 (Malay Peninsula Standard Time),,s5w189,focus,
Thu Sep 03 2015 10:09:53 GMT+0800 (Malay Peninsula Standard Time),,s5w189,label,"N"
Thu Sep 03 2015 10:09:54 GMT+0800 (Malay Peninsula Standard Time),,s5w190,focus,
Thu Sep 03 2015 10:09:55 GMT+0800 (Malay Peninsula Standard Time),,s5w190,label,","
Thu Sep 03 2015 10:09:56 GMT+0800 (Malay Peninsula Standard Time),,s5w191,focus,
Thu Sep 03 2015 10:09:56 GMT+0800 (Malay Peninsula Standard Time),,s5w191,label,","
Thu Sep 03 2015 10:09:57 GMT+0800 (Malay Peninsula Standard Time),,s5w192,focus,
Thu Sep 03 2015 10:09:57 GMT+0800 (Malay Peninsula Standard Time),,s5w192,label,"N"
Thu Sep 03 2015 10:09:58 GMT+0800 (Malay Peninsula Standard Time),,s5w193,focus,
Thu Sep 03 2015 10:09:59 GMT+0800 (Malay Peninsula Standard Time),,s5w193,label,","
Thu Sep 03 2015 10:09:59 GMT+0800 (Malay Peninsula Standard Time),,s5w194,focus,
Thu Sep 03 2015 10:09:59 GMT+0800 (Malay Peninsula Standard Time),,s5w194,label,","
Thu Sep 03 2015 10:10:01 GMT+0800 (Malay Peninsula Standard Time),,s5w194,label,"="
Thu Sep 03 2015 10:10:01 GMT+0800 (Malay Peninsula Standard Time),,s5w195,focus,
Thu Sep 03 2015 10:10:04 GMT+0800 (Malay Peninsula Standard Time),,s5w195,label,"G"
Thu Sep 03 2015 10:10:05 GMT+0800 (Malay Peninsula Standard Time),,s5w196,focus,
Thu Sep 03 2015 10:10:06 GMT+0800 (Malay Peninsula Standard Time),,s5w196,label,","
Thu Sep 03 2015 10:10:06 GMT+0800 (Malay Peninsula Standard Time),,s5w197,focus,
Thu Sep 03 2015 10:10:08 GMT+0800 (Malay Peninsula Standard Time),,s5w197,label,"="
Thu Sep 03 2015 10:10:09 GMT+0800 (Malay Peninsula Standard Time),,s5w198,focus,
Thu Sep 03 2015 10:10:09 GMT+0800 (Malay Peninsula Standard Time),,s5w198,label,","
Thu Sep 03 2015 10:10:09 GMT+0800 (Malay Peninsula Standard Time),,s5w199,focus,
Thu Sep 03 2015 10:10:09 GMT+0800 (Malay Peninsula Standard Time),,s5w199,label,","
Thu Sep 03 2015 10:10:10 GMT+0800 (Malay Peninsula Standard Time),,s5w200,focus,
Thu Sep 03 2015 10:10:10 GMT+0800 (Malay Peninsula Standard Time),,s5w201,focus,
Thu Sep 03 2015 10:10:11 GMT+0800 (Malay Peninsula Standard Time),,s5w201,label,","
Thu Sep 03 2015 10:10:12 GMT+0800 (Malay Peninsula Standard Time),,s5w202,focus,
Thu Sep 03 2015 10:10:12 GMT+0800 (Malay Peninsula Standard Time),,s5w203,focus,
Thu Sep 03 2015 10:10:14 GMT+0800 (Malay Peninsula Standard Time),,s5w204,focus,
Thu Sep 03 2015 10:10:15 GMT+0800 (Malay Peninsula Standard Time),,s5w204,label,"="
Thu Sep 03 2015 10:10:16 GMT+0800 (Malay Peninsula Standard Time),,s5w205,focus,
Thu Sep 03 2015 10:10:17 GMT+0800 (Malay Peninsula Standard Time),,s5w206,focus,
Thu Sep 03 2015 10:10:17 GMT+0800 (Malay Peninsula Standard Time),,s5w207,focus,
Thu Sep 03 2015 10:10:18 GMT+0800 (Malay Peninsula Standard Time),,s5w208,focus,
Thu Sep 03 2015 10:10:18 GMT+0800 (Malay Peninsula Standard Time),,s5w209,focus,
Thu Sep 03 2015 10:10:19 GMT+0800 (Malay Peninsula Standard Time),,s5w210,focus,
Thu Sep 03 2015 10:10:21 GMT+0800 (Malay Peninsula Standard Time),,s5w211,focus,
Thu Sep 03 2015 10:10:21 GMT+0800 (Malay Peninsula Standard Time),,s5w212,focus,
Thu Sep 03 2015 10:10:22 GMT+0800 (Malay Peninsula Standard Time),,s5w213,focus,
Thu Sep 03 2015 10:10:24 GMT+0800 (Malay Peninsula Standard Time),,s5w213,label,","
Thu Sep 03 2015 10:10:25 GMT+0800 (Malay Peninsula Standard Time),,s5w214,focus,
Thu Sep 03 2015 10:10:26 GMT+0800 (Malay Peninsula Standard Time),,s5w214,label,","
Thu Sep 03 2015 10:10:27 GMT+0800 (Malay Peninsula Standard Time),,s5w215,focus,
Thu Sep 03 2015 10:10:32 GMT+0800 (Malay Peninsula Standard Time),,s5w215,label,"^"
Thu Sep 03 2015 10:10:33 GMT+0800 (Malay Peninsula Standard Time),,s5w216,focus,
Thu Sep 03 2015 10:10:34 GMT+0800 (Malay Peninsula Standard Time),,s5w216,label,","
Thu Sep 03 2015 10:10:35 GMT+0800 (Malay Peninsula Standard Time),,s5w217,focus,
Thu Sep 03 2015 10:10:35 GMT+0800 (Malay Peninsula Standard Time),,s5w217,label,","
Thu Sep 03 2015 10:10:36 GMT+0800 (Malay Peninsula Standard Time),,s5w218,focus,
Thu Sep 03 2015 10:10:39 GMT+0800 (Malay Peninsula Standard Time),,s5w218,label,"N"
Thu Sep 03 2015 10:10:39 GMT+0800 (Malay Peninsula Standard Time),,s5w219,focus,
Thu Sep 03 2015 10:10:41 GMT+0800 (Malay Peninsula Standard Time),,s5w219,label,","
Thu Sep 03 2015 10:10:42 GMT+0800 (Malay Peninsula Standard Time),,s5w220,focus,
Thu Sep 03 2015 10:10:43 GMT+0800 (Malay Peninsula Standard Time),,s5w220,label,","
Thu Sep 03 2015 10:10:43 GMT+0800 (Malay Peninsula Standard Time),,s5w221,focus,
Thu Sep 03 2015 10:10:48 GMT+0800 (Malay Peninsula Standard Time),,s5w221,label,"N"
Thu Sep 03 2015 10:10:48 GMT+0800 (Malay Peninsula Standard Time),,s5w222,focus,
Thu Sep 03 2015 10:10:50 GMT+0800 (Malay Peninsula Standard Time),,s5w222,label,"="
Thu Sep 03 2015 10:10:50 GMT+0800 (Malay Peninsula Standard Time),,s5w223,focus,
Thu Sep 03 2015 10:10:54 GMT+0800 (Malay Peninsula Standard Time),,s5w223,label,"^"
Thu Sep 03 2015 10:10:55 GMT+0800 (Malay Peninsula Standard Time),,s5w224,focus,
Thu Sep 03 2015 10:10:56 GMT+0800 (Malay Peninsula Standard Time),,s5w224,label,","
Thu Sep 03 2015 10:10:56 GMT+0800 (Malay Peninsula Standard Time),,s5w225,focus,
Thu Sep 03 2015 10:10:57 GMT+0800 (Malay Peninsula Standard Time),,s5w226,focus,
Thu Sep 03 2015 10:10:58 GMT+0800 (Malay Peninsula Standard Time),,s5w227,focus,
Thu Sep 03 2015 10:10:59 GMT+0800 (Malay Peninsula Standard Time),,s5w228,focus,
Thu Sep 03 2015 10:10:59 GMT+0800 (Malay Peninsula Standard Time),,s5w229,focus,
Thu Sep 03 2015 10:11:00 GMT+0800 (Malay Peninsula Standard Time),,s5w230,focus,
Thu Sep 03 2015 10:11:01 GMT+0800 (Malay Peninsula Standard Time),,s5w230,label,","
Thu Sep 03 2015 10:11:02 GMT+0800 (Malay Peninsula Standard Time),,s5w231,focus,
Thu Sep 03 2015 10:11:05 GMT+0800 (Malay Peninsula Standard Time),,s5w231,label,"^"
Thu Sep 03 2015 10:11:06 GMT+0800 (Malay Peninsula Standard Time),,s5w232,focus,
Thu Sep 03 2015 10:11:07 GMT+0800 (Malay Peninsula Standard Time),,s5w232,label,","
Thu Sep 03 2015 10:11:07 GMT+0800 (Malay Peninsula Standard Time),,s5w233,focus,
Thu Sep 03 2015 10:11:08 GMT+0800 (Malay Peninsula Standard Time),,s5w233,label,","
Thu Sep 03 2015 10:11:10 GMT+0800 (Malay Peninsula Standard Time),,s5w233,label,"G"
Thu Sep 03 2015 10:11:10 GMT+0800 (Malay Peninsula Standard Time),,s5w234,focus,
Thu Sep 03 2015 10:11:11 GMT+0800 (Malay Peninsula Standard Time),,s5w234,label,","
Thu Sep 03 2015 10:11:12 GMT+0800 (Malay Peninsula Standard Time),,s5w235,focus,
Thu Sep 03 2015 10:11:12 GMT+0800 (Malay Peninsula Standard Time),,s5w235,label,","
Thu Sep 03 2015 10:11:12 GMT+0800 (Malay Peninsula Standard Time),,s5w236,focus,
Thu Sep 03 2015 10:11:14 GMT+0800 (Malay Peninsula Standard Time),,s5w236,label,"G"
Thu Sep 03 2015 10:11:15 GMT+0800 (Malay Peninsula Standard Time),,s5w237,focus,
Thu Sep 03 2015 10:11:16 GMT+0800 (Malay Peninsula Standard Time),,s5w237,label,"="
Thu Sep 03 2015 10:11:16 GMT+0800 (Malay Peninsula Standard Time),,s5w238,focus,
Thu Sep 03 2015 10:11:20 GMT+0800 (Malay Peninsula Standard Time),,s5w238,label,"^"
Thu Sep 03 2015 10:11:20 GMT+0800 (Malay Peninsula Standard Time),,s5w239,focus,
Thu Sep 03 2015 10:11:23 GMT+0800 (Malay Peninsula Standard Time),,s5w239,label,","
Thu Sep 03 2015 10:11:23 GMT+0800 (Malay Peninsula Standard Time),,s5w240,focus,
Thu Sep 03 2015 10:11:24 GMT+0800 (Malay Peninsula Standard Time),,s5w240,label,","
Thu Sep 03 2015 10:11:24 GMT+0800 (Malay Peninsula Standard Time),,s5w241,focus,
Thu Sep 03 2015 10:11:27 GMT+0800 (Malay Peninsula Standard Time),,s5w241,label,"^"
Thu Sep 03 2015 10:11:27 GMT+0800 (Malay Peninsula Standard Time),,s5w242,focus,
Thu Sep 03 2015 10:11:28 GMT+0800 (Malay Peninsula Standard Time),,s5w242,label,","
Thu Sep 03 2015 10:11:29 GMT+0800 (Malay Peninsula Standard Time),,s5w243,focus,
Thu Sep 03 2015 10:11:29 GMT+0800 (Malay Peninsula Standard Time),,s5w243,label,","
Thu Sep 03 2015 10:11:30 GMT+0800 (Malay Peninsula Standard Time),,s5w244,focus,
Thu Sep 03 2015 10:11:31 GMT+0800 (Malay Peninsula Standard Time),,s5w245,focus,
Thu Sep 03 2015 10:11:31 GMT+0800 (Malay Peninsula Standard Time),,s5w245,label,","
Thu Sep 03 2015 10:11:32 GMT+0800 (Malay Peninsula Standard Time),,s5w246,focus,
Thu Sep 03 2015 10:11:33 GMT+0800 (Malay Peninsula Standard Time),,s5w246,label,","
Thu Sep 03 2015 10:11:34 GMT+0800 (Malay Peninsula Standard Time),,s5w247,focus,
Thu Sep 03 2015 10:11:37 GMT+0800 (Malay Peninsula Standard Time),,s5w248,focus,
Thu Sep 03 2015 10:11:38 GMT+0800 (Malay Peninsula Standard Time),,s5w249,focus,
Thu Sep 03 2015 10:11:41 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
