Thu Sep 03 2015 14:29:23 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Thu Sep 03 2015 18:55:36 GMT+0800 (Malay Peninsula Standard Time),,s4w45,label,"&"
Thu Sep 03 2015 18:55:37 GMT+0800 (Malay Peninsula Standard Time),,s4w45,label,"&"
Thu Sep 03 2015 18:55:38 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Thu Sep 03 2015 18:55:39 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Thu Sep 03 2015 18:55:39 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Thu Sep 03 2015 18:55:40 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Thu Sep 03 2015 18:55:40 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Thu Sep 03 2015 18:55:40 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Thu Sep 03 2015 18:55:41 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Thu Sep 03 2015 18:55:41 GMT+0800 (Malay Peninsula Standard Time),,s4w43,focus,
Thu Sep 03 2015 18:55:41 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Thu Sep 03 2015 18:55:43 GMT+0800 (Malay Peninsula Standard Time),,s4w44,label,"P"
Thu Sep 03 2015 18:55:44 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Thu Sep 03 2015 18:55:46 GMT+0800 (Malay Peninsula Standard Time),,s4w45,label,"D"
Thu Sep 03 2015 18:55:47 GMT+0800 (Malay Peninsula Standard Time),,s4w45,label,"&"
Thu Sep 03 2015 18:55:49 GMT+0800 (Malay Peninsula Standard Time),,s4w45,label,"D"
Thu Sep 03 2015 18:55:53 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Thu Sep 03 2015 18:55:53 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Thu Sep 03 2015 18:55:59 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Thu Sep 03 2015 18:56:00 GMT+0800 (Malay Peninsula Standard Time),,s4w16,focus,
Thu Sep 03 2015 18:56:01 GMT+0800 (Malay Peninsula Standard Time),,s4w16,label,"O"
Thu Sep 03 2015 18:56:03 GMT+0800 (Malay Peninsula Standard Time),,s4w16,label,"&"
Thu Sep 03 2015 18:56:08 GMT+0800 (Malay Peninsula Standard Time),,s4w16,label,"O"
Thu Sep 03 2015 18:56:11 GMT+0800 (Malay Peninsula Standard Time),,s4w16,label,"&"
Thu Sep 03 2015 18:56:14 GMT+0800 (Malay Peninsula Standard Time),,s4w16,label,"O"
Thu Sep 03 2015 18:56:15 GMT+0800 (Malay Peninsula Standard Time),,s4w17,focus,
Thu Sep 03 2015 18:56:16 GMT+0800 (Malay Peninsula Standard Time),,s4w18,focus,
Thu Sep 03 2015 18:56:16 GMT+0800 (Malay Peninsula Standard Time),,s4w19,focus,
Thu Sep 03 2015 18:56:16 GMT+0800 (Malay Peninsula Standard Time),,s4w20,focus,
Thu Sep 03 2015 18:56:16 GMT+0800 (Malay Peninsula Standard Time),,s4w21,focus,
Thu Sep 03 2015 18:56:16 GMT+0800 (Malay Peninsula Standard Time),,s4w22,focus,
Thu Sep 03 2015 18:56:17 GMT+0800 (Malay Peninsula Standard Time),,s4w23,focus,
Thu Sep 03 2015 18:56:18 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Thu Sep 03 2015 18:56:18 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Thu Sep 03 2015 18:56:32 GMT+0800 (Malay Peninsula Standard Time),,s4w34,focus,
Thu Sep 03 2015 18:56:40 GMT+0800 (Malay Peninsula Standard Time),,s4w34,label,"N"
Thu Sep 03 2015 18:56:41 GMT+0800 (Malay Peninsula Standard Time),,s4w35,focus,
Thu Sep 03 2015 18:56:41 GMT+0800 (Malay Peninsula Standard Time),,s4w36,focus,
Thu Sep 03 2015 18:56:42 GMT+0800 (Malay Peninsula Standard Time),,s4w37,focus,
Thu Sep 03 2015 18:56:42 GMT+0800 (Malay Peninsula Standard Time),,s4w38,focus,
Thu Sep 03 2015 18:56:42 GMT+0800 (Malay Peninsula Standard Time),,s4w39,focus,
Thu Sep 03 2015 18:56:42 GMT+0800 (Malay Peninsula Standard Time),,s4w40,focus,
Thu Sep 03 2015 18:56:43 GMT+0800 (Malay Peninsula Standard Time),,s4w41,focus,
Thu Sep 03 2015 18:56:43 GMT+0800 (Malay Peninsula Standard Time),,s4w40,focus,
Thu Sep 03 2015 18:56:44 GMT+0800 (Malay Peninsula Standard Time),,s4w41,focus,
Thu Sep 03 2015 18:56:44 GMT+0800 (Malay Peninsula Standard Time),,s4w42,focus,
Thu Sep 03 2015 18:56:44 GMT+0800 (Malay Peninsula Standard Time),,s4w43,focus,
Thu Sep 03 2015 18:56:45 GMT+0800 (Malay Peninsula Standard Time),,s4w44,focus,
Thu Sep 03 2015 18:56:46 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Thu Sep 03 2015 18:56:47 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Thu Sep 03 2015 18:56:52 GMT+0800 (Malay Peninsula Standard Time),,s4w45,focus,
Thu Sep 03 2015 18:56:53 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Thu Sep 03 2015 18:56:56 GMT+0800 (Malay Peninsula Standard Time),,s4w47,focus,
Thu Sep 03 2015 18:56:56 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Thu Sep 03 2015 18:57:08 GMT+0800 (Malay Peninsula Standard Time),,s4w47,focus,
Thu Sep 03 2015 18:57:10 GMT+0800 (Malay Peninsula Standard Time),,s4w46,focus,
Thu Sep 03 2015 18:57:13 GMT+0800 (Malay Peninsula Standard Time),,s4w46,label,"?"
Thu Sep 03 2015 18:57:14 GMT+0800 (Malay Peninsula Standard Time),,s4w47,focus,
Thu Sep 03 2015 18:57:16 GMT+0800 (Malay Peninsula Standard Time),,s4w48,focus,
Thu Sep 03 2015 18:57:16 GMT+0800 (Malay Peninsula Standard Time),,s4w49,focus,
Thu Sep 03 2015 18:57:17 GMT+0800 (Malay Peninsula Standard Time),,s4w50,focus,
Thu Sep 03 2015 18:57:17 GMT+0800 (Malay Peninsula Standard Time),,s4w51,focus,
Thu Sep 03 2015 18:57:18 GMT+0800 (Malay Peninsula Standard Time),,s4w52,focus,
Thu Sep 03 2015 18:57:18 GMT+0800 (Malay Peninsula Standard Time),,s4w53,focus,
Thu Sep 03 2015 18:57:19 GMT+0800 (Malay Peninsula Standard Time),,s4w54,focus,
Thu Sep 03 2015 18:57:19 GMT+0800 (Malay Peninsula Standard Time),,s4w55,focus,
Thu Sep 03 2015 18:57:19 GMT+0800 (Malay Peninsula Standard Time),,s4w56,focus,
Thu Sep 03 2015 18:57:20 GMT+0800 (Malay Peninsula Standard Time),,s4w57,focus,
Thu Sep 03 2015 18:57:20 GMT+0800 (Malay Peninsula Standard Time),,s4w58,focus,
Thu Sep 03 2015 18:57:21 GMT+0800 (Malay Peninsula Standard Time),,s4w59,focus,
Thu Sep 03 2015 18:57:21 GMT+0800 (Malay Peninsula Standard Time),,s4w60,focus,
Thu Sep 03 2015 18:57:22 GMT+0800 (Malay Peninsula Standard Time),,s4w61,focus,
Thu Sep 03 2015 18:57:23 GMT+0800 (Malay Peninsula Standard Time),,s4w60,focus,
Thu Sep 03 2015 18:57:24 GMT+0800 (Malay Peninsula Standard Time),,s4w60,label,"^"
Thu Sep 03 2015 18:57:25 GMT+0800 (Malay Peninsula Standard Time),,s4w61,focus,
Thu Sep 03 2015 18:57:25 GMT+0800 (Malay Peninsula Standard Time),,s4w62,focus,
Thu Sep 03 2015 18:57:26 GMT+0800 (Malay Peninsula Standard Time),,s4w63,focus,
Thu Sep 03 2015 18:57:26 GMT+0800 (Malay Peninsula Standard Time),,s4w64,focus,
Thu Sep 03 2015 18:57:26 GMT+0800 (Malay Peninsula Standard Time),,s4w65,focus,
Thu Sep 03 2015 18:57:27 GMT+0800 (Malay Peninsula Standard Time),,s4w66,focus,
Thu Sep 03 2015 18:57:28 GMT+0800 (Malay Peninsula Standard Time),,s4w67,focus,
Thu Sep 03 2015 18:57:28 GMT+0800 (Malay Peninsula Standard Time),,s4w68,focus,
Thu Sep 03 2015 18:57:28 GMT+0800 (Malay Peninsula Standard Time),,s4w69,focus,
Thu Sep 03 2015 18:57:29 GMT+0800 (Malay Peninsula Standard Time),,s4w70,focus,
Thu Sep 03 2015 18:57:29 GMT+0800 (Malay Peninsula Standard Time),,s4w71,focus,
Thu Sep 03 2015 18:57:29 GMT+0800 (Malay Peninsula Standard Time),,s4w72,focus,
Thu Sep 03 2015 18:57:29 GMT+0800 (Malay Peninsula Standard Time),,s4w73,focus,
Thu Sep 03 2015 18:57:30 GMT+0800 (Malay Peninsula Standard Time),,s4w74,focus,
Thu Sep 03 2015 18:57:30 GMT+0800 (Malay Peninsula Standard Time),,s4w75,focus,
Thu Sep 03 2015 18:57:30 GMT+0800 (Malay Peninsula Standard Time),,s4w76,focus,
Thu Sep 03 2015 18:57:30 GMT+0800 (Malay Peninsula Standard Time),,s4w77,focus,
Thu Sep 03 2015 18:57:31 GMT+0800 (Malay Peninsula Standard Time),,s4w78,focus,
Thu Sep 03 2015 18:57:31 GMT+0800 (Malay Peninsula Standard Time),,s4w79,focus,
Thu Sep 03 2015 18:57:31 GMT+0800 (Malay Peninsula Standard Time),,s4w80,focus,
Thu Sep 03 2015 18:57:32 GMT+0800 (Malay Peninsula Standard Time),,s4w81,focus,
Thu Sep 03 2015 18:57:32 GMT+0800 (Malay Peninsula Standard Time),,s4w82,focus,
Thu Sep 03 2015 18:57:32 GMT+0800 (Malay Peninsula Standard Time),,s4w83,focus,
Thu Sep 03 2015 18:57:32 GMT+0800 (Malay Peninsula Standard Time),,s4w84,focus,
Thu Sep 03 2015 18:57:33 GMT+0800 (Malay Peninsula Standard Time),,s4w85,focus,
Thu Sep 03 2015 18:57:33 GMT+0800 (Malay Peninsula Standard Time),,s4w86,focus,
Thu Sep 03 2015 18:57:33 GMT+0800 (Malay Peninsula Standard Time),,s4w87,focus,
Thu Sep 03 2015 18:57:34 GMT+0800 (Malay Peninsula Standard Time),,s4w88,focus,
Thu Sep 03 2015 18:57:35 GMT+0800 (Malay Peninsula Standard Time),,s4w87,focus,
Thu Sep 03 2015 18:57:35 GMT+0800 (Malay Peninsula Standard Time),,s4w87,label,"&"
Thu Sep 03 2015 18:57:40 GMT+0800 (Malay Peninsula Standard Time),,s4w87,label,"^"
Thu Sep 03 2015 18:57:40 GMT+0800 (Malay Peninsula Standard Time),,s4w86,focus,
Thu Sep 03 2015 18:57:41 GMT+0800 (Malay Peninsula Standard Time),,s4w85,focus,
Thu Sep 03 2015 18:57:42 GMT+0800 (Malay Peninsula Standard Time),,s4w85,label,"^"
Thu Sep 03 2015 18:57:47 GMT+0800 (Malay Peninsula Standard Time),,s4w88,focus,
Thu Sep 03 2015 18:57:47 GMT+0800 (Malay Peninsula Standard Time),,s4w88,focus,
Thu Sep 03 2015 18:57:49 GMT+0800 (Malay Peninsula Standard Time),,s4w91,focus,
Thu Sep 03 2015 18:57:49 GMT+0800 (Malay Peninsula Standard Time),,s4w91,focus,
Thu Sep 03 2015 18:57:51 GMT+0800 (Malay Peninsula Standard Time),,s4w91,label,"N"
Thu Sep 03 2015 18:58:01 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
