Thu Sep 03 2015 10:54:05 GMT+0800 (Malay Peninsula Standard Time),,,pageReady,0:100:100
Thu Sep 03 2015 12:55:18 GMT+0800 (Malay Peninsula Standard Time),,s16w163,focus,
Thu Sep 03 2015 12:55:18 GMT+0800 (Malay Peninsula Standard Time),,s16w163,focus,
Thu Sep 03 2015 12:55:20 GMT+0800 (Malay Peninsula Standard Time),,s16w163,label,"V"
Thu Sep 03 2015 12:56:01 GMT+0800 (Malay Peninsula Standard Time),,s17w23,focus,
Thu Sep 03 2015 12:56:01 GMT+0800 (Malay Peninsula Standard Time),,s17w23,focus,
Thu Sep 03 2015 12:56:02 GMT+0800 (Malay Peninsula Standard Time),,s17w23,label,"A"
Thu Sep 03 2015 12:56:55 GMT+0800 (Malay Peninsula Standard Time),,s17w113,focus,
Thu Sep 03 2015 12:56:55 GMT+0800 (Malay Peninsula Standard Time),,s17w113,focus,
Thu Sep 03 2015 12:56:57 GMT+0800 (Malay Peninsula Standard Time),,s17w113,label,"A"
Thu Sep 03 2015 12:57:12 GMT+0800 (Malay Peninsula Standard Time),,,submitPage,
